size	max_diss	av_diss	diameter	separation	medoid	medoid_i
26	2.325930108730468	1.9223812910281493	3.0114531544784	1.3226605452312186	herroepen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	1
20	2.536722322675384	1.661934130595694	2.8507434495130224	1.4484671880861395	herroepen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	2
20	2.480169917879637	1.7652729824197073	2.901790174017816	1.3226605452312186	herroepen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	3
15	2.9104286309564267	2.2645300800847554	3.646543677701765	1.0508788733714416	herroepen.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	4
28	2.932733576543833	2.2340766447485207	3.521529546522542	1.6392171369641892	herroepen.bound5-5all.PPMIselection.LENGTH5000.SOCPOSall	5
34	2.972883657751417	1.9809382565926759	3.5399461129287437	1.4154658894959569	herroepen.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall	6
21	2.951945212055214	1.8901980344873988	3.4038595570627703	1.0508788733714416	herroepen.nobound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	7
40	2.7507917537100073	1.9576472597457841	3.0821532694422005	1.6392171369641892	herroepen.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall	8
