size	max_diss	av_diss	diameter	separation	medoid	medoid_i
20	2.6734224534253723	1.9123896854952782	3.199184862652676	1.4290078110011233	horde.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	1
32	2.879537824506478	1.9469527739347263	3.340679105524403	1.4290078110011233	horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	2
38	2.7386793228522732	2.0709236599204117	3.40879719524431	1.2518447809804996	horde.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	3
12	2.991470397654425	2.1395210554076525	3.5530268711176434	2.2798632825987095	horde.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	4
26	2.9423306828274627	2.094365425210772	3.3635186670881945	1.2518447809804996	horde.bound5-5all.PPMIselection.LENGTHFOC.SOCPOSall	5
44	3.2932390397297016	2.120253063619783	3.669686595290423	1.2803389442999016	horde.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall	6
28	2.597332423021119	1.8876850964931415	3.28824568788982	1.2803389442999016	horde.bound3-3lex.PPMIweight.LENGTH5000.SOCPOSnav	7
16	2.9417860058111134	1.8742490061775552	3.3126051384685695	1.572604728466244	horde.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	8
