_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
horde.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.955076876935807	0.5137181662115754	NA	LEMMAREL2	NA	LEMMAREL	249	selection	NA	NA	FOC	all	264	2	horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
horde.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.9673236306706924	0.5544404837773462	NA	LEMMAREL2	NA	LEMMAREL	249	selection	NA	NA	FOC	nav	264	2	horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
horde.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.5963866295249174	0.8560375174203558	NA	LEMMAREL2	NA	LEMMAREL	249	weight	NA	NA	5000	all	264	2	horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
horde.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.6916867995065906	0.9132378213098294	NA	LEMMAREL2	NA	LEMMAREL	249	weight	NA	NA	5000	nav	264	2	horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
horde.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.5208068818234064	0.9844376409416618	NA	LEMMAREL2	NA	LEMMAREL	249	weight	NA	NA	FOC	all	264	4	horde.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
horde.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5078175865966156	1.020025325362474	NA	LEMMAREL2	NA	LEMMAREL	249	weight	NA	NA	FOC	nav	264	4	horde.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
horde.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	-1.5171680367238511	-9.223129743374712e-4	NA	LEMMAREL3	NA	LEMMAREL	425	no	NA	NA	5000	all	275	2	horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
horde.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	-1.594328968340046	0.03162816601412393	NA	LEMMAREL3	NA	LEMMAREL	425	no	NA	NA	5000	nav	275	2	horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
horde.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	-0.9647865796873172	0.29441644635905945	NA	LEMMAREL3	NA	LEMMAREL	425	no	NA	NA	FOC	all	275	2	horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
horde.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	-0.9659812936242236	0.3578859691539197	NA	LEMMAREL3	NA	LEMMAREL	425	no	NA	NA	FOC	nav	275	2	horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
