_model	model.x	model.y	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type	stress	foc_base	base
herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.5272720959448647	1.0637551070740199	NA	NA	nobound	794	all	5_5	1	no	5000	5000	nav	4_4	239	herstellen	NA	NA	BOW
herstellen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	1.008855683762436	1.6115249119820176	NA	NA	nobound	794	all	5_5	1	no	5000	5000	all	4_4	239	herstellen	NA	NA	BOW
herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	0.08513807866443127	0.8376542463975499	NA	NA	nobound	794	all	5_5	1	no	FOC	401	nav	4_4	239	herstellen	NA	NA	BOW
herstellen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	0.08762065419187512	0.8941053407346738	NA	NA	nobound	794	all	5_5	1	no	FOC	794	all	4_4	239	herstellen	NA	NA	BOW
herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.6345785791919925	-0.6611486745476534	NA	NA	nobound	212	lex	3_3	1	weight	5000	5000	nav	4_4	212	herstellen	NA	NA	BOW
herstellen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	-0.7518581625472505	-0.9320102745120631	NA	NA	nobound	212	lex	3_3	1	weight	5000	5000	all	4_4	212	herstellen	NA	NA	BOW
herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5256322121136406	-0.6088391083207391	NA	NA	nobound	212	lex	3_3	1	weight	FOC	144	nav	4_4	212	herstellen	NA	NA	BOW
herstellen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.5531853407657432	-0.6056608791347589	NA	NA	nobound	212	lex	3_3	1	weight	FOC	212	all	4_4	212	herstellen	NA	NA	BOW
herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.7237860174293497	-0.6026479232632699	NA	NA	nobound	212	lex	3_3	1	selection	5000	5000	nav	4_4	212	herstellen	NA	NA	BOW
herstellen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.8100254644126628	-0.8324035754281695	NA	NA	nobound	212	lex	3_3	1	selection	5000	5000	all	4_4	212	herstellen	NA	NA	BOW
herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.5548599318160357	-0.5244871246376276	NA	NA	nobound	212	lex	3_3	1	selection	FOC	144	nav	4_4	212	herstellen	NA	NA	BOW
herstellen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.5947877618896386	-0.5362650326943305	NA	NA	nobound	212	lex	3_3	1	selection	FOC	212	all	4_4	212	herstellen	NA	NA	BOW
herstellen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-1.4747083951715692	-0.7255025870035561	NA	NA	nobound	327	lex	3_3	1	no	5000	5000	nav	4_4	234	herstellen	NA	NA	BOW
herstellen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	-1.6867512488512797	-0.9891069416878914	NA	NA	nobound	327	lex	3_3	1	no	5000	5000	all	4_4	234	herstellen	NA	NA	BOW
herstellen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.2440997175016415	-0.692866090151371	NA	NA	nobound	327	lex	3_3	1	no	FOC	233	nav	4_4	234	herstellen	NA	NA	BOW
herstellen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-1.2695221743370118	-0.6806126505440707	NA	NA	nobound	327	lex	3_3	1	no	FOC	327	all	4_4	234	herstellen	NA	NA	BOW
herstellen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.20636680117135534	-1.136764276040167	NA	NA	nobound	300	all	3_3	1	weight	5000	5000	nav	4_4	239	herstellen	NA	NA	BOW
herstellen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	-0.0579245404920411	-1.5121132487008924	NA	NA	nobound	300	all	3_3	1	weight	5000	5000	all	4_4	239	herstellen	NA	NA	BOW
herstellen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3173506928493618	-0.9619345828537241	NA	NA	nobound	300	all	3_3	1	weight	FOC	144	nav	4_4	239	herstellen	NA	NA	BOW
herstellen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.26340653523682134	-0.8929935257235224	NA	NA	nobound	300	all	3_3	1	weight	FOC	300	all	4_4	239	herstellen	NA	NA	BOW
herstellen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.4062174550511625	-1.1860374368137936	NA	NA	nobound	300	all	3_3	1	selection	5000	5000	nav	4_4	239	herstellen	NA	NA	BOW
herstellen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	0.8133296607861574	-1.7316865807054524	NA	NA	nobound	300	all	3_3	1	selection	5000	5000	all	4_4	239	herstellen	NA	NA	BOW
herstellen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.035099084007574846	-0.910378681786935	NA	NA	nobound	300	all	3_3	1	selection	FOC	144	nav	4_4	239	herstellen	NA	NA	BOW
herstellen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.04394168919910253	-0.8811347970582856	NA	NA	nobound	300	all	3_3	1	selection	FOC	300	all	4_4	239	herstellen	NA	NA	BOW
herstellen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	0.4376191370471624	-1.2003700586491233	NA	NA	nobound	476	all	3_3	1	no	5000	5000	nav	4_4	239	herstellen	NA	NA	BOW
herstellen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	0.8820083833624079	-1.7636178466564878	NA	NA	nobound	476	all	3_3	1	no	5000	5000	all	4_4	239	herstellen	NA	NA	BOW
herstellen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.13237021469276272	-0.9199778214284764	NA	NA	nobound	476	all	3_3	1	no	FOC	233	nav	4_4	239	herstellen	NA	NA	BOW
herstellen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	0.11235175497659237	-0.9103860000132072	NA	NA	nobound	476	all	3_3	1	no	FOC	476	all	4_4	239	herstellen	NA	NA	BOW
herstellen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	0.2987061984626043	-0.4506041892460162	"_model
herstellen.LEMMAPATHselection2    selection2
herstellen.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection2    bound
herstellen.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	weight	5000	5000	nav	4_4	235	"_model
herstellen.LEMMAPATHselection2    herstellen
herstellen.LEMMAPATHselection2    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection2    dependency
herstellen.LEMMAPATHselection2    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	0.7708074641213094	-0.6982652499245237	"_model
herstellen.LEMMAPATHselection2    selection2
herstellen.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection2    bound
herstellen.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	weight	5000	5000	all	4_4	235	"_model
herstellen.LEMMAPATHselection2    herstellen
herstellen.LEMMAPATHselection2    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection2    dependency
herstellen.LEMMAPATHselection2    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	0.13797340747225018	-0.3395232702144409	"_model
herstellen.LEMMAPATHselection2    selection2
herstellen.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection2    bound
herstellen.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	weight	FOC	150	nav	4_4	235	"_model
herstellen.LEMMAPATHselection2    herstellen
herstellen.LEMMAPATHselection2    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection2    dependency
herstellen.LEMMAPATHselection2    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	0.16091457209042836	-0.2596786294908405	"_model
herstellen.LEMMAPATHselection2    selection2
herstellen.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection2    bound
herstellen.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	weight	FOC	298	all	4_4	235	"_model
herstellen.LEMMAPATHselection2    herstellen
herstellen.LEMMAPATHselection2    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection2    dependency
herstellen.LEMMAPATHselection2    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	0.957923164349496	-0.01654582714175891	"_model
herstellen.LEMMAPATHselection2    selection2
herstellen.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection2    bound
herstellen.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	selection	5000	5000	nav	4_4	235	"_model
herstellen.LEMMAPATHselection2    herstellen
herstellen.LEMMAPATHselection2    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection2    dependency
herstellen.LEMMAPATHselection2    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	1.542675895039951	0.07511302313875465	"_model
herstellen.LEMMAPATHselection2    selection2
herstellen.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection2    bound
herstellen.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	selection	5000	5000	all	4_4	235	"_model
herstellen.LEMMAPATHselection2    herstellen
herstellen.LEMMAPATHselection2    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection2    dependency
herstellen.LEMMAPATHselection2    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	0.5776288958448176	-0.02124780992372331	"_model
herstellen.LEMMAPATHselection2    selection2
herstellen.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection2    bound
herstellen.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	selection	FOC	150	nav	4_4	235	"_model
herstellen.LEMMAPATHselection2    herstellen
herstellen.LEMMAPATHselection2    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection2    dependency
herstellen.LEMMAPATHselection2    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	0.5436716151828105	0.031746367445504305	"_model
herstellen.LEMMAPATHselection2    selection2
herstellen.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection2    bound
herstellen.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	298	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	selection	FOC	298	all	4_4	235	"_model
herstellen.LEMMAPATHselection2    herstellen
herstellen.LEMMAPATHselection2    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection2    dependency
herstellen.LEMMAPATHselection2    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	1.0693840134485904	0.07855175699898152	"_model
herstellen.LEMMAPATHselection2    selection2
herstellen.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection2    bound
herstellen.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	489	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	no	5000	5000	nav	4_4	238	"_model
herstellen.LEMMAPATHselection2    herstellen
herstellen.LEMMAPATHselection2    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection2    dependency
herstellen.LEMMAPATHselection2    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	1.7780627119444277	0.24300322396539484	"_model
herstellen.LEMMAPATHselection2    selection2
herstellen.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection2    bound
herstellen.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	489	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	no	5000	5000	all	4_4	238	"_model
herstellen.LEMMAPATHselection2    herstellen
herstellen.LEMMAPATHselection2    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection2    dependency
herstellen.LEMMAPATHselection2    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	0.711096064126668	0.07749645274679481	"_model
herstellen.LEMMAPATHselection2    selection2
herstellen.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection2    bound
herstellen.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	489	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	no	FOC	251	nav	4_4	238	"_model
herstellen.LEMMAPATHselection2    herstellen
herstellen.LEMMAPATHselection2    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection2    dependency
herstellen.LEMMAPATHselection2    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	0.7155462728393074	0.1339925046197862	"_model
herstellen.LEMMAPATHselection2    selection2
herstellen.LEMMAPATHselection2    selection2
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection2    bound
herstellen.LEMMAPATHselection2    bound
Name: foc_boundaries, dtype: object"	489	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection2    NaN
herstellen.LEMMAPATHselection2    NaN
Name: foc_foc_win, dtype: object"	1	no	FOC	489	all	4_4	238	"_model
herstellen.LEMMAPATHselection2    herstellen
herstellen.LEMMAPATHselection2    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection2    dependency
herstellen.LEMMAPATHselection2    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	0.1892540513360556	-0.23297372310700842	"_model
herstellen.LEMMAPATHselection3    selection3
herstellen.LEMMAPATHselection3    selection3
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection3    bound
herstellen.LEMMAPATHselection3    bound
Name: foc_boundaries, dtype: object"	396	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_win, dtype: object"	1	weight	5000	5000	nav	4_4	237	"_model
herstellen.LEMMAPATHselection3    herstellen
herstellen.LEMMAPATHselection3    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection3    dependency
herstellen.LEMMAPATHselection3    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	0.7507708692430842	-0.510122323159084	"_model
herstellen.LEMMAPATHselection3    selection3
herstellen.LEMMAPATHselection3    selection3
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection3    bound
herstellen.LEMMAPATHselection3    bound
Name: foc_boundaries, dtype: object"	396	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_win, dtype: object"	1	weight	5000	5000	all	4_4	237	"_model
herstellen.LEMMAPATHselection3    herstellen
herstellen.LEMMAPATHselection3    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection3    dependency
herstellen.LEMMAPATHselection3    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	0.054087035316968644	-0.11624054698847898	"_model
herstellen.LEMMAPATHselection3    selection3
herstellen.LEMMAPATHselection3    selection3
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection3    bound
herstellen.LEMMAPATHselection3    bound
Name: foc_boundaries, dtype: object"	396	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_win, dtype: object"	1	weight	FOC	200	nav	4_4	237	"_model
herstellen.LEMMAPATHselection3    herstellen
herstellen.LEMMAPATHselection3    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection3    dependency
herstellen.LEMMAPATHselection3    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	0.08877010783329825	-0.06502898902835087	"_model
herstellen.LEMMAPATHselection3    selection3
herstellen.LEMMAPATHselection3    selection3
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection3    bound
herstellen.LEMMAPATHselection3    bound
Name: foc_boundaries, dtype: object"	396	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_win, dtype: object"	1	weight	FOC	396	all	4_4	237	"_model
herstellen.LEMMAPATHselection3    herstellen
herstellen.LEMMAPATHselection3    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection3    dependency
herstellen.LEMMAPATHselection3    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	1.0194430269343715	0.33018550816206865	"_model
herstellen.LEMMAPATHselection3    selection3
herstellen.LEMMAPATHselection3    selection3
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection3    bound
herstellen.LEMMAPATHselection3    bound
Name: foc_boundaries, dtype: object"	396	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_win, dtype: object"	1	selection	5000	5000	nav	4_4	237	"_model
herstellen.LEMMAPATHselection3    herstellen
herstellen.LEMMAPATHselection3    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection3    dependency
herstellen.LEMMAPATHselection3    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	1.6384825206253337	0.48206713291811426	"_model
herstellen.LEMMAPATHselection3    selection3
herstellen.LEMMAPATHselection3    selection3
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection3    bound
herstellen.LEMMAPATHselection3    bound
Name: foc_boundaries, dtype: object"	396	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_win, dtype: object"	1	selection	5000	5000	all	4_4	237	"_model
herstellen.LEMMAPATHselection3    herstellen
herstellen.LEMMAPATHselection3    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection3    dependency
herstellen.LEMMAPATHselection3    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	0.509895907664144	0.2563478799902151	"_model
herstellen.LEMMAPATHselection3    selection3
herstellen.LEMMAPATHselection3    selection3
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection3    bound
herstellen.LEMMAPATHselection3    bound
Name: foc_boundaries, dtype: object"	396	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_win, dtype: object"	1	selection	FOC	200	nav	4_4	237	"_model
herstellen.LEMMAPATHselection3    herstellen
herstellen.LEMMAPATHselection3    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection3    dependency
herstellen.LEMMAPATHselection3    dependency
Name: base, dtype: object"
herstellen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	0.5348800905253123	0.2949443445732739	"_model
herstellen.LEMMAPATHselection3    selection3
herstellen.LEMMAPATHselection3    selection3
Name: LEMMAPATH, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: LEMMAREL, dtype: object"	"_model
herstellen.LEMMAPATHselection3    bound
herstellen.LEMMAPATHselection3    bound
Name: foc_boundaries, dtype: object"	396	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_pos, dtype: object"	"_model
herstellen.LEMMAPATHselection3    NaN
herstellen.LEMMAPATHselection3    NaN
Name: foc_foc_win, dtype: object"	1	selection	FOC	396	all	4_4	237	"_model
herstellen.LEMMAPATHselection3    herstellen
herstellen.LEMMAPATHselection3    herstellen
Name: type, dtype: object"	NA	NA	"_model
herstellen.LEMMAPATHselection3    dependency
herstellen.LEMMAPATHselection3    dependency
Name: base, dtype: object"
