cw	pmi_4	raw_4	pmi_10	raw_10	freq
Bat/name	4.4333386	1.0	3.5221858	1	226
BayArena/name			7.8354425	1	3
Baye/name			4.2915893	1	105
Bayer/name			0.40647596	1	5206
Bazel/name			1.624207	1	1529
Beach/name			1.3133622	2	4157
Beatty/name			2.926471	1	416
Beauvoir/name			3.2763164	1	289
Beckham/name			0.29771084	1	5794
Bedrijvendag.De/name			8.934055	1	1
Beeck/name			1.5379958	1	1799
Beefheart/name			3.3286207	1	276
Beek/name	1.8677067	1.0	0.96157175	1	2983
Beerens/det			6.0833488	1	18
Beerens/name	3.1417027	1.0	2.2384415	1	827
Beers/name			1.3518513	1	2005
Begijnhofstadion/name			6.242812	1	15
Beham/name			6.6314697	1	10
Beharez/name			9.096574	1	1
Beheer/name	3.6482673	3.0	3.2593238	5	1500
Beiaard/name			2.7013123	1	527
Bekaert/name			0.9042965	1	3170
Belg/noun	-0.040938046	2.0	0.1538593	6	40188
Belgacom/name	1.0046284	1.0	1.4886667	4	7072
Belgisch/adj	0.5024657	12.0	0.33219242	25	139420
Belgisch/name	1.9707379	1.0	1.7588905	2	2661
Belgische/name	1.7158622	1.0	0.81480527	1	3446
België/name	-0.43746766	4.0	-0.33126456	11	118651
Belgrado/name			-0.29810065	1	10434
Bellem/name	2.4923558	1.0	1.5931871	1	1586
Bellemans/name			2.5310605	1	618
Bellen-bastion/name			8.934055	1	1
Belpaire/name			4.8359675	2	123
Belsele/name	2.51345	1.0	1.6147531	1	1560
Belzele/name			3.7066967	2	377
Ben/name	0.112556055	1.0	-0.7938075	1	17129
Benali/name	3.3888862	1.0	2.4802725	1	646
Benidorm/name	3.412998	1.0	2.509105	1	629
Benjomin/name			5.3589044	1	36
Bennett/name			2.323763	1	750
Bennie/name			2.6002426	1	579
Benny/name			0.232351	1	6240
Bergh/name			0.76636255	1	3573
Bergkamp/name			0.97249305	1	2933
Berglöf/name			8.934055	1	1
Bergmans/name			2.3167858	1	759
Berkhey/name			7.5477605	1	4
Berkhout/name			2.804678	1	468
Berlijn/name			0.4801345	4	19128
Berliner/name			1.8947891	1	1155
Berlusca's/det			8.934055	1	1
Berlusconi/det	3.2438996	1.0	2.3323495	1	743
Berlusconi/name			1.062623	3	8039
Bernard/name			-0.28448167	1	10408
Bert/name			-1.1782479	1	25214
Bertoli/name			6.73683	1	9
Bertolt/name	4.374086	1.0	3.4697995	1	241
Besirevic/name	6.0057354	1.0	5.0956783	1	47
Beta/name			2.790084	1	476
Bethune/noun			4.757363	1	66
Beurs/name	2.1772103	1.0	1.9753453	2	2202
Beurskens/name			3.6402478	1	203
Beursschouwburg/name			3.349995	1	274
Beveren-Leie/name	2.711782	1.0	2.5082545	2	1274
Beveren/name	0.035196856	1.0	-0.16908146	2	18579
Bevrijdingsdag/name			3.766701	1	184
Beysen/name			1.7425127	1	1359
Beysen/noun			3.3596222	1	273
Bies/name			4.307123	1	104
Big/name	0.39729252	1.0	-0.5062893	1	12932
Bijbel/name			2.0839818	1	956
Bijlmer/name	1.6537684	1.0	0.74753493	1	3650
Bijn/name			3.9768205	1	146
Bill/name			-0.40226582	1	11631
Billy/name			0.716603	1	3767
Bilzen/name			0.67766833	1	4022
Binks/name	6.554713	1.0	5.6419287	1	27
Binnenhuisbeurs/name			8.934055	1	1
Binnenlandse/name			-0.94423264	1	19849
Binnenweg/name			3.5086646	1	231
Birger/name	3.0102706	1.0	2.80044	2	946
Birza's/det			6.6314697	1	10
Bizkit/name			3.1860962	1	322
Bjornsgaard/name			7.8354425	1	3
Björn/name			0.9733126	1	2962
Black/name	3.857093	21.0	2.9482434	21	8474
Blair/name	0.09649064	1.0	-0.11678246	2	17399
Blangé/name	2.6563945	1.0	1.751589	1	1352
Blankenberge/name	1.6054933	2.0	1.121434	3	7740
Blijlevens/name			1.3290858	1	2062
Blob/noun			7.324617	1	5
Bloemendaal/name	2.3358862	1.0	2.531088	3	1861
Bloemendaalse/adj	5.277128	1.0	4.370749	1	98
Blok/name			-0.554839	2	27014
Blondeel/name			1.6968881	1	1426
Bloody/name			3.0144894	1	382
Bloomingdales/name	7.039642	1.0	6.127669	1	17
Blue/name			0.9590749	2	5921
Blues/name			1.285935	1	2137
Blut/name			4.228587	1	111
Bob/name			0.028834548	2	15376
Bob_spotje/noun			8.240908	1	2
Bob_web_site/noun			8.934055	1	1
Bobby/name	1.8363793	1.0	0.931227	1	3059
Boden'-thema/name			8.934055	1	1
Boechout/name	2.307144	1.0	1.4157465	1	1919
