size	max_diss	av_diss	diameter	separation	medoid	medoid_i
28	2.8325123848810776	2.032581431947276	3.3820381424601065	1.739763684805206	herinneren.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall	1
28	2.4539513561367414	1.6668312392901128	2.755460068712541	1.0201309349724856	herinneren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	2
22	2.6242772772026637	1.8004516814351228	2.9345695665352425	1.2935848529570284	herinneren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	3
14	3.184224914896737	2.2881917659136435	3.7507436921117105	1.671315312607235	herinneren.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	4
44	3.054654319219116	2.300404435479894	3.5707610032377772	1.9113629208911724	herinneren.bound5-5lex.PPMIselection.LENGTH5000.SOCPOSnav	5
24	2.5806054209332485	1.8427856457405847	3.1229202566840377	2.157635281772187	herinneren.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	6
24	2.218774429921395	1.6371438639803662	2.5834424992376146	1.9113629208911724	herinneren.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall	7
20	2.8207675476022396	2.0921152745008613	3.294313159206902	1.0201309349724856	herinneren.nobound5-5all.PPMIselection.LENGTH5000.SOCPOSall	8
