_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
stof.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	-0.8799611988877137	-1.1147904978102328	LEMMAPATHweight	NA	NA	LEMMAPATH	534	selection	NA	NA	5000	nav	313	2	stof.LEMMAPATH3.PPMIno.LENGTHFOC.SOCPOSnav
stof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.2806592852792866	-0.2842852824269424	LEMMAPATHweight	NA	NA	LEMMAPATH	534	selection	NA	NA	FOC	all	313	2	stof.LEMMAPATH3.PPMIno.LENGTHFOC.SOCPOSnav
stof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.28079226301609356	-0.2512420882506542	LEMMAPATHweight	NA	NA	LEMMAPATH	534	selection	NA	NA	FOC	nav	313	2	stof.LEMMAPATH3.PPMIno.LENGTHFOC.SOCPOSnav
stof.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	-0.2848632937676371	0.3970010992639412	LEMMAPATHweight	NA	NA	LEMMAPATH	534	weight	NA	NA	5000	all	313	4	stof.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
stof.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.2642697659036519	0.40911253900869293	LEMMAPATHweight	NA	NA	LEMMAPATH	534	weight	NA	NA	5000	nav	313	4	stof.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
stof.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.1389483799128686	0.565499408963358	LEMMAPATHweight	NA	NA	LEMMAPATH	534	weight	NA	NA	FOC	all	313	4	stof.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
stof.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.12676839517320743	0.6153574982734703	LEMMAPATHweight	NA	NA	LEMMAPATH	534	weight	NA	NA	FOC	nav	313	4	stof.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
stof.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	-2.009195420206302	-0.2221449677698944	NA	LEMMAREL1	NA	LEMMAREL	200	no	NA	NA	5000	all	302	1	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
stof.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-1.9915319934479347	-0.17653085296327306	NA	LEMMAREL1	NA	LEMMAREL	200	no	NA	NA	5000	nav	302	1	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
stof.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-1.5607461063910617	0.34527090656202974	NA	LEMMAREL1	NA	LEMMAREL	200	no	NA	NA	FOC	all	302	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-1.5793270681123697	0.4271266674796559	NA	LEMMAREL1	NA	LEMMAREL	200	no	NA	NA	FOC	nav	302	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	-1.9110661861794656	-0.14470525954456503	NA	LEMMAREL1	NA	LEMMAREL	176	selection	NA	NA	5000	all	298	1	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	-1.892595282342981	-0.11051418030247592	NA	LEMMAREL1	NA	LEMMAREL	176	selection	NA	NA	5000	nav	298	1	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-1.4957659699108743	0.35819154523558117	NA	LEMMAREL1	NA	LEMMAREL	176	selection	NA	NA	FOC	all	298	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-1.5117448486320182	0.4344675277810716	NA	LEMMAREL1	NA	LEMMAREL	176	selection	NA	NA	FOC	nav	298	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	-1.542198528309255	0.5462847630994845	NA	LEMMAREL1	NA	LEMMAREL	176	weight	NA	NA	5000	all	298	1	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-1.5198223496449694	0.5711404389485271	NA	LEMMAREL1	NA	LEMMAREL	176	weight	NA	NA	5000	nav	298	1	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-1.3842997576765377	0.8935390379465602	NA	LEMMAREL1	NA	LEMMAREL	176	weight	NA	NA	FOC	all	298	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-1.3707693345348908	0.9655630383486388	NA	LEMMAREL1	NA	LEMMAREL	176	weight	NA	NA	FOC	nav	298	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	-1.8222959510282877	-0.2423850743303368	NA	LEMMAREL2	NA	LEMMAREL	339	no	NA	NA	5000	all	312	1	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-1.7615433874166029	-0.19443875056404525	NA	LEMMAREL2	NA	LEMMAREL	339	no	NA	NA	5000	nav	312	1	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-1.200745894605747	0.2852490372342361	NA	LEMMAREL2	NA	LEMMAREL	339	no	NA	NA	FOC	all	312	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-1.2009206273968378	0.31724175881376426	NA	LEMMAREL2	NA	LEMMAREL	339	no	NA	NA	FOC	nav	312	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	-1.7551180893527076	-0.13350829409957016	NA	LEMMAREL2	NA	LEMMAREL	278	selection	NA	NA	5000	all	309	1	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-1.701056743003713	-0.10748914098105627	NA	LEMMAREL2	NA	LEMMAREL	278	selection	NA	NA	5000	nav	309	1	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-1.149240986533156	0.37134817558422106	NA	LEMMAREL2	NA	LEMMAREL	278	selection	NA	NA	FOC	all	309	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-1.1420778092149422	0.3933145685854485	NA	LEMMAREL2	NA	LEMMAREL	278	selection	NA	NA	FOC	nav	309	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-1.1318237880099933	0.7778072119432289	NA	LEMMAREL2	NA	LEMMAREL	278	weight	NA	NA	5000	all	309	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-1.0996391431423722	0.8005198089515848	NA	LEMMAREL2	NA	LEMMAREL	278	weight	NA	NA	5000	nav	309	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.9018371431371532	1.0136096237407863	NA	LEMMAREL2	NA	LEMMAREL	278	weight	NA	NA	FOC	all	309	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.8819347757850848	1.049939102857291	NA	LEMMAREL2	NA	LEMMAREL	278	weight	NA	NA	FOC	nav	309	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	-1.839030993958568	-0.47557628628968046	NA	LEMMAREL3	NA	LEMMAREL	433	no	NA	NA	5000	all	312	1	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	-1.729906740007567	-0.39720321274898224	NA	LEMMAREL3	NA	LEMMAREL	433	no	NA	NA	5000	nav	312	1	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	-1.133493134796188	0.15683840185870093	NA	LEMMAREL3	NA	LEMMAREL	433	no	NA	NA	FOC	all	312	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	-1.1275088754293463	0.18724576988603617	NA	LEMMAREL3	NA	LEMMAREL	433	no	NA	NA	FOC	nav	312	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	-1.7534651542133215	-0.29922101893731207	NA	LEMMAREL3	NA	LEMMAREL	318	selection	NA	NA	5000	all	311	1	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	-1.67765979803883	-0.2393588571621751	NA	LEMMAREL3	NA	LEMMAREL	318	selection	NA	NA	5000	nav	311	1	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
stof.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	-1.080983261978983	0.29798866999795465	NA	LEMMAREL3	NA	LEMMAREL	318	selection	NA	NA	FOC	all	311	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	-1.0870608265051769	0.3228681150598586	NA	LEMMAREL3	NA	LEMMAREL	318	selection	NA	NA	FOC	nav	311	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	-1.0598602926944454	0.7961195794116287	NA	LEMMAREL3	NA	LEMMAREL	318	weight	NA	NA	5000	all	311	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	-1.0262516865281488	0.8055498132538135	NA	LEMMAREL3	NA	LEMMAREL	318	weight	NA	NA	5000	nav	311	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	-0.8225134326865228	0.9862650333045966	NA	LEMMAREL3	NA	LEMMAREL	318	weight	NA	NA	FOC	all	311	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.8012513451207725	1.041128599443398	NA	LEMMAREL3	NA	LEMMAREL	318	weight	NA	NA	FOC	nav	311	3	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall
stof.bound10-10all.PPMIno.LENGTH5000.SOCPOSall	1.0176332470379763	-2.1667280813768586	NA	NA	TRUE	BOW	1416	no	all	10-10	5000	all	313	5	stof.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
stof.bound10-10all.PPMIno.LENGTH5000.SOCPOSnav	0.8669003804695177	-1.886313354005952	NA	NA	TRUE	BOW	1416	no	all	10-10	5000	nav	313	5	stof.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
stof.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	0.857319197047442	-1.0613170281773852	NA	NA	TRUE	BOW	1416	no	all	10-10	FOC	all	313	5	stof.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
stof.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	0.8000348823908126	-0.9436618536155564	NA	NA	TRUE	BOW	1416	no	all	10-10	FOC	nav	313	5	stof.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
stof.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	0.5196275797107465	-1.6459779291145102	NA	NA	TRUE	BOW	766	selection	all	10-10	5000	all	313	5	stof.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
stof.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	0.5228121769864503	-1.5199265745927684	NA	NA	TRUE	BOW	766	selection	all	10-10	5000	nav	313	5	stof.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
stof.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	0.5551674838579003	-0.5933122238595128	NA	NA	TRUE	BOW	766	selection	all	10-10	FOC	all	313	5	stof.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
stof.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.5702351578182687	-0.5679636159960199	NA	NA	TRUE	BOW	766	selection	all	10-10	FOC	nav	313	5	stof.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
stof.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	0.3940876897595733	-0.0289740413242656	NA	NA	TRUE	BOW	766	weight	all	10-10	5000	all	313	4	stof.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
stof.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	0.37801584344586936	-0.00316707606566568	NA	NA	TRUE	BOW	766	weight	all	10-10	5000	nav	313	4	stof.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
stof.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	0.3771167776621783	0.18277595990010043	NA	NA	TRUE	BOW	766	weight	all	10-10	FOC	all	313	4	stof.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
stof.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.3868021598403794	0.21498312340609335	NA	NA	TRUE	BOW	766	weight	all	10-10	FOC	nav	313	4	stof.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
stof.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.711541835768685	-0.5178473502635325	NA	NA	TRUE	BOW	1132	no	lex	10-10	5000	all	313	5	stof.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
stof.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.466361079019293	-0.3868181047764375	NA	NA	TRUE	BOW	1132	no	lex	10-10	5000	nav	313	5	stof.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
stof.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	1.1397763760050816	-0.15043730827568444	NA	NA	TRUE	BOW	1132	no	lex	10-10	FOC	all	313	5	stof.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
stof.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	1.1356927780280857	-0.11991935339968178	NA	NA	TRUE	BOW	1132	no	lex	10-10	FOC	nav	313	5	stof.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
stof.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	1.192375136118218	-0.12157533724858	NA	NA	TRUE	BOW	648	selection	lex	10-10	5000	all	311	6	stof.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
stof.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	1.0795154198868977	-0.07859171145983537	NA	NA	TRUE	BOW	648	selection	lex	10-10	5000	nav	311	6	stof.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
stof.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.9216364274292816	0.10799714721874408	NA	NA	TRUE	BOW	648	selection	lex	10-10	FOC	all	311	6	stof.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
stof.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.9322565875004336	0.11974340342672408	NA	NA	TRUE	BOW	648	selection	lex	10-10	FOC	nav	311	6	stof.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
stof.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	0.7139902707696235	0.4784073915948032	NA	NA	TRUE	BOW	648	weight	lex	10-10	5000	all	311	4	stof.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
stof.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	0.671471735246724	0.4589534177508045	NA	NA	TRUE	BOW	648	weight	lex	10-10	5000	nav	311	4	stof.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
stof.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	0.6640320667134979	0.5641887434856796	NA	NA	TRUE	BOW	648	weight	lex	10-10	FOC	all	311	4	stof.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
stof.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.6666777531958069	0.5829435807808521	NA	NA	TRUE	BOW	648	weight	lex	10-10	FOC	nav	311	4	stof.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall
stof.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	-0.7145312424978237	-1.2237053770773032	NA	NA	TRUE	BOW	590	no	all	3-3	5000	all	313	7	stof.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav
stof.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	-0.6751874015586616	-1.0299110229167678	NA	NA	TRUE	BOW	590	no	all	3-3	5000	nav	313	7	stof.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav
stof.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	-0.19240425401391045	-0.230481599786319	NA	NA	TRUE	BOW	590	no	all	3-3	FOC	all	313	7	stof.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav
stof.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.21089773745843585	-0.14358679904019822	NA	NA	TRUE	BOW	590	no	all	3-3	FOC	nav	313	7	stof.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav
stof.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	-0.912310418735758	-0.8249026054510664	NA	NA	TRUE	BOW	418	selection	all	3-3	5000	all	312	7	stof.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav
stof.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.8455997649575632	-0.7520259239399432	NA	NA	TRUE	BOW	418	selection	all	3-3	5000	nav	312	7	stof.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav
stof.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.3048244545644102	-0.00600823483133402	NA	NA	TRUE	BOW	418	selection	all	3-3	FOC	all	312	8	stof.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
stof.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.3141771575838972	0.01637142781771684	NA	NA	TRUE	BOW	418	selection	all	3-3	FOC	nav	312	8	stof.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
