size	max_diss	av_diss	diameter	separation	medoid	medoid_i
18	2.902720816563111	1.792254703611778	3.540434314734415	1.9769305808434103	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	1
18	2.5352035646090427	1.7596570904607736	3.238006634396121	1.4025843881449425	stof.LEMMAPATH3.PPMIno.LENGTHFOC.SOCPOSnav	2
28	3.101949227491806	2.1259787064333984	3.440097069178557	1.4025843881449425	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	3
32	2.714022579689604	2.05070744545854	3.1398623018022382	1.5572471935895769	stof.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	4
28	3.357724800730833	2.415520349795672	3.937787881038693	1.647635991792786	stof.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	5
36	3.0110186529762433	2.0492858260921683	3.421700713990997	1.5572471935895769	stof.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall	6
20	3.100123084474338	2.102928825365082	3.394401313042377	1.466344729044258	stof.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	7
36	2.8511910340787248	1.98581306963237	3.5009428633294917	1.466344729044258	stof.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall	8
