_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
hoop.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	-0.972954105097997	-0.3880896774644548	LEMMAPATHweight	NA	NA	LEMMAPATH	399	selection	NA	NA	5000	nav	300	1	hoop.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.5188367169367383	-0.19536221493393177	LEMMAPATHweight	NA	NA	LEMMAPATH	399	selection	NA	NA	FOC	all	300	1	hoop.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.6054153439947645	-0.2168866995360276	LEMMAPATHweight	NA	NA	LEMMAPATH	399	selection	NA	NA	FOC	nav	300	1	hoop.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	-0.5915351778892903	0.21034006721106285	LEMMAPATHweight	NA	NA	LEMMAPATH	399	weight	NA	NA	5000	all	300	2	hoop.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hoop.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.699512490797847	0.2492860378475549	LEMMAPATHweight	NA	NA	LEMMAPATH	399	weight	NA	NA	5000	nav	300	2	hoop.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hoop.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.3596137394810875	0.3904447264153316	LEMMAPATHweight	NA	NA	LEMMAPATH	399	weight	NA	NA	FOC	all	300	2	hoop.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hoop.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.41885167788453925	0.4420923857320738	LEMMAPATHweight	NA	NA	LEMMAPATH	399	weight	NA	NA	FOC	nav	300	2	hoop.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
hoop.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	-1.6082338158222675	0.33881664919447957	NA	LEMMAREL1	NA	LEMMAREL	167	no	NA	NA	5000	all	299	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-1.7601797743474483	0.3329453241070701	NA	LEMMAREL1	NA	LEMMAREL	167	no	NA	NA	5000	nav	299	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-1.550036987595982	0.6306927108739359	NA	LEMMAREL1	NA	LEMMAREL	167	no	NA	NA	FOC	all	299	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-1.6562439509345552	0.790767158357032	NA	LEMMAREL1	NA	LEMMAREL	167	no	NA	NA	FOC	nav	299	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	-1.349157941241148	0.36010834370151307	NA	LEMMAREL1	NA	LEMMAREL	125	selection	NA	NA	5000	all	290	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	-1.5158886199085295	0.30967194506847756	NA	LEMMAREL1	NA	LEMMAREL	125	selection	NA	NA	5000	nav	290	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-1.3479919218796772	0.6611248252637981	NA	LEMMAREL1	NA	LEMMAREL	125	selection	NA	NA	FOC	all	290	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-1.425246114667288	0.8412482663351004	NA	LEMMAREL1	NA	LEMMAREL	125	selection	NA	NA	FOC	nav	290	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	-1.3015081364078889	0.5437628166505436	NA	LEMMAREL1	NA	LEMMAREL	125	weight	NA	NA	5000	all	290	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-1.5237413894088423	0.5367112361008627	NA	LEMMAREL1	NA	LEMMAREL	125	weight	NA	NA	5000	nav	290	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-1.3621832777443297	1.0510547695266934	NA	LEMMAREL1	NA	LEMMAREL	125	weight	NA	NA	FOC	all	290	3	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall
