size	max_diss	av_diss	diameter	separation	medoid	medoid_i
28	2.9912041155627365	1.953138587126956	3.616711544409204	1.7229566639978249	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	1
28	2.4518583799869544	1.6518676814991387	2.856780433380041	1.7229566639978249	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	2
48	2.903977223943491	1.9756322598139127	3.422946700314548	1.0855343088309757	heet.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav	3
15	2.879665486659318	2.2351967049215946	3.596123930699659	0.9633044319861158	heet.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	4
19	2.886503026352778	2.0355274905650957	3.3337737627091952	0.9633044319861158	heet.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall	5
22	2.8225083483131006	1.9016104428703073	3.6245649323975697	1.4524519209372952	heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	6
16	2.4284916064772486	1.7208691163040766	2.9141141496143557	1.9211125172257055	heet.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	7
28	2.345288744195809	1.6368837634995546	2.9969147144233546	1.0855343088309757	heet.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall	8
