_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
heet.LEMMAPATH2.PPMIweight.LENGTHFOC.SOCPOSall	-1.0502754800988152	0.18573557324320908	LEMMAPATH2	NA	NA	LEMMAPATH	232	weight	NA	NA	FOC	all	328	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATH2.PPMIweight.LENGTHFOC.SOCPOSnav	-1.108615595795774	0.2185800886032668	LEMMAPATH2	NA	NA	LEMMAPATH	232	weight	NA	NA	FOC	nav	328	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATH3.PPMIno.LENGTH5000.SOCPOSall	-0.34868916618528834	-1.7529241419082031	LEMMAPATH3	NA	NA	LEMMAPATH	606	no	NA	NA	5000	all	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATH3.PPMIno.LENGTH5000.SOCPOSnav	-0.4074586226161344	-1.634291017038509	LEMMAPATH3	NA	NA	LEMMAPATH	606	no	NA	NA	5000	nav	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATH3.PPMIno.LENGTHFOC.SOCPOSall	-0.2656525595593455	-0.690181189998189	LEMMAPATH3	NA	NA	LEMMAPATH	606	no	NA	NA	FOC	all	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATH3.PPMIno.LENGTHFOC.SOCPOSnav	-0.3018615356457679	-0.6254632409265272	LEMMAPATH3	NA	NA	LEMMAPATH	606	no	NA	NA	FOC	nav	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall	-0.5521933123229782	-1.2730415626488727	LEMMAPATH3	NA	NA	LEMMAPATH	364	selection	NA	NA	5000	all	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSnav	-0.5469821035550391	-1.193768785084017	LEMMAPATH3	NA	NA	LEMMAPATH	364	selection	NA	NA	5000	nav	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATH3.PPMIselection.LENGTHFOC.SOCPOSall	-0.3916371850206987	-0.4345269417553758	LEMMAPATH3	NA	NA	LEMMAPATH	364	selection	NA	NA	FOC	all	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATH3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.4430470884891461	-0.39737749703104663	LEMMAPATH3	NA	NA	LEMMAPATH	364	selection	NA	NA	FOC	nav	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATH3.PPMIweight.LENGTH5000.SOCPOSall	-0.5472143107485238	0.14783009065779412	LEMMAPATH3	NA	NA	LEMMAPATH	364	weight	NA	NA	5000	all	327	3	heet.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
heet.LEMMAPATH3.PPMIweight.LENGTH5000.SOCPOSnav	-0.579854964429864	0.1713029211892816	LEMMAPATH3	NA	NA	LEMMAPATH	364	weight	NA	NA	5000	nav	327	3	heet.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
heet.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall	-0.5710272409655666	0.4150002307633319	LEMMAPATH3	NA	NA	LEMMAPATH	364	weight	NA	NA	FOC	all	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.6392133073461373	0.5088651380119391	LEMMAPATH3	NA	NA	LEMMAPATH	364	weight	NA	NA	FOC	nav	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	-0.6567712516944697	-1.018966373280655	LEMMAPATHweight	NA	NA	LEMMAPATH	606	no	NA	NA	5000	all	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	-0.6590780986149909	-0.9578832223325212	LEMMAPATHweight	NA	NA	LEMMAPATH	606	no	NA	NA	5000	nav	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	-0.4803836520194093	-0.4064448431915077	LEMMAPATHweight	NA	NA	LEMMAPATH	606	no	NA	NA	FOC	all	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	-0.4964248511359589	-0.35281354690451117	LEMMAPATHweight	NA	NA	LEMMAPATH	606	no	NA	NA	FOC	nav	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	-0.6912830501154886	-0.788392880884166	LEMMAPATHweight	NA	NA	LEMMAPATH	364	selection	NA	NA	5000	all	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	-0.7030876895198755	-0.7557033613285746	LEMMAPATHweight	NA	NA	LEMMAPATH	364	selection	NA	NA	5000	nav	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.5106782487982005	-0.2742152284406847	LEMMAPATHweight	NA	NA	LEMMAPATH	364	selection	NA	NA	FOC	all	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.5522383775882704	-0.24207469088816655	LEMMAPATHweight	NA	NA	LEMMAPATH	364	selection	NA	NA	FOC	nav	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	-0.6805710049167765	0.11280353858782384	LEMMAPATHweight	NA	NA	LEMMAPATH	364	weight	NA	NA	5000	all	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.6842535629925396	0.1249902922354574	LEMMAPATHweight	NA	NA	LEMMAPATH	364	weight	NA	NA	5000	nav	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.6151028136949146	0.3168805841251513	LEMMAPATHweight	NA	NA	LEMMAPATH	364	weight	NA	NA	FOC	all	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.6865491650809152	0.4206149101690396	LEMMAPATHweight	NA	NA	LEMMAPATH	364	weight	NA	NA	FOC	nav	327	1	heet.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
heet.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	-0.8553403098681821	0.03580135685821879	NA	LEMMAREL1	NA	LEMMAREL	131	no	NA	NA	5000	all	290	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-0.7780949216424101	0.03610043036393056	NA	LEMMAREL1	NA	LEMMAREL	131	no	NA	NA	5000	nav	290	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-1.0261718656182708	0.32647727669088034	NA	LEMMAREL1	NA	LEMMAREL	131	no	NA	NA	FOC	all	290	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-1.0186472189939575	0.3595922069323186	NA	LEMMAREL1	NA	LEMMAREL	131	no	NA	NA	FOC	nav	290	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	-0.7074664496940033	0.00455521392331561	NA	LEMMAREL1	NA	LEMMAREL	111	selection	NA	NA	5000	all	280	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	-0.6399975635317504	0.00827990451310539	NA	LEMMAREL1	NA	LEMMAREL	111	selection	NA	NA	5000	nav	280	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-0.8563214583813842	0.2243663002935272	NA	LEMMAREL1	NA	LEMMAREL	111	selection	NA	NA	FOC	all	280	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-0.8848633940577709	0.2498703530630156	NA	LEMMAREL1	NA	LEMMAREL	111	selection	NA	NA	FOC	nav	280	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	-0.7310338145084567	0.04687564215418994	NA	LEMMAREL1	NA	LEMMAREL	111	weight	NA	NA	5000	all	280	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-0.6087221965310639	0.02282263586263048	NA	LEMMAREL1	NA	LEMMAREL	111	weight	NA	NA	5000	nav	280	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-0.839780882330184	0.28381565300823597	NA	LEMMAREL1	NA	LEMMAREL	111	weight	NA	NA	FOC	all	280	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-0.9132823807749524	0.3449895174262839	NA	LEMMAREL1	NA	LEMMAREL	111	weight	NA	NA	FOC	nav	280	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	-1.1234256993217695	-0.00559053751726395	NA	LEMMAREL2	NA	LEMMAREL	199	no	NA	NA	5000	all	308	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-1.0481591296541095	0.00871304785563792	NA	LEMMAREL2	NA	LEMMAREL	199	no	NA	NA	5000	nav	308	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-1.073582952096861	0.31419239181709274	NA	LEMMAREL2	NA	LEMMAREL	199	no	NA	NA	FOC	all	308	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-1.1025013568494233	0.3747183449903744	NA	LEMMAREL2	NA	LEMMAREL	199	no	NA	NA	FOC	nav	308	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	-0.9139731266253812	-0.00815401472710415	NA	LEMMAREL2	NA	LEMMAREL	155	selection	NA	NA	5000	all	299	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-0.8562718983287968	-0.00327456490986199	NA	LEMMAREL2	NA	LEMMAREL	155	selection	NA	NA	5000	nav	299	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.930417414561093	0.2882105221512254	NA	LEMMAREL2	NA	LEMMAREL	155	selection	NA	NA	FOC	all	299	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.9833632411812112	0.32127677405554556	NA	LEMMAREL2	NA	LEMMAREL	155	selection	NA	NA	FOC	nav	299	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.9058697060432368	0.12335040557921569	NA	LEMMAREL2	NA	LEMMAREL	155	weight	NA	NA	5000	all	299	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.7774727148736277	0.10959279287907554	NA	LEMMAREL2	NA	LEMMAREL	155	weight	NA	NA	5000	nav	299	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.9039311013514304	0.41308410502577986	NA	LEMMAREL2	NA	LEMMAREL	155	weight	NA	NA	FOC	all	299	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.9927420677053064	0.4510069498183821	NA	LEMMAREL2	NA	LEMMAREL	155	weight	NA	NA	FOC	nav	299	2	heet.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
heet.bound10-10all.PPMIno.LENGTH5000.SOCPOSall	2.258148244764617	-1.2214139747371524	NA	NA	TRUE	BOW	1294	no	all	10-10	5000	all	331	4	heet.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
heet.bound10-10all.PPMIno.LENGTH5000.SOCPOSnav	2.0593361557197163	-1.0962992232106752	NA	NA	TRUE	BOW	1294	no	all	10-10	5000	nav	331	4	heet.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
heet.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	1.590675102831543	-0.3929599407994472	NA	NA	TRUE	BOW	1294	no	all	10-10	FOC	all	331	5	heet.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
heet.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	1.4636616067269277	-0.32019888929846724	NA	NA	TRUE	BOW	1294	no	all	10-10	FOC	nav	331	4	heet.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
heet.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	1.3538118821045426	-0.924615761020002	NA	NA	TRUE	BOW	622	selection	all	10-10	5000	all	331	5	heet.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
heet.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	1.2883720060291337	-0.8531842893893397	NA	NA	TRUE	BOW	622	selection	all	10-10	5000	nav	331	5	heet.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
heet.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	0.806452874815216	-0.1326474996955384	NA	NA	TRUE	BOW	622	selection	all	10-10	FOC	all	331	6	heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.7876946406180991	-0.07591807201514678	NA	NA	TRUE	BOW	622	selection	all	10-10	FOC	nav	331	6	heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	0.19693967519610317	0.7068035812510963	NA	NA	TRUE	BOW	622	weight	all	10-10	5000	all	331	3	heet.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
heet.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	0.158962192283817	0.7247752784293696	NA	NA	TRUE	BOW	622	weight	all	10-10	5000	nav	331	3	heet.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
heet.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.00409786534035334	0.8674078664682783	NA	NA	TRUE	BOW	622	weight	all	10-10	FOC	all	331	6	heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.06030286018838409	0.9086842394998976	NA	NA	TRUE	BOW	622	weight	all	10-10	FOC	nav	331	6	heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.7027744293977158	0.617835159381652	NA	NA	TRUE	BOW	975	no	lex	10-10	5000	all	331	6	heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.4908093007648566	0.6334119002267948	NA	NA	TRUE	BOW	975	no	lex	10-10	5000	nav	331	6	heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	0.950267946481813	0.6879789600856522	NA	NA	TRUE	BOW	975	no	lex	10-10	FOC	all	331	6	heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.894967192508981	0.7033345100309287	NA	NA	TRUE	BOW	975	no	lex	10-10	FOC	nav	331	6	heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	0.8203903424746437	0.5465751923696055	NA	NA	TRUE	BOW	495	selection	lex	10-10	5000	all	325	6	heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.7361709186458519	0.5551192192905645	NA	NA	TRUE	BOW	495	selection	lex	10-10	5000	nav	325	6	heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.3963008560707899	0.6403473523836369	NA	NA	TRUE	BOW	495	selection	lex	10-10	FOC	all	325	6	heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.3694530771565012	0.6702970145315575	NA	NA	TRUE	BOW	495	selection	lex	10-10	FOC	nav	325	6	heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	0.13053237813056215	0.781723859229726	NA	NA	TRUE	BOW	495	weight	lex	10-10	5000	all	325	3	heet.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
heet.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	0.10519347688878848	0.7542214635574607	NA	NA	TRUE	BOW	495	weight	lex	10-10	5000	nav	325	3	heet.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
heet.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.01323126072187843	0.8734855528753415	NA	NA	TRUE	BOW	495	weight	lex	10-10	FOC	all	325	6	heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.03160960454400206	0.9011889665771016	NA	NA	TRUE	BOW	495	weight	lex	10-10	FOC	nav	325	6	heet.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	-0.01899697277334533	-1.7634254277195431	NA	NA	TRUE	BOW	532	no	all	3-3	5000	all	331	7	heet.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall
heet.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	-0.05048496436658729	-1.6336778612102307	NA	NA	TRUE	BOW	532	no	all	3-3	5000	nav	331	7	heet.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall
heet.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	-0.10010933641621073	-0.6536513280819617	NA	NA	TRUE	BOW	532	no	all	3-3	FOC	all	331	7	heet.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall
heet.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.13753115107599065	-0.5731615868406967	NA	NA	TRUE	BOW	532	no	all	3-3	FOC	nav	331	7	heet.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall
heet.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	-0.29928333179791455	-1.379754254274828	NA	NA	TRUE	BOW	361	selection	all	3-3	5000	all	331	7	heet.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall
heet.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.3050958387558922	-1.3061022622046774	NA	NA	TRUE	BOW	361	selection	all	3-3	5000	nav	331	7	heet.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall
heet.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.260757040769304	-0.47443539309887395	NA	NA	TRUE	BOW	361	selection	all	3-3	FOC	all	331	7	heet.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall
heet.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.29808710541222616	-0.41617906565675367	NA	NA	TRUE	BOW	361	selection	all	3-3	FOC	nav	331	7	heet.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall
heet.bound3-3all.PPMIweight.LENGTH5000.SOCPOSall	-0.5155363599058927	0.04103760669919207	NA	NA	TRUE	BOW	361	weight	all	3-3	5000	all	331	3	heet.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
heet.bound3-3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.5295215976657798	0.03906641656401655	NA	NA	TRUE	BOW	361	weight	all	3-3	5000	nav	331	3	heet.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
heet.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.5668311583195128	0.3654266500650305	NA	NA	TRUE	BOW	361	weight	all	3-3	FOC	all	331	8	heet.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.627956617939209	0.46368905233113145	NA	NA	TRUE	BOW	361	weight	all	3-3	FOC	nav	331	8	heet.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound3-3lex.PPMIno.LENGTH5000.SOCPOSall	-0.02515896437120167	-0.11338639929031052	NA	NA	TRUE	BOW	388	no	lex	3-3	5000	all	325	8	heet.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound3-3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.09475969696755258	-0.03635776256952338	NA	NA	TRUE	BOW	388	no	lex	3-3	5000	nav	325	8	heet.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.2513539044898858	0.16572743955058447	NA	NA	TRUE	BOW	388	no	lex	3-3	FOC	all	325	8	heet.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.2836476291803071	0.21604111874928644	NA	NA	TRUE	BOW	388	no	lex	3-3	FOC	nav	325	8	heet.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall	-0.178664437287793	-0.01466119067685114	NA	NA	TRUE	BOW	286	selection	lex	3-3	5000	all	316	8	heet.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.19352523992334456	0.02977803650855181	NA	NA	TRUE	BOW	286	selection	lex	3-3	5000	nav	316	8	heet.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.2462482367140673	0.17720463820599872	NA	NA	TRUE	BOW	286	selection	lex	3-3	FOC	all	316	8	heet.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
heet.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.2897594041159994	0.22366304756744235	NA	NA	TRUE	BOW	286	selection	lex	3-3	FOC	nav	316	8	heet.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
