size	max_diss	av_diss	diameter	separation	medoid	medoid_i
19	2.8271908402188792	1.8212255220296185	3.430952108665787	1.0856522805557938	helpen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	1
20	2.844639488122996	1.7720001307755289	3.0971603578409694	1.8508175171104424	helpen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall	2
32	2.5664855435497036	1.8021553557061654	3.095691829261821	1.7050703724385805	helpen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	3
16	2.700192110514227	1.7744391060857907	3.0219157314854037	1.5969109820910874	helpen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	4
17	2.988350483845947	2.157822293151842	3.444664239000834	1.0856522805557938	helpen.nobound5-5all.PPMIno.LENGTHFOC.SOCPOSall	5
31	3.2422230539001355	2.314427373728534	3.559778312628214	0.809635051874909	helpen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	6
28	2.5549333167769417	1.9745905693426893	3.1040959513709985	1.4773145255183004	helpen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	7
41	2.999180837816969	1.964296104111457	3.273915441476269	0.809635051874909	helpen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall	8
