_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
helpen.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	-0.582169492831063	-1.3464944174844955	NA	NA	TRUE	BOW	1026	no	all	10-10	FOC	all	233	5	helpen.nobound5-5all.PPMIno.LENGTHFOC.SOCPOSall
helpen.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.6207562008112294	-1.3346268470737612	NA	NA	TRUE	BOW	1026	no	all	10-10	FOC	nav	233	1	helpen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall
helpen.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	-0.3944890845858925	-0.5609768675659986	NA	NA	TRUE	BOW	478	selection	all	10-10	5000	all	229	2	helpen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.48149673644275454	-0.5839867332980127	NA	NA	TRUE	BOW	478	selection	all	10-10	5000	nav	229	2	helpen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.23716749445925112	-0.5257439086176481	NA	NA	TRUE	BOW	478	selection	all	10-10	FOC	all	229	2	helpen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.2857712116482558	-0.6049120388782329	NA	NA	TRUE	BOW	478	selection	all	10-10	FOC	nav	229	2	helpen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	-0.7559167320323157	-0.2675131052940788	NA	NA	TRUE	BOW	478	weight	all	10-10	5000	all	229	3	helpen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
helpen.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.9193183556482198	-0.3145456437699343	NA	NA	TRUE	BOW	478	weight	all	10-10	5000	nav	229	3	helpen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
helpen.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.6222573205790612	-0.2695037336395215	NA	NA	TRUE	BOW	478	weight	all	10-10	FOC	all	229	3	helpen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
helpen.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7199194061183382	-0.3241573963766947	NA	NA	TRUE	BOW	478	weight	all	10-10	FOC	nav	229	3	helpen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
helpen.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.2559606209782932	-0.96658142880198	NA	NA	TRUE	BOW	741	no	lex	10-10	5000	all	228	6	helpen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
helpen.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.3160942584983473	-0.9424044846897136	NA	NA	TRUE	BOW	741	no	lex	10-10	5000	nav	228	6	helpen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
helpen.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	1.274399087068666	-0.8486876775877394	NA	NA	TRUE	BOW	741	no	lex	10-10	FOC	all	228	6	helpen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
helpen.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	1.3191767707584372	-0.8947366363083746	NA	NA	TRUE	BOW	741	no	lex	10-10	FOC	nav	228	6	helpen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
helpen.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	1.115437810466827	-0.18071285297124193	NA	NA	TRUE	BOW	355	selection	lex	10-10	5000	all	218	6	helpen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
helpen.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	1.1520086693401932	-0.1913923322707563	NA	NA	TRUE	BOW	355	selection	lex	10-10	5000	nav	218	6	helpen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
helpen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	1.1151641852567953	-0.22069242519127963	NA	NA	TRUE	BOW	355	selection	lex	10-10	FOC	all	218	6	helpen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
helpen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	1.1503098307691562	-0.2405479069724525	NA	NA	TRUE	BOW	355	selection	lex	10-10	FOC	nav	218	6	helpen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
helpen.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	1.0294172216775672	0.03918039010250055	NA	NA	TRUE	BOW	355	weight	lex	10-10	5000	all	218	6	helpen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
helpen.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	1.0651847282572082	0.02350462322054406	NA	NA	TRUE	BOW	355	weight	lex	10-10	5000	nav	218	6	helpen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
helpen.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	1.0565704997101657	0.00817004609935205	NA	NA	TRUE	BOW	355	weight	lex	10-10	FOC	all	218	6	helpen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
helpen.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	1.087142747162174	-0.00754319426363106	NA	NA	TRUE	BOW	355	weight	lex	10-10	FOC	nav	218	6	helpen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
helpen.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	-1.1269315830938755	-0.10233696655668152	NA	NA	TRUE	BOW	434	no	all	3-3	5000	all	232	7	helpen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	-1.3097334184643077	-0.16434537558206552	NA	NA	TRUE	BOW	434	no	all	3-3	5000	nav	232	7	helpen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	-0.2944224772735165	0.30526969090320105	NA	NA	TRUE	BOW	434	no	all	3-3	FOC	all	232	7	helpen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.3463187660366146	0.5219346599219593	NA	NA	TRUE	BOW	434	no	all	3-3	FOC	nav	232	7	helpen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	-0.2920255445308156	0.40282824754909335	NA	NA	TRUE	BOW	266	selection	all	3-3	5000	all	226	7	helpen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.39072599439511674	0.42195415974230416	NA	NA	TRUE	BOW	266	selection	all	3-3	5000	nav	226	7	helpen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.1723298159596941	0.3964231444940048	NA	NA	TRUE	BOW	266	selection	all	3-3	FOC	all	226	7	helpen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1912041808299448	0.4582712644346023	NA	NA	TRUE	BOW	266	selection	all	3-3	FOC	nav	226	7	helpen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3all.PPMIweight.LENGTH5000.SOCPOSall	-0.5362112814051965	0.5165261630566363	NA	NA	TRUE	BOW	266	weight	all	3-3	5000	all	226	7	helpen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.6315254255749276	0.5504804699297451	NA	NA	TRUE	BOW	266	weight	all	3-3	5000	nav	226	7	helpen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.40044438559854617	0.5833996447537451	NA	NA	TRUE	BOW	266	weight	all	3-3	FOC	all	226	7	helpen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.4318082661827679	0.6551151636196285	NA	NA	TRUE	BOW	266	weight	all	3-3	FOC	nav	226	7	helpen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3lex.PPMIno.LENGTH5000.SOCPOSall	1.0496131537630766	0.8090359369888359	NA	NA	TRUE	BOW	307	no	lex	3-3	5000	all	216	8	helpen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3lex.PPMIno.LENGTH5000.SOCPOSnav	1.081200855297476	0.8270439512632057	NA	NA	TRUE	BOW	307	no	lex	3-3	5000	nav	216	8	helpen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSall	0.989258132418296	0.8228555341483251	NA	NA	TRUE	BOW	307	no	lex	3-3	FOC	all	216	8	helpen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSnav	0.9952675659372504	0.8381539489290379	NA	NA	TRUE	BOW	307	no	lex	3-3	FOC	nav	216	8	helpen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall	0.6702085113595149	0.5284871306863834	NA	NA	TRUE	BOW	185	selection	lex	3-3	5000	all	196	8	helpen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall
helpen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSnav	0.7068517957187703	0.582978053042405	NA	NA	TRUE	BOW	185	selection	lex	3-3	5000	nav	196	8	helpen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall
