_model	LEMMAPATH	LEMMAREL	base	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	model.x	model.y	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	stress	tokens	type
herstructureren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	331	all	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	238	herstructureren
herstructureren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	331	all	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	238	herstructureren
herstructureren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	331	all	3_3	1	selection	NA	NA	FOC	181	nav	4_4	NA	238	herstructureren
herstructureren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	331	all	3_3	1	selection	NA	NA	FOC	331	all	4_4	NA	238	herstructureren
herstructureren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	388	all	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	239	herstructureren
herstructureren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	388	all	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	239	herstructureren
herstructureren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	388	all	3_3	1	no	NA	NA	FOC	201	nav	4_4	NA	239	herstructureren
herstructureren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	388	all	3_3	1	no	NA	NA	FOC	388	all	4_4	NA	239	herstructureren
herstructureren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	471	lex	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	471	lex	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	471	lex	10_10	1	weight	NA	NA	FOC	346	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	471	lex	10_10	1	weight	NA	NA	FOC	471	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	471	lex	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	471	lex	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	471	lex	10_10	1	selection	NA	NA	FOC	346	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	471	lex	10_10	1	selection	NA	NA	FOC	471	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	964	lex	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	964	lex	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	964	lex	10_10	1	no	NA	NA	FOC	698	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	964	lex	10_10	1	no	NA	NA	FOC	964	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	652	all	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	652	all	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	652	all	10_10	1	weight	NA	NA	FOC	346	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	652	all	10_10	1	weight	NA	NA	FOC	652	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	652	all	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	652	all	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	652	all	10_10	1	selection	NA	NA	FOC	346	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	652	all	10_10	1	selection	NA	NA	FOC	652	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	1412	all	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	1412	all	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	1412	all	10_10	1	no	NA	NA	FOC	698	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	1412	all	10_10	1	no	NA	NA	FOC	1412	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	393	lex	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	238	herstructureren
herstructureren.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	393	lex	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	238	herstructureren
herstructureren.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	393	lex	5_5	1	weight	NA	NA	FOC	285	nav	4_4	NA	238	herstructureren
herstructureren.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	393	lex	5_5	1	weight	NA	NA	FOC	393	all	4_4	NA	238	herstructureren
herstructureren.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	393	lex	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	238	herstructureren
herstructureren.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	393	lex	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	238	herstructureren
herstructureren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	393	lex	5_5	1	selection	NA	NA	FOC	285	nav	4_4	NA	238	herstructureren
herstructureren.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	393	lex	5_5	1	selection	NA	NA	FOC	393	all	4_4	NA	238	herstructureren
herstructureren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	526	lex	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	238	herstructureren
herstructureren.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	526	lex	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	238	herstructureren
herstructureren.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	526	lex	5_5	1	no	NA	NA	FOC	387	nav	4_4	NA	238	herstructureren
herstructureren.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	526	lex	5_5	1	no	NA	NA	FOC	526	all	4_4	NA	238	herstructureren
herstructureren.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	550	all	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	550	all	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	550	all	5_5	1	weight	NA	NA	FOC	285	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	550	all	5_5	1	weight	NA	NA	FOC	550	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	550	all	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	550	all	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	550	all	5_5	1	selection	NA	NA	FOC	285	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	550	all	5_5	1	selection	NA	NA	FOC	550	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	779	all	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	779	all	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	779	all	5_5	1	no	NA	NA	FOC	387	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	779	all	5_5	1	no	NA	NA	FOC	779	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	281	lex	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	227	herstructureren
herstructureren.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	281	lex	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	227	herstructureren
herstructureren.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	281	lex	3_3	1	weight	NA	NA	FOC	201	nav	4_4	NA	227	herstructureren
herstructureren.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	281	lex	3_3	1	weight	NA	NA	FOC	281	all	4_4	NA	227	herstructureren
herstructureren.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	281	lex	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	227	herstructureren
herstructureren.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	281	lex	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	227	herstructureren
herstructureren.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	281	lex	3_3	1	selection	NA	NA	FOC	201	nav	4_4	NA	227	herstructureren
herstructureren.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	281	lex	3_3	1	selection	NA	NA	FOC	281	all	4_4	NA	227	herstructureren
herstructureren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	316	lex	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	231	herstructureren
herstructureren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	316	lex	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	231	herstructureren
herstructureren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	316	lex	3_3	1	no	NA	NA	FOC	228	nav	4_4	NA	231	herstructureren
herstructureren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	316	lex	3_3	1	no	NA	NA	FOC	316	all	4_4	NA	231	herstructureren
herstructureren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	394	all	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	240	herstructureren
herstructureren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	394	all	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	240	herstructureren
herstructureren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	394	all	3_3	1	weight	NA	NA	FOC	201	nav	4_4	NA	240	herstructureren
