_model	LEMMAPATH	LEMMAREL	base	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	model.x	model.y	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	stress	tokens	type
spoor.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	221	lex	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	301	spoor
spoor.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	221	lex	3_3	1	selection	NA	NA	FOC	168	nav	4_4	NA	301	spoor
spoor.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	221	lex	3_3	1	selection	NA	NA	FOC	221	all	4_4	NA	301	spoor
spoor.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	358	lex	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	334	spoor
spoor.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	358	lex	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	334	spoor
spoor.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	358	lex	3_3	1	no	NA	NA	FOC	278	nav	4_4	NA	334	spoor
spoor.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	358	lex	3_3	1	no	NA	NA	FOC	358	all	4_4	NA	334	spoor
spoor.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	328	all	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	356	spoor
spoor.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	328	all	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	356	spoor
spoor.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	328	all	3_3	1	weight	NA	NA	FOC	168	nav	4_4	NA	356	spoor
spoor.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	328	all	3_3	1	weight	NA	NA	FOC	328	all	4_4	NA	356	spoor
spoor.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	328	all	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	356	spoor
spoor.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	328	all	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	356	spoor
spoor.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	328	all	3_3	1	selection	NA	NA	FOC	168	nav	4_4	NA	356	spoor
spoor.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	328	all	3_3	1	selection	NA	NA	FOC	328	all	4_4	NA	356	spoor
spoor.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	536	all	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	358	spoor
spoor.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	536	all	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	358	spoor
spoor.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	536	all	3_3	1	no	NA	NA	FOC	278	nav	4_4	NA	358	spoor
spoor.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	536	all	3_3	1	no	NA	NA	FOC	536	all	4_4	NA	358	spoor
spoor.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	559	lex	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	353	spoor
spoor.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	559	lex	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	353	spoor
spoor.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	559	lex	10_10	1	weight	NA	NA	FOC	387	nav	4_4	NA	353	spoor
spoor.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	559	lex	10_10	1	weight	NA	NA	FOC	559	all	4_4	NA	353	spoor
spoor.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	559	lex	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	353	spoor
spoor.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	559	lex	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	353	spoor
spoor.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	559	lex	10_10	1	selection	NA	NA	FOC	387	nav	4_4	NA	353	spoor
spoor.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	559	lex	10_10	1	selection	NA	NA	FOC	559	all	4_4	NA	353	spoor
spoor.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	1431	lex	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	358	spoor
spoor.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	1431	lex	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	358	spoor
spoor.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	1431	lex	10_10	1	no	NA	NA	FOC	1039	nav	4_4	NA	358	spoor
spoor.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	1431	lex	10_10	1	no	NA	NA	FOC	1431	all	4_4	NA	358	spoor
spoor.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	775	all	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	358	spoor
spoor.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	775	all	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	358	spoor
spoor.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	775	all	10_10	1	weight	NA	NA	FOC	387	nav	4_4	NA	358	spoor
spoor.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	775	all	10_10	1	weight	NA	NA	FOC	775	all	4_4	NA	358	spoor
spoor.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	775	all	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	358	spoor
spoor.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	775	all	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	358	spoor
spoor.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	775	all	10_10	1	selection	NA	NA	FOC	387	nav	4_4	NA	358	spoor
spoor.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	775	all	10_10	1	selection	NA	NA	FOC	775	all	4_4	NA	358	spoor
spoor.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	1966	all	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	358	spoor
spoor.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	1966	all	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	358	spoor
spoor.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	1966	all	10_10	1	no	NA	NA	FOC	1039	nav	4_4	NA	358	spoor
spoor.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	1966	all	10_10	1	no	NA	NA	FOC	1966	all	4_4	NA	358	spoor
spoor.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	363	lex	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	336	spoor
spoor.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	363	lex	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	336	spoor
spoor.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	363	lex	5_5	1	weight	NA	NA	FOC	249	nav	4_4	NA	336	spoor
spoor.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	363	lex	5_5	1	weight	NA	NA	FOC	363	all	4_4	NA	336	spoor
spoor.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	363	lex	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	336	spoor
spoor.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	363	lex	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	336	spoor
spoor.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	363	lex	5_5	1	selection	NA	NA	FOC	249	nav	4_4	NA	336	spoor
spoor.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	363	lex	5_5	1	selection	NA	NA	FOC	363	all	4_4	NA	336	spoor
spoor.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	703	lex	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	355	spoor
spoor.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	703	lex	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	355	spoor
spoor.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	703	lex	5_5	1	no	NA	NA	FOC	517	nav	4_4	NA	355	spoor
spoor.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	703	lex	5_5	1	no	NA	NA	FOC	703	all	4_4	NA	355	spoor
spoor.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	525	all	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	358	spoor
spoor.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	525	all	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	358	spoor
spoor.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	525	all	5_5	1	weight	NA	NA	FOC	249	nav	4_4	NA	358	spoor
spoor.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	525	all	5_5	1	weight	NA	NA	FOC	525	all	4_4	NA	358	spoor
spoor.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	525	all	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	358	spoor
spoor.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	525	all	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	358	spoor
spoor.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	525	all	5_5	1	selection	NA	NA	FOC	249	nav	4_4	NA	358	spoor
spoor.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	525	all	5_5	1	selection	NA	NA	FOC	525	all	4_4	NA	358	spoor
spoor.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	1002	all	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	358	spoor
spoor.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	1002	all	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	358	spoor
spoor.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	1002	all	5_5	1	no	NA	NA	FOC	517	nav	4_4	NA	358	spoor
spoor.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	1002	all	5_5	1	no	NA	NA	FOC	1002	all	4_4	NA	358	spoor
spoor.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	236	lex	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	305	spoor
spoor.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	236	lex	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	305	spoor
spoor.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	236	lex	3_3	1	weight	NA	NA	FOC	176	nav	4_4	NA	305	spoor
spoor.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	236	lex	3_3	1	weight	NA	NA	FOC	236	all	4_4	NA	305	spoor
spoor.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	236	lex	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	305	spoor
spoor.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	236	lex	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	305	spoor
spoor.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	236	lex	3_3	1	selection	NA	NA	FOC	176	nav	4_4	NA	305	spoor
spoor.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	236	lex	3_3	1	selection	NA	NA	FOC	236	all	4_4	NA	305	spoor
spoor.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	391	lex	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	340	spoor
spoor.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	391	lex	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	340	spoor
spoor.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	391	lex	3_3	1	no	NA	NA	FOC	299	nav	4_4	NA	340	spoor
spoor.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	391	lex	3_3	1	no	NA	NA	FOC	391	all	4_4	NA	340	spoor
spoor.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	362	all	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	356	spoor
spoor.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	362	all	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	356	spoor
spoor.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	362	all	3_3	1	weight	NA	NA	FOC	176	nav	4_4	NA	356	spoor
spoor.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	362	all	3_3	1	weight	NA	NA	FOC	362	all	4_4	NA	356	spoor
spoor.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	362	all	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	356	spoor
spoor.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	362	all	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	356	spoor
spoor.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	362	all	3_3	1	selection	NA	NA	FOC	176	nav	4_4	NA	356	spoor
spoor.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	362	all	3_3	1	selection	NA	NA	FOC	362	all	4_4	NA	356	spoor
spoor.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	598	all	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	358	spoor
spoor.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	598	all	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	358	spoor
spoor.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	598	all	3_3	1	no	NA	NA	FOC	299	nav	4_4	NA	358	spoor
spoor.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	598	all	3_3	1	no	NA	NA	FOC	598	all	4_4	NA	358	spoor
spoor.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	286	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	356	spoor
spoor.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	286	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	356	spoor
