size	max_diss	av_diss	diameter	separation	medoid	medoid_i
32	4.595680541154756	3.077150614836908	5.547451502945661	2.9605424267769753	temp.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	1
28	4.043229496104087	2.637554630574745	4.688804437769146	2.9605424267769753	temp.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	2
22	4.742970954345702	3.4087217119272637	5.881847022949147	2.4507862752062413	temp.bound5-5all.PPMIno.LENGTHFOC.SOCPOSnav	3
26	3.9755536026512974	3.035741859943035	4.947305326591649	2.343371468463016	temp.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	4
20	4.993298905733892	3.5474973500863145	5.857595033811799	2.8289994357687247	temp.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	5
28	4.409681598493782	2.977174015392507	5.211694325596645	2.343371468463016	temp.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall	6
16	3.8137185796910806	2.6601709071660276	4.542947660527924	3.2072708844546733	temp.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	7
32	3.996920938160228	2.779594223749106	4.995875630732094	2.8307756460404785	temp.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall	8
