measure	globqual	meanclassqual	classqual_hoop_1	classqual_hoop_2	classqual_hoop_3	model	technique
SCP_k10_b0	0.8433669648240296	0.6266049248596988	0.20281803630611497	0.7641520396554113	0.91284469861757	hoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k16	0.8441176470588235	0.6584291243915312	0.2984429065743945	0.772432701894317	0.9044117647058824	hoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8471515151515151	0.6723319759336709	0.34545454545454546	0.7645608628659476	0.9069805194805195	hoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.487069613387113	1.714167579937841	1.686912134148659	2.1612661692928663	1.2943244363719981	hoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.12007084377833702	0.1964358826692479	0.21333993756583003	0.31407450269155557	0.061893207750358115	hoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8385708534148734	0.6337642365923397	0.23604857297053256	0.7603409476405455	0.904903189165941	hoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k16	0.8476225490196079	0.6660811180778393	0.3179065743944637	0.7728065802592223	0.9075301995798319	hoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8577575757575757	0.685675333307437	0.3508021390374331	0.7929121725731895	0.9133116883116883	hoop.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.2764988481571249	1.5594512991663354	1.5862645848063608	2.0402718153801405	1.0518174973125047	hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.029563842472932342	0.0928711490667631	0.05049363521841147	0.26113986024711466	-0.033020048265236863	hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.8604788714310505	0.6660307061234098	0.20467470303850213	0.8912806639796745	0.9021367513520527	hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k16	0.870906862745098	0.6946130926198993	0.29801038062283736	0.8716350947158524	0.9141938025210083	hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.882969696969697	0.7261485295196661	0.37540106951871655	0.8810477657935285	0.9219967532467532	hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.56656656719136	1.5404007211687014	1.1597304601631682	1.970394601298082	1.491077102044854	hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.16532390909080127	0.15492765533840092	0.013250688076940794	0.31376557108023206	0.1377667068580299	hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.8781912489018944	0.646477345264435	0.1240756153967026	0.8805560543031187	0.9348003660934838	hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k16	0.8748284313725491	0.6730642390929452	0.24740484429065743	0.8402293120638086	0.9315585609243697	hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.8821212121212121	0.6931207729624977	0.2983957219251337	0.8446841294298921	0.9362824675324676	hoop.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.7085242568786283	1.9361658338243688	1.5336289012205835	2.8550604891741	1.4198081110784229	hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.19683765151094268	0.21921148047106118	0.05765049993066571	0.4625767632583182	0.13740717822419962	hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.8856321483077452	0.6735035519068079	0.18771664045641123	0.8972569564519651	0.9355370588120474	hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k16	0.8742401960784314	0.6784512752010076	0.23961937716262974	0.8730059820538385	0.9227284663865546	hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8839393939393939	0.7011381170341788	0.293048128342246	0.8807395993836672	0.9296266233766234	hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.6567110153830802	1.9035492846899036	1.5924160564206813	2.7426769152582438	1.375554882390786	hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.16160566065837448	0.2076000056200558	0.0986481974056855	0.42791108312841364	0.09624073632606825	hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8832317928324621	0.7050927876284517	0.34469144626764714	0.833343551873806	0.9372433647439021	hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k16	0.8779166666666667	0.7012325571429968	0.32006920415224915	0.8581754735792623	0.925452993697479	hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8840606060606061	0.7185787874471823	0.3679144385026738	0.8576271186440678	0.9301948051948052	hoop.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.4433315290918396	1.9772076576570203	1.702572154637891	3.2924342497449843	0.9366165685881859	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.010994590326171737	0.10121704696318501	-0.0319310351401809	0.47227852685532906	-0.13669635082559312	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.8821594185739952	0.7284618156339795	0.38390742054735955	0.8812707786698923	0.9202072476846865	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k16	0.8783333333333333	0.715774725892351	0.35813148788927335	0.8688933200398804	0.9202993697478992	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.8908484848484849	0.738548289115338	0.4128342245989305	0.8702619414483821	0.9325487012987013	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.7127098114722306	1.8156780806293493	1.2269343998802043	2.7414988240366744	1.4786010179711693	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.15086127839488614	0.17375524458712166	-0.01135868468484615	0.44761447620510947	0.08500994224110166	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.8894078816286611	0.665102563564	0.14699193119631	0.9072680513258997	0.9410477081697901	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k16	0.8997549019607843	0.692648834833036	0.22707612456747406	0.9001744765702892	0.9506959033613446	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.9039393939393939	0.7097941295162132	0.279144385026738	0.8970724191063174	0.9531655844155844	hoop.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.619003323318552	1.8726363126296344	1.5584945765607874	2.7194369584324325	1.339977402895683	hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.1398114220764448	0.1891452844357704	0.07314129410304462	0.4223198372012537	0.07197472200301286	hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.8549976910663282	0.6315024609673056	0.12642923247736682	0.8603817507300416	0.9076963996945083	hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k16	0.8618852459016394	0.6586216711625548	0.21496539792387542	0.8472083748753739	0.9136912406884151	hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8640238450074516	0.6695102201665482	0.24919786096256683	0.8446841294298921	0.9146486701071854	hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.561524470670572	1.8786729835321292	1.7819137896303334	2.5683391337083386	1.2857660272577154	hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.10499720366020812	0.1753188967797191	0.1451873552695135	0.33906009208333343	0.04170924298631037	hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8671420165642494	0.6379109578388148	0.1612455369750024	0.8210732890851131	0.9314140474563289	hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k16	0.871817743490839	0.6782027515364686	0.27292387543252594	0.8362412761714856	0.9254431030053943	hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8765424739195231	0.6938278455621623	0.31443850267379675	0.8391371340523883	0.9279078999603017	hoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.4029587934772119	1.9924101301153085	2.0480835842179386	2.9805271030850844	0.9486197030429024	hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.03823102969074716	0.08770760453663609	0.07827722900484703	0.32541656366658417	-0.14057097906152294	hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.8997540752381744	0.7152295602402089	0.30334681136252256	0.8978128878148562	0.9445289815432479	hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k16	0.8840405014464803	0.7185894794424843	0.3568339100346021	0.8728813559322034	0.9260531723606473	hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.8955588673621461	0.7472442801277258	0.42780748663101603	0.8795069337442218	0.9344184200079396	hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.625614909293717	1.6449045661354986	1.3369447153185752	2.0635565291350937	1.534212453952827	hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.08960474022849671	0.13528703444255707	0.08219200608580547	0.2834590682479674	0.04021002899389837	hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.8756587551482096	0.6387193357275951	0.11250699505308638	0.8698398845494094	0.9338111275802896	hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k16	0.8778206364513018	0.6607356626925457	0.20328719723183392	0.8417248255234298	0.9371949653223735	hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.8812518628912072	0.6778963097474812	0.24812834224598931	0.8489984591679507	0.9365621278285033	hoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.2813693849414487	1.417750723395241	1.1955245374566756	1.9553581219855456	1.1023695107435019	hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	-0.03447338121362178	0.08746981570280102	0.031019270412226897	0.3873684255609024	-0.15597824886472625	hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.7643913443767021	0.5283725746711256	0.04881048885367074	0.6962970113899737	0.8400102237697326	hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k16	0.7756338742393509	0.5939018431237348	0.26513840830449825	0.6717347956131605	0.8448323254535459	hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7944200626959248	0.6391750548411407	0.38181818181818183	0.6758089368258859	0.8598980458793543	hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.3082782524028111	1.4305329882035773	1.2731182025340164	1.8593367698753556	1.1591439922013598	hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	-0.004407649318125534	0.10302155625467073	0.07785935560426092	0.3359984797659072	-0.10479316660615591	hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.7601283354055198	0.5428059287805914	0.14473239350238717	0.6421413386423784	0.8415440541970086	hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k16	0.7728701825557809	0.5807814895975443	0.2508650519031142	0.640702891326022	0.8507765255634965	hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.795987460815047	0.6320718670948355	0.36363636363636365	0.6665639445300462	0.8660152931180969	hoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.2757340083166822	1.515404877008974	1.5849963311176007	1.875372847727459	1.0858454521818623	hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.03503265670672918	0.10455915318334774	0.10783417165176296	0.23047854247329344	-0.024635254575013185	hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.8576773230588741	0.652218580752018	0.17908387812459586	0.8691508462269464	0.9084210179045119	hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k16	0.8586460446247465	0.6841075522744575	0.310121107266436	0.832876370887338	0.9093251786695987	hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.8784326018808777	0.732945315850805	0.4267379679144385	0.8499229583975346	0.9221750212404418	hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.6250365968677147	1.5395966287577543	1.169488183353137	1.8501370996791806	1.5991646032409452	hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.18295510171677434	0.1668068573873481	0.02944878493835284	0.3111716923352091	0.15980009488848235	hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.9022311888682615	0.6893872394317945	0.2480967409858799	0.8520290643174059	0.9680359129920978	hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k16	0.8876014198782961	0.7212797995056428	0.36980968858131485	0.8568045862412762	0.9372251236943375	hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.9030721003134796	0.7518385935368632	0.4406417112299465	0.864406779661017	0.9504672897196261	hoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.4639641728861164	1.6065882749222986	1.0906936444190618	2.5291188026618507	1.1999523776859835	hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.06135381791712	0.10552950862231905	-0.1542234012750748	0.5183183702629275	-0.04750644312089554	hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.820309868013457	0.5673167364293572	0.048151901720962495	0.7538165059659045	0.8999818016012047	hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k16	0.8426470588235294	0.6514050596058627	0.25994809688581316	0.7911266201395812	0.9031404617921935	hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.862319749216301	0.6908905681708768	0.34759358288770054	0.8064714946070878	0.918606627017842	hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.521388067635114	1.6744516782984897	1.2423226785003558	2.510050775412111	1.270981580983002	hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.07771399443763913	0.13942399552906778	-0.02014482501259897	0.457688240453085	-0.019271428853282625	hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8287143063954493	0.5827411126829062	0.08177737062195477	0.7592419579046475	0.9072040095221161	hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k16	0.8224898580121703	0.6282251034143309	0.2296712802768166	0.7713110667996012	0.8836929631665751	hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8414420062695924	0.6697715406598104	0.31871657754010696	0.7947611710323574	0.8958368734069668	hoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.4274215382523165	1.8930330102830997	1.58017642812277	3.161807678505758	0.9371149242207711	hoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.006197554269569349	0.10789810384036042	-0.03451418375392865	0.502368823246519	-0.14416032797150907	hoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.8628340231568903	0.6636735161453619	0.17051167972929482	0.9178434176977618	0.9026654510090291	hoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
