measure	globqual	meanclassqual	classqual_haken_1	classqual_haken_2	classqual_haken_4	classqual_haken_3	classqual_haken_5	classqual_haken_6	model	technique
SCP_k10_b0	0.41445471511879717	0.3358551646946842	0.2077442963402882	0.525384064668838	0.13850313848420737	0.541091825968978	NA	0.26655249801110936	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k15	0.4614341085271318	0.4119456627735743	0.2648989898989899	0.5523946360153257	0.21153846153846154	0.5517295597484276	NA	0.4791666666666667	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.4779704016913319	0.4291184421343527	0.25013774104683195	0.5694879832810867	0.23986013986013985	0.5770154373927959	NA	0.509090909090909	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.226230479016265	1.313567200011265	1.0317848201698374	1.2868625459945742	1.2798164937480894	0.9959034957192664	NA	1.9734686444245582	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.0887823451183255	-0.047012116829654706	-0.21003273559330665	-0.08297300889046089	-0.09745804953932077	-0.1321895735774449	NA	0.2875927834522597	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.402153851120216	0.3425622711680631	0.1318307938332496	0.5119410157354131	0.15050566892857	0.5125433512361116	NA	0.4059905261069711	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k15	0.45728682170542634	0.40926283662661345	0.18636363636363637	0.5528735632183908	0.26987179487179486	0.5528301886792453	NA	0.484375	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.48414376321353064	0.443915931567496	0.17134986225895316	0.5849529780564263	0.2923076923076923	0.5732418524871354	NA	0.5977272727272727	haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.330870160792784	1.4102015947182203	1.2698012015265039	1.4916333345437112	1.1633920819738393	0.9241742971540127	NA	2.202007058393034	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	-0.04236982849367027	-0.026012395771058353	-0.10604003903496019	0.10388820034989443	-0.25224789247833407	-0.272416867592413	NA	0.3967546199005211	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.37720650975808767	0.32160478604057424	0.20340298120414646	0.5135524696908267	0.12002533632940109	0.3851537114305329	NA	0.38588943154796407	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k15	0.42751937984496124	0.36381725439040824	0.24419191919191918	0.585919540229885	0.14743589743589744	0.4212264150943396	NA	0.4203125	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.4434672304439746	0.3834085177061459	0.26225895316804404	0.6018808777429467	0.15384615384615383	0.43087478559176673	NA	0.46818181818181814	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.3156137853257033	1.3567360741765366	1.2573250416176043	1.4979035813327437	1.2552893778615744	0.9199865986530661	NA	1.853175771417695	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.0325780215057759	-0.03656515893742381	-0.07432486775518479	0.09875678353861861	-0.18113507304897225	-0.2166464880449181	NA	0.19052385062333746	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.42133805114882983	0.33622161351816826	0.19501104125395258	0.579402457969911	0.11651674264402068	0.4884330343763208	NA	0.30174479134663634	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k15	0.445968992248062	0.3679572653680087	0.25707070707070706	0.59272030651341	0.19006410256410255	0.4889937106918239	NA	0.3109375	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.46232558139534885	0.38749754346519	0.2628099173553719	0.6089864158829675	0.2111888111888112	0.502229845626072	NA	0.3522727272727273	haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.2246020998624412	1.188895817420407	1.353264384396516	1.421299651127776	1.150910922793037	0.8851596509202453	NA	1.13384447786446	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.07373268985372695	-0.08312093389770846	0.02866115881335143	-0.011084288545475982	-0.1591443768627251	-0.1976125689515013	NA	-0.07642459394219132	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.3466910063990836	0.2579972219731166	0.26242676859961056	0.47568663426428964	0.10444985938596489	0.39511578176043416	NA	0.05230706585528375	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k15	0.43023255813953487	0.3446499013077575	0.2803030303030303	0.5479885057471264	0.21506410256410255	0.5163522012578616	NA	0.16354166666666667	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.4485412262156448	0.3651606443476675	0.29256198347107437	0.567398119122257	0.23286713286713287	0.5307032590051458	NA	0.20227272727272727	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.2616443910438653	1.3456511397940527	1.0607555749919575	1.3707810739228643	1.163053950886769	0.9895300637473642	NA	2.1441350354213085	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.09955518092523948	-0.054908103161422805	-0.23328607239445723	-0.07565458887704278	-0.18722871126787102	-0.15681322952319304	NA	0.37844208625545006	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.4090530794666999	0.37001400386435446	0.15444486195702153	0.5101574764491367	0.1163352756446438	0.49554582536723246	NA	0.573586579903738	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k15	0.4521705426356589	0.3948548234143143	0.21641414141414142	0.5697318007662835	0.18173076923076922	0.5319182389937107	NA	0.4744791666666667	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.46993657505285413	0.4116818708489318	0.2143250688705234	0.5947753396029258	0.18951048951048952	0.5495711835334477	NA	0.5102272727272728	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.2661647429866802	1.3607439560374548	1.2844934405358968	1.3285531472720167	1.1678033733488475	0.9794899075767031	NA	2.0433799114538105	haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.07755649526557282	-0.043521102582266366	-0.12988591550057424	0.005400752803256701	-0.22650986790275046	-0.23623767609275456	NA	0.3696271937814907	haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.32410341494787803	0.2604068186793802	0.17421417398009137	0.44837670130742285	0.09594943088442338	0.349186514330072	NA	0.23430727289489145	haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k15	0.38665158371040725	0.31471005104721234	0.21862745098039216	0.5182584269662921	0.12371794871794871	0.4316964285714286	NA	0.28125	haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.3870835047305635	0.31695411165173226	0.2053475935828877	0.5131767109295199	0.12517482517482517	0.4444805194805195	NA	0.29659090909090907	haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.3000229257978575	1.363093344186495	1.3399129618522836	1.4124247959412222	1.2979794579372896	0.9513090267495921	NA	1.8138404784520876	haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.06001722656559576	-0.05358390076662311	-0.10022432629547408	0.01961969295413579	-0.17489462356784108	-0.17140871215804454	NA	0.15898846523410837	haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.377649965555273	0.2927918279763137	0.22806191081488023	0.5243052929473634	0.1219736055147018	0.4109539828659463	NA	0.17866434773867684	haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k15	0.41500754147812974	0.3299918638587674	0.2286764705882353	0.5543071161048689	0.14807692307692308	0.48139880952380953	NA	0.2375	haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.4171945701357466	0.3386631329674952	0.22352941176470587	0.5440245148110316	0.16293706293706292	0.4935064935064935	NA	0.2693181818181818	haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.188427349692724	1.1751610392045946	1.2798175973618127	1.325611279402217	1.2127814959303427	0.9173851509386639	NA	1.1402096723899364	haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.06908144763340579	-0.07402753986656574	-0.03300153456065273	-0.020977987159554224	-0.09035064350529097	-0.1578967404466326	NA	-0.0679107936606982	haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.3478398232844807	0.2610930083099289	0.24411483346533236	0.4719451678092092	0.12770883733993732	0.3965501913807074	NA	0.06514601155445815	haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k15	0.3980015082956259	0.3154949291730521	0.2774509803921569	0.5135767790262172	0.17692307692307693	0.4616071428571428	NA	0.14791666666666667	haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.41234060057589467	0.33425622956026124	0.30053475935828877	0.5223697650663942	0.1909090909090909	0.47337662337662334	NA	0.18409090909090908	haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.226780505401459	1.3181657419243131	0.9671754684941288	1.3146195674895684	1.1901127873909259	1.009692940155884	NA	2.109227946091058	haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.10971996607845493	-0.08073232760660147	-0.3156941630696645	-0.08221193343256682	-0.23428629671743562	-0.09406743129511815	NA	0.32259818648177774	haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.389862906037677	0.31527476386762104	0.13236460525275034	0.49278829495567644	0.09381163087136386	0.5410874097472351	NA	0.31632187851107957	haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k15	0.4294117647058823	0.3576609335393621	0.18553921568627452	0.5375468164794007	0.14743589743589744	0.5558035714285714	NA	0.3619791666666667	haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.4416289592760181	0.37082265718419055	0.18342245989304812	0.5448416751787538	0.13916083916083916	0.5866883116883117	NA	0.4	haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.9959133028147593	1.9608165732480705	1.4249891897274987	1.842716214050407	2.538341037206562	2.4399632086106573	2.055755911571389	1.4631338783219086	haken.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
