measure	globqual	meanclassqual	classqual_spot_4	classqual_spot_1	classqual_spot_2	classqual_spot_3	classqual_headline	model	technique
SIL	0.035380802215480185	0.19088069635545574	0.513545344064226	0.11430812889914842	-0.36186949466523927	-0.21617371736755117	0.9045932208466947	spot.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5516145890757537	0.5038024092640896	0.23879873155986198	0.7677622345526532	0.2577251709908255	0.25472590921710747	1	spot.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k12	0.5944605708756652	0.55284516765286	0.30427350427350425	0.7821745562130178	0.33931623931623933	0.3384615384615385	1	spot.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5988850771869639	0.557952158952159	0.31757575757575757	0.7854895104895104	0.3474747474747475	0.3392207792207792	1	spot.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	2.035002498265976	3.2892507892581726	2.706187366522682	1.6771684280288648	1.0944586692048919	1.116447692380778	9.851991790153646	spot.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.04713139999036766	0.19392116961898753	0.5430938473717697	0.11953240877268484	-0.33984041335258924	-0.1682619496841478	0.8150819549872201	spot.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5974738901208106	0.5293080361224364	0.27044270615011856	0.819974997983711	0.31893557126491456	0.31340426583446807	0.92378263937896965	spot.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k12	0.6193154329946783	0.5529604583450737	0.34102564102564104	0.8318540433925049	0.36495726495726494	0.3315018315018315	0.8954635108481263	spot.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6245283018867924	0.5580381840381841	0.35757575757575755	0.8367132867132867	0.37616161616161614	0.3288311688311688	0.8909090909090909	spot.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	2.2916116436267	4.668713999118261	2.335937033807579	1.361265721460685	1.013073925906052	0.9722653707564696	17.66102794366052	spot.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.08943840136273556	0.1335108676423319	0.4711669788018043	-0.13568562754084118	-0.32265625569532885	-0.26859496158127505	0.9233242042273002	spot.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.4941086424953609	0.4420334304640238	0.1156001470389594	0.7213740894463807	0.19323726467912655	0.17995565115565235	1	spot.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k12	0.5474721819061442	0.4999589868820638	0.18717948717948718	0.7391518737672583	0.3313390313390313	0.24212454212454212	1	spot.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5491423670668953	0.5031637251637252	0.19272727272727272	0.7367132867132867	0.3385858585858586	0.24779220779220779	1	spot.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.5883306502948422	2.534664315236044	2.4953408816269023	1.2851984078204308	0.9623826849558342	0.8742242990301811	7.056175302746873	spot.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.14035561919460618	0.07816293233167529	0.5327221311714714	-0.16926832728154628	-0.37443674675237976	-0.38709238429370363	0.7888899888145348	spot.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.4672825833924138	0.4133026092816795	0.14365598937594634	0.6808813536605794	0.25326399557595897	0.08396704798123841	0.9047446598146743	spot.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k12	0.47955974842767296	0.4282205472590088	0.18547008547008548	0.6724605522682445	0.28917378917378916	0.13699633699633698	0.8570019723865878	spot.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.48379073756432245	0.43354345654345655	0.17212121212121212	0.6746503496503496	0.29696969696969694	0.14285714285714285	0.8811188811188811	spot.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	2.124378883051517	3.8586659287651464	2.236846065848664	1.5118198804767713	1.086711752214712	1.0610690688094315	13.396882876476154	spot.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.026699420832675257	0.1798565929092309	0.450722463328845	0.08390326705518009	-0.3235838410180148	-0.19407111294990745	0.8823121881300516	spot.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5466607198368074	0.4954614563525967	0.1780460861961404	0.756579821194559	0.2333312703839242	0.3093501039883598	1	spot.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k12	0.5701817744071265	0.5364872734103504	0.2777777777777778	0.7398046398046398	0.3094017094017094	0.36630036630036633	0.9891518737672584	spot.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5764404609475032	0.543002775002775	0.28606060606060607	0.7442424242424243	0.3195959595959596	0.3735064935064935	0.9916083916083916	spot.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	2.0068246527371607	3.2709043162236724	2.1637230376985443	1.6359977646085242	1.1140557801927544	1.107083867860322	10.333661130758218	spot.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.055290541395292055	0.1775355564452827	0.3952582556526886	0.13507342565252964	-0.30352974841032904	-0.14851116245244286	0.8093870117839672	spot.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5319262962125911	0.4738063574767329	0.1871276027266553	0.7487667993967976	0.23740959080268162	0.25659000916589864	0.9391377852916314	spot.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k12	0.5693993017936679	0.5085714285714286	0.21452991452991452	0.7684981684981685	0.30854700854700856	0.3282051282051282	0.9230769230769231	spot.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5738796414852753	0.5116208236208236	0.2206060606060606	0.7722943722943723	0.3208080808080808	0.3283116883116883	0.916083916083916	spot.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	2.0983802002538527	4.1320013726019464	2.1357900841040935	1.3066491479656752	1.0343942097839485	0.9450444064003407	15.238129014755673	spot.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.10009276090460636	0.12352758170134735	0.4382952953485789	-0.1675786822453584	-0.2685487678404767	-0.2824928243862575	0.8979628876302505	spot.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.48799248748309326	0.4379944620399913	0.1246100966088289	0.7104732862064721	0.20524408746239128	0.14964483992226443	1	spot.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k12	0.5237149392078969	0.48176638176638176	0.1658119658119658	0.7073260073260074	0.30455840455840455	0.23113553113553115	1	spot.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5261630388390952	0.4830937950937951	0.16	0.7085714285714285	0.31313131313131315	0.23376623376623376	1	spot.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.540724391855476	2.3771953987425585	2.2992057146080254	1.2864517739146617	0.96780447815504	0.8970398462101763	6.435475180824889	spot.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.1307168970672394	0.07419757072118344	0.4967748229419295	-0.16053769452527156	-0.3509639307520797	-0.3481262335314201	0.733840889472759	spot.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.4366078282530134	0.3875250652867038	0.13589401248243313	0.6495747927883693	0.16252172802386197	0.11704426890898592	0.8725905242298685	spot.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k12	0.4688214758637294	0.4185798816568047	0.20683760683760682	0.6667887667887668	0.2358974358974359	0.152014652014652	0.8313609467455622	spot.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.4705078958600085	0.42466511266511264	0.20484848484848484	0.6668398268398268	0.23353535353535354	0.15376623376623377	0.8643356643356643	spot.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.754683926608519	2.2089158571582006	1.4119220404626855	1.7478683598782456	1.3157058141166962	1.0791759897178057	5.48990708161557	spot.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.12113917492295002	0.16062285971722648	0.09235020777931495	0.24050527429617458	-0.11748147040773001	-0.14060290940923675	0.7283431963276096	spot.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.601856050961316	0.5212455842707757	0.1034313551842715	0.7950038390838582	0.3907824224528822	0.40189094123764124	0.9151193633952255	spot.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k12	0.6420684578579315	0.572453365304044	0.27863247863247864	0.8117144293614882	0.49886039886039885	0.3914027149321267	0.8816568047337278	spot.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6518486298390604	0.5858013620366561	0.3103030303030303	0.8172905525846702	0.5082828282828282	0.40641711229946526	0.8867132867132868	spot.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.9109172561639598	2.4227578504152896	1.540252791549474	1.9241022029686947	1.353843228604598	1.1549457761244701	6.14064525282921	spot.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.09898220105705662	0.132390379726705	0.09636031902446215	0.2180088436319464	-0.13128625895321455	-0.15773533790953703	0.6366043328398681	spot.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5427525477087369	0.4580588343176421	0.08112734014315744	0.7565302826035989	0.32444310929971004	0.2755156624229494	0.8526777771187949	spot.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k12	0.5942215679057784	0.5244318108571502	0.2726495726495726	0.7882101558572147	0.38404558404558403	0.3389894419306184	0.8382642998027614	spot.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6049586776859504	0.5415203619909502	0.2993939393939394	0.7946524064171123	0.39878787878787875	0.3406417112299465	0.8741258741258742	spot.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.702742532818035	2.4053087928865846	2.0749251854655197	1.465278299608827	1.2625672548194207	1.1698260300477732	6.053947194491382	spot.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	-0.009646363446586963	0.13596815143369548	0.3825058625181113	-0.0194196772498612	-0.210700487276069	-0.1499173647852976	0.6773724239615939	spot.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5445788416370857	0.473132567220216	0.11230017049133283	0.7300157698361891	0.3973654540206271	0.24531726894158634	0.8806641728113447	spot.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k12	0.6027481290639185	0.5530316742081448	0.36153846153846153	0.7643288084464555	0.46923076923076923	0.2982654600301659	0.8717948717948718	spot.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6143540669856459	0.564638968874263	0.37696969696969695	0.7764705882352941	0.4824242424242424	0.3048128342245989	0.8825174825174825	spot.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.4080469116115948	2.019988841887387	1.8763648119935121	1.1585940717735113	1.1461487514557949	0.9256270355108678	4.993209538703249	spot.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.13982497981300812	0.019156801737471463	0.3138350968233798	-0.15508636828616923	-0.2722929827941724	-0.4085819457437392	0.6179102086880583	spot.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.46666821301054484	0.40276186640913253	0.11564271668213706	0.6584322744755206	0.27709346261800605	0.1740660255784979	0.7885748526915011	spot.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k12	0.5214084161452582	0.47261437908496734	0.25726495726495724	0.6841377576671694	0.3598290598290598	0.25414781297134237	0.8076923076923077	spot.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5300565463244888	0.48952749211572744	0.27999999999999997	0.6896613190730838	0.36	0.2620320855614973	0.855944055944056	spot.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	2.410931991883421	4.5040690045031795	2.3116889560245424	1.693403822118764	1.0775936238431065	1.0143327127299915	16.423325907799494	spot.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.06603415080760115	0.20437838890025276	0.487880091002406	0.16378208114717627	-0.3185967364328091	-0.23051083799911407	0.9193373467836047	spot.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5783755541592788	0.5135199042666051	0.1850689690077909	0.8070186055517979	0.29283202978110545	0.2826799169923313	1	spot.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k12	0.6087596613912404	0.5635729847494554	0.3299145299145299	0.8032931121166416	0.3698005698005698	0.31485671191553544	1	spot.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6117442366246194	0.5686678550207962	0.34909090909090906	0.8051693404634581	0.3692929292929293	0.31978609625668447	1	spot.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	2.1369010692315613	3.4461806684261638	2.3953184115880877	1.789643627746612	1.1130293902414123	1.0916533257783727	10.841258586776334	spot.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.0626744643498438	0.19312060469193387	0.4707999209241252	0.14883621626870738	-0.3131876512024174	-0.17237592891162834	0.8315304663808826	spot.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5686416828356907	0.49949814409787535	0.1730244740428418	0.7827134702831552	0.30852833368530425	0.3094418030991058	0.92378263937896965	spot.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k12	0.6118881118881119	0.5473758234391718	0.31196581196581197	0.8074409250879839	0.38945868945868944	0.3503016591251885	0.8777120315581853	spot.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6169638973466725	0.555729055258467	0.32606060606060605	0.8094474153297683	0.3939393939393939	0.3582887700534759	0.8909090909090909	spot.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	2.1371830745711327	4.020894152937969	2.2795170692631723	1.4503978034675942	1.0006447740709115	0.9356224393803481	14.43828867850782	spot.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.09219578615422205	0.12465458223890528	0.4545319492866273	-0.1332508099478381	-0.33256874514497425	-0.2751909104922733	0.9097514274929848	spot.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5256068733887668	0.46026971267973077	0.11651335117450505	0.7696296230649687	0.22590224423597635	0.18930334492320375	1	spot.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k12	0.5819531345847135	0.5373822691469751	0.2726495726495726	0.7697335344394168	0.37378917378917376	0.2707390648567119	1	spot.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5883427577207482	0.5455662507427214	0.2921212121212121	0.7727272727272727	0.3838383838383838	0.27914438502673794	1	spot.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.5597604972097687	2.45272423352548	2.430999979731188	1.2776221551690146	0.9556191840707916	0.8291753846626408	6.770204463993766	spot.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.18703163788200186	0.04941191162721499	0.48919112254136055	-0.2641951768645628	-0.3546570973821916	-0.4008271886197078	0.7775478984611766	spot.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.4646100614406386	0.404055731054812	0.11042423080014509	0.6988984053201284	0.19647160623729676	0.10142773275454642	0.9130566801619434	spot.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k12	0.5177278861489388	0.4514996583774864	0.21452991452991452	0.731649069884364	0.3108262108262108	0.16025641025641024	0.8402366863905325	spot.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5223140495867769	0.46182147264500206	0.22424242424242424	0.7322638146167558	0.3187878787878788	0.15828877005347594	0.8755244755244755	spot.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	2.302028691586446	4.397378685674665	1.889737082238515	1.5410168868577847	1.0964548992749463	1.0267087388229392	16.43297582117914	spot.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.053999208252355546	0.17965476548468087	0.3406317585611189	0.13677615856697994	-0.3055792103266398	-0.17694585627794285	0.9033909768998882	spot.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5653632041290497	0.4988873509291031	0.16794479847319768	0.7910557853760188	0.2792854569731297	0.25615071382316906	1	spot.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k12	0.5874455732946299	0.5539168908852167	0.3188034188034188	0.756043956043956	0.3353276353276353	0.36236802413273	0.9970414201183432	spot.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5956260720411664	0.5643283775048481	0.34424242424242424	0.7608658008658009	0.34787878787878784	0.3700534759358289	0.9986013986013986	spot.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	2.1238556215481226	3.6035629470097503	1.946289505858211	1.6514256267669694	1.173193997804683	1.0790407432638456	12.167864861355042	spot.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.06357810780511682	0.18014646086864516	0.3268930356583015	0.128894020508074	-0.2182240399896176	-0.1790394181032771	0.842208706269745	spot.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5693208326466436	0.507792442025147	0.175340163044473	0.7654903748920049	0.3233018025292141	0.31276453773169693	0.9620653319283456	spot.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k12	0.6013546202225447	0.5483060311567098	0.28547008547008546	0.7782661782661783	0.41566951566951565	0.3035444947209653	0.9585798816568047	spot.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6030017152658662	0.5517379613850202	0.3018181818181818	0.7764502164502164	0.42262626262626263	0.3053475935828877	0.9524475524475524	spot.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.8560004451322585	3.326611460359012	2.0099912820460464	1.309424351063527	1.0142962746317588	0.9665640854547691	11.332781308598959	spot.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.10198777174070003	0.11782717141132862	0.4115688569055103	-0.17334215409505074	-0.285259154046769	-0.23940668373021487	0.8755749920231674	spot.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5043607788328152	0.44776046965950894	0.12121996856392385	0.7315436628035975	0.1971622376454019	0.18887647928462142	1	spot.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k12	0.5505563618771165	0.5148830472359884	0.2811965811965812	0.7336996336996336	0.3125356125356125	0.24698340874811464	1	spot.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.554631217838765	0.5203463203463203	0.2909090909090909	0.7338528138528139	0.3224242424242424	0.2545454545454545	1	spot.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.4889406688887536	2.27608597833363	2.00299293148371	1.2340308535708562	0.9511229546711727	0.9398606796079102	6.2524224723345	spot.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.15796615640975628	0.05877940260696836	0.4167046091887517	-0.22966157464368095	-0.3451726739262172	-0.2842145292305325	0.7362411816465207	spot.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.4857840010717902	0.4051689252397818	0.08612972687598114	0.7107048109534837	0.25424328553920034	0.1408257565669919	0.8339410462632519	spot.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k12	0.5163884857281084	0.4550076888085938	0.23162393162393163	0.7065934065934066	0.31851851851851853	0.2017345399698341	0.8165680473372782	spot.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5219554030874786	0.4686350512232865	0.2496969696969697	0.7077056277056277	0.32242424242424245	0.20320855614973263	0.8601398601398601	spot.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
DR	34868.37259141298	104602.51088566588	1.60486803999699	1.4186458181479145	1.1019640560222144	1.1401605471886236	523007.28878986806	spot.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.023602414048752737	0.15610370435676438	0.15333356417084648	0.07692896946516943	-0.25887614631032896	-0.19086587769203667	0.9999980121501716	spot.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.44478187005205655	0.3039889506436756	0.1001415380530219	0.7046121696387561	0.30541675266258356	0.1597742928640166	0.25	spot.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k12	0.5445101906640368	0.4455860332604518	0.2316239316239316	0.7749287749287749	0.3944543828264758	0.25	0.5769230769230769	spot.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5554312354312354	0.44704693998811645	0.2581818181818182	0.7882828282828283	0.41818181818181815	0.26149732620320854	0.509090909090909	spot.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	31130.919977815618	93390.1040819265	1.5351562845893756	1.507401949062955	1.079114278823043	1.0055551338896793	466945.3931819861	spot.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	4.576698736117815e-4	0.1259529594824063	0.17939572097013484	0.11114324063531035	-0.3487017933152123	-0.3120697101145196	0.9999973392363183	spot.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.43053663831432676	0.29594119485231557	0.09925320005104225	0.6846004900041182	0.27142496745991784	0.17442731674649956	0.25	spot.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k12	0.5227481919789612	0.4311835248907752	0.23333333333333334	0.7481481481481481	0.3652355396541443	0.23227752639517346	0.5769230769230769	spot.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5294172494172494	0.4282666335032956	0.2545454545454545	0.76	0.37758985200845663	0.24010695187165776	0.509090909090909	spot.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
