measure	globqual	meanclassqual	classqual_herinneren_1	classqual_herinneren_2	model	technique
SCP_k10_b0	0.5731559073317464	0.5043266195247946	0.30258560353890135	0.7060676355106879	herinneren.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k17	0.5998846597462514	0.5426771585827314	0.375	0.7103543171654627	herinneren.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6129411764705882	0.5567897015265436	0.39220779220779217	0.721371610845295	herinneren.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.1018741352792745	1.05634801522983	0.9229093874986991	1.1897866429609607	herinneren.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.06973100054037513	0.03161029870946544	-0.08012279286389057	0.14334339028282145	herinneren.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5386000421621223	0.48034457725891533	0.3095958008184812	0.6510933536993495	herinneren.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k17	0.5929257977700885	0.5303034956672728	0.34675536881419233	0.7138516225203532	herinneren.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6011764705882353	0.5401714513556619	0.36136363636363633	0.7189792663476874	herinneren.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.0631115133442155	1.0399473157636738	0.9704547230220487	1.1094399085052988	herinneren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.04694834443607685	0.026318199161776693	-0.03557223666112378	0.08820863498467717	herinneren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5299984367915173	0.4728319040153585	0.3013323056868823	0.6443315023438347	herinneren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k22	0.5769836041575171	0.5213685770750988	0.35452349582784365	0.6882136583223539	herinneren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5725589225589225	0.51635101010101	0.3477272727272727	0.6849747474747474	herinneren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.0683604022942903	1.0468060051500683	0.9821428137174023	1.1114691965827341	herinneren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.050051511878022446	0.030688961968330326	-0.02739868776074604	0.0887766116974067	herinneren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5489781735736446	0.49543223584018203	0.33479442263979425	0.6560700490405699	herinneren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k22	0.5741106719367589	0.521286231884058	0.3628129117259552	0.6797595520421608	herinneren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5698653198653199	0.5137626262626263	0.34545454545454546	0.682070707070707	herinneren.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.0413431729871372	1.0247944069058934	0.9751481086621622	1.0744407051496248	herinneren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.03156599972804056	0.01686897102509348	-0.027222115083747764	0.06096005713393472	herinneren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5571691376284058	0.49768239281586824	0.3192221583782556	0.6761426272534808	herinneren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k22	0.5669374908505344	0.5109519104084321	0.3429951690821256	0.6789086517347387	herinneren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5714646464646465	0.5153409090909091	0.34696969696969693	0.6837121212121212	herinneren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0353414728524013	1.0084055001940966	0.9275975822191825	1.0892134181690107	herinneren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.027958185970644863	0.002745644909459312	-0.07289197827409734	0.07838326809301596	herinneren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5245838346359467	0.46098133690765136	0.2701738437227652	0.6517888300925375	herinneren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k22	0.5606609574000878	0.5032114624505929	0.33086297760210803	0.6755599472990778	herinneren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.55993265993266	0.5037247474747475	0.33510101010101007	0.6723484848484849	herinneren.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.7015293359863715	1.670169490423727	1.5834687409270036	1.75687023992045	herinneren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.3567913793056877	0.3376582690684049	0.28476084664768175	0.390555691489128	herinneren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.9109915323899548	0.8928890973808361	0.8428411888262137	0.9429370059354585	herinneren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k24	0.8846241134751773	0.8666083333333333	0.8168	0.9164166666666667	herinneren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8936170212765957	0.8770568181818181	0.8312727272727273	0.9228409090909091	herinneren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.4723423077414803	1.4267457075524974	1.3006845187947211	1.5528068963102737	herinneren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.27663215208797304	0.2449789648997315	0.1574672120851815	0.3324907177142815	herinneren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.9077322603290359	0.8905124083272402	0.8429045822046286	0.9381202344498518	herinneren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k24	0.8743404255319149	0.8479826388888889	0.7751111111111111	0.9208541666666666	herinneren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8989555125725338	0.8830378787878788	0.839030303030303	0.9270454545454545	herinneren.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.76741213867481	1.7966416921454829	1.877452810564402	1.715830573726564	herinneren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.3682006989393654	0.3757154138368857	0.39649139031826547	0.354939437355506	herinneren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.8855015269003278	0.877326473533754	0.8547248554026384	0.8999280916648698	herinneren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k24	0.8829219858156029	0.8693840277777778	0.8319555555555556	0.9068125	herinneren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.8885106382978724	0.8746590909090909	0.8363636363636363	0.9129545454545455	herinneren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.452893564705476	1.4287291881843656	1.3619217942730606	1.4955365820956708	herinneren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.26862610688916394	0.25132028377765864	0.2034747728223205	0.2991657947329968	herinneren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.8863659386347023	0.8745849066991918	0.8420138184068983	0.9071559949914854	herinneren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k24	0.8610354609929078	0.8426388888888889	0.7917777777777778	0.8935	herinneren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.8835589941972921	0.8675454545454546	0.8232727272727273	0.9118181818181819	herinneren.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.332841203991866	1.31855974788306	1.2790757221704778	1.3580437735956419	herinneren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.2099289928251549	0.1982875796547378	0.1661024961835847	0.23047266312589093	herinneren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.8258246118021835	0.7898968872720658	0.6905672959240932	0.8892264786200383	herinneren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k24	0.7983404255319149	0.7637895833333334	0.6682666666666667	0.8593125	herinneren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8120696324951644	0.7811098484848484	0.6955151515151515	0.8667045454545454	herinneren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.244413372737966	1.2272436353221594	1.1797743612902234	1.2747129093540954	herinneren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.16608580885828747	0.1488853754810851	0.10133123614411377	0.1964395148180564	herinneren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8032843665713232	0.765576783108616	0.6613264052999548	0.8698271609172771	herinneren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k24	0.7837872340425532	0.7466208333333333	0.6438666666666667	0.849375	herinneren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7954352030947776	0.761875	0.6690909090909091	0.8546590909090909	herinneren.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.5492847629438158	1.5974521162109	1.7306206811257803	1.46428355129602	herinneren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.30363749258602035	0.3218959461752203	0.3723752002159495	0.2714166921344911	herinneren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.8885300821693685	0.8746424196199095	0.836247117277288	0.9130377219625311	herinneren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k24	0.8870354609929078	0.8713659722222222	0.8280444444444445	0.9146875	herinneren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.8927659574468085	0.8762386363636363	0.8305454545454546	0.9219318181818181	herinneren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.2827902031263727	1.3022137366479023	1.3559140940309549	1.2485133792648497	herinneren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.17890529854622583	0.18426270370046938	0.19907435324455447	0.16945105415638428	herinneren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.845317224815796	0.8104227206166227	0.7139496795953788	0.9068957616378666	herinneren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k24	0.8003404255319149	0.7709250000000001	0.6896	0.8522500000000001	herinneren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.8296324951644101	0.8068219696969696	0.7437575757575757	0.8698863636363636	herinneren.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.2283076012030352	1.2358883983739841	1.2571868285209362	1.214589968227032	herinneren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.15243682591402902	0.15511368615621823	0.16263438874141647	0.14759298357101996	herinneren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.731729596781909	0.6855467365180415	0.5557948910147948	0.8152985820212882	herinneren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k24	0.7394350282485875	0.7007609649122808	0.5921052631578948	0.8094166666666667	herinneren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7454545454545455	0.7094706937799042	0.6083732057416268	0.8105681818181818	herinneren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.1825261416178343	1.1924399609631007	1.220293072456944	1.1645868494692573	herinneren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.12784762232375554	0.13177183759114264	0.14279701381856358	0.12074666136372172	herinneren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.7826712194691302	0.7444539058788411	0.6370814534108855	0.8518263583467965	herinneren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k24	0.7383474576271186	0.6975526315789473	0.582938596491228	0.8121666666666667	herinneren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7619414483821263	0.7242045454545454	0.6181818181818182	0.8302272727272727	herinneren.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.3763911465676713	1.4743332885961729	1.749504068581011	1.1991625086113349	herinneren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.21272838412652617	0.26103595662751844	0.3967572317493538	0.12531468150568303	herinneren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.8236412183582292	0.8059440468563398	0.7562234221605552	0.8556646715521244	herinneren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k24	0.8271327683615819	0.8071847587719299	0.751140350877193	0.8632291666666667	herinneren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.8300462249614792	0.8079665071770334	0.745933014354067	0.87	herinneren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.1178903266843403	1.1995790373501303	1.4290854149349688	0.9700726597652919	herinneren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.05797200821232143	0.1126464985361723	0.26625578087461044	-0.04096278380226585	herinneren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6905151182875928	0.6547601439648238	0.5543056922960918	0.7552145956335558	herinneren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k24	0.6967655367231639	0.6571918859649123	0.5460087719298246	0.768375	herinneren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.7056240369799691	0.6650239234449761	0.5509569377990431	0.7790909090909091	herinneren.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.0911821333504321	1.040819735762598	0.9030816122392445	1.1785578592859514	herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.06375488382758135	0.02047778970951998	-0.09788245564951534	0.1388380350685553	herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5365028130853471	0.4629854921555323	0.2619200481667617	0.6640509361443029	herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k23	0.5779544148630531	0.5059380032206119	0.30897745571658614	0.7028985507246377	herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5766920304365238	0.5077484522645813	0.3191919191919192	0.6963049853372434	herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.0967895177821703	1.039604073810069	0.8832053294526356	1.1960028181675024	herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.06657422976380137	0.0173824411920492	-0.11715413719093566	0.15191901957503406	herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5397390433832789	0.4671071043350037	0.2684631264559855	0.6657510822140218	herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k23	0.5730383706825002	0.5015567373123474	0.3060587761674718	0.697054698457223	herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5714857829395275	0.500487943955686	0.3063131313131313	0.6946627565982405	herinneren.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.0909532508311286	1.0326927158116586	0.8733536622041919	1.1920317694191251	herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.0645518988466887	0.013359429616649432	-0.1266488898438194	0.15336774907711825	herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5531334888571862	0.4754966977308228	0.26316475091534725	0.6878286445462984	herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k23	0.5904839430505012	0.518373396187211	0.3211553945249597	0.7155913978494624	herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.59094913896676	0.5186616161616161	0.32095959595959594	0.7163636363636363	herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.0544871047175859	1.0140070736185904	0.9032966271189284	1.1247175201182524	herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.042062195241213275	0.004839664417514121	-0.0969617150641691	0.10664104389919735	herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5306360616473517	0.4535970958147162	0.2429001651640143	0.664294026465418	herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k23	0.5755283151375854	0.5039863188925251	0.308323268921095	0.6996493688639551	herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5803764517420905	0.5091617790811339	0.3143939393939394	0.7039296187683284	herinneren.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.054922545425042	1.0214742730338753	0.9299952630002026	1.112953283067548	herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.04100149064169823	0.0111341788838131	-0.07055111953835466	0.09281947730598086	herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5429021161234666	0.4624169731739152	0.24229495570947943	0.682538990638351	herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k23	0.5698142118368129	0.4988185678666044	0.3046497584541063	0.6929873772791024	herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5758109731678014	0.5043312153796025	0.3088383838383838	0.6998240469208211	herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.0601899850353707	1.025371999167826	0.9301469052891201	1.120597093046532	herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.044336010472478815	0.013547744473611498	-0.0706563083184714	0.0977517972656944	herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5527922985666722	0.47595087321502916	0.26579420387981245	0.6861075425502459	herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k23	0.5731820213241396	0.5041814386265648	0.31546900161030594	0.6928938756428238	herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5640368442130557	0.4926669925057022	0.29747474747474745	0.6878592375366569	herinneren.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.0516722379034984	1.0256152868836925	0.9543510955403681	1.0968794782270168	herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.04036158762606496	0.0171361709085532	-0.046383944692352456	0.08065628650945886	herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5610367720148026	0.48888914994263155	0.29156974981753725	0.6862085500677259	herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k23	0.5952244142246058	0.5274630214014857	0.34213969404186795	0.7127863487611034	herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5903884661593912	0.5229838709677419	0.3386363636363636	0.7073313782991202	herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.0364424887848345	1.0195257350199936	0.9732594325547057	1.0657920374852814	herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.029253168081783052	0.013650765433446654	-0.0290208659059794	0.05632239677287271	herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5326201466251859	0.4611836301476326	0.26580906098613133	0.6565581993091338	herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k23	0.5811147289791228	0.513358559295621	0.32804951690821255	0.6986676016830294	herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5793352022426912	0.5113742261322907	0.3255050505050505	0.6972434017595308	herinneren.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.141413663407826	1.102023689684931	0.9913566206539401	1.2126907587159217	herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.09625832503798101	0.06613555912825807	-0.018495068903820654	0.1507661871603368	herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5957235039271651	0.5252586474100345	0.3272859552904773	0.7232313395295917	herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k24	0.6209322033898306	0.559264802631579	0.3860087719298246	0.7325208333333334	herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6235747303543914	0.5613696172248803	0.3866028708133971	0.7361363636363636	herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.1333804308189555	1.0871840477082257	0.9573942094447473	1.2169738859717043	herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.09061540990288351	0.05423528157268877	-0.047975555164525036	0.15644611830990257	herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5937426836728649	0.5249474831809056	0.3316657294177815	0.7182292369440295	herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k24	0.6168502824858757	0.5546655701754386	0.3799561403508772	0.729375	herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6243451463790447	0.5638845693779904	0.3940191387559808	0.73375	herinneren.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.103837261316808	1.0755026867406603	0.9958960248362453	1.1551093486450752	herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.07478632540062469	0.05209392161364644	-0.01166092712119719	0.11584877034849007	herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.597486956750017	0.5369882689376031	0.36701576508367806	0.706960772791528	herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k24	0.6171610169491526	0.5562417763157895	0.38508771929824565	0.7273958333333334	herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6240369799691834	0.5686184210526315	0.41291866028708135	0.72431818181818175	herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0334166472073907	1.0112476180528032	0.9489632028089623	1.073532033296644	herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.026725570518023187	0.006158160944164232	-0.051626465953820457	0.06394278784214892	herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5769222658285224	0.5134183006743971	0.33500239857471165	0.6918342027740825	herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k24	0.573093220338983	0.5073930921052632	0.32280701754385965	0.6919791666666667	herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5875192604006163	0.5222188995215311	0.33875598086124403	0.7056818181818182	herinneren.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.9570652223064047	1.800976870650549	1.362442930284097	2.239510811017001	herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.41996259958678445	0.3610947407807458	0.1957040898494944	0.5264853917119973	herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.9368109048221049	0.9264889929722926	0.8974893358704391	0.9554886500741462	herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k24	0.9125847457627119	0.8928059210526316	0.8372368421052632	0.948375	herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.9223420647149461	0.9107625598086124	0.8782296650717704	0.9432954545454545	herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.8316436602862727	1.6764128320844507	1.2402881242793318	2.1125375398895696	herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.3819508941417142	0.31520269118976957	0.12767202575335376	0.5027333566261853	herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.899868242363162	0.8764400334278208	0.8106179226094815	0.9422621442461602	herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k24	0.89954802259887	0.876375548245614	0.8112719298245614	0.9414791666666666	herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.911633281972265	0.89815490430622	0.8602870813397129	0.9360227272727273	herinneren.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	2.2174603479757913	2.1526744328074345	1.970656861620146	2.3346920039947228	herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.5061469152272942	0.4876522788582109	0.4356911576307865	0.5396134000856353	herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.9567299096842142	0.9481772338187373	0.9241482873395402	0.9722061802979344	herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k24	0.9489265536723164	0.9403892543859649	0.9164035087719298	0.964375	herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.952080123266564	0.9452541866028707	0.9260765550239234	0.9644318181818182	herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.717257489590876	1.7018426065490009	1.6585341256218271	1.7451510874761744	herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.3809674298712028	0.3702139865683154	0.3400019315744889	0.4004260415621419	herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.9373141546346229	0.9301977687572052	0.910204113196841	0.9501914243175692	herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k24	0.9180932203389831	0.9004375	0.8508333333333333	0.9500416666666667	herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.9344375963020031	0.9247697368421053	0.8976076555023923	0.9519318181818182	herinneren.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
