measure	globqual	meanclassqual	classqual_blik_1	classqual_blik_3	classqual_blik_5	model	technique
SCP_k10_b0	0.6496176153987998	0.3113419497852538	0.7942029449267737	0.0821950578661859	0.05762784656280187	blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k23	0.6857353730542136	0.35746891214886384	0.8270263016639828	0.1036231884057971	0.14175724637681159	blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6882154882154882	0.37359708193041524	0.8238215488215488	0.12424242424242424	0.17272727272727273	blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.1819266117283156	1.0545047229527857	1.2326672456049064	1.0872889929837644	0.8435579302696867	blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.03766279325387407	-0.06573991874419291	-0.02920595332132893	0.028643834788507516	-0.1966576376997573	blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6751801975512691	0.32525953634950644	0.8250438313512886	0.07859185037179964	0.07214292732543118	blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k23	0.6890901771336554	0.3652889604580426	0.8288378958668814	0.10277777777777777	0.1642512077294686	blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6911111111111111	0.3844219977553311	0.8243265993265994	0.10848484848484848	0.22045454545454546	blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.1463815752297721	1.0551704016351982	1.1806243025471959	1.1451483842070962	0.8397385181513023	blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.08061518437352762	-0.07086936967184705	-0.08916492395125636	0.07602670569362535	-0.19946989075791013	blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6740675093870162	0.33778401611409437	0.8177343666268281	0.11212999698809831	0.08348768472735679	blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k23	0.6864600107353731	0.369527196278404	0.8226818303811058	0.13055555555555556	0.15534420289855072	blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6866666666666666	0.3775533108866442	0.8197811447811447	0.13636363636363635	0.1765151515151515	blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.0661382824984416	1.005072337215147	1.0879983703355718	1.0994068151098082	0.8278118262000613	blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.06779078072571633	-0.07316399780391095	-0.06982641142275013	0.06182800651770071	-0.2114935885066834	blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6449152851958001	0.31043976752357827	0.787732378832301	0.08847450089443075	0.055112422844003126	blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k23	0.6770665593129361	0.35699476650563605	0.8143115942028986	0.12608695652173912	0.13058574879227053	blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6802020202020201	0.36805274971941637	0.81506734006734	0.11030303030303029	0.17878787878787877	blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.1590289152111126	1.0592817837865065	1.1966483268330828	1.145903418466343	0.8352936060600937	blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.041865613605581053	-0.06216900694586059	-0.03802227717725394	0.07814778469991797	-0.2266325283602458	blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6637482207808632	0.32151528292137316	0.8088813090845841	0.10209580132505193	0.053568738354483385	blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k23	0.688994063853682	0.35980533478780324	0.8294763908368397	0.12041062801932367	0.12952898550724637	blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6836632002683664	0.3686868686868687	0.8181818181818181	0.13636363636363635	0.15151515151515152	blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.1655935483711926	1.0709490850907284	1.2018942514140925	1.133654493190146	0.8772985106679465	blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.0520464252060859	-0.05868669760741837	-0.05324021593953493	0.06603711220251424	-0.1888569890852344	blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6524981908663826	0.31628984592222986	0.7955264836290911	0.08625491299575887	0.06708814114183972	blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k23	0.6912669126691267	0.36586805323656657	0.8305449809657384	0.11594202898550725	0.1511171497584541	blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6901039919490104	0.3737364427687008	0.8260578131545874	0.11333333333333333	0.18181818181818182	blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.158998914469766	1.0499886991467324	1.199322683379532	1.170040265082031	0.780603148978634	blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.08865566695065642	-0.08527637294052073	-0.09543814158226438	0.0889624055777712	-0.24935338281706904	blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6498629260680083	0.31313961846806604	0.7929488803854098	0.08794442005756996	0.058525554961218314	blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k23	0.683579335793358	0.3640084095816915	0.8203766780204368	0.11811594202898551	0.15353260869565216	blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6858772224085877	0.38030303030303025	0.8181818181818181	0.09696969696969697	0.22575757575757574	blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0666171528879864	1.0097080465251846	1.0868122560486957	1.099917277572126	0.8423946059547321	blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.05748222787929921	-0.06744778029449394	-0.0575696664528221	0.06491700855135754	-0.2096906829820173	blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6201904301119682	0.30544062785567794	0.7539543406093614	0.0944489361879682	0.06791860676970425	blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k23	0.6741804374565484	0.35886864875294044	0.8081880718626862	0.1473429951690821	0.12107487922705314	blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6813149949681315	0.37116859842666294	0.8136573104315039	0.14606060606060606	0.15378787878787878	blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.1833841664927407	1.1616847918267648	1.1903629271839222	1.2048636005719313	1.0898278477244405	blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	-0.005461094515010948	-0.0028317334416313213	-0.009535594486105522	0.0809607026789974	-0.07992030851778584	blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.7271892308629886	0.38588992033917474	0.870211599777674	0.14809426309282625	0.13936389814702396	blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k22	0.7325771044859456	0.43460083931098425	0.859006734006734	0.18392621870882742	0.2608695652173913	blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7501858736059479	0.47243253793978435	0.869023569023569	0.21151515151515152	0.3367588932806324	blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.1690925084936223	1.1435308367373214	1.1779249149673903	1.1775354944575638	1.0751321007870098	blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	-0.017240681449112536	-0.00831360404452708	-0.023986290511809054	0.08074991972003474	-0.08170444134180693	blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.7151182647319961	0.36702909017854746	0.8617692516950105	0.10290577335002328	0.13641224549060865	blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k22	0.7180157808895484	0.4170692961965804	0.8459778948909383	0.15638998682476943	0.24884000687403335	blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.722338627914836	0.4338034938759576	0.8465488215488215	0.14181818181818182	0.31304347826086953	blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.0503948706134296	1.1222193073721909	1.014908151104416	1.320830689025588	1.0309190819865683	blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	-0.12340777471546514	-0.017244097532540695	-0.17328214105148648	0.20522922203172494	-0.08367937357786055	blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6756553039260469	0.3437751462051467	0.8149135424498208	0.10749685359086954	0.10891504257474968	blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k22	0.6970039819563013	0.39432430798215296	0.8254830917874396	0.13820816864295124	0.21928166351606806	blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.7133491044271714	0.42244595715610206	0.8382996632996633	0.13575757575757574	0.29328063241106717	blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.0136311016964286	1.0560945409758131	0.9888871366410927	1.2772893796110392	0.9021071066753076	blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.11240604022587863	-0.051627083638614846	-0.14507008806793428	0.18908156391634104	-0.1988927267642513	blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6929661769859847	0.33858229002883833	0.8407848924072048	0.11060562323564581	0.06435635444366442	blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k22	0.6911853299440175	0.36827951856307245	0.8258673693456302	0.16073781291172595	0.11823337343186115	blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6997634335924299	0.3909432489142634	0.8289562289562289	0.18181818181818182	0.16205533596837945	blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.161053287122173	1.0736301498297198	1.192393923842494	1.1586895137160773	0.8698070119305878	blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	-0.044273983101678724	-0.05176043966117284	-0.04631974745778928	0.08592573451752568	-0.1948873060432549	blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6616341625919766	0.32590700252672344	0.8015732377550251	0.11262452516827873	0.0635232446568666	blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k22	0.7026463111803342	0.3757704645700865	0.8400856389986825	0.13530961791831356	0.15191613679326343	blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7001689760054072	0.38263089835553604	0.8344276094276094	0.12848484848484848	0.1849802371541502	blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.1651036778410424	1.056909982240459	1.2051009820782408	1.1288015747926081	0.8368273898505285	blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.05483319084823888	-0.06746030977819348	-0.05458308415437739	0.06273832547341825	-0.2105361706536213	blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6702000787991148	0.3349467266191797	0.8103791452396382	0.10990314699833285	0.08455788761956796	blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k22	0.7056144114492264	0.37796628329079496	0.8434709412970283	0.13438735177865613	0.15604055679670045	blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.711659344373099	0.3979300248865466	0.8434343434343434	0.1709090909090909	0.17944664031620552	blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.1128907922403934	1.0412559966778612	1.1356488386572912	1.1915333544337499	0.7965857969425424	blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.10085691415481982	-0.08300761685840263	-0.11511577707333841	0.11633723296250952	-0.250244306464379	blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6718323663559642	0.33006918715234684	0.8141310381733056	0.11726318125635594	0.05881334202737897	blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k22	0.6974007082298661	0.3701811753324041	0.8347057531840141	0.13715415019762847	0.13868362261556968	blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6988171679621493	0.3901034499585224	0.8291245791245792	0.14909090909090908	0.19209486166007905	blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.0608679404666883	1.0280956076352186	1.0697642217274064	1.1386263236170888	0.8758962775611602	blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.0849828080404718	-0.0646177450286718	-0.09882681884622578	0.0959750116304307	-0.19100142787022034	blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6447889337470987	0.31966371346107914	0.7804684723663288	0.10871596892194663	0.06980669909496198	blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k22	0.6829422395932822	0.3554361086182132	0.8200117113160591	0.13201581027667983	0.11428080426190067	blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6877999324095978	0.3667991509295857	0.8229797979797979	0.12484848484848485	0.15256916996047432	blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.106537209860154	1.0534683621898995	1.1230567760236903	1.2119840036427925	0.8253643069032155	blik.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.07700805921148222	-0.06582160427860395	-0.08765720018984359	0.13130184973126913	-0.24110946237723738	blik.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6599197682003395	0.322740467138556	0.8026327038872156	0.11547194968055864	0.050116747847893606	blik.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k23	0.6872158938980694	0.35786448013832306	0.8270052761637614	0.1428743961352657	0.10371376811594203	blik.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.684870848708487	0.37364288041707394	0.8175953079178886	0.1503030303030303	0.15303030303030302	blik.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.1258145072466983	1.0623633534725265	1.146573855268618	1.2194693244983388	0.8210468806506228	blik.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.08820093817766467	-0.0719818261849718	-0.10110078632737353	0.1321148333923224	-0.24695952561986428	blik.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6633898857677929	0.3244677243426913	0.8066142965143264	0.12340394385551785	0.043384932658229576	blik.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k23	0.6969757741055671	0.37188471656388905	0.8353703332665464	0.1463768115942029	0.1339070048309179	blik.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7023817510902381	0.396862635572313	0.8330121491411814	0.16666666666666666	0.19090909090909092	blik.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.1247088690368017	1.0757606273932472	1.1403495224303137	1.2089800846014829	0.8779522751479449	blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.10253935961299883	-0.06137667720040047	-0.12488899346313886	0.12242167361532535	-0.1816627117533879	blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6826725127263141	0.3343830574604675	0.8309827306913529	0.09150063137439497	0.0806658103156546	blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k23	0.6960398951815605	0.37869206237894876	0.8321812596006144	0.125	0.17889492753623187	blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6993626299899363	0.39911325233905875	0.8291579388353582	0.12727272727272726	0.2409090909090909	blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0468972296716694	1.0335260615439572	1.0487504393008744	1.1477396707981211	0.9040880745328758	blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.08617533760450453	-0.05896616055598417	-0.1021992509120892	0.10275041587389164	-0.17744964662975496	blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6152685650172321	0.3066307589739333	0.7462731580782939	0.10494116073932924	0.06867795810417696	blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k23	0.6728702069629392	0.36152389115222217	0.8049823014759901	0.15942028985507245	0.12016908212560387	blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6753438443475344	0.363938462970721	0.8078759949727692	0.14909090909090908	0.13484848484848483	blik.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.0546696402218418	1.0343522693241654	1.0554415464530549	1.1334256819656392	0.9141895795538021	blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	-0.022490183543459528	-0.03849035566562766	-0.023800058297133685	0.07101436821244787	-0.16268537691219717	blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.7073294629944423	0.3343461426916064	0.8452825528605458	0.12102451238867189	0.03673136282560159	blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k17	0.7196500907080196	0.3770234134423221	0.8471196230430157	0.16884531590413943	0.11510530137981119	blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7292084341513999	0.39726568005637775	0.853615221987315	0.1806060606060606	0.15757575757575756	blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.0376249562022888	1.0135225639579055	1.0409332666002469	1.091774292268864	0.9078601330046058	blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	-0.029088918772759056	-0.042687223510752444	-0.030763505074675648	0.05959457767134185	-0.15689274312892354	blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.71681135048543565	0.3383597197371416	0.85736280872934445	0.11245724934858999	0.04525910113349026	blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k17	0.725664156663933	0.3856631369171269	0.8521963824289406	0.1784313725490196	0.12636165577342048	blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7431040442447286	0.4158076892960614	0.8652008456659619	0.21151515151515152	0.1707070707070707	blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	0.9776533947801246	1.0504702811401214	0.9438541398565223	1.2048485078226105	1.0027081957412312	blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	-0.11627731411343555	-0.042849669926358656	-0.1518434710244497	0.1371760296672007	-0.11388156842182696	blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.7021716891086858	0.3295908766463868	0.8409694409497946	0.10018891913082703	0.0476142698585387	blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k17	0.7168170183155645	0.3810395590909347	0.843046055631555	0.15555555555555556	0.14451706608569354	blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.7271344624956793	0.394794456189805	0.8522621564482029	0.1684848484848485	0.16363636363636364	blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	0.977738222233269	1.0710602715737843	0.9330522786186488	1.2913832412076327	0.9887452948950715	blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.11029937458909844	-0.023389785226904238	-0.1528824924942983	0.19768032555805884	-0.11496718874447324	blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.702852648315035	0.3531519836044981	0.8323286154312843	0.15094184602069094	0.07618548936151905	blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k17	0.7309823802778399	0.4120827774118548	0.8505547955616355	0.20305010893246186	0.18264342774146697	blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.7372969236087107	0.4368256205465508	0.8520930232558139	0.20484848484848484	0.2535353535353535	blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.0715396785821687	1.0301112661447316	1.081250914006034	1.0985414196755168	0.9105414647526439	blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	-0.026353822312842556	-0.0392422520497617	-0.028356226038122757	0.06451690599331021	-0.15388743610447256	blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.7322189008260337	0.3465871134025788	0.8752002622466499	0.12028459424313205	0.0442764837179545	blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k17	0.7237754417356296	0.3873221754966701	0.8514363885088919	0.1420479302832244	0.16848220769789396	blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7376425855513308	0.4104330122934774	0.8624101479915434	0.1618181818181818	0.20707070707070707	blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.0847777784510444	1.0753758695719224	1.0864731815808353	1.099253500359694	1.0404009267752379	blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.03577418609491048	-0.014781940001098443	-0.04686215595672227	0.051788211714345576	-0.04927187576091863	blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6671787024970589	0.32552657754483816	0.7946907784305185	0.11129001820775748	0.07059893599623852	blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k17	0.7295161410571833	0.4022490190448847	0.850828393372853	0.21067538126361657	0.14524328249818447	blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7342550985136537	0.41380784590086916	0.852938689217759	0.22787878787878788	0.1606060606060606	blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.0609244424237574	1.0097910459518333	1.069980282378393	1.142358020625478	0.8170348348516292	blik.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.0953100524880059	-0.08175152416784688	-0.11072284141382133	0.09670318827008151	-0.2312349193598008	blik.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6944676221802392	0.31992718767105405	0.8347535879343886	0.07687163967428418	0.04815633540448943	blik.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
