measure	globqual	meanclassqual	classqual_both	classqual_haten_1	classqual_haten_2	model	technique
kNN_k15	0.48855994152046783	0.36565483264012677	0.05625	0.49836601307189543	0.5423484848484849	haten.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.49633173843700157	0.36755334089558683	0.04318181818181818	0.5087344028520498	0.5507438016528925	haten.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.00957316261066	1.085718763784326	1.2762262253810852	1.0174057234718785	0.9635243425000141	haten.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.14948272387327255	-0.05826290563670869	0.173344989787531	-0.1798908571294547	-0.16824284956820235	haten.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.4587877137378579	0.3428195418345884	0.05073733197870244	0.46969260839806587	0.5080286851269968	haten.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k15	0.4751827485380117	0.36224537037037036	0.078125	0.48194444444444445	0.5266666666666666	haten.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.48197767145135567	0.36785974720466696	0.08068181818181819	0.48983957219251334	0.5330578512396694	haten.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.0255111538166015	1.0137357002175271	0.9916135557101036	0.9380704706061328	1.1115230743363451	haten.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	-0.03192236400095926	-0.038062300655826	-0.045584879875064786	-0.12466018949347232	0.056058167401059115	haten.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.3676306244527798	0.27663068581397493	0.04815908090215882	0.36767379232187647	0.4140591842178895	haten.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k15	0.4362938596491228	0.3294251955832838	0.0609375	0.4383986928104575	0.48893939393939395	haten.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.42615629984051034	0.3213146167557932	0.05795454545454545	0.42780748663101603	0.47818181818181815	haten.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.0363518371782985	1.0225225489804726	0.9978434856978897	0.9183668289127835	1.1513573323307442	haten.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.02384646472599904	-0.03484825359269512	-0.05259949881569262	-0.1398221049233127	0.08787684296091998	haten.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.40071763336257343	0.2985094730104128	0.04201890691945836	0.39934105454254987	0.4541684575692302	haten.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k15	0.44937865497076024	0.34571375519904934	0.08541666666666667	0.4497549019607843	0.501969696969697	haten.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.4478468899521531	0.34616755793226384	0.09090909090909091	0.4475935828877005	0.5	haten.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.0164057456225084	1.0314836433588643	1.067167303152468	1.041920726270161	0.9853629006539638	haten.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.05860326780592075	-0.03906861981400887	0.01059820440479007	-0.0659163366154081	-0.06188772723140858	haten.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.41629990049367827	0.30846615874830213	0.03610234776481161	0.4354792980610971	0.4538168304189977	haten.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k15	0.46034356725146197	0.3446539537532185	0.05260416666666667	0.47908496732026146	0.5022727272727273	haten.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.464274322169059	0.34505847242478255	0.04431818181818182	0.48110516934046343	0.5097520661157025	haten.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.004425206422654	1.0796370612588386	1.2674625634588779	1.0162252732396397	0.9552233470779984	haten.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.13348423881251864	-0.04666728205958647	0.17403518386937017	-0.16563798926626053	-0.14839904078186905	haten.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.4286239039008343	0.32409355059582606	0.06123289170957962	0.43359122331648514	0.4774565367614134	haten.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k15	0.45899122807017545	0.3605923202614379	0.11354166666666667	0.45906862745098037	0.5091666666666667	haten.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.4606060606060606	0.3642753740614703	0.12272727272727273	0.4570409982174688	0.5130578512396694	haten.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.012584372900675	1.017280769910123	1.0313404977181777	0.9883697447321637	1.0321320672800274	haten.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.05014631549159178	-0.03619040104843524	0.0031669795857687654	-0.09652892913360547	-0.015209253597469002	haten.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.3892759931643417	0.29232147163922556	0.04731010484599636	0.4115986289842457	0.41805568108743457	haten.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k15	0.44810771470160116	0.33372931755284696	0.04583333333333334	0.46233660130718957	0.49301801801801803	haten.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.44739976181024216	0.3304315010197363	0.03636363636363636	0.4582887700534759	0.49664209664209663	haten.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.018726270019299	1.016103650412666	1.0138538087603317	0.973120880085194	1.0613362623924718	haten.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.04177213695088614	-0.036941152885592216	-0.018920283642711887	-0.1042397336768501	0.012336558662785352	haten.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.4047580721178216	0.3037302489025107	0.048924190214851025	0.42275292212711774	0.43951363436556334	haten.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k15	0.44810771470160116	0.332920144409115	0.043229166666666666	0.4598856209150327	0.49564564564564567	haten.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.4464470027788805	0.32902193637487753	0.03409090909090909	0.45436720142602494	0.4986076986076986	haten.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.0039598237124896	1.0449369438783542	1.1431230780557067	1.0511678073377397	0.9405199462416161	haten.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.08581903584054956	-0.03794492253674043	0.08054814112527432	-0.07057482268330827	-0.12380808605218735	haten.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.43937958211162065	0.33183707761086745	0.06323221151011091	0.4307513830441345	0.501527638278357	haten.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k15	0.451528384279476	0.3394947337042925	0.0578125	0.4621732026143791	0.4984984984984985	haten.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.4524811433108376	0.3388128101363395	0.053409090909090906	0.4591800356506239	0.5038493038493038	haten.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0079765123225586	1.1309465928812235	1.4312520014124852	1.0899615525994901	0.8716262246316954	haten.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.20032388825444924	-0.07431033443484386	0.24081533954755535	-0.1942920237279876	-0.26945431912409934	haten.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.37681985889168623	0.2836559722424873	0.04970207422309985	0.3826660021508485	0.41859984035351355	haten.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k15	0.42172489082969433	0.3154922385620915	0.0484375	0.43137254901960786	0.4666666666666667	haten.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.419055180627233	0.3096082044611456	0.035227272727272725	0.4210338680926916	0.47256347256347253	haten.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.1334667287008737	1.0891427645019658	0.9733776550168072	1.1820543283295295	1.1119963101595607	haten.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.013606013747481181	-0.036621432322820266	-0.16580926168355808	0.04271742455573962	0.01322754015935767	haten.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.5321956000428942	0.39256604886114377	0.03916346872785325	0.5386010315181562	0.5999336463374219	haten.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k15	0.5583333333333333	0.4185264148494289	0.06510416666666667	0.5591666666666667	0.6313084112149533	haten.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.5698328577252344	0.4252608326253186	0.05909090909090909	0.5798181818181818	0.6368734069668649	haten.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.1041474489308825	1.0577334436615544	0.9341998220572152	1.1850529280808006	1.0539475808466474	haten.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.007350352760632194	-0.04810568232440653	-0.19357883419240926	0.07637445996482384	-0.027112672745634173	haten.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.5171815192421351	0.3810814363618421	0.03874777559061514	0.49565924320131666	0.6088372902935946	haten.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k15	0.5463751868460388	0.4070184319833852	0.05416666666666667	0.5545833333333333	0.6123052959501557	haten.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.5642886261720342	0.4212347776833758	0.05909090909090909	0.5718181818181818	0.6327952421410366	haten.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.0840600304201162	1.0711739928093815	1.0404675498127858	1.0598454107374298	1.1132090178779288	haten.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.03094971166239534	-0.03899835341628527	-0.0567757469998935	-0.0642989669890143	0.004079653740052004	haten.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.5220828528695243	0.385680211578764	0.045002826039783	0.46908779389415245	0.6429500148023565	haten.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k15	0.5523542600896861	0.41193308670820356	0.05572916666666667	0.5691666666666667	0.6109034267912773	haten.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.5671422747655931	0.42580529595015576	0.06704545454545455	0.5870909090909091	0.6232795242141036	haten.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0462601991457048	1.0674361550470917	1.1155677992320638	1.1163302329294993	0.9704104329797121	haten.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.07500252946114888	-0.048401817910148054	0.017923088258829586	-0.0632029301249738	-0.09992561186429995	haten.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.5191926023753695	0.3877639592441351	0.05753861500522808	0.4937523745977492	0.6120008881294281	haten.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k15	0.5620702541106128	0.42239271806853584	0.06927083333333334	0.56325	0.6346573208722741	haten.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.5780676722380758	0.4329848484848485	0.06477272727272727	0.5978181818181818	0.6363636363636364	haten.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.1428263146034554	1.1102171941394898	1.0153903515030083	1.304132739347421	1.0111284915680405	haten.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.016197272646352158	-0.019115139097552282	-0.11295279389490365	0.07582182771220244	-0.020214451109955647	haten.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.5310671929960477	0.39400087787101046	0.04506808222263992	0.5635860394593564	0.5733485119310351	haten.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k15	0.5766816143497758	0.44055094755970925	0.09531250000000001	0.5919166666666666	0.6344236760124611	haten.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.5889115368935997	0.45279538374398187	0.10795454545454546	0.5994545454545455	0.6509770603228547	haten.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.0831866216680996	1.0611188136335339	0.9986126907424228	1.170681098116807	1.0140626520413718	haten.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.021050926369936634	-0.04432734976924947	-0.10652193949246778	0.022681971197336562	-0.0491420810126172	haten.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.5631823885748828	0.4172326414942198	0.04333288331426834	0.6283875551210392	0.5799774860473519	haten.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k15	0.5747010463378176	0.4279485981308411	0.05416666666666667	0.612	0.6176791277258566	haten.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.5971463514064411	0.4441483998867176	0.05454545454545454	0.6349090909090909	0.6429906542056074	haten.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.0622281915222487	1.0484217783528897	1.0093980795717032	1.1158969858272998	1.019970269659666	haten.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.022235332927901388	-0.03536257696056784	-0.06967121471470447	-0.007546774626022857	-0.028869741540976192	haten.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.5832601006292055	0.4326712666295153	0.04874039316243416	0.6264426242828676	0.6228307824432443	haten.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k15	0.5948430493273542	0.44477849169262723	0.06302083333333333	0.627	0.6443146417445483	haten.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.6226661231145536	0.46619088077032	0.06818181818181818	0.6554545454545454	0.6749362786745964	haten.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0233127906649113	1.0430492428911544	1.0900191038597806	1.0611880283636197	0.9779405964500631	haten.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.0727997073631834	-0.04656331784420779	0.02061425464201271	-0.08405535120342257	-0.0762488569712135	haten.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.5231763064148494	0.390775740637634	0.055786809847525	0.5277281025777619	0.5888123094876151	haten.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k15	0.5428624813153962	0.41164356178608513	0.07916666666666666	0.5535833333333333	0.6021806853582554	haten.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.5623318385650224	0.42291348060039646	0.06931818181818182	0.5781818181818181	0.6212404418011894	haten.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.1285420288181207	1.1054354427863344	1.0333167848839573	1.2878155997736627	0.9951739437013836	haten.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.0023843916772683183	-0.033097657946863236	-0.11572567907577774	0.057153129486996065	-0.040720424251808024	haten.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.5453251560004406	0.4040899889737595	0.04439408137070695	0.5860082496617921	0.5818676358887794	haten.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k15	0.5840401785714285	0.4351684670781893	0.05677083333333333	0.6183333333333333	0.6304012345679012	haten.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.6	0.4433670033670034	0.045454545454545456	0.6336363636363637	0.651010101010101	haten.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.1669276720163548	1.1315395210396646	1.0402973695278455	1.1899560360782568	1.1643651575128915	haten.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.004216144836886541	-0.031837689652030356	-0.1205586055847191	-0.021054522115782816	0.04610005874441085	haten.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.541790722487155	0.40301976994887406	0.05102269589937315	0.5653994504462685	0.5926371635009806	haten.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k15	0.557514880952381	0.4256828703703704	0.0921875	0.5695833333333333	0.6152777777777778	haten.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.5741071428571428	0.44126543209876545	0.10568181818181818	0.5809090909090909	0.6372053872053872	haten.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.056060815796012	1.0405942292188985	0.9933677816863185	1.1506339516843913	0.977780954285986	haten.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.020797812191391207	-0.03952207105869564	-0.09142615783950825	0.033095678636125364	-0.06023573397270403	haten.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.5495718330991168	0.4058484492226223	0.040641625464662365	0.581472173897313	0.5954315483058915	haten.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k15	0.5712053571428571	0.4238870884773663	0.049479166666666664	0.6046666666666667	0.6175154320987655	haten.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.5847402597402597	0.4321217732884399	0.04431818181818182	0.6185454545454545	0.6335016835016835	haten.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.046378994338414	1.0554821293573984	1.0766538070381315	1.0668956165605314	1.0228969644735324	haten.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.0498805676566049	-0.0418576745217361	-0.019359861735798543	-0.07594151378369167	-0.0302716480457181	haten.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.4576918407343705	0.34134111206564494	0.04810424914655238	0.45574463291089345	0.520174454139489	haten.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k15	0.5045386904761905	0.3815432098765432	0.07083333333333333	0.5108333333333334	0.562962962962963	haten.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.5231331168831169	0.3964450056116723	0.07613636363636363	0.5327272727272727	0.5804713804713805	haten.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.136423545873057	1.0990791889118374	1.0017801041928829	1.1505080812984014	1.1449493812442282	haten.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.014381472359455227	-0.027150227651907735	-0.128638778613725	-0.012197693205215002	0.0593857888632168	haten.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.5764512843077607	0.42716019920337017	0.053564264260567096	0.5361112279922743	0.6918051053572691	haten.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k15	0.6068253968253968	0.46989197530864196	0.121875	0.6034259259259259	0.684375	haten.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.627099567099567	0.48893939393939395	0.13636363636363635	0.6327272727272727	0.6977272727272728	haten.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.148239426274899	1.1151001781934768	1.0121587801524297	1.2650716732301572	1.0680700811978439	haten.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.005540123394282094	-0.03216245440914112	-0.14611399512097484	0.11856570587103699	-0.0689390739774855	haten.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.5358328421629419	0.39881528822012663	0.05289726561480048	0.5178938354542331	0.6256547635913463	haten.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k15	0.5733333333333334	0.4479766144349478	0.12916666666666665	0.5715740740740741	0.6431891025641026	haten.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.5903896103896104	0.4613021238021238	0.13295454545454546	0.5888888888888889	0.6620629370629371	haten.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.1214230957715345	1.0852104868780903	0.9929133272275462	1.122174928422703	1.1405432049840216	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.006915061140188238	-0.03363684453162249	-0.1346305965966148	-0.007097559485974543	0.04081762248772188	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.5460845105797615	0.4061306542951426	0.05830505081058848	0.493155174785914	0.6669317372889253	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k15	0.5796825396825397	0.4431520061728395	0.09739583333333333	0.5685185185185185	0.6635416666666667	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.603030303030303	0.463545066045066	0.11022727272727273	0.592121212121212	0.6882867132867133	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.041558475046261	1.1029354098711788	1.262336754824707	1.0216381211084848	1.0248313536803446	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.08484723400725647	-0.02162555499391652	0.13907912232871597	-0.08344405582179294	-0.12051173148867259	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.5225125374747007	0.3962075793741824	0.08112665820026627	0.4821418552453086	0.6253542246769723	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k15	0.5658333333333333	0.44795999525166197	0.15104166666666666	0.5462037037037037	0.6466346153846154	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.5748917748917749	0.45815268065268067	0.1625	0.5654545454545454	0.6465034965034965	haten.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.0723742127601001	1.0718717263023663	1.0436255475675036	1.2418818386269246	0.9301077927126705	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.024082256243632368	-0.038540798000392	-0.08898583298323012	0.061664152683195944	-0.08830071370114183	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.5723526349061371	0.4245390113309422	0.04568898257665641	0.5886776955871014	0.6392503558290688	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k15	0.5899603174603174	0.4522655508072175	0.10104166666666667	0.5945370370370371	0.6612179487179487	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.6113419913419913	0.475518648018648	0.12840909090909092	0.62	0.6781468531468532	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.1104787747344531	1.086766998972041	1.011743927358579	1.2026639555347631	1.0458931140227807	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.00927766373301784	-0.03317956742564545	-0.10385248735622372	0.052521659605718043	-0.048207874526430675	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.5556598131253061	0.4119547328745243	0.04452241574247062	0.5659530939428488	0.6253886889382535	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k15	0.5918253968253968	0.46026471984805317	0.12604166666666666	0.5876851851851852	0.6670673076923077	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.6102164502164502	0.48305555555555557	0.16022727272727272	0.6048484848484849	0.6840909090909091	haten.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.0393285702858746	1.0011336517516791	0.8865697497624857	1.1483258290993885	0.9685053763931628	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.005732330753896183	-0.03582752151127427	-0.15807988423239672	0.10921811732965302	-0.0586207976310791	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.5470603562688118	0.4026650787697259	0.04415934835081439	0.49020050748802363	0.6736353804703397	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k15	0.556984126984127	0.4235651115859449	0.08697916666666666	0.537962962962963	0.6457532051282051	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.5722943722943723	0.43805685055685056	0.09886363636363636	0.5565656565656566	0.6587412587412588	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0364993809475558	1.0775768193914896	1.1674013142186372	1.1291272857084258	0.9362018582474056	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.09676916452863984	-0.047188347483799874	0.07020571777706881	-0.04138164487951766	-0.17038911534895076	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.5128026903485404	0.3824021230221893	0.055217512647968044	0.48298259262202803	0.6090062637965719	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k15	0.5551190476190476	0.43616690408357073	0.13541666666666666	0.5423148148148148	0.6307692307692307	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.5696969696969697	0.45279072779072777	0.1568181818181818	0.5595959595959595	0.641958041958042	haten.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.1276722357247921	1.098365954717228	1.0039295125181584	1.2626076277647553	1.02856072386877	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.012019966192655626	-0.029335536089914547	-0.14249233676650083	0.0703020470990598	-0.015816318602302606	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.5754326513802676	0.4265568383730702	0.0506314214838948	0.5787147753898634	0.6503243182454523	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k15	0.5841743119266055	0.4551051790561247	0.12708333333333333	0.600886524822695	0.6373456790123457	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.6031693077564637	0.4781529837380901	0.16022727272727272	0.6206963249516441	0.6535353535353535	haten.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
