measure	globqual	meanclassqual	classqual_herhalen_2	classqual_herhalen_4	classqual_herhalen_1	classqual_herhalen_3	model	technique
SCP_k10_b0	0.5017597563859928	0.3879762003134134	0.6422693280999656	0.18246044955972557	0.4326109715684413	0.294564052025521	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k25	0.5165141834909277	0.41591196159295707	0.6386013986013986	0.21088757396449703	0.45578280542986427	0.3583760683760684	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5419510721836303	0.4439813380321402	0.6704840613931523	0.23006993006993007	0.4566844919786096	0.41868686868686866	herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.2878830337795133	1.497594293480476	1.0159568422815508	1.6013380941564748	1.3904018052813614	1.9826804322025173	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.07671575549289696	0.06468378540490499	-0.22364704627216767	0.17500599733308012	-0.08705094016779008	0.3944271307264976	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5312974165361296	0.4440628925813925	0.6417529138053579	0.1630777058486714	0.44651834847161176	0.5249026021999289	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k25	0.5447482749808331	0.4586567585255368	0.6542057942057942	0.22118343195266274	0.4681266968325792	0.4911111111111111	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5745696164300815	0.48726154712785724	0.6773317591499409	0.1965034965034965	0.506524064171123	0.5686868686868687	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.15884079864911	1.3955707968825584	0.9859202156211064	1.7023515023339382	0.990486024945766	1.9035254446294227	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.199187969473445	-0.030532906092640137	-0.3298805180770242	0.17816418298104028	-0.30308770145443886	0.3326724121798622	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.41559415385210347	0.32950074313221456	0.5355210299373516	0.16942296360564318	0.3295608449365955	0.28349813404926805	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k25	0.4511116790186558	0.3665328721052703	0.5674325674325674	0.19266272189349112	0.3668054298642534	0.3392307692307692	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.46964663243733007	0.3901989780866786	0.581582054309327	0.2097902097902098	0.38053475935828873	0.3888888888888889	herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.2622796287172358	1.391056388030077	1.1952309624933006	1.6047720298127248	1.1249062813251165	1.639316278489166	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.045693205363564124	0.035224339961181794	-0.0180772088648547	0.2325780081951562	-0.2851235968835651	0.21152015739799077	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.512540820347005	0.383951301229192	0.7079247729354194	0.22475058082958457	0.35562964573117595	0.2475002054205881	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k25	0.5360985419808949	0.41621003621168345	0.7162371386575208	0.23846153846153847	0.38885941644562333	0.3212820512820513	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5483065953654189	0.4309295287771018	0.7237984944991315	0.2699300699300699	0.4087774294670846	0.3212121212121212	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.2089640287121315	1.3361788500651324	1.0881930731568699	1.5209508727964778	1.1974781422062095	1.5380933121009719	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.1118820362467577	-0.014970191154957253	-0.20643276386360987	0.0799453867509259	-0.12357602490564629	0.19018263739850125	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5083018433055936	0.38426231334728	0.663771859079297	0.1893987102349092	0.42714084476975456	0.2567378393051592	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k25	0.5172549019607843	0.40240164528723216	0.6507986281234689	0.21349112426035502	0.46514588859416445	0.2801709401709402	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5430778371954842	0.4306142679220869	0.6795599305153445	0.22797202797202798	0.47502612330198535	0.33989898989898987	herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.1836833445224315	1.3691818709635517	0.9903655141772999	1.8623820527745847	1.2516570062236307	1.3723229106786918	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.13006523743913403	0.0011116295858381031	-0.25338962201361814	0.29241593596393217	-0.12501438614605068	0.09043459053908906	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.4510245705527285	0.3452853365823473	0.5620265354945826	0.1709833759802618	0.43131476639676514	0.21681666845777955	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k25	0.47201608848667675	0.3729626816197801	0.5774228319451249	0.23029585798816568	0.45421750663129973	0.22991452991452993	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.4774806892453951	0.37171386097368964	0.5911986103068906	0.20279720279720279	0.45245559038662486	0.2404040404040404	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0976818683047869	1.2888422043770307	0.9766014375766606	1.639286758910177	0.9514013316332978	1.588079289387987	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.19833149220817645	-0.045117575482012305	-0.2981981058334113	0.22563735433928792	-0.3108659097462073	0.20295635931228145	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.3742058894172914	0.28620004637281493	0.5012947817746497	0.15435736279289924	0.2780607944549452	0.21108724646876564	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k25	0.4165510306686777	0.3200087756690757	0.5392454679078883	0.14840236686390532	0.3454641909814324	0.24692307692307694	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.4235294117647059	0.32494494182392275	0.5495078170237406	0.13006993006993006	0.34545454545454546	0.27474747474747474	herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.3613092364604096	1.5154123383500655	1.2008384547331337	1.1648875786792154	1.1728591439005716	2.5230641760873413	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	-0.026097158553721238	0.012149594930094664	-0.07452858360440344	-0.2596720043104214	-0.10551464843816069	0.4883136160733642	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5644696542820796	0.48821542931208867	0.65169902630372	0.11137890025504	0.47189980210858823	0.7178839885810063	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k23	0.5998071108330727	0.5096829027495765	0.7110634823433354	0.1520229468599034	0.4950896262395118	0.6805555555555556	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6154349247874428	0.5294955204378852	0.7104993597951345	0.15075757575757576	0.5334928229665071	0.7232323232323232	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.2702647944159446	1.4515501019214283	1.073361311486325	1.254300428323165	1.1346426073318614	2.343896060544362	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	-0.11329192964328694	-5.244042578587196e-4	-0.24792439376821848	-0.09133296902697577	-0.15589130291486644	0.4930510486786258	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.563552695332974	0.49561292695330816	0.6510686667444426	0.13287541061542596	0.44701535184411473	0.7514922786092494	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k23	0.5520409759149202	0.48290932800165687	0.6505409267197387	0.18070652173913043	0.42848970251716245	0.6719001610305958	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6000654022236755	0.5360589306706801	0.6897567221510883	0.2037878787878788	0.4739234449760765	0.7767676767676768	herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.190561172500602	1.3879387297187995	1.015291310771369	1.534040669861578	1.0475109493058505	1.9549119889364004	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	-0.13634463646291525	0.019585857482328342	-0.26936926924665194	0.1884050395441919	-0.24775423498675792	0.4070618946185313	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5378907548805197	0.4899407194916008	0.6321528095863872	0.1813508274574199	0.3537544590831492	0.792504781839447	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k23	0.5358278594515692	0.4774441805613749	0.6382680138803838	0.23897946859903382	0.3854881769641495	0.6470410628019324	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5831916285153695	0.5309325650874946	0.6722151088348272	0.23787878787878786	0.4318181818181818	0.7818181818181819	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.2351508155914381	1.523983079183923	0.9448236805727385	1.2961197029650298	0.9830122406701237	2.8719766925278	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.17600758640782824	-0.012093958454395008	-0.3616717902969323	-0.04023076793688298	-0.23335346119277853	0.5868801856090138	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.46406143360856383	0.4530800610350156	0.499508663559085	0.21421311082516212	0.334704718669436	0.7638937510863791	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k23	0.47002398081534774	0.42587599554867983	0.5430189834660135	0.19233091787439613	0.35221205186880244	0.6159420289855072	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5260300850228907	0.4942649718085226	0.587067861715749	0.2583333333333333	0.39832535885167464	0.7333333333333333	herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.4289001453222854	1.659556468458185	1.22402003619089	1.2028577849427458	1.0736569631173825	3.1376910895817214	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	-0.011622210478825515	0.04920920047479026	1.1363813375530704e-4	-0.09728382773694405	-0.287413773912617	0.5814207654149668	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5666746947348632	0.49188002614101384	0.6944711301357794	0.11674230407894662	0.3622952306635184	0.7940114396858109	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k23	0.5850406631216766	0.5044331255244835	0.7097111655439886	0.16077898550724637	0.41757246376811596	0.729669887278583	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6090255068672334	0.5406231982538505	0.7157490396927016	0.18409090909090908	0.4449760765550239	0.8176767676767677	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.2540305262681988	1.4126619033866	1.0439522730805522	1.2716976357147725	1.2449650724231898	2.090032632327885	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.12374692379116886	-0.002965439190059937	-0.2843111455401628	-0.0707722179042808	-0.11717266895426068	0.4603942756384645	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5086956121805757	0.41456195157953274	0.623774815596013	0.1480515221419454	0.43442367428183293	0.4519977942983396	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k23	0.5343681576477948	0.4492009796724239	0.635614411104307	0.20108695652173914	0.47268306636155605	0.4874194847020934	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5919555264879006	0.5220585675135342	0.6763124199743918	0.24924242424242424	0.5172248803827751	0.6454545454545454	herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.2576013827847112	1.5084959094853692	0.9807898882991399	1.400340838950284	1.1307533838987789	2.5220995267932738	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.11130302984290069	0.05603095603667248	-0.2848541213527857	0.12973795109676273	-0.18148269222626984	0.5607226866289827	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5040790255640734	0.4539737222476795	0.5949990232147603	0.15840594963816243	0.33981820095099763	0.7226717151867977	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k23	0.5102048795746011	0.4553794675097794	0.5992294345784854	0.2202596618357488	0.38467772692601065	0.6173510466988728	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5400261608894702	0.4986980629122957	0.6188220230473751	0.24545454545454545	0.3916267942583732	0.7388888888888889	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.21918306458929	1.499413730697465	0.9338536117596231	1.3671956001330394	1.0108794772616025	2.6857262336355956	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.17666668710346006	-0.010638895220349992	-0.36327832895788126	-0.008055227800900074	-0.22926244917767222	0.5580404250550536	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.4451387672251065	0.39206816755032026	0.5219721758773015	0.20882825254674525	0.36169123872251185	0.47578100305472243	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k23	0.46482379313940153	0.4096559530289628	0.5443202694427434	0.22977053140096618	0.3822463768115942	0.4822866344605475	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5088947024198822	0.4611812154158337	0.5905249679897567	0.2696969696969697	0.39258373205741626	0.591919191919192	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.2361184211673923	1.4406904975391508	1.0856581115446868	1.300187209648779	0.993732201637361	2.3831844673257767	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.06346255632474457	-0.004334072210844406	-0.07358841777180135	-0.11751128569871501	-0.23573020732930228	0.409493621956441	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.4559136258262616	0.3645997894000417	0.6029429111185	0.12413296311664236	0.28846099053013075	0.44286229283489364	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k24	0.5039752252252252	0.4160093761623891	0.642244008714597	0.17053333333333334	0.3479268292682927	0.5033333333333333	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5213759213759214	0.4406955132385548	0.6465834818775995	0.18181818181818182	0.3742793791574279	0.5601010101010101	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.1869274719223908	1.3372143079004755	1.0114712115843079	1.230813454060796	1.1732279911013905	1.9333445748554072	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.1480611789424349	-0.033376159931163225	-0.28050099136097784	-0.10073228851342267	-0.15889958959318418	0.4066282297429318	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.4833708694697938	0.3779626561003758	0.6201471841463585	0.13316485435082415	0.38171190733347765	0.37682667857084295	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k24	0.4987162162162162	0.4027215540145598	0.6164705882352941	0.1708	0.4213008130081301	0.40231481481481485	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5323710073710074	0.44321868614408066	0.6419489007724302	0.17381818181818182	0.4470066518847007	0.51010101010101	herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.1260430923038507	1.307234699712885	0.9910419532438605	1.3700380244888049	0.9605536587636859	1.9073051623551887	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.12997444585198845	-0.009853924976480546	-0.20191974028061788	0.06877694237571026	-0.27548510427413647	0.3692122022731219	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.4151663066833788	0.32591341857570455	0.563245055352911	0.13821633797656066	0.2517044074963097	0.35048787347703675	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k24	0.4382882882882883	0.35102720388968595	0.5750108932461874	0.16186666666666666	0.29760162601626017	0.36962962962962964	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.4615479115479115	0.3830580771850499	0.5915626856803328	0.17381818181818182	0.30776053215077603	0.4590909090909091	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.1215492853379891	1.3348984048002244	0.9331655787727341	1.2935316678670055	0.9739498651943407	2.1389465073668172	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.1686231152075466	-0.015085998819863826	-0.3146116007391426	0.03194567658469072	-0.22998040309700266	0.45230233197199926	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.39922452968586597	0.3320960112288575	0.5015206618408755	0.14565153035046802	0.28854096888116454	0.392670883842922	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k24	0.429268018018018	0.3584220189701897	0.5296296296296297	0.18359999999999999	0.33703252032520326	0.38342592592592595	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.45712530712530713	0.4007399315971769	0.544622697563874	0.23272727272727273	0.3574279379157428	0.4681818181818182	herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.3148478539068775	1.4058536999376128	1.3609311219773983	1.638198317171203	1.0181557816897189	1.6061295789121306	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.01225489506241002	0.052959626487381534	0.11918434161118714	0.1918343739583229	-0.3099488709939284	0.21076866137394454	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5515540689281694	0.43733204227968986	0.7396274480527851	0.20381910555697888	0.3770173080241402	0.42886430748485516	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k26	0.5539368039368039	0.4374675555311139	0.7326137774855723	0.24005486968449932	0.4125292102820193	0.3646723646723647	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5702479338842975	0.4651268155481639	0.7331002331002331	0.2531986531986532	0.43329928498467823	0.4409090909090909	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.2664376834564988	1.3483727358820117	1.2356095357241945	1.5048488974581256	1.154106194864373	1.4989263154813532	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	-0.06279362168087971	-0.02207330615676112	-0.07341322554468509	0.016463518767556296	-0.13592680484654965	0.10458328699663397	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5356475241775864	0.3924277579305723	0.7140183800599318	0.14845353526190455	0.4551644625445193	0.2520746538559335	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k26	0.5366022866022866	0.4047798272285292	0.7034114982832932	0.20744961485702226	0.461186337590832	0.2470718581829693	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5520661157024793	0.4254089439482698	0.7012820512820512	0.21750841750841748	0.501532175689479	0.2813131313131313	herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.332228704966941	1.5475088057608024	1.1654571648994112	1.47624692543178	1.1493685970041314	2.398962535707887	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	-0.016923143326273864	0.08057520830431944	-0.07847943052977016	0.07160804127791809	-0.127418001985673	0.45659022445480285	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6007278948755039	0.5267626379604566	0.7171692425355615	0.18556288778778912	0.46754959700324844	0.7367688245152274	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k26	0.5864690864690865	0.5068417359263737	0.6948279640587333	0.23245752875382505	0.49735907039277827	0.6027223805001583	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6139905548996458	0.5358540751799179	0.7156177156177156	0.23703703703703702	0.5321756894790602	0.6585858585858586	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.1530333781571338	1.3142349610979627	1.0744097588402095	1.5832342125440433	0.9661204325728647	1.6331754404347334	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
