measure	globqual	meanclassqual	classqual_herstructureren_2	classqual_herstructureren_3	classqual_herstructureren_1	model	technique
DR	1.0634841584280934	1.0574026300400792	1.070311454015967	1.0328294758986498	1.0690669602056209	herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.017976479258062436	-0.029223387366491257	0.006976001850158843	-0.06126964186276759	-0.03337652208686503	herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.39633799107607265	0.325203480232755	0.5645158895396448	0.13377616064788017	0.27731839051074014	herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k15	0.4474885844748858	0.38604797691527143	0.5801369863013699	0.207	0.37100694444444443	herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.4681195516811955	0.40366832710668327	0.6047322540473226	0.21309090909090908	0.3931818181818182	herstructureren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.0353302772507151	1.0064848679640448	1.1239284617764742	0.9510353066360817	0.9444908354795786	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.0015923086947992526	-0.028006827866531598	0.07814481505814246	-0.08029938116896947	-0.08186591748876779	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.4361818686367531	0.3551482539709378	0.624508681649034	0.133544034438041	0.3073920458257384	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k15	0.47676940639269405	0.4079234208523592	0.6223744292237443	0.204	0.39739583333333334	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.49352428393524284	0.42900809464508094	0.6298879202988792	0.23781818181818182	0.4193181818181818	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0365062753345702	1.0262043064465276	1.0742644786924997	1.0130485172506623	0.991299923396421	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.009413377427589447	-0.01860008498023716	0.029042293392160346	-0.025130512953134062	-0.05971203537973777	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.439182429073885	0.375467410174997	0.5560455299457931	0.16729611604596478	0.4030605845332331	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k15	0.47271689497716896	0.4126644152714358	0.5953196347031964	0.23	0.4126736111111111	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.4838107098381071	0.4238490383284904	0.5955168119551681	0.2298181818181818	0.4462121212121212	herstructureren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.041764254291699	1.0468302083433587	1.0871993905716197	1.1064869876777643	0.9468042467806919	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.035174420003755424	-0.025251292695983	0.012862377828237419	0.06020024278329641	-0.14881649869948282	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.4018540137829741	0.34075145738886115	0.5468305085591774	0.15249757705279712	0.3229262865546089	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k17	0.44901960784313727	0.38989586702000345	0.5755619320899091	0.19720531890917287	0.3969203500609283	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.4578609625668449	0.39860625326406285	0.5660753880266075	0.19122257053291536	0.4385208012326656	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.0587767393755585	1.0507860059928766	1.0695820032296837	1.019915448039231	1.0628605667097153	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.012617873330085967	-0.024588489067127656	0.008739548335518101	-0.0668704829016688	-0.015634532635232266	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.38537988525679767	0.32832683738477875	0.5076680951422211	0.1425211970573774	0.3347912199547378	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k17	0.4556708958093041	0.3975011544502399	0.5685477443009724	0.199008338967771	0.4249473800819763	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.4663101604278075	0.41137183296810387	0.5711751662971175	0.2225705329153605	0.4403697996918336	herstructureren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.0332087647320043	1.0324769722451335	1.046851145802016	1.0393503478798076	1.0112294230535765	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.013766218327167557	-0.015968880564701027	0.012392362316350545	-0.0067070137019178255	-0.0535919903085358	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.41789114601406124	0.3614648223171841	0.5346500032488839	0.17449096008251655	0.37525350362015175	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k17	0.4739715494040754	0.4188700602239632	0.5637653435357883	0.21771467207572684	0.4751301650603744	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.48427807486631014	0.42825459193436843	0.5740576496674058	0.2225705329153605	0.48813559322033895	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0527140012497533	1.0188082479419798	1.12556177577343	0.9085200172020418	1.0223429508504678	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	-1.1902601190312666e-4	-0.03327488290246108	0.06706583531159117	-0.14423018798484938	-0.022660296034125026	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.4281519875548499	0.3683731213779467	0.5158002940470213	0.14265371208845257	0.44666535799836615	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k17	0.4549788542868128	0.4005115606673423	0.5470269408576439	0.2041920216362407	0.45031571950814225	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.46106951871657753	0.4046809846983757	0.5512195121951219	0.1974921630094044	0.4653312788906009	herstructureren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.074262311818735	1.065746660228123	1.112260239206758	1.0319099343436269	1.053069807133984	herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.026075451798297775	-0.03441349335869559	-0.005009915541152169	-0.0917542989505539	-0.0064762655843807046	herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.40869772081814476	0.37382675322690184	0.5561712546424574	0.22308006632344618	0.34222893871480187	herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k22	0.43167830779504396	0.40231575536371594	0.5547451204107412	0.2737154150197629	0.3784867306606437	herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.4576172685761727	0.429437744386198	0.5658856607310215	0.29125874125874124	0.43116883116883115	herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.0589199117099108	1.0465950388450402	1.107953627775951	0.9886803023854792	1.0431511863736904	herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.015080630435948393	-0.030667233080502496	0.04257419548996052	-0.11044208906688291	-0.0241338056645851	herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.3683922865712958	0.34369917369199027	0.4629080442191835	0.22207960611789612	0.34610987073889116	herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k22	0.42389950728247333	0.3988726423733147	0.5207611751762357	0.27721191851626636	0.3986448334274421	herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.45354919053549186	0.4268504691185103	0.5555763823805061	0.29510489510489507	0.42987012987012985	herstructureren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.0363456013348407	1.0368625202269355	1.030310454369104	1.0333236012940104	1.0469535050176924	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.0324139826383249	-0.033768497063655714	-0.031123732045196497	-0.04628127504415846	-0.023900484101612194	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.37145212723048887	0.35030173706298257	0.4617255640561241	0.26010773051470176	0.32907191661812185	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k22	0.4145685563195986	0.3955279219510506	0.4912595248767369	0.3074642748555792	0.3878599661208357	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.4436695724366957	0.42657812977400605	0.5150890346766636	0.3513986013986014	0.41324675324675325	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.069792291989668	1.0568845447683806	1.0851817994922044	0.9422861689951189	1.1431856658178183	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.01808908265128775	-0.02999501417640138	-0.01320399809720928	-0.1496639902798291	0.07288294584783424	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.4009201973211472	0.3668796354706507	0.5341920621509553	0.2036881063100664	0.36275873795093044	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k22	0.4289891168985868	0.40111862588330544	0.5320076606495253	0.2583612040133779	0.412987012987013	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.46616853466168534	0.43953575633988007	0.5576382380506092	0.29265734265734267	0.4683116883116883	herstructureren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.0762478255482926	1.060191799543769	1.1622506536207176	1.0179317642708208	1.0003929807397687	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.015041174507213255	-0.035376721568750345	0.09415749805960394	-0.08849121470825345	-0.11179644805760151	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.42209175835698626	0.4030683365062064	0.5247923621955388	0.35420274252238304	0.3302099048006973	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k22	0.454707888894905	0.43156787184129186	0.5588199339880201	0.34090909090909094	0.39497459062676454	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.48244084682440846	0.46344923118118997	0.5716963448922212	0.39475524475524476	0.4238961038961039	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.1147909436382406	1.10017746216472	1.188277287870143	1.0545298427950207	1.0577252558289962	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.01598327000045218	-0.031244399550113256	0.05248726531312757	-0.09132397844279508	-0.05489648552067226	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.44064766700269253	0.42252937404093505	0.5313553058745868	0.3653290407566965	0.3709037754915219	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k22	0.45790243110076345	0.4353937411759017	0.5500590847968706	0.33353602918820313	0.42258610954263126	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.47961809879618095	0.461644060406947	0.5630740393626992	0.3951048951048951	0.4267532467532467	herstructureren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.044872517939492	1.0604676902226042	1.0071087579360563	1.1701705545706467	1.0041237581611095	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.02830506526477492	-0.014283623791043053	-0.05398134954282483	0.09676399217835535	-0.08563351400865968	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.41825453147866143	0.3988911277518165	0.5448574277462334	0.38225249906682834	0.26956345644238777	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k22	0.4272925803598823	0.4109905409098596	0.520516686361599	0.37693827911219213	0.33551665725578766	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.4599418845994188	0.4469199185694031	0.5462043111527648	0.43741258741258743	0.35714285714285715	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0473525747333259	1.028401345741977	1.127473144325057	0.9464357575551849	1.011295135345689	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.021279489994501258	-0.03521175429811122	0.042582763581390314	-0.08802919317278013	-0.06018883330294384	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.3879058530879013	0.36420064816557746	0.5083324368489539	0.2919850046357017	0.29228450301207676	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k22	0.4158860793762521	0.39336280035518045	0.5130597775151787	0.29887503800547277	0.3681535855448899	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.44134495641344956	0.4218567000010299	0.5355201499531397	0.35524475524475524	0.3748051948051948	herstructureren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.0570250960059269	1.0403691542555742	1.1468209099987323	0.9973994965743518	0.9768870561936381	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.014654675308767864	-0.03224965424425302	0.07064296789937169	-0.09198296474388537	-0.07540896588824539	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.45200965954924655	0.4261125715249731	0.576398949130655	0.33646090030483555	0.3654778651394287	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k22	0.4553576262927067	0.42882583575098143	0.5752821808402265	0.3257069017938583	0.3854884246188594	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.49198837691988373	0.47192505089412307	0.5904404873477038	0.40559440559440557	0.41974025974025975	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.0373936640468784	1.0251973381773525	1.117465884615712	1.0152115264223276	0.9429146034940178	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.022570812022940714	-0.03573135486751333	0.054676249596691325	-0.060239886113506565	-0.10163042808572476	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.4328638690437827	0.4097240142663832	0.5352054462041562	0.31641126238134876	0.37755533421364473	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k22	0.4470554262096847	0.4249782116882072	0.5483069149586406	0.3413651565825479	0.3852625635234331	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.48418430884184305	0.46779756326148075	0.5615745079662605	0.40909090909090906	0.43272727272727274	herstructureren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.0690058908559712	1.093933177057789	1.0074549832309836	1.2674978684396982	1.0068466795026851	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.04561534493891421	-0.027032470230152175	-0.06428704311307572	0.14317731273540069	-0.1599876803127815	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.3896835883988584	0.37192382832489995	0.5021588285780467	0.3511992478047925	0.2624134085918607	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k22	0.4292417925532875	0.4168567276142354	0.5068660608777148	0.40118577075098816	0.34251835121400337	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.4630967206309672	0.45364570137766014	0.5353327085285848	0.46118881118881117	0.3644155844155844	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.0363395971784222	1.0410510841768552	0.9717418328818408	0.9944102990486025	1.1570011206001225	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.03710330475198008	-0.02865101639927015	-0.11659466949572993	-0.05773032108598901	0.08837194138390848	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.36414966866735915	0.3496935689950058	0.4278651829303549	0.29106844388439723	0.33014708017026534	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k22	0.3920262782680889	0.3730425035893436	0.4654659549325618	0.28070842201276985	0.37295313382269907	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.4176006641760066	0.4018791861059902	0.48828491096532334	0.3402097902097902	0.3771428571428571	herstructureren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.074262311818735	1.065746660228123	1.112260239206758	1.0319099343436269	1.053069807133984	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.026075451798297775	-0.03441349335869559	-0.005009915541152169	-0.0917542989505539	-0.0064762655843807046	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.40869772081814476	0.37382675322690184	0.5561712546424574	0.22308006632344618	0.34222893871480187	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k22	0.43167830779504396	0.40231575536371594	0.5547451204107412	0.2737154150197629	0.3784867306606437	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.4576172685761727	0.429437744386198	0.5658856607310215	0.29125874125874124	0.43116883116883115	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.0589199117099108	1.0465950388450402	1.107953627775951	0.9886803023854792	1.0431511863736904	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.015080630435948393	-0.030667233080502496	0.04257419548996052	-0.11044208906688291	-0.0241338056645851	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.3683922865712958	0.34369917369199027	0.4629080442191835	0.22207960611789612	0.34610987073889116	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k22	0.42389950728247333	0.3988726423733147	0.5207611751762357	0.27721191851626636	0.3986448334274421	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.45354919053549186	0.4268504691185103	0.5555763823805061	0.29510489510489507	0.42987012987012985	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.0363456013348407	1.0368625202269355	1.030310454369104	1.0333236012940104	1.0469535050176924	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.0324139826383249	-0.033768497063655714	-0.031123732045196497	-0.04628127504415846	-0.023900484101612194	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.37145212723048887	0.35030173706298257	0.4617255640561241	0.26010773051470176	0.32907191661812185	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k22	0.4145685563195986	0.3955279219510506	0.4912595248767369	0.3074642748555792	0.3878599661208357	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.4436695724366957	0.42657812977400605	0.5150890346766636	0.3513986013986014	0.41324675324675325	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.069792291989668	1.0568845447683806	1.0851817994922044	0.9422861689951189	1.1431856658178183	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.01808908265128775	-0.02999501417640138	-0.01320399809720928	-0.1496639902798291	0.07288294584783424	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.4009201973211472	0.3668796354706507	0.5341920621509553	0.2036881063100664	0.36275873795093044	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k22	0.4289891168985868	0.40111862588330544	0.5320076606495253	0.2583612040133779	0.412987012987013	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.46616853466168534	0.43953575633988007	0.5576382380506092	0.29265734265734267	0.4683116883116883	herstructureren.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.0351154459799565	1.0268063879487404	1.0799657552668114	1.0054518995460486	0.9950015090333608	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.02746390575096611	-0.037828584422636924	0.02666382829802515	-0.06719355584697209	-0.07295602571896383	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.39315374887738025	0.3707091346108381	0.47454867902762793	0.25339231099309323	0.3841864138117932	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k22	0.42074106159871494	0.399581600231533	0.5012835662768428	0.2946944359987838	0.40276679841897234	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.4459941884599419	0.42714515724825003	0.5227741330834114	0.3412587412587413	0.4174025974025974	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.0631290540038207	1.0547122684739667	1.091231868079097	1.007087443935104	1.065817493407699	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.023998212364713563	-0.03214266059198107	-0.0040681848603807335	-0.08912173375966861	-0.0032380631558938723	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.3712909687195926	0.353942764754227	0.4575622075603954	0.29830211405153073	0.3059639726507548	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k22	0.4183767394011587	0.4005563239987265	0.4948453608247423	0.32517482517482516	0.38164878599661206	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.4386882523868825	0.42118929180784853	0.5184629803186505	0.3541958041958042	0.3909090909090909	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.0499689090927915	1.0488042712780885	1.028532779587976	1.0042272736640332	1.1136527605822564	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	-0.03861933345412676	-0.03912047458813748	-0.05708542667772471	-0.07216511985298206	0.011889122766294344	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.3842698275502342	0.35903413168317655	0.5082926544285368	0.2758876160853487	0.29292212453564415	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k22	0.4052376053567239	0.38371777632198967	0.5084959863086264	0.30906050471267865	0.33359683794466405	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.44009962640099626	0.4254607248421681	0.5360824742268041	0.4132867132867133	0.327012987012987	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.033792049866126	1.0186131718768714	1.1011848667464001	0.9577943653119012	0.9968602835723129	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	-0.014002271866473785	-0.028382835870863914	0.0454478064645615	-0.09260040108780568	-0.03799591298934756	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.3831480568309546	0.3579915496110586	0.4823630333269292	0.23847793734279724	0.3531336781634495	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k22	0.43167830779504396	0.40999646550968827	0.5025060103500265	0.28496503496503495	0.4425183512140034	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.47330842673308426	0.45728175604464266	0.5267104029990628	0.36643356643356645	0.4787012987012987	herstructureren.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.0311657788588706	1.0249642362957037	1.0580931098319846	0.9992054454149258	1.0175941536402004	herstructureren.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	-0.02305123497696572	-0.028356174479194265	-0.008301133527652839	-0.06281704366232946	-0.0139503462476005	herstructureren.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.3983742240809722	0.3792896752871956	0.45711777602100595	0.26383648273029586	0.4169147671102849	herstructureren.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k22	0.42853791037233563	0.41093273229086763	0.4869809706205941	0.31080875646093037	0.4350084697910785	herstructureren.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.4565379825653798	0.44022482671967206	0.5165885660731021	0.35629370629370627	0.4477922077922078	herstructureren.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.013949417151242	1.0030210209546127	1.0548225831373874	0.9477612105031179	1.0064792692233329	herstructureren.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	-0.02039200841832953	-0.031612999563430236	0.019841416476724202	-0.09095343443525718	-0.023726980731757743	herstructureren.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
