measure	globqual	meanclassqual	classqual_schaal_6	classqual_schaal_3	classqual_schaal_1	classqual_schaal_5	model	technique
SCP_k10_b0	0.8409778515349564	0.6542302558944346	0.2651210543482433	0.9351013937797966	0.6834851662620319	0.7332134091876665	schaal.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k18	0.8192886588054836	0.6445399911943606	0.34041243459526005	0.9112422801552167	0.616454930429522	0.7100503195974432	schaal.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8290909090909091	0.6715066828904328	0.3799043062200957	0.9103653355989805	0.6557993730407523	0.7399577167019027	schaal.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	2.0222679785331747	1.802404721114774	2.09003092205343	2.2027375582780593	1.4092327796706137	1.507617624456993	schaal.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.19060071424590458	0.16680457106764598	0.38147972555753484	0.23217738099858976	0.0788562225723022	-0.025295044857842827	schaal.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8251056778861965	0.6404967515760062	0.35837403096730414	0.9252948946849832	0.5809042688357108	0.6974138118160266	schaal.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k18	0.819959735404084	0.6446255115509562	0.37180670975684826	0.9147947750997432	0.592458156886469	0.6994424044607643	schaal.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8244411326378539	0.6592245240475365	0.39617224880382773	0.9134239592183517	0.6156739811912225	0.7116279069767442	schaal.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	2.067872946426	1.805534221513527	2.243069979191101	2.2931423516260345	1.2960214334187203	1.3899031218182523	schaal.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.17057152544707782	0.14545969664498237	0.4350610741612236	0.21838679972790262	-0.007326461772841562	-0.06428262553635512	schaal.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.8031571891120628	0.6008886846734779	0.30462828753903953	0.9150895950833318	0.5399394959265581	0.6438973601449822	schaal.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k18	0.8057712587479627	0.6265221993155276	0.378885811018775	0.9062141334645024	0.5622101230086711	0.6587787297701618	schaal.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.8143666169895678	0.6470168694631458	0.4066985645933014	0.9065420560747663	0.5830721003134796	0.6917547568710359	schaal.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.626237034827189	1.5901877918448977	2.6024891707026194	1.7525784003713767	1.0529407815480178	0.9527428147575764	schaal.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.0013323123903056912	0.022640353573543888	0.5506381884795817	0.034827504128781106	-0.2694305558487199	-0.22547372246546735	schaal.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6720017973732493	0.4347356081387012	0.23403545337267692	0.8269916160032177	0.4009065611872529	0.2770088019916573	schaal.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k18	0.6997411561691113	0.4742101907647652	0.32286857494613724	0.8496748100781548	0.40633192175841903	0.31796545627634976	schaal.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.701639344262295	0.4904136945617118	0.33875598086124403	0.8429906542056075	0.4551724137931034	0.32473572938689216	schaal.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	2.6936025980795457	2.624318831665695	4.653809687722443	2.958054193602367	1.4444612216968762	1.4409502236410947	schaal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.3966688169194999	0.3144046543176057	0.7100452492291845	0.5058302525130923	0.12359019360550731	-0.08184707807736122	schaal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.8847460674220221	0.8078577534121514	0.8752689334213524	0.9489372508420332	0.7010509375256765	0.7061738918595433	schaal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k18	0.8803827751196172	0.7940755998669178	0.8110187750076946	0.9486254577253102	0.7430555555555556	0.6736026111791106	schaal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8858323494687131	0.8133135274446266	0.8363636363636363	0.9445199660152931	0.7721590909090909	0.7002114164904862	schaal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	2.813411409265733	2.5884143235358263	4.307019455234299	3.16782768211549	1.5460560282219944	1.3327541285715225	schaal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.4088212716065272	0.29492914043416996	0.6489381218595633	0.5411453568097031	0.16110923542696098	-0.1714761523595477	schaal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8797148618268352	0.7910980694779646	0.8599643010112542	0.9543145865703886	0.6968492351646347	0.6532641551655809	schaal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k18	0.8741550846814005	0.7871435948827215	0.809479839950754	0.9447996939388971	0.7529239766081871	0.6413708690330477	schaal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8790436835891381	0.8088985134550529	0.8564593301435407	0.9401019541206457	0.7806818181818181	0.6583509513742072	schaal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	3.5639913935143226	2.874621848134772	4.471955043719099	4.259637602882785	1.6178834291333983	1.1490113168038063	schaal.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.503127918973325	0.3284791550455701	0.6541815863374891	0.6790304925321704	0.17717016135957817	-0.1964656200469572	schaal.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.8776265493843134	0.79367775942406	0.8917438332673789	0.9524916085246311	0.6979827699876924	0.632492825916538	schaal.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k18	0.8690096453254348	0.78753938838386	0.8390273930440135	0.9379406460075422	0.7320906432748538	0.6410988712090303	schaal.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.8779811097992916	0.8089410739578144	0.8669856459330143	0.9379779099405268	0.7551136363636364	0.6756871035940804	schaal.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	3.8802409811017093	3.1914601927739183	6.015658353417793	4.69521079815801	1.1201979073436557	0.9347737121762139	schaal.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.48073364324542395	0.26408996382047395	0.7566499372529005	0.703574904177179	-0.04461620202191506	-0.35924878412626876	schaal.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.8415780421352995	0.7503887143443985	0.952	0.940344468287687	0.7101569060689767	0.39905348302092997	schaal.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k18	0.8404534062428799	0.7555935949462723	0.9264389042782394	0.9316827895283379	0.7441520467836257	0.42010063919488644	schaal.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.8463400236127508	0.7717016300934163	0.9339712918660287	0.9271877655055225	0.7448863636363636	0.4807610993657505	schaal.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.7442959789658739	1.7928809361786586	2.075649143518103	1.7444344496674575	1.7831882681764457	1.5682518833526282	schaal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.13615848888716456	0.15851679489566248	0.35931906350159776	0.1492608331398953	0.20254718979009154	-0.07705990684893468	schaal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.7951324316090073	0.5863434729571384	0.2189695559042566	0.9108336237081384	0.5861426114039161	0.6294281008122424	schaal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k18	0.79756208703577125	0.6155373822368496	0.3281009541397353	0.902497677214844	0.606907894736842	0.6246430028559772	schaal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8041912632821724	0.6274608072251819	0.34736842105263155	0.9059473237043331	0.6193181818181818	0.6372093023255814	schaal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.8174614858661489	1.8241962556397469	2.1825509405164074	1.8544727699141768	1.7015672187448256	1.5581940933835778	schaal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.14965592753175722	0.16691328100918543	0.39593044433504115	0.17034924304639126	0.20385895915368982	-0.10248552249838055	schaal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.799882264626819	0.6020378479344604	0.2597053794834894	0.9111876512496904	0.6151755996145667	0.6220827613900952	schaal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k18	0.7980747322852586	0.6204336456675783	0.33671899045860265	0.90094004481609	0.6260964912280701	0.6179790561675507	schaal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.803482880755608	0.626147825545518	0.33205741626794255	0.9050127442650807	0.6375	0.6300211416490487	schaal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.7074372421451223	1.8197523270721538	2.497559297556049	1.701182437726752	1.6425003077856533	1.4377672652201612	schaal.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.1685512247695215	0.1755622863172108	0.43461753104884987	0.19882170241050764	0.1682387622338219	-0.09942885042433622	schaal.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.8193391604715721	0.6447111680403875	0.38701352855407717	0.9229370207841708	0.6425241224088923	0.6263700004144096	schaal.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k18	0.8029543555859345	0.6358151495830827	0.43213296398891965	0.907061266874351	0.6169590643274854	0.5871073031415749	schaal.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.8183589138134593	0.6583663909915568	0.4564593301435407	0.9165675446049277	0.6329545454545454	0.6274841437632135	schaal.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.7766407519885705	1.9647197993531254	3.603056965776267	1.8204065985986229	1.4129650052719969	1.0224506277656147	schaal.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.138278644440722	0.15666012124776912	0.658031326065859	0.1936570475149787	0.15257469694133233	-0.37762258553109357	schaal.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.7523673598962521	0.5867929706519912	0.6366909966192417	0.8870049189785212	0.5087728482329228	0.314703118777279	schaal.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k18	0.7722146274777854	0.6138890027160648	0.6214219759926131	0.8941903044214898	0.5217470760233918	0.41819665442676457	schaal.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.7859504132231405	0.6455754495850184	0.6583732057416267	0.8946474086661003	0.5590909090909091	0.4701902748414376	schaal.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.797833170528345	1.8269996477379709	2.1872860935097282	1.8271336247266308	1.859664224747372	1.4339146479681522	schaal.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.13387822367305696	0.17041420611695485	0.4418612903320769	0.14459744308165032	0.19984021452791292	-0.10464212347382072	schaal.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.7813736129330967	0.5875449844289793	0.25247826453855987	0.8889708415672425	0.577200008860335	0.6315308227497799	schaal.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k18	0.7913533834586466	0.6132618834401021	0.3284087411511234	0.8949281302945838	0.6268274853801169	0.6028831769345845	schaal.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7952774498229044	0.6247987633877179	0.3406698564593301	0.8937128292268479	0.6517045454545455	0.6131078224101479	schaal.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.821171375798394	1.8269129305707674	2.1905254922979958	1.8667126250716133	1.8130443076691432	1.4373692972443177	schaal.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.10014379245212868	0.17422328900198586	0.4562019942133084	0.0866121288675478	0.2712676189379277	-0.11718858601084053	schaal.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.7928325384859927	0.5893810558172728	0.22158189877542409	0.9091408160799227	0.6660212478128903	0.5607802606008545	schaal.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k18	0.7900053163211058	0.6154315788838175	0.3157894736842105	0.8903098868666994	0.6542397660818713	0.6013871889024888	schaal.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7935064935064935	0.6290872576587782	0.3368421052631579	0.8871707731520816	0.675	0.6173361522198731	schaal.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.7283343061526681	1.880384690165139	2.6180311626696735	1.6974447989712884	1.6845011939454801	1.5215616050741145	schaal.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.1497492403211951	0.18300817601361039	0.5083990199185809	0.16512634247492572	0.12633348550720458	-0.06782614384626973	schaal.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.8228507482399542	0.6522840962081156	0.3702417082543699	0.9210427262371709	0.6697581162128488	0.6480938341280728	schaal.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k18	0.8130173919647604	0.6466083458863072	0.42074484456755923	0.9121440673334427	0.6078216374269005	0.6457228342173262	schaal.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.8246753246753247	0.6722692757009345	0.45454545454545453	0.9135089209855565	0.6301136363636364	0.6909090909090909	schaal.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.5292814681976936	1.6924301707181728	2.8686388766214264	1.5295187986227574	1.1617889712921234	1.2097740363363838	schaal.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.03551232406125763	0.07392961321067748	0.5505671746569164	0.0645081500912275	-0.03678371498153767	-0.2825731569238963	schaal.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.72797163537404	0.5526908010604026	0.7054997807717537	0.8659415333759787	0.18105105054138035	0.45827083955249753	schaal.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k18	0.7138490164805954	0.5253524154172728	0.554324407510003	0.8503033284144942	0.2357456140350877	0.4610363117095063	schaal.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.7312278630460448	0.5685345505553713	0.6430622009569378	0.8529311809685641	0.2715909090909091	0.506553911205074	schaal.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	2.489405662951805	2.1694970603040047	3.797643762312432	2.643966384667345	0.8081431118009157	1.4282349824353253	schaal.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.34724500237141254	0.13227648092781424	0.5791551550723033	0.46021484528103784	-0.2804776531948672	-0.22978642344721695	schaal.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.8746760692751078	0.6330904888452643	0.8710359889747503	0.9534026098778416	0.020958856702042644	0.6869644998264228	schaal.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8709224598930482	0.6490757554642443	0.8421052631578947	0.9495145631067962	0.14710743801652892	0.6575757575757576	schaal.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8709224598930482	0.6490757554642443	0.8421052631578947	0.9495145631067962	0.14710743801652892	0.6575757575757576	schaal.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	2.482444328965107	2.2295271021301604	4.084117900864877	2.608628835832443	0.7945577202018579	1.430803951621463	schaal.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.34937622741496377	0.130405705317888	0.5840083366842669	0.4654794858430629	-0.2819416568562447	-0.2459233443995331	schaal.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8614734828223389	0.6010364504506499	0.8710565339743086	0.9586267363379162	0.015481825483995822	0.5589807060063788	schaal.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8711898395721925	0.6413971378672684	0.8421052631578947	0.9540158870255958	0.1305785123966942	0.6388888888888888	schaal.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8711898395721925	0.6413971378672684	0.8421052631578947	0.9540158870255958	0.1305785123966942	0.6388888888888888	schaal.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	2.8762685748975736	2.2599901059865104	3.76236967039142	3.1847925951457863	0.821919186721882	1.2708789716869537	schaal.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.4115029994483824	0.16734108662489006	0.6243512106041379	0.5352176745137264	-0.29834661155650827	-0.19185792706179583	schaal.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.8694559488178958	0.6083051272741606	0.8676745560089625	0.9672255520280345	0.03127186566500014	0.5670485353946455	schaal.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.8817513368983957	0.6999313523585368	0.8727272727272727	0.9613415710503089	0.3818181818181818	0.5838383838383838	schaal.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.8817513368983957	0.6999313523585368	0.8727272727272727	0.9613415710503089	0.3818181818181818	0.5838383838383838	schaal.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	2.2020311148322134	1.6749268991607826	2.3990638025231537	2.4680429788656273	0.8408092803621466	0.9917915348922031	schaal.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.2194684255999476	0.06735976310681385	0.49037682754940165	0.2996775373339888	-0.29547322389465125	-0.2251420885614838	schaal.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.7789801559581438	0.49821457298958766	0.7642195426887348	0.9039703196309511	0.021740728057547388	0.30292770158111737	schaal.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.7942513368983957	0.5585816824819008	0.7435406698564593	0.8984995586937334	0.18016528925619835	0.4121212121212121	schaal.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.7942513368983957	0.5585816824819008	0.7435406698564593	0.8984995586937334	0.18016528925619835	0.4121212121212121	schaal.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	2.1359341553049958	1.783977445704452	2.381403862781676	2.2687514050992164	0.8449014055224183	1.640853109414497	schaal.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.31733020970294734	0.13210067511102233	0.4045281476831122	0.3974480529137869	-0.264085173539344	-0.009488326613465698	schaal.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.8530764071598887	0.5695620492562253	0.6784737885660952	0.9537678718595667	0.023465446236377696	0.6225410903628619	schaal.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8592245989304813	0.6253202403089754	0.6995215311004784	0.9439541041482788	0.19669421487603306	0.6611111111111111	schaal.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8592245989304813	0.6253202403089754	0.6995215311004784	0.9439541041482788	0.19669421487603306	0.6611111111111111	schaal.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	2.129858935770345	1.7519389274586552	2.2814464963200924	2.27693975991253	0.850109750888042	1.5992597027139563	schaal.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.3100853335274128	0.10973053823585083	0.35830514888812043	0.4033032717733561	-0.2428657817248506	-0.07982048599322263	schaal.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8620287541789311	0.5683458146362532	0.6462813489404906	0.9661144803325564	0.02490619581989824	0.6360812334520677	schaal.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8586898395721925	0.6134517997834995	0.6660287081339713	0.9490732568402471	0.19173553719008266	0.646969696969697	schaal.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8586898395721925	0.6134517997834995	0.6660287081339713	0.9490732568402471	0.19173553719008266	0.646969696969697	schaal.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	2.4238406726601376	1.8225339933255833	2.4495594149803646	2.7054739935380163	0.8579320368849251	1.2771705278990269	schaal.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.34092197219472425	0.10403810170812797	0.4414034360356075	0.45888379274668384	-0.2897161374665455	-0.19441868448323393	schaal.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.8280596006084205	0.5060997066884949	0.5857728264343967	0.958083335944938	0.02248701835630393	0.4580556460183412	schaal.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.8482620320855615	0.6169950128403466	0.6641148325358851	0.9418358340688437	0.27768595041322314	0.5843434343434344	schaal.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.8482620320855615	0.6169950128403466	0.6641148325358851	0.9418358340688437	0.27768595041322314	0.5843434343434344	schaal.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.948836953862429	1.549703127952471	2.121805516439457	2.156788917970676	0.9462808500047684	0.973937227394982	schaal.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.1847479174858288	0.07593505653812938	0.4325708514497843	0.24853281341030717	-0.17679646438195679	-0.20056697432561718	schaal.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.7391525232499678	0.46867139720187817	0.7166842002780557	0.8622692973657369	0.03365376082110113	0.2620783303426189	schaal.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.7676470588235295	0.5304717402106727	0.6803827751196172	0.8773168578993822	0.2066115702479339	0.3575757575757576	schaal.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.7676470588235295	0.5304717402106727	0.6803827751196172	0.8773168578993822	0.2066115702479339	0.3575757575757576	schaal.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	2.010815836384617	1.683454200375994	2.4926098677434267	2.2232776750590135	0.8421839643306643	1.1757452943708713	schaal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.2531057122102185	0.051889088889581145	0.41502357153081415	0.3958912607792462	-0.2676839540453249	-0.33567452270641085	schaal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.7697265774263123	0.4692649373377027	0.5292948000437041	0.9301389710070233	0.0774826338291196	0.34014334447096384	schaal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k15	0.7863821138211382	0.5228252923976608	0.4982456140350877	0.9236111111111112	0.225	0.4444444444444444	schaal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7979727589483687	0.5578366370471634	0.5645933014354066	0.9234632034632034	0.2636363636363636	0.47965367965367967	schaal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.9961984720395343	1.598110534286916	1.9613145143300355	2.220961842896749	0.9071140023814795	1.3030517775394	schaal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.26638134245969203	0.07650285531209747	0.32526775015015885	0.3916659384400422	-0.20308639188560812	-0.2078358754562031	schaal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8071015439227378	0.510561923991129	0.4915054079160011	0.945143386449175	0.06214325638758772	0.5434556452117519	schaal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k15	0.8045876887340302	0.5520379072681704	0.4951754385964912	0.9250793650793651	0.225	0.5628968253968254	schaal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8146341463414634	0.5921669229892914	0.5952153110047846	0.9237229437229437	0.2761363636363636	0.5735930735930735	schaal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	2.2263748476234615	1.8385240827735996	2.605375878322928	2.4836980455297963	1.0476958109849859	1.217326596256688	schaal.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.33201696618275267	0.1693821533191448	0.5349229222059045	0.4425185306141764	-0.18433775401491753	-0.11557508552858414	schaal.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.7846677536540199	0.5345049724787423	0.5883546400540945	0.9081008917567647	0.13946089121604904	0.502103466888061	schaal.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k15	0.8164053426248549	0.6167800360275689	0.7254385964912281	0.9180952380952381	0.2640625	0.5595238095238095	schaal.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.8203357617991764	0.634377278423331	0.7473684210526316	0.9145454545454546	0.29204545454545455	0.5835497835497835	schaal.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.6335146856394136	1.413600723130096	1.985188197232775	1.7949390713186057	0.9444862366352453	0.9297893873337583	schaal.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.1500868349206757	0.06600916747775598	0.3944655330186384	0.21845686986161508	-0.16758979264031829	-0.18129594032891128	schaal.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.70650631236977	0.4296327583890648	0.5648147227498805	0.863775995444936	0.05902386041311148	0.2309164549483311	schaal.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k15	0.7204413472706156	0.4865705278822055	0.6223684210526316	0.8536507936507937	0.15677083333333333	0.3134920634920635	schaal.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.7298701298701299	0.5103354978354978	0.6909090909090909	0.8571428571428571	0.16818181818181818	0.32510822510822507	schaal.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	2.8252276466506547	2.6228301725920025	4.214449323132123	3.1513129402858	1.698582141011234	1.426976285938853	schaal.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.46316369658212253	0.369144318057896	0.6816845580608153	0.5685574950245088	0.15466421949052875	0.0716709996557312	schaal.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.8734756075466497	0.8104649939901752	0.9186535854668112	0.9316833513390088	0.6945144427008251	0.6970085964540558	schaal.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
