measure	globqual	meanclassqual	classqual_diskwalificeren_1	classqual_diskwalificeren_2	classqual_diskwalificeren_3	model	technique
SCP_k10_b0	0.5507752400317995	0.4149402578315261	0.31398910285085	0.7244062348212925	0.20642543582243575	diskwalificeren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k20	0.5811447811447812	0.46364959114959114	0.3755952380952381	0.7315873015873016	0.2837662337662338	diskwalificeren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5867768595041322	0.46997245179063357	0.39545454545454545	0.7318181818181818	0.2826446280991735	diskwalificeren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.1854591845549531	1.3880859847114164	1.0764819945553818	1.1025204718245596	1.9852554877543078	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.09798324022876843	0.02793510497062406	-0.22193701612835534	-0.12958699952945946	0.435329330569687	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5240594150752216	0.39988890940718824	0.3057314407386437	0.6759689093771919	0.2179663781057291	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k21	0.5494815262257122	0.4349029289416771	0.36328152721595347	0.6842450478814115	0.25718221172766625	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5590697674418604	0.4447221845880564	0.37645305514157973	0.6924242424242424	0.2652892561983471	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.1585618706060492	1.392035401556886	1.049299919384091	1.0572160801960595	2.0695902050905075	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.12880744150962223	0.009626941839930866	-0.261433306924541	-0.16484617378133742	0.455160306225671	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5030917788891992	0.38333042264147954	0.2701418994254555	0.6575399135386129	0.2223094549603702	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k21	0.5330715795832075	0.4238323910455058	0.33354623518557946	0.6693558966286239	0.26859504132231404	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5379281183932346	0.42651402249017745	0.3299552906110283	0.6785123966942148	0.27107438016528923	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.197497481048482	1.4037279020655309	1.2165221525001662	1.0670141176508372	1.9276474360455895	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.0709107096829829	0.03663602019893737	-0.17157629852656417	-0.09974822065850168	0.38123257978187797	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6107800271061847	0.47083841495859413	0.4602400985515801	0.7481182417913717	0.2041569045328306	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k21	0.6143360515453539	0.4825777109681729	0.4559648002270953	0.7495408631772268	0.24222746950019677	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6227484143763213	0.49155564587755346	0.4819672131147541	0.7513774104683195	0.24132231404958676	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.1121669617596197	1.1781123135005762	1.0193456513388246	1.1055091244096913	1.409482164753213	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.06599620151316736	-0.008850903915781146	-0.1947880415383637	-0.054620818608120396	0.22285614839914067	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5274726430125226	0.3772641381515926	0.32006697148001867	0.6911324840178775	0.12059295895688163	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k21	0.5353065539112051	0.39627593800470107	0.340146192605209	0.6879181424635971	0.16076347894529713	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.547906976744186	0.4059913591955321	0.3645305514157973	0.6980716253443526	0.15537190082644628	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.5534441930506036	1.5752143578615045	1.176076585012159	1.6776908194307347	1.87187566914162	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.15879240265239267	0.11866268860668372	-0.25487043024296935	0.33139930014051333	0.2794591959225072	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6846675852114826	0.5111518985665354	0.4232731552367416	0.8780348384658416	0.23214770199702295	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k21	0.6877512368583797	0.536976674328453	0.4577922077922078	0.8567977915804003	0.2963400236127509	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6951298701298702	0.5471604633289415	0.4724431818181818	0.8599472990777338	0.3090909090909091	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.4875221422455602	1.5700687575202894	1.1198112439852144	1.5736926691317876	2.0167023594438662	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.08413236428587126	0.10386157618883013	-0.2832661913683807	0.20593073800900313	0.38892018192586797	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6787621695345587	0.5412516197577855	0.4275391377255675	0.8479609938556335	0.3482547276921553	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k21	0.6990375695732839	0.5648548882862124	0.48613365800865804	0.852468787251396	0.35596221959858326	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7027597402597402	0.5691189314089511	0.5048295454545454	0.8504611330698287	0.3520661157024793	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.5175208091125465	1.4850361070862066	0.9815701229304583	1.7300545949175994	1.7434836034105619	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.1776994011447481	0.13597460588163685	-0.2623695583129495	0.36077468377051225	0.3095186921873478	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.7453577244261399	0.6028253038147666	0.5368364520467152	0.9019528382217129	0.3696866211758719	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k21	0.7190012368583797	0.5871945266708112	0.4926948051948052	0.8759332454984629	0.39295552931916566	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.7387987012987013	0.6280063480656366	0.5386363636363636	0.8743083003952569	0.47107438016528924	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.4229088509622723	1.3441277574093597	0.9675069051556411	1.6326194880171923	1.4322568790552461	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.11450077677020624	0.07781912810292184	-0.2395220848274803	0.26355206124558217	0.20942740789066366	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6636196714301228	0.4827477744468599	0.41029895895276147	0.8582491121624031	0.1796952522254152	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k21	0.6766774891774892	0.520041815434602	0.46381222943722944	0.8428696906957777	0.2534435261707989	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6838474025974026	0.5343262167125803	0.48920454545454545	0.8393939393939394	0.2743801652892562	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.6441884858945417	1.7597604610283326	1.2284731600997623	1.7289496352441154	2.3218585877411204	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.17015998476073238	0.15595067268565824	-0.26357579371736395	0.3352868579765509	0.39614095379778774	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.7212439198311636	0.5551189519496832	0.4626275505595238	0.9094002593965653	0.29332904589296044	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k21	0.7255720470006184	0.588655975575442	0.5075081168831169	0.8824267519919694	0.3760330578512397	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7369318181818182	0.6023833942188686	0.5343749999999999	0.8868247694334651	0.3859504132231405	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
