measure	globqual	meanclassqual	classqual_herstellen_2	classqual_herstellen_3	classqual_herstellen_4	classqual_herstellen_5	classqual_herstellen_1	model	technique
SCP_k10_b0	0.373787120507943	0.2785335710227019	0.5388233387258576	0.04107980031054365	0.1983140441066712	0.4163983715499982	0.19805230042043856	herstellen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k14	0.3931034482758621	0.30775508214981895	0.5372486772486772	0.08825396825396825	0.2606516290726817	0.429406850459482	0.22321428571428573	herstellen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.4086990595611285	0.3228685539606592	0.5547474747474748	0.10424242424242423	0.2679425837320574	0.44593301435406696	0.24147727272727273	herstellen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.325642772705052	1.31442453624617	1.240095803644777	1.1939541890418783	1.2259790996348114	1.5302794989076336	1.3818140900017495	herstellen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.03833931526361217	-0.02722764420820437	-0.143913960405469	-0.08651844908034573	-0.047584761595864125	0.10493626283524743	0.03694268720540958	herstellen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.48107889426993494	0.3773583815073531	0.538729820302	0.055590620466609175	0.3357709504001367	0.7566819078985578	0.20001860846946176	herstellen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k14	0.5	0.4008792119186856	0.5725925925925925	0.06984126984126984	0.3959899749373434	0.6984126984126984	0.2675595238095238	herstellen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5135579937304076	0.41152498670919724	0.5828282828282828	0.055757575757575756	0.42775119617224877	0.7151515151515151	0.2761363636363636	herstellen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.3746541300946629	1.3726377319352907	1.3102076362621171	1.286101296052884	1.1702873039621642	1.5259070551295406	1.5706853682697477	herstellen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.018082009377451965	-0.0096052171544586	-0.08150316626731469	-0.04972012885130322	-0.0851005514708909	0.0693741332400785	0.09892362757713731	herstellen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.4923805819869612	0.3794541245685145	0.6317173798473585	0.06095071508192331	0.27534630748308103	0.6505644548144041	0.2786917656158056	herstellen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k14	0.5235632183908046	0.42088109161793374	0.6325925925925926	0.07682539682539682	0.37293233082706767	0.6601503759398496	0.3619047619047619	herstellen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.536128526645768	0.4318823763955343	0.6448484848484848	0.07272727272727272	0.39090909090909093	0.6708133971291866	0.3801136363636364	herstellen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.2254253216295345	1.2223213685731662	1.19964071592754	1.119390065449154	1.058298348560408	1.2731174057528514	1.4611603071758774	herstellen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.045404761373161295	-0.03915897802420453	-0.1276929555921956	-0.1409281166076812	-0.10256409677963546	0.05429319471975525	0.12109708413873434	herstellen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.4351052510008983	0.34444321122070926	0.5067482159140724	0.0392941416034921	0.2823522130913373	0.6166398017036027	0.27718168379104174	herstellen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k14	0.46108374384236456	0.371369813422445	0.5433862433862434	0.04380952380952381	0.34411027568922303	0.5886382623224728	0.33690476190476193	herstellen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.4679467084639498	0.3770824029771398	0.544040404040404	0.03515151515151515	0.36698564593301436	0.6028708133971292	0.33636363636363636	herstellen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.1271727588309857	1.129461302928514	1.1581971596266716	1.1080496058010907	1.0917769050208614	1.0360407276149133	1.2532421165790333	herstellen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.10344369481872444	-0.08889304372149703	-0.13390822545308592	-0.09654305888246503	-0.12059192915572403	-0.11708214209172485	0.023660136975514643	herstellen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.3212619578877216	0.24184740041068253	0.45439780723529877	0.04448458673321726	0.2084962105977268	0.35949512221892865	0.1423632752682412	herstellen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k14	0.3720443349753695	0.29090998329156226	0.5079365079365079	0.06285714285714286	0.3318295739348371	0.37543859649122807	0.17648809523809525	herstellen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.37891849529780564	0.2975501063264221	0.5082828282828282	0.05696969696969697	0.35933014354066983	0.38532695374800635	0.17784090909090908	herstellen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.5497175262925682	1.560968014468359	1.337870148977388	1.3208315497025713	1.9567413054342433	1.7158721462635242	1.473524921964068	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.026175693046852567	0.03625000194420208	-0.08093452987738117	-0.10150830736465484	0.3287013929785921	0.050764545024595445	-0.015773091040141105	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5570794668070673	0.4432874333813555	0.7103417950914649	0.09082326080544409	0.4339417580598205	0.642278709130056	0.33905164381999203	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k14	0.5871510673234811	0.48223767752715124	0.7212698412698413	0.1346031746031746	0.48596491228070177	0.6639933166248956	0.40535714285714286	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5933385579937304	0.4891157628920787	0.7274747474747475	0.14787878787878786	0.4923444976076555	0.6704944178628389	0.4073863636363636	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.515342823429388	1.521269897208074	1.3847220368464677	1.3074303295865217	1.8652044846915854	1.555102481602096	1.493890153313699	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.028371926040840437	0.030349118325047244	-0.049974980357787635	-0.13207731327450487	0.3234318869940551	0.017562844903527684	-0.007196846640054076	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5138161084209363	0.408228380087889	0.6576802946078798	0.06952685023390281	0.44964689653385254	0.5690965730844479	0.29519128597936184	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k14	0.5587027914614121	0.45686424394319136	0.6768253968253969	0.11174603174603175	0.4761904761904762	0.652297410192147	0.3672619047619048	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5615203761755486	0.4574593301435406	0.683030303030303	0.10909090909090909	0.4751196172248804	0.6586921850079744	0.36136363636363633	herstellen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.5081721150569518	1.5412290451210446	1.3337835302927823	1.3040169142647682	2.207707840555693	1.3944751686412473	1.4661617718507323	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	1.4861378637151879e-4	0.023714878301485016	-0.09996115723743265	-0.12066050175525665	0.42846277386514614	-0.10336640732234226	0.0140996839573105	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5998089895354924	0.47693978403030696	0.7791104631602204	0.06316125110689397	0.5320245532147905	0.6215402885448321	0.3888623641247978	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k14	0.6055008210180624	0.4998697438039543	0.7404232804232804	0.12	0.5899749373433584	0.6421052631578947	0.4068452380952381	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6119122257053291	0.5065055821371611	0.7448484848484849	0.1212121212121212	0.6043062200956938	0.6462519936204146	0.4159090909090909	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.1908803095008411	1.2491501816576083	0.968129469010894	1.0316087604906885	1.7571968616046858	1.0905144518023822	1.3983013653793908	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.10819657760529953	-0.06070804007594547	-0.28723763695141546	-0.22946130347157004	0.3287458892910333	-0.18407416575436047	0.06848701650658531	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.3987168873013133	0.3146290395591609	0.546325574841562	0.03781658571639099	0.35716818048329046	0.3589864423162904	0.2728484144382706	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k14	0.4475369458128079	0.36401239209133945	0.5918518518518519	0.07174603174603174	0.42080200501253134	0.3981620718462824	0.3375	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.4568181818181818	0.3708649654439128	0.6068686868686869	0.07636363636363636	0.4186602870813397	0.4092503987240829	0.34318181818181814	herstellen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.3601432533100304	1.2872756726740555	1.451040021600741	1.0979717866147003	1.3045152568375344	1.4506893887463952	1.1321619095709066	herstellen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.005899447139299778	-0.024311913187488026	0.028359119409687977	-0.11979600573562935	0.06310695751462464	0.047943003118411334	-0.14117264024453474	herstellen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.4329765328080212	0.32879800648338126	0.5516982304618622	0.05390017830353107	0.2786822636715074	0.6035434662585155	0.15616589372149006	herstellen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k14	0.4569376026272578	0.36345071010860486	0.5780952380952381	0.11492063492063492	0.3583959899749373	0.5652464494569758	0.2005952380952381	herstellen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.4605015673981191	0.3699062998405104	0.5703030303030303	0.11757575757575757	0.3803827751196172	0.5716108452950558	0.2096590909090909	herstellen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.2884276262940573	1.221856744008442	1.4296680024841344	1.0702028842189757	1.2371902709101021	1.2507077408421083	1.12151482158689	herstellen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.018445719525968927	-0.04591145594476369	0.02431144243138462	-0.12442064045462381	0.03917203668876487	-0.027752829909764153	-0.14086728847957997	herstellen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.4224326241536424	0.3141143627402418	0.570877503977148	0.05811845302177033	0.2273633330815296	0.5703603694965074	0.14385215412425367	herstellen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k14	0.4366584564860427	0.3405670426065163	0.5701587301587302	0.08698412698412698	0.2899749373433584	0.5393483709273184	0.21636904761904763	herstellen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.43753918495297806	0.34134051036682617	0.5696969696969697	0.08363636363636363	0.2875598086124402	0.5419457735247208	0.22386363636363635	herstellen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.2044025871480777	1.1422879651944216	1.301356985268766	0.9170843261630699	1.2443884906243463	1.17202892970737	1.0765810942085559	herstellen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.027680965291308108	-0.07182875548715446	0.04011883711888085	-0.2552911942354796	0.06278483171729243	-0.07891739659363058	-0.12783885544283544	herstellen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.3593747087776345	0.2751007504166512	0.47945439670597945	0.03039184899174525	0.3139433725374262	0.40733834233741223	0.14437579151069307	herstellen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k14	0.40008210180623976	0.3108910470620997	0.5197883597883598	0.031111111111111114	0.32982456140350874	0.45914786967418547	0.21458333333333332	herstellen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.39999999999999997	0.31109994683678893	0.5173737373737374	0.027878787878787878	0.34114832535885165	0.4577352472089314	0.21136363636363636	herstellen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.122152992272376	1.0703601363670627	1.282939374181454	0.9642752649208349	1.0946098028114517	0.9798563749088938	1.030119865012679	herstellen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.048349018148715735	-0.0894577527026887	0.058249853927538585	-0.20225993384008414	-0.009676124808903184	-0.14650341729188426	-0.14709914150011053	herstellen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.30795820681357283	0.22592199785265799	0.4479557202043557	0.0325545167681629	0.20230511346079968	0.3462779462705982	0.10051669255937337	herstellen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k14	0.3455665024630542	0.2574694374825954	0.48592592592592593	0.02666666666666667	0.268922305764411	0.38529657477025897	0.12053571428571429	herstellen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.35329153605015673	0.26580236576289207	0.48686868686868684	0.027878787878787878	0.2904306220095694	0.3971291866028708	0.12670454545454546	herstellen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.2230396082712203	1.1859926068706872	1.27516860933908	1.093109018352217	1.105979420148162	1.27894277876181	1.1767632077521666	herstellen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.04986399460391186	-0.0589396511411466	-0.06270424611396778	-0.10148356014738404	-0.08811746940067952	0.012089120119383375	-0.05448210016308501	herstellen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.35927094648339614	0.2717086509616437	0.4940640221040016	0.04392038295481882	0.2436538899573176	0.42025941274963363	0.15664554704244688	herstellen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k14	0.388423645320197	0.2988517822333612	0.5213756613756614	0.054603174603174605	0.26591478696741855	0.4556390977443609	0.19672619047619047	herstellen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.3884012539184953	0.2968693514088251	0.5232323232323233	0.048484848484848485	0.2645933014354067	0.4599681020733652	0.1880681818181818	herstellen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.1915445780720115	1.1776173739600162	1.2612706493689585	1.1737688647501874	1.0534522394493824	1.1399688751904549	1.259626241041098	herstellen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.0865158758859872	-0.07193183285345417	-0.11074894093602074	-0.02355740905242723	-0.1285322584758564	-0.07073735110973148	-0.026083204693234996	herstellen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.335896171466734	0.25269194156721214	0.46152130597730434	0.0515075907586287	0.1972974634649148	0.41683238579807597	0.13630096183713686	herstellen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k14	0.3694991789819376	0.2841644388749652	0.4928042328042328	0.05396825396825397	0.2280701754385965	0.44895572263993316	0.19702380952380952	herstellen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.37343260188087773	0.28707695374800635	0.49696969696969695	0.052121212121212124	0.23636363636363636	0.45390749601275915	0.19602272727272727	herstellen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.1361268978742574	1.1036099373559294	1.1595121780440814	1.042125623421015	1.0255883961651604	1.2525899689795441	1.0382335201698456	herstellen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.040706999092706045	-0.05992200734313661	-0.056383648499710996	-0.11416021833848795	-0.10675785422786613	0.08454289647960772	-0.10685121212922569	herstellen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.29720756948264015	0.2229014079805206	0.3985658729217145	0.044783262652411275	0.17567652056633332	0.39513466221291066	0.10034672154923323	herstellen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k14	0.33017241379310347	0.24992627401837927	0.44603174603174606	0.040634920634920635	0.20676691729323307	0.4076858813700919	0.14851190476190476	herstellen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.3286833855799373	0.2479641148325359	0.43757575757575756	0.026666666666666665	0.21722488038277513	0.41403508771929826	0.14431818181818182	herstellen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.1027037967100828	1.0955256504732014	1.1772683967841955	1.0983445549080497	1.0331814083086692	0.9893751492451394	1.1794587431199532	herstellen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.09472550635190892	-0.0889231626477587	-0.09752273859534731	-0.09467453109870516	-0.11738427690577961	-0.11989815914858583	-0.015136107490375549	herstellen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.26431508303593015	0.1992817610351823	0.3679802221709998	0.0389783712206202	0.16170495925968567	0.3114226867192425	0.11632256580536329	herstellen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k14	0.31403940886699505	0.2416309523809524	0.43492063492063493	0.04	0.20426065162907267	0.3370091896407686	0.19196428571428573	herstellen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.3127742946708464	0.2410435938330675	0.4298989898989899	0.03636363636363636	0.19665071770334927	0.34003189792663474	0.20227272727272727	herstellen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.4832638750813614	1.4806014823448537	1.37462550439668	1.4625708458642646	1.3195946609768399	1.8010392524033834	1.4451771480831006	herstellen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.01540012029831021	2.0217780938529845e-4	0.002473245192173624	-0.05838704375909032	-0.019705678855159926	0.10959638912507058	-0.03296602265606747	herstellen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5080529785368945	0.3986642742802479	0.675491846969447	0.1130124851325176	0.300997529618831	0.6053892898913815	0.29843021978906265	herstellen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k14	0.5406727828746177	0.4412283028894325	0.7054263565891473	0.2	0.31673469387755104	0.617948717948718	0.36603174603174604	herstellen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5500417014178481	0.4523104337522942	0.7160676532769555	0.22545454545454544	0.33506493506493507	0.6213286713286713	0.36363636363636365	herstellen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.5120905804055198	1.4796668719099777	1.4130718175773147	1.3109706911146186	1.324993229272447	1.890604008087914	1.4586946134975942	herstellen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.053216368328481464	0.019243778785954433	0.03215087258838833	-0.15099699397205374	-0.009154202405111656	0.2134076688732182	0.010811548845331047	herstellen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5093653361164382	0.39431795425387206	0.6942457934409894	0.1113829508572225	0.27352920847191176	0.6054219965048226	0.287009821994414	herstellen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k14	0.5390126692878986	0.44280883015102285	0.6856035437430786	0.1873015873015873	0.33170068027210886	0.6291208791208791	0.38031746031746033	herstellen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5459549624687239	0.44914160258346303	0.6978858350951375	0.18787878787878787	0.34285714285714286	0.6213286713286713	0.39575757575757575	herstellen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.4208012663517988	1.3840104203103654	1.4735993536062748	1.270648056460872	1.2108692639554288	1.4825874428782682	1.482347984650983	herstellen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.047666933017427665	0.016070390342093125	0.09503247918269683	-0.14449190953955962	-0.03237071247724129	0.029704042343047857	0.13247805220152184	herstellen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5182801645726036	0.40255860180300873	0.7274199479325107	0.08649917300087985	0.29120016531311455	0.5321479677546953	0.3755257550138432	herstellen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k14	0.5393621668851026	0.44490486331682344	0.7115171650055371	0.21523809523809523	0.3355102040816327	0.5705128205128205	0.39174603174603173	herstellen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5528773978315262	0.46290631848771385	0.7211416490486258	0.2509090909090909	0.34805194805194806	0.5786713286713286	0.41575757575757577	herstellen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.1098912528544136	1.1100763802881604	1.103062364175361	1.007029123926549	1.1486762241364303	1.0470636101560895	1.244550579046372	herstellen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.08839218299214832	-0.08119543873132229	-0.13150704209156014	-0.18619461040750068	-0.03653157921831684	-0.10618395388561586	0.05443999194638208	herstellen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.34342298262353677	0.24852476738974974	0.531112808702189	0.0411756826387972	0.18213226811336652	0.34327962341641355	0.14492345407798235	herstellen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k14	0.3779379641764963	0.29471298358341547	0.5403100775193799	0.13714285714285715	0.2310204081632653	0.4012820512820513	0.16380952380952382	herstellen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.38515429524603834	0.30240530012623035	0.5443974630021141	0.1527272727272727	0.23688311688311686	0.41923076923076924	0.15878787878787878	herstellen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.4455557628991726	1.446266111483308	1.3219565905369597	1.4504452894720357	1.2227586481874813	1.8092980282089486	1.4268720010111144	herstellen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.016576336219026124	0.002134470100526257	-0.007935965806961522	-0.015601674464085748	-0.08336840063578076	0.1782137160034645	-0.06063532459400519	herstellen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.4813433101626524	0.373171712533049	0.6371967420793316	0.11807520585433051	0.21263150218093307	0.6355471707258459	0.2624079418248038	herstellen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k14	0.50956749672346	0.4169277175390132	0.6399778516057586	0.17523809523809525	0.2854421768707483	0.6322344322344322	0.35174603174603175	herstellen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5168473728106755	0.4245889459377831	0.6490486257928119	0.18181818181818182	0.29298701298701296	0.6318181818181818	0.36727272727272725	herstellen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.460887345593207	1.4346707870118005	1.3543937638453747	1.2878550769994725	1.1738796270957295	1.8579636605327958	1.4992618065856302	herstellen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.047547233710000955	0.008029529528538998	0.03154729522375166	-0.15250743039556325	-0.1092177627713129	0.2569407429496537	0.013384802636165791	herstellen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.495010021323308	0.379877323362503	0.6420633834814983	0.07165096491109556	0.2265831700796611	0.6780402405640873	0.2810488577761729	herstellen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k14	0.5155963302752293	0.41366797691050183	0.6451827242524917	0.11746031746031746	0.2919727891156463	0.6600732600732601	0.35365079365079366	herstellen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.517931609674729	0.4166231133207877	0.6435517970401691	0.12484848484848485	0.2914285714285714	0.6723776223776223	0.3509090909090909	herstellen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.3561835455527163	1.3099960147540446	1.3527346126952373	1.0940268299471096	1.0924839025285318	1.5610661519552804	1.4496685766440638	herstellen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.04758363329585556	0.0016632737345890214	0.06399434865458459	-0.21486427785689305	-0.13927920990540618	0.18243133433295716	0.11603417344770259	herstellen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.48236864259016704	0.3642910942950746	0.6695290648172518	0.06246186912854936	0.24055195493359038	0.5796927533131547	0.26921982928282684	herstellen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k14	0.518086500655308	0.4161477289782938	0.6669988925802879	0.11746031746031746	0.3050340136054422	0.6093406593406594	0.3819047619047619	herstellen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5255212677231026	0.42571900967249804	0.6710359408033827	0.13454545454545455	0.3168831168831169	0.6164335664335664	0.3896969696969697	herstellen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.111340675171717	1.1049060400960395	1.1297636238531619	1.0042349142247784	1.0463312508895979	1.0500666225534092	1.2941337889592504	herstellen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.08618557163242964	-0.07575267786283027	-0.14802423569625106	-0.175908672611033	-0.07984606888094406	-0.06252706737344713	0.08754265524752392	herstellen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.30560971063847014	0.23266627064265324	0.42175808803053544	0.04585050814173683	0.1527358668241328	0.36493644004926856	0.1780504501675926	herstellen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k14	0.3345565749235474	0.2680970716253108	0.45946843853820596	0.13587301587301587	0.20408163265306123	0.3639194139194139	0.17714285714285713	herstellen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.3366138448707256	0.2728566317403527	0.4594080338266385	0.15757575757575756	0.2057142857142857	0.36643356643356645	0.17515151515151514	herstellen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.410965686538786	1.43519376480037	1.3766929205186726	1.6499657484611152	1.2806735809185619	1.5312796891085296	1.3373568849949715	herstellen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.022422470707221177	-0.010944781766576485	-0.0064788774901715345	0.13907332403660683	-0.039055408707062825	-0.01759102537446302	-0.13067192129779187	herstellen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.47947523399298125	0.3780897935565089	0.6387973601601261	0.13331279347608951	0.26805159984440013	0.5912840556838058	0.2590031586181229	herstellen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
