measure	globqual	meanclassqual	classqual_huldigen_1	classqual_huldigen_2	model	technique
SCP_k10_b0	0.7605408388945832	0.7231368434221382	0.812750582574871	0.6335231042694055	huldigen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k23	0.7857592942659105	0.7425356546156918	0.846092291277674	0.6389790179537097	huldigen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.7935968379446641	0.7542474465375298	0.8485220301171221	0.6599728629579376	huldigen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.3458000050590757	1.2784609944926184	1.4397940406414227	1.117127948343814	huldigen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.20457227317521953	0.1582315262078303	0.269256232483867	0.04720681993179362	huldigen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.7237422115010311	0.66212481755483	0.8097498238842702	0.5144998112253899	huldigen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k23	0.7190926275992439	0.6543993821237902	0.8093936160753978	0.49940514817218257	huldigen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.750197628458498	0.6902248378853085	0.833909648633575	0.5465400271370421	huldigen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.4648305455097859	1.4857274589898781	1.4356619371104904	1.5357929808692659	huldigen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.2466435502727424	0.25218911864607096	0.23890286108497133	0.26547537620717054	huldigen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.796428465045061	0.7638840477925772	0.8418550474599863	0.6859130481251683	huldigen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k23	0.8007403906742281	0.7561467469268753	0.8629856850715746	0.6493078087821761	huldigen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.8126482213438735	0.7724034595566507	0.8688232013385387	0.6759837177747625	huldigen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.4399105437733988	1.4828802646831298	1.3799319750035655	1.5858285543626944	huldigen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.22295613090240135	0.23930316080491582	0.2001384016634749	0.2784679199463567	huldigen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.7826840360402865	0.7364375388725264	0.8472364383369515	0.6256386394081013	huldigen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k23	0.7660995589161941	0.7170084493510043	0.8346225660176047	0.599394332684404	huldigen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.7990513833992094	0.7555385370970025	0.8597880646960402	0.6512890094979648	huldigen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.4558420459428465	1.4376294740045075	1.4812637609401111	1.393995187068904	huldigen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.25318144219271105	0.23924807103896084	0.2726301060948208	0.20586603598310088	huldigen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.7950472455481532	0.7535207515012738	0.8530113101552556	0.6540301928472922	huldigen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k23	0.7951323251417769	0.745868052376156	0.8638970392104561	0.627839065541856	huldigen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.8056916996047431	0.761422114192007	0.8674846625766871	0.655359565807327	huldigen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.2559672396454709	1.2854288288847955	1.2148437713322464	1.3560138864373448	huldigen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.15368101202717568	0.1677645176878951	0.13402278537575485	0.20150625000003536	huldigen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.7314450118305958	0.6745188639866275	0.8109044265294683	0.5381333014437868	huldigen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k23	0.72117202268431	0.6659785893153597	0.7982128567618031	0.5337443218689163	huldigen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.7477470355731225	0.6941696980795964	0.822532069157836	0.5658073270013568	huldigen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.3318999195375314	1.3243877863991553	1.3423856053765146	1.3063899674217962	huldigen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.19264376272237965	0.18482825458703675	0.20355290949462906	0.16610359967944444	huldigen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.7430080163157746	0.676829802288908	0.8353817733949428	0.5182778311828732	huldigen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k23	0.7411153119092627	0.6828995194738496	0.8223748555170267	0.5434241834306727	huldigen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.7598418972332016	0.7051002655434484	0.8362520914668153	0.5739484396200814	huldigen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.4233588327017541	1.509922407339696	1.3025305097696271	1.7173143049097648	huldigen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.20439823642904667	0.24378970785771234	0.1494143075598675	0.33816510815555717	huldigen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.7503404802757266	0.7060742914730593	0.8121287021461165	0.600019880800002	huldigen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k23	0.7463295526149969	0.6987447067144936	0.8127500666844492	0.5847393467445382	huldigen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.7640316205533597	0.7122915816899884	0.8362520914668153	0.5883310719131615	huldigen.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.249892753300255	1.2206569465222374	1.2907010669279042	1.1506128261165707	huldigen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.16397568727474385	0.1421509840971291	0.19443933546016443	0.08986263273409374	huldigen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.7615507240206459	0.6929201955829113	0.8573475032983171	0.5284928878675055	huldigen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k23	0.7611058601134215	0.7006022501522794	0.8455588156841825	0.5556456846203763	huldigen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.7841106719367589	0.7317320258717566	0.8572225320691578	0.6062415196743555	huldigen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.1832749531851259	1.1765124075402316	1.1927143398144573	1.1603104752660056	huldigen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.11405025868117634	0.11028408526541708	0.11930720907400696	0.10126096145682721	huldigen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.7086912648546372	0.6238723635682125	0.8270843145669382	0.4206604125694868	huldigen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k23	0.6945652173913044	0.6220141291409053	0.7958344447408198	0.4481938135409907	huldigen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.7212648221343874	0.6516719248154098	0.8184049079754601	0.48493894165535956	huldigen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	2.2763712181925113	2.3759965658361892	2.14079858016194	2.611194551510438	huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.48618699834803425	0.49251444358791663	0.4775764543102562	0.5074524328655771	huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.9211564851573075	0.9004879439521829	0.9492827474158279	0.8516931404885378	huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k23	0.9074583887095753	0.8869872033215591	0.9353160842891438	0.8386583223539745	huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.9146486701071854	0.8930766110632257	0.9440044617958728	0.8421487603305785	huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	2.029271092518737	2.0781857582641106	1.9627068051126624	2.193664711415559	huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.43711723801156754	0.4357339592715411	0.43899963794644886	0.43246828059663334	huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.9231300079624553	0.8993466038029403	0.9554950527980839	0.8431981548077967	huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k23	0.9105752800455668	0.8901894040430984	0.938316884502534	0.8420619235836627	huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.914807463279079	0.893597998952154	0.9436698271054099	0.843526170798898	huldigen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.8831129973535392	1.9956277177177473	1.7300001820125555	2.261255253422939	huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.38551005567916563	0.4076882103598216	0.3553294740518811	0.4600469466677622	huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.8846622654387144	0.8514492124554757	0.929859409704565	0.7730390152063863	huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k23	0.8785519903803557	0.8479463210391458	0.9202009424735486	0.775691699604743	huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.8795553791186979	0.8521134377799185	0.9168990518683771	0.78732782369146	huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.4193023505515039	1.3254635248723552	1.547000546321067	1.1039265034236434	huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.23722263968111862	0.17918440577868008	0.3162025043730968	0.04216630718426336	huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.806039758195398	0.7484572364424169	0.8843994785190422	0.6125149943657917	huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k23	0.7824979431681539	0.7206074818604826	0.8667200142260159	0.5744949494949495	huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.8137356093687971	0.761942909293718	0.8842163970998327	0.6396694214876033	huldigen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.8146421849113556	1.8751213909002944	1.7323405850088822	2.017902196791707	huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.3783229054278389	0.38998538449411524	0.3624523153582671	0.4175184536299633	huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.8867883028061349	0.8568515473504532	0.9275269803334542	0.7861761143674524	huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k23	0.8611480286057844	0.8318332700167856	0.9010402774073086	0.7626262626262627	huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.869789599047241	0.8414009024996197	0.9084216397099832	0.7743801652892562	huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.7786515487806132	1.8500258882740535	1.6815235816349006	2.0185281949132063	huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.3630564352733864	0.378992525481257	0.34137020942350055	0.41661484153901346	huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.8766334447109481	0.8458191016994476	0.9185663650977323	0.7730718383011631	huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k23	0.8635845832542244	0.8301146298945712	0.9091313239085979	0.7510979358805445	huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.8748709805478364	0.8435768730247257	0.9174567763524819	0.7696969696969697	huldigen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.6986361721293806	1.7486069928889196	1.630634642848358	1.8665793429294812	huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.3377256039036995	0.34874925772581056	0.32272434303237313	0.374774172419248	huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.86401340713038155	0.8237559228842458	0.9187967877539891	0.7287150580145025	huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k23	0.8539174735776217	0.818586976729148	0.9019960878456478	0.7351778656126482	huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.8594680428741563	0.8222650374351435	0.9100948131622978	0.734435261707989	huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.243240679463398	1.1491203140902697	1.3713220014144591	0.9269186267660801	huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.15446449614978572	0.08288213044149371	0.2518755505157088	-0.08611128963272138	huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.7350029422247648	0.6660216791533815	0.828874351765204	0.503169006541559	huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k23	0.7226283146636289	0.6481863176981875	0.8239308259980439	0.47244180939833114	huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.7498213576816197	0.6900784194426135	0.8311210262130507	0.5490358126721763	huldigen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.7820257496508383	1.920777923947826	1.5883508396946264	2.2532050082010255	huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.3495985479916975	0.3868035991641999	0.2976664973967463	0.47594070093165347	huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.8532457629352805	0.82467012197233	0.8931325951127324	0.7562076488319277	huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k23	0.8450693131695022	0.8149873133664831	0.887058771227883	0.7429158555050833	huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.8510671936758893	0.8188477578643314	0.8960401561628556	0.7416553595658073	huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.8470714096014424	2.0316726397219527	1.589398859224897	2.4739464202190082	huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.3624588766698935	0.4092715494439265	0.29711618758947245	0.5214269112983806	huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.8920345642740811	0.8653608270079678	0.9292666558746978	0.8014549981412378	huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k23	0.8732671707624449	0.8492296121420106	0.9068195963368009	0.7916396279472204	huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.8798418972332016	0.8532934879423296	0.9168990518683771	0.7896879240162822	huldigen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.7877900805342934	1.9388385134309654	1.5769516429493555	2.300725383912575	huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.3533615931578508	0.4039499794364351	0.28274863731066024	0.52515132156221	huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.8636907783262219	0.8439360699601024	0.89126505875393	0.7966070811662749	huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k23	0.8695652173913043	0.848863179434914	0.8984618120387659	0.7992645468310621	huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.8710671936758894	0.8499796055972231	0.9005019520356944	0.7994572591587517	huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
DR	1.252812762953356	1.2892488884740136	1.2019540044141048	1.3765437725339222	huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SIL	0.1431341577999668	0.16782494680480176	0.10866993148071798	0.22697996212888555	huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.7505896025409724	0.6971338424658898	0.8252049343124419	0.5690627506193378	huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k23	0.7449432892249528	0.6887373946485231	0.8233973504045523	0.5540774388924941	huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.7660869565217391	0.7169381758247246	0.8346904629113218	0.5991858887381275	huldigen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.10
DR	1.927248327038737	1.8844007339331443	1.987056425748627	1.7817450421176615	huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.425344355875137	0.3977755547075562	0.4638258075048853	0.33172530191022714	huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.8849549022826049	0.8584154485444417	0.921999556458791	0.7948313406300926	huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k23	0.8880277252678008	0.8633380178329477	0.9224904418956166	0.804185593770279	huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.8930434782608696	0.8686009439694999	0.9271611823759063	0.8100407055630936	huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.7400040548957227	1.7406966432292357	1.7390373170135278	1.7423559694449435	huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.3474526661028653	0.3400263859763518	0.35781851544612375	0.3222342565065799	huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.8657145126087834	0.8380302708546203	0.9043571000573025	0.7717034416519383	huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k23	0.8498424700693131	0.8182274808937441	0.8939717257935449	0.7424832359939433	huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.8669565217391304	0.8354121750422455	0.9109871723368655	0.7598371777476255	huldigen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.10
DR	1.6732015521854424	1.7216496575692006	1.6055760717539467	1.8377232433844548	huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.34196027386113875	0.34974388268684076	0.33109565320859646	0.368392112165085	huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.8805603632086579	0.849978378159018	0.923247717340447	0.776709038977589	huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k23	0.8738972904851922	0.8403264087670477	0.9207566462167689	0.7598961713173265	huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.875889328063241	0.8436323679982686	0.920914668153932	0.7663500678426052	huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.10
DR	1.600737525364115	1.4956832686525592	1.7473757586906615	1.2439907786144568	huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SIL	0.3061401766550614	0.246116645018124	0.38992302289828645	0.10231026713796154	huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.7970942073995894	0.738729845571736	0.8785611291176347	0.5988985620258374	huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k23	0.7898078134845621	0.7368245130708155	0.8637636703120832	0.609885355829548	huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.8073517786561265	0.7604356910372843	0.8728388176240937	0.6480325644504749	huldigen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.10
DR	1.8120930202772898	1.8836834543258583	1.7121647060844964	2.0552022025672203	huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.36951723437450246	0.3813474397983605	0.3530042393037006	0.4096906402930203	huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.837425984248565	0.7976612661802231	0.8929309032189587	0.7023916291414876	huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k23	0.8462035286704473	0.8085258888274021	0.8987952342846981	0.718256543370106	huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.8536758893280633	0.8190899934238456	0.901952035694367	0.7362279511533243	huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.7506298472725808	1.7782865752124906	1.7120256645231229	1.8445474859018585	huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.33426534518805867	0.3334784487597638	0.33536372145255355	0.331593176066974	huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.8282178804970997	0.7867371178534688	0.8861181116871678	0.6873561240197699	huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k23	0.8081442974165092	0.7627717308363491	0.8714768382679826	0.6540666234047156	huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.8302766798418972	0.7877175749806461	0.8896820970440602	0.685753052917232	huldigen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.10
DR	1.6350824058678541	1.7093713345655177	1.5313874428940322	1.8873552262370032	huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.31796668478926743	0.3381113335214565	0.2898481126005869	0.38637455444232605	huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.8799369838699521	0.8416885164131507	0.9333254696950708	0.7500515631312307	huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k23	0.8541587901701323	0.8210975663161918	0.9003067484662577	0.7418883841661259	huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
kNN_k10	0.8591304347826086	0.8243767220783977	0.9076408254322365	0.741112618724559	huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.10
DR	1.3248357319965174	1.3378081403382363	1.306728412019535	1.3688878686569375	huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SIL	0.18014274460697458	0.17967380419612605	0.18079730726378399	0.1785503011284681	huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
SCP_k10_b0	0.7288591347469433	0.6962010486121533	0.7744443799767543	0.6179577172475522	huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k23	0.7387051039697542	0.6877918688764766	0.8097714946207878	0.5658122431321653	huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
kNN_k10	0.7526482213438735	0.6986664557857671	0.8279977691020636	0.5693351424694708	huldigen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	tsne.10
DR	1.7092612840702925	1.8178812473932306	1.5576459185986915	2.0781165761877696	huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SIL	0.32313780780216006	0.3561964370505668	0.2769934711429256	0.435399402958208	huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
SCP_k10_b0	0.8481886578186962	0.8035562454332605	0.9104880667733668	0.6966244240931544	huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k23	0.8395400126023944	0.8027576839727741	0.8908820129812395	0.7146333549643089	huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
kNN_k10	0.8547826086956521	0.8188319417968717	0.9049637479085332	0.7327001356852103	huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.10
DR	1.611117776857325	1.7051701174398777	1.479836384794179	1.9305038500855762	huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SIL	0.2788197018635642	0.31672216548297805	0.22591417972813244	0.4075301512378236	huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
SCP_k10_b0	0.8025084610760089	0.7580183418761063	0.8646092524592063	0.6514274312930063	huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k23	0.7907687460617517	0.742295789656678	0.8584289143771673	0.6261626649361887	huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
kNN_k10	0.8117786561264821	0.767554586243351	0.8735080870050195	0.6616010854816825	huldigen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	tsne.10
DR	1.7840467418340904	1.8997440648630266	1.6225525617728669	2.1769355679531865	huldigen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SIL	0.35002477266971777	0.3924132649495035	0.2908575021958501	0.4939690277031569	huldigen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
SCP_k10_b0	0.8637585291712416	0.8309808717242413	0.9095106760243462	0.7524510674241365	huldigen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
kNN_k23	0.8601764335223693	0.8283529007403633	0.9045967813639193	0.7521090201168072	huldigen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	tsne.10
