measure	globqual	meanclassqual	classqual_spoor_5	classqual_spoor_1a	classqual_spoor_1	classqual_spoor_2	classqual_spoor_4	classqual_spoor_8	classqual_spoor_3	model	technique
kNN_k10	0.4599306851506265	0.3989687472962045	0.32780748663101605	0.1976284584980237	0.5018181818181818	0.5682277318640955	0.520715350223547	0.42479338842975206	0.25179063360881543	spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.4599306851506265	0.3989687472962045	0.32780748663101605	0.1976284584980237	0.5018181818181818	0.5682277318640955	0.520715350223547	0.42479338842975206	0.25179063360881543	spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.3783580329042042	1.6579681171732246	1.173382529221794	1.0942356721928372	1.027509621955982	1.078604803418223	2.135229374515963	3.7485846999070693	1.348230119000703	spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.137942101844476	-0.06106232065897073	-0.2672342553062176	-0.3178414870650137	-0.20162690214108317	-0.35616955859421523	0.33224396379497567	0.5528734995681	-0.16968150486934105	spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.3717860555922517	0.27991412351284817	0.1356962674169294	0.08882868123250007	0.4394946160147946	0.5039177535364955	0.4621475255211825	0.18106711046814486	0.14824691039989044	spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.46947480671820846	0.4346579699898314	0.2786096256684492	0.19446640316205532	0.5279545454545455	0.5608815426997246	0.5451564828614008	0.715702479338843	0.21983471074380165	spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.46947480671820846	0.4346579699898314	0.2786096256684492	0.19446640316205532	0.5279545454545455	0.5608815426997246	0.5451564828614008	0.715702479338843	0.21983471074380165	spoor.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.5250613110821147	1.7249045277386548	1.170684575120858	1.4576560210922713	1.285023469502946	1.2360009595925663	2.313454388351084	3.2613660212002027	1.3501462593106544	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	-0.08886080520550518	-0.012078124728281703	-0.27530682740043466	-0.19055904210550373	-0.21416988826474545	-0.21136143082384437	0.24292148786630688	0.5421697197244829	0.021759107905766493	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.3985416932548061	0.3294566542253346	0.13746392768623739	0.14026134762928127	0.48794542253778905	0.45618433507157885	0.5576082359790644	0.34505689813504214	0.1816764125383492	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.44852039456145026	0.3886249189311668	0.20481283422459892	0.14387351778656127	0.49386363636363634	0.5324150596877869	0.5994038748137108	0.48760330578512395	0.2584022038567493	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.44852039456145026	0.3886249189311668	0.20481283422459892	0.14387351778656127	0.49386363636363634	0.5324150596877869	0.5994038748137108	0.48760330578512395	0.2584022038567493	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.4941187559606905	1.6759610386303927	1.2284047931762465	1.3174374665922572	1.3232641665955387	1.199326272045299	2.2000893653923863	3.1208175583748075	1.342387648236214	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.08832486010712969	-0.01296102507714275	-0.20397700528765458	-0.2572752221744938	-0.20620259908601396	-0.22764140155657314	0.2464398246652779	0.5308189159554468	0.027110311944011485	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.4023664609506575	0.33219054692351374	0.14451079579510662	0.10453550328659521	0.4943717299362916	0.4461125183933091	0.5948989075708754	0.3620125386834203	0.17889183479899814	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.45438549720074645	0.39865646003339866	0.20106951871657755	0.16047430830039525	0.5222727272727272	0.5134986225895317	0.6131147540983607	0.515702479338843	0.2644628099173554	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.45438549720074645	0.39865646003339866	0.20106951871657755	0.16047430830039525	0.5222727272727272	0.5134986225895317	0.6131147540983607	0.515702479338843	0.2644628099173554	spoor.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.426811625856653	1.5749765550727703	1.2255225392696172	1.211935203625727	1.0484307313967318	1.1403256139386735	2.261524705528225	2.4656098617314903	1.6714872300189278	spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.14690254542949352	-0.03459416586075233	-0.213332654487719	-0.29441204153818834	-0.43339095057615057	-0.3293764147072534	0.288129080388755	0.49057725643840927	0.2496465634568807	spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.38374518367995353	0.29285036396705655	0.19313118431344717	0.10009599928913711	0.3439116460897791	0.505705421582279	0.6123753423569506	0.12138238225421115	0.1733505718835918	spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.4436683551053052	0.3637192029528638	0.30213903743315507	0.18023715415019761	0.3952272727272727	0.5709825528007346	0.6208643815201192	0.22148760330578512	0.2550964187327824	spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.4436683551053052	0.3637192029528638	0.30213903743315507	0.18023715415019761	0.3952272727272727	0.5709825528007346	0.6208643815201192	0.22148760330578512	0.2550964187327824	spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.3071834737497274	1.3216411183704164	1.1039471289919889	1.2058412891084336	1.001127019233025	1.1015224047203045	2.0732374951025316	1.199962114144546	1.565850377292086	spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.11794543077487572	-0.0911143226318977	-0.24124353319555988	-0.24162003980290347	-0.2381988332219257	-0.29189289465326623	0.26636883929117544	-0.07522765805888353	0.18401386121807953	spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.35404971811584723	0.26466464835431747	0.1392095457799779	0.14913986735634166	0.37404673498881047	0.4333773672698739	0.5568944871997944	0.037751781383635885	0.16223275450178784	spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.46158357771260994	0.39985277114209195	0.23850267379679144	0.28221343873517785	0.4738636363636363	0.5520661157024793	0.5961251862891207	0.3537190082644628	0.3024793388429752	spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.46158357771260994	0.39985277114209195	0.23850267379679144	0.28221343873517785	0.4738636363636363	0.5520661157024793	0.5961251862891207	0.3537190082644628	0.3024793388429752	spoor.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.4934596038698833	1.772722498355332	1.1451201121489707	1.3178510056348716	1.3186783246454434	1.1825124039909705	2.154512780376271	4.010676946756742	1.2797059149340553	spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.09359802718264518	-0.007863943994619716	-0.24816446382229726	-0.22187451813296183	-0.2142969253485624	-0.21109816212861374	0.22544138133149128	0.6482436942953191	-0.0332986141567132	spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.34185701845784333	0.2716584809205504	0.11378449387549928	0.09119491801078382	0.3864615142266647	0.4510399061430018	0.4502572095727589	0.2741095837319996	0.1347617408831445	spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.4205209994683679	0.36810118344092524	0.20267379679144384	0.108300395256917	0.4536363636363636	0.5236363636363637	0.5385991058122206	0.5371900826446281	0.21267217630853993	spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.4205209994683679	0.36810118344092524	0.20267379679144384	0.108300395256917	0.4536363636363636	0.5236363636363637	0.5385991058122206	0.5371900826446281	0.21267217630853993	spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.4797684133085194	1.7267024213926363	1.2692372856267036	1.3320038332345843	1.3038969116784913	1.1463077863716542	2.072527961202141	3.4933281996780043	1.469614971956875	spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.11252423525353675	-0.007583218078646257	-0.17874238010343646	-0.22482183788069246	-0.2524178385922172	-0.280866617400133	0.1791410765796193	0.5970586110832722	0.10756645976306388	spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.37862262627792376	0.30787391535887565	0.17283239604811326	0.07624697842935464	0.4414603210392944	0.4645050061106248	0.462509213991955	0.26641033466537994	0.2711531572274077	spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.4329611908559277	0.37734721871524596	0.2336898395721925	0.11620553359683794	0.48227272727272724	0.5223636363636364	0.5216095380029806	0.4743801652892562	0.2909090909090909	spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.4329611908559277	0.37734721871524596	0.2336898395721925	0.11620553359683794	0.48227272727272724	0.5223636363636364	0.5216095380029806	0.4743801652892562	0.2909090909090909	spoor.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.4271869851289962	1.5882323889487955	1.1354848233702015	1.3600194614940775	1.1236109052393501	1.1097245852836077	2.15239444386742	2.4430603331828826	1.7933321702040284	spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.17479070140528746	-0.058092938171209425	-0.2641998088487073	-0.22580641828970796	-0.416574883328982	-0.3774229367418235	0.1995891355551338	0.4124979570221239	0.2652663874334971	spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.3499706926694968	0.2666728209180575	0.12488384034692639	0.08269099837730878	0.3195229582514935	0.45317008464967895	0.5857831713797307	0.1359691865299247	0.16468950689133927	spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.4198830409356725	0.3495333457876709	0.21818181818181817	0.1525691699604743	0.3968181818181818	0.538	0.5797317436661699	0.3074380165289256	0.2539944903581267	spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.4198830409356725	0.3495333457876709	0.21818181818181817	0.1525691699604743	0.3968181818181818	0.538	0.5797317436661699	0.3074380165289256	0.2539944903581267	spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.3262836399743527	1.3691698938375607	1.1641558906688945	1.4612842160560073	1.0246354064667402	1.0897506413179314	1.9723831363256832	1.1653836011233671	1.7065963649043012	spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.14377258060890136	-0.09683741728396073	-0.2193515648419453	-0.05956586368337446	-0.272653362268729	-0.3237668596628533	0.13017958325592247	-0.16749877478338482	0.2347949209966393	spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.3661491329972609	0.2652311538920401	0.12410881196557534	0.11820011534101753	0.43310912887225905	0.4600235897099207	0.5199619055986354	0.03291562031254977	0.16829890544432294	spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.4441786283891547	0.3813122609752654	0.2459893048128342	0.22292490118577074	0.47113636363636363	0.5121818181818182	0.5546944858420269	0.2809917355371901	0.38126721763085397	spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.4441786283891547	0.3813122609752654	0.2459893048128342	0.22292490118577074	0.47113636363636363	0.5121818181818182	0.5546944858420269	0.2809917355371901	0.38126721763085397	spoor.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.715992080502697	2.356298997435294	1.3586019063219543	1.315075963068661	1.3452865517861687	1.2568541377386953	2.4071141838407724	7.315438609273367	1.4957216300174399	spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	-0.042257950241792075	0.043509730030310785	-0.23371872791983955	-0.23333703416261112	-0.1432315437173945	-0.17819477726040003	0.27786841683467484	0.7203608227557324	0.09482095368201345	spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.44879736033788215	0.3785874429416333	0.21881123538225333	0.1079921913950603	0.5868421365457124	0.5108511810966562	0.51452686895435	0.42078179393094134	0.29030669328645975	spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.520714476139696	0.4956512723568326	0.3160427807486631	0.13122529644268774	0.5947727272727272	0.6031221303948576	0.5692995529061102	0.8925619834710744	0.362534435261708	spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.520714476139696	0.4956512723568326	0.3160427807486631	0.13122529644268774	0.5947727272727272	0.6031221303948576	0.5692995529061102	0.8925619834710744	0.362534435261708	spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.7696276063731358	2.6374574023111417	1.4116640785298975	1.3001424059883373	1.3592561427946217	1.2469080220795687	2.3059266557884435	9.31667275954346	1.521631751453664	spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	-0.05614358159779453	0.0389351552534406	-0.2036701589455777	-0.28642698435364455	-0.19757794632439357	-0.18490700342650296	0.26130364484993185	0.7557299193357263	0.12809461563854482	spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.4398959488544189	0.3863142359323352	0.2732847652281791	0.1107450658364199	0.5516887059723631	0.4616226510915647	0.5553795507907406	0.47031798285280185	0.2811609297542773	spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5265795787789923	0.5140999569796246	0.3796791443850267	0.1984189723320158	0.5961363636363636	0.5695133149678604	0.5871833084947838	0.8925619834710744	0.37520661157024793	spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5265795787789923	0.5140999569796246	0.3796791443850267	0.1984189723320158	0.5961363636363636	0.5695133149678604	0.5871833084947838	0.8925619834710744	0.37520661157024793	spoor.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.6344843474249935	2.2080265722540746	1.2587693378182112	1.2807904648618722	1.1698562889824022	1.2081820928341198	2.467528396981251	6.589086328757627	1.481973095543039	spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	-0.061296917910513664	0.019777884044742306	-0.2658306426175342	-0.25624393054641725	-0.1947416970625635	-0.2033850471586217	0.35297353302799356	0.6852061334109806	0.020466839259358664	spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.4031491486279027	0.32782388193885037	0.20460341723793715	0.07657830953682011	0.5132088899752707	0.5064987607747584	0.44571450203996626	0.35100088476000885	0.19716240924719106	spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5071714209544121	0.48055614726584306	0.3390374331550802	0.14545454545454545	0.5606818181818182	0.6121212121212121	0.5380029806259314	0.8528925619834711	0.31570247933884293	spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5071714209544121	0.48055614726584306	0.3390374331550802	0.14545454545454545	0.5606818181818182	0.6121212121212121	0.5380029806259314	0.8528925619834711	0.31570247933884293	spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.5204747057355061	2.160949766397708	1.3919621068507977	1.2221685177095372	1.06598019744598	1.0317119956790153	2.2250377763805163	6.834678047511316	1.3551097232067946	spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.13280709241637512	-0.04206619033116403	-0.2158859107924241	-0.3988138727342571	-0.31719518701313415	-0.19603320463923596	0.1844027139495826	0.7572314572189367	-0.10816932830761619	spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.40422210576372986	0.336878763066849	0.1993131857168616	0.06162980098493598	0.40671025268062905	0.5936337937288663	0.4293512859210367	0.4490599839437049	0.2184530384919086	spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.4853105838443082	0.4549640678555037	0.29465240641711227	0.1225296442687747	0.48454545454545456	0.6345270890725436	0.5201192250372578	0.8132231404958677	0.3151515151515151	spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.4853105838443082	0.4549640678555037	0.29465240641711227	0.1225296442687747	0.48454545454545456	0.6345270890725436	0.5201192250372578	0.8132231404958677	0.3151515151515151	spoor.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.7518320760137098	2.6039200310019126	1.2060044829387113	1.4274871249748469	1.238275076949623	1.1515712567587784	2.6168539007306877	9.024384693505816	1.5628636811549257	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	-0.10660083844068223	0.008105705862069795	-0.31994402475508815	-0.32205242819261465	-0.3350444471316454	-0.24166258853570566	0.29274429683613795	0.8010865760204445	0.18161255679295993	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.43627425272613213	0.3785806879408394	0.14282517253632335	0.11963964718410941	0.5600591648942903	0.4806651988449065	0.5602207235370679	0.5164505258296114	0.2702043827595668	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5022127432684618	0.46955722089420504	0.22245989304812833	0.17549407114624507	0.5697727272727272	0.575941230486685	0.5961251862891207	0.7801652892561983	0.36694214876033054	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5022127432684618	0.46955722089420504	0.22245989304812833	0.17549407114624507	0.5697727272727272	0.575941230486685	0.5961251862891207	0.7801652892561983	0.36694214876033054	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.7401773831714176	2.647238407892612	1.2568842668468048	1.3731222272324395	1.2599967703591874	1.143113113622765	2.4270492347679546	9.466360856170427	1.6041423862487052	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.09996745699009628	0.013711974964763248	-0.2860207206377699	-0.34483226102151115	-0.3331271737984647	-0.22328804987038633	0.2737813817099569	0.8041164167257245	0.20535423164579336	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.42707815907036556	0.3713939665703248	0.14386095847891614	0.08587482151922601	0.5491670793614232	0.47672885265294673	0.534033277602272	0.530516161635546	0.27957661474194356	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.49485470541189014	0.4663889321881173	0.2320855614973262	0.14308300395256918	0.5654545454545454	0.5623507805325987	0.5859910581222056	0.8132231404958677	0.362534435261708	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.49485470541189014	0.4663889321881173	0.2320855614973262	0.14308300395256918	0.5654545454545454	0.5623507805325987	0.5859910581222056	0.8132231404958677	0.362534435261708	spoor.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.5625506573424535	1.99922975414706	1.1590824629284664	1.3458868432523807	1.080801122904255	1.1840077712212278	2.3156660424050965	5.021514906774665	1.8876491295433295	spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.10448612746406276	0.003465007257247065	-0.3161127904688171	-0.22558487318469747	-0.45731530809018645	-0.16536982313295467	0.30408084466776103	0.6579980875786894	0.2265589134309347	spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.37558795178691545	0.319279392880678	0.13661174996831332	0.12153021130335306	0.3673410711045609	0.4763057798455145	0.5086886285520019	0.34290232928216424	0.2815759801088382	spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.4621700879765396	0.4258923844607597	0.2572192513368984	0.22371541501976286	0.44295454545454543	0.5687786960514233	0.572876304023845	0.6	0.315702479338843	spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.4621700879765396	0.4258923844607597	0.2572192513368984	0.22371541501976286	0.44295454545454543	0.5687786960514233	0.572876304023845	0.6	0.315702479338843	spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.4961186650927063	1.7261983195939725	1.288829741246654	1.4107489644873636	1.0361829310613804	1.0500412261050416	2.443769864314432	2.826616454981343	2.0271990549615926	spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.12167961244362546	-0.04234146847890138	-0.31035224802660916	-0.2986541155677362	-0.2922063458984237	-0.29024867084288075	0.26904215469299814	0.41050578776585084	0.21552315852449117	spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.3998617114053114	0.2999802927243302	0.1228342087468182	0.10108329444478152	0.4563120050720862	0.550100343173889	0.45003253091972967	0.10949104763751064	0.310008619075496	spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.4757131431618235	0.42489700048575985	0.25026737967914436	0.17549407114624505	0.5115909090909091	0.6012855831037649	0.5177347242921013	0.575206611570248	0.3426997245179063	spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.4757131431618235	0.42489700048575985	0.25026737967914436	0.17549407114624505	0.5115909090909091	0.6012855831037649	0.5177347242921013	0.575206611570248	0.3426997245179063	spoor.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.659821847072604	2.3533361008389666	1.1750013517658995	1.384853232000606	1.2237624490978682	1.2249349467917396	2.417295114793108	7.752717108344723	1.2947885030788215	spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.079632883112075	0.008878668439838235	-0.28860221801649005	-0.301003326371942	-0.28709228667778425	-0.13072371065938293	0.2721199084465526	0.7897445830956442	0.00770772926227005	spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.39181129250533886	0.34656066365425825	0.11487324425077039	0.1112399345968252	0.48288082409381644	0.46883622615464154	0.47282322602859445	0.5638636990527863	0.21140749140237347	spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.475491759702286	0.4357055911494738	0.2016042780748663	0.18023715415019761	0.5661363636363637	0.5645454545454546	0.5302533532041729	0.7140495867768595	0.2931129476584022	spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.475491759702286	0.4357055911494738	0.2016042780748663	0.18023715415019761	0.5661363636363637	0.5645454545454546	0.5302533532041729	0.7140495867768595	0.2931129476584022	spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.703337195621896	2.4738088035264654	1.27165375647983	1.3433291101650116	1.2418395903025097	1.2005843939470373	2.380043504000965	8.28153220988415	1.5976790599057555	spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.08285208049920738	0.026538667871688588	-0.2652987471264203	-0.3258520216566955	-0.3238298215848172	-0.18379414735557245	0.27343450508521777	0.7991373606184481	0.21197354712165975	spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.42144369513069857	0.37404936532700417	0.15417869675685833	0.09448794267712726	0.511950879630016	0.46897049444042394	0.5285765526039724	0.5347189485843187	0.3254620425963126	spoor.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
