_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
herhalen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	-1.123194126317531	-0.6712800529460601	LEMMAPATHweight	NA	NA	LEMMAPATH	976	no	NA	NA	5000	nav	294	1	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	-0.9056341093277728	-0.6040858758032879	LEMMAPATHweight	NA	NA	LEMMAPATH	976	no	NA	NA	FOC	all	294	1	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	-1.0123030177156216	-0.6299044898234383	LEMMAPATHweight	NA	NA	LEMMAPATH	976	no	NA	NA	FOC	nav	294	1	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
herhalen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	-0.6433627976697908	-0.1836932223721797	LEMMAPATHweight	NA	NA	LEMMAPATH	501	selection	NA	NA	5000	all	294	2	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herhalen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	-0.7115356518333212	-0.15961540527821838	LEMMAPATHweight	NA	NA	LEMMAPATH	501	selection	NA	NA	5000	nav	294	2	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herhalen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.5753704688994498	-0.187903249620832	LEMMAPATHweight	NA	NA	LEMMAPATH	501	selection	NA	NA	FOC	all	294	1	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
herhalen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.6776051935239852	-0.20867130888412944	LEMMAPATHweight	NA	NA	LEMMAPATH	501	selection	NA	NA	FOC	nav	294	1	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	-0.6513557460286532	0.11703749345446976	LEMMAPATHweight	NA	NA	LEMMAPATH	501	weight	NA	NA	5000	all	294	2	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.705032159269762	0.15487840190960137	LEMMAPATHweight	NA	NA	LEMMAPATH	501	weight	NA	NA	5000	nav	294	2	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.658355997365491	0.10556565698563618	LEMMAPATHweight	NA	NA	LEMMAPATH	501	weight	NA	NA	FOC	all	294	2	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herhalen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7097758298298685	0.12521161597982078	LEMMAPATHweight	NA	NA	LEMMAPATH	501	weight	NA	NA	FOC	nav	294	2	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	-1.9337393566457364	-0.06983884854710119	NA	LEMMAREL1	NA	LEMMAREL	334	no	NA	NA	5000	all	296	3	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herhalen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-1.9669878121110969	-0.01535667980243909	NA	LEMMAREL1	NA	LEMMAREL	334	no	NA	NA	5000	nav	296	3	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-1.8938415025041444	0.04513260351076983	NA	LEMMAREL1	NA	LEMMAREL	334	no	NA	NA	FOC	all	296	3	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herhalen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-2.0802654599201187	0.04355192481443916	NA	LEMMAREL1	NA	LEMMAREL	334	no	NA	NA	FOC	nav	296	3	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	-1.2012536076623106	0.12631774800606216	NA	LEMMAREL1	NA	LEMMAREL	239	selection	NA	NA	5000	all	278	3	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	-1.238258323247155	0.1547498887451892	NA	LEMMAREL1	NA	LEMMAREL	239	selection	NA	NA	5000	nav	278	3	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-1.343066487859481	0.1778745182857455	NA	LEMMAREL1	NA	LEMMAREL	239	selection	NA	NA	FOC	all	278	3	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herhalen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-1.506258127385239	0.22986318195382588	NA	LEMMAREL1	NA	LEMMAREL	239	selection	NA	NA	FOC	nav	278	3	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	-1.0871460388705774	0.3965326099973707	NA	LEMMAREL1	NA	LEMMAREL	239	weight	NA	NA	5000	all	278	3	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herhalen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-1.1205806225423651	0.41964859765112034	NA	LEMMAREL1	NA	LEMMAREL	239	weight	NA	NA	5000	nav	278	3	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-1.3486942417770835	0.4410595433792148	NA	LEMMAREL1	NA	LEMMAREL	239	weight	NA	NA	FOC	all	278	3	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herhalen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-1.445137422784228	0.4968731279440932	NA	LEMMAREL1	NA	LEMMAREL	239	weight	NA	NA	FOC	nav	278	3	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	-1.2757346503120592	-0.29736997098886286	NA	LEMMAREL2	NA	LEMMAREL	447	no	NA	NA	5000	all	306	1	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
herhalen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-1.3502002015719583	-0.24223927985579835	NA	LEMMAREL2	NA	LEMMAREL	447	no	NA	NA	5000	nav	306	1	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-1.294739875621968	-0.27325900339127507	NA	LEMMAREL2	NA	LEMMAREL	447	no	NA	NA	FOC	all	306	1	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
herhalen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-1.4524580033084498	-0.2643326279861675	NA	LEMMAREL2	NA	LEMMAREL	447	no	NA	NA	FOC	nav	306	1	herhalen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	-0.9744299661756592	-0.01988773305239994	NA	LEMMAREL2	NA	LEMMAREL	294	selection	NA	NA	5000	all	301	3	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herhalen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-1.037572898818156	0.01525930117141299	NA	LEMMAREL2	NA	LEMMAREL	294	selection	NA	NA	5000	nav	301	2	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-1.0882901333953183	-0.03109617811802974	NA	LEMMAREL2	NA	LEMMAREL	294	selection	NA	NA	FOC	all	301	3	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herhalen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-1.2636881720828246	-0.01781086214072044	NA	LEMMAREL2	NA	LEMMAREL	294	selection	NA	NA	FOC	nav	301	3	herhalen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.9854711229013344	0.27547922644052913	NA	LEMMAREL2	NA	LEMMAREL	294	weight	NA	NA	5000	all	301	2	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herhalen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-1.0776165815598826	0.32931299998180624	NA	LEMMAREL2	NA	LEMMAREL	294	weight	NA	NA	5000	nav	301	2	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herhalen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-1.2503531217399466	0.3438585729574457	NA	LEMMAREL2	NA	LEMMAREL	294	weight	NA	NA	FOC	all	301	2	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herhalen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-1.3655005291220714	0.37433529435499774	NA	LEMMAREL2	NA	LEMMAREL	294	weight	NA	NA	FOC	nav	301	2	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herhalen.bound10-10all.PPMIno.LENGTH5000.SOCPOSall	-0.10618316180007158	-2.006817518413817	NA	NA	TRUE	BOW	1271	no	all	10-10	5000	all	313	4	herhalen.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
herhalen.bound10-10all.PPMIno.LENGTH5000.SOCPOSnav	-0.2040920827134217	-1.967652769819173	NA	NA	TRUE	BOW	1271	no	all	10-10	5000	nav	313	4	herhalen.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
herhalen.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	-0.04226876895461466	-1.943266249596837	NA	NA	TRUE	BOW	1271	no	all	10-10	FOC	all	313	4	herhalen.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
herhalen.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.1160621263889346	-2.0199537268036094	NA	NA	TRUE	BOW	1271	no	all	10-10	FOC	nav	313	4	herhalen.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
herhalen.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	-0.07890618023608996	-0.83197114130237515	NA	NA	TRUE	BOW	611	selection	all	10-10	5000	all	312	5	herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herhalen.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.13809187123468153	-0.7839016140343588	NA	NA	TRUE	BOW	611	selection	all	10-10	5000	nav	312	2	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herhalen.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.01181829037136087	-0.8667011257329069	NA	NA	TRUE	BOW	611	selection	all	10-10	FOC	all	312	5	herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herhalen.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.05468167408495396	-1.0074729516422851	NA	NA	TRUE	BOW	611	selection	all	10-10	FOC	nav	312	5	herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herhalen.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	-0.14467059331067658	-0.3450904418156768	NA	NA	TRUE	BOW	611	weight	all	10-10	5000	all	312	6	herhalen.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
herhalen.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.16301853042443462	-0.31886751862814505	NA	NA	TRUE	BOW	611	weight	all	10-10	5000	nav	312	2	herhalen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herhalen.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.06965531830531138	-0.4556861994503674	NA	NA	TRUE	BOW	611	weight	all	10-10	FOC	all	312	6	herhalen.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
herhalen.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.05663255901438734	-0.49627136328481336	NA	NA	TRUE	BOW	611	weight	all	10-10	FOC	nav	312	6	herhalen.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
herhalen.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.4638383340839505	-1.0166164963510107	NA	NA	TRUE	BOW	891	no	lex	10-10	5000	all	313	5	herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herhalen.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.4925932302749754	-0.908827393776268	NA	NA	TRUE	BOW	891	no	lex	10-10	5000	nav	313	5	herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herhalen.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	1.4438393745785627	-1.0193189078067642	NA	NA	TRUE	BOW	891	no	lex	10-10	FOC	all	313	5	herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herhalen.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	1.49765446628017	-1.0833042821199137	NA	NA	TRUE	BOW	891	no	lex	10-10	FOC	nav	313	5	herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herhalen.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	1.0856975572297087	-0.3300987635395984	NA	NA	TRUE	BOW	407	selection	lex	10-10	5000	all	306	5	herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herhalen.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	1.146538158006394	-0.28634138057272995	NA	NA	TRUE	BOW	407	selection	lex	10-10	5000	nav	306	5	herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	1.0905686743001397	-0.3597652134459066	NA	NA	TRUE	BOW	407	selection	lex	10-10	FOC	all	306	5	herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	1.1364731553050085	-0.4205755121003705	NA	NA	TRUE	BOW	407	selection	lex	10-10	FOC	nav	306	5	herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herhalen.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	0.9192837026262788	-0.05808007667320999	NA	NA	TRUE	BOW	407	weight	lex	10-10	5000	all	306	5	herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herhalen.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	1.0180013833065726	-0.01773369874270054	NA	NA	TRUE	BOW	407	weight	lex	10-10	5000	nav	306	5	herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herhalen.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	0.9955330743948908	-0.0774616413813791	NA	NA	TRUE	BOW	407	weight	lex	10-10	FOC	all	306	5	herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herhalen.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	1.0276614185422266	-0.09003051648824405	NA	NA	TRUE	BOW	407	weight	lex	10-10	FOC	nav	306	5	herhalen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
herhalen.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	-0.8518401330215429	1.2736495315240626	NA	NA	TRUE	BOW	537	no	all	3-3	5000	all	313	7	herhalen.bound3-3all.PPMIno.LENGTH5000.SOCPOSall
herhalen.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	-0.9376417717507852	1.2883885828088522	NA	NA	TRUE	BOW	537	no	all	3-3	5000	nav	313	7	herhalen.bound3-3all.PPMIno.LENGTH5000.SOCPOSall
herhalen.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	-0.6297774578716445	1.4241618634573794	NA	NA	TRUE	BOW	537	no	all	3-3	FOC	all	313	7	herhalen.bound3-3all.PPMIno.LENGTH5000.SOCPOSall
herhalen.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.789405890477285	1.5002535647467088	NA	NA	TRUE	BOW	537	no	all	3-3	FOC	nav	313	7	herhalen.bound3-3all.PPMIno.LENGTH5000.SOCPOSall
herhalen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	-0.45955671291343336	0.921146343861984	NA	NA	TRUE	BOW	359	selection	all	3-3	5000	all	309	7	herhalen.bound3-3all.PPMIno.LENGTH5000.SOCPOSall
herhalen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.4963096067648364	0.9407035191754178	NA	NA	TRUE	BOW	359	selection	all	3-3	5000	nav	309	7	herhalen.bound3-3all.PPMIno.LENGTH5000.SOCPOSall
herhalen.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.2800904088458245	1.0015379395478698	NA	NA	TRUE	BOW	359	selection	all	3-3	FOC	all	309	7	herhalen.bound3-3all.PPMIno.LENGTH5000.SOCPOSall
herhalen.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.31565920332399355	1.2481228105455795	NA	NA	TRUE	BOW	359	selection	all	3-3	FOC	nav	309	7	herhalen.bound3-3all.PPMIno.LENGTH5000.SOCPOSall
herhalen.bound3-3all.PPMIweight.LENGTH5000.SOCPOSall	-0.44483868981029534	0.9405974676629671	NA	NA	TRUE	BOW	359	weight	all	3-3	5000	all	309	6	herhalen.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
herhalen.bound3-3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.4487269929918043	0.9936426588654816	NA	NA	TRUE	BOW	359	weight	all	3-3	5000	nav	309	6	herhalen.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
herhalen.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.427255110621018	1.15681000563823	NA	NA	TRUE	BOW	359	weight	all	3-3	FOC	all	309	6	herhalen.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
herhalen.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.42921753625982256	1.2368103795497556	NA	NA	TRUE	BOW	359	weight	all	3-3	FOC	nav	309	6	herhalen.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
herhalen.bound3-3lex.PPMIno.LENGTH5000.SOCPOSall	0.9444023311756186	1.1519445639927637	NA	NA	TRUE	BOW	332	no	lex	3-3	5000	all	298	8	herhalen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall
herhalen.bound3-3lex.PPMIno.LENGTH5000.SOCPOSnav	1.0121499282103186	1.1610809725987117	NA	NA	TRUE	BOW	332	no	lex	3-3	5000	nav	298	8	herhalen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall
herhalen.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSall	0.9400686792051132	1.3150667613793952	NA	NA	TRUE	BOW	332	no	lex	3-3	FOC	all	298	8	herhalen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall
herhalen.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSnav	0.970771813218807	1.3506402227724403	NA	NA	TRUE	BOW	332	no	lex	3-3	FOC	nav	298	8	herhalen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall
herhalen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall	0.5223513575196221	0.6291311519358052	NA	NA	TRUE	BOW	222	selection	lex	3-3	5000	all	268	8	herhalen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall
herhalen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSnav	0.5724987343807716	0.6527247143929967	NA	NA	TRUE	BOW	222	selection	lex	3-3	5000	nav	268	8	herhalen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall
