size	max_diss	av_diss	diameter	separation	medoid	medoid_i
28	2.294603051812999	1.6532711442689039	2.8310093954203035	0.4977378527000822	heffen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	1
25	2.1238204153083986	1.6059339631974177	2.7068889168500103	0.8422762127014909	heffen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	2
36	2.1352503125944158	1.5595361486762536	2.590865664877347	0.4977378527000822	heffen.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	3
19	2.6837454709966946	1.8236551144996493	2.811804130147132	0.8936204355308952	heffen.bound5-5all.PPMIno.LENGTH5000.SOCPOSnav	4
16	2.6811068596217984	1.7952610409502783	3.116930474508192	1.4138969613330128	heffen.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	5
32	2.3069405878801303	1.5833642555590697	2.580959122942532	1.050327621133204	heffen.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall	6
12	1.929483413069963	1.3850815176482554	2.2259675156899004	1.4058063499734434	heffen.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	7
36	1.9865726005847284	1.4931676506967033	2.563838572146272	1.4058063499734434	heffen.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall	8
