cw	pmi_4	raw_4	pmi_10	raw_10	freq
210/num			1.1601313	1	1726
215/num			1.7926539	1	918
218/num			2.1656668	1	630
21ste/num			0.08096099	1	5100
22.229/num			7.904897	2	4
22.689/num			6.40082	1	9
226/num			2.3736837	1	513
227/num	3.2088985	1.0	2.9950032	2	550
23/name			0.77144146	1	2545
23/noun			-1.02317	1	15400
23/num	-0.89214337	1.0	-0.18849042	5	33360
230/num			0.9060906	1	2230
24/noun	-0.18645981	1.0	-0.39501977	2	16437
24/num	-1.1030061	1.0	-0.91026396	3	41130
25%/num	3.454262	1.0	2.5496087	1	434
25,35/num	7.0611033	1.0	6.1688266	1	12
25,5/num			3.2828696	1	205
25-jarigen_maatregel/noun			8.598044	1	1
25.000/num	1.3385904	2.0	1.3522892	5	7167
25/adj	5.280759	3.0	4.370967	3	207
25/noun	-0.012913504	1.0	-0.9127637	1	13820
25/num	0.14184086	6.0	0.27816555	17	71011
250.000/num	1.2212745	1.0	1.0100117	2	4020
250/num	-0.2571654	1.0	-0.062654674	3	17628
26.729/num			8.192579	2	3
26/noun	0.02102824	1.0	-0.8786908	1	13371
26/num	0.013473739	2.0	0.02485068	5	26958
260/num	2.001985	1.0	1.7914914	2	1841
262.000/num	6.0215487	1.0	5.813033	2	33
267.751/num			6.40082	1	9
27-9/num			5.6802735	1	19
27.500/num	4.8092456	1.0	3.9062376	1	111
27.847/num			7.345281	2	7
27/noun			-0.8803481	1	13389
27/num	-0.6697564	1.0	0.21641682	6	26724
270/num			0.9105283	1	2225
28.019/num			8.192579	2	3
28ste/num			1.5003299	1	1244
29,3/num			3.933191	1	109
29-jarige/adj			0.37610835	1	3812
29.543/num			6.8932962	2	11
29/noun			-0.860347	1	13107
29/num			-1.326319	1	20852
3,25/num	2.8778226	1.0	1.9732488	1	767
3,27/num			4.566462	1	57
3,50/num	3.3076851	1.0	2.4035368	1	499
3,6/num			1.5663912	2	2303
3,75/num			1.9876174	1	753
3-1/num			-0.15562727	1	6425
3.000/num			1.2304382	4	6441
3.200/num	3.5629678	1.0	2.6573467	1	388
3.500/num	1.9991889	1.0	1.0932947	1	1850
3.689/num	8.415648	1.0	7.499432	1	3
3/adj			3.4646015	1	172
3/noun			-1.2327194	1	18982
3/num	0.24012077	9.0	0.3932199	26	96814
30%/num	3.284518	1.0	3.7637484	4	510
30-jarige/adj			1.5664355	3	3482
30-tal/noun	3.8993099	1.0	2.9907725	1	275
30.000/num			0.50021476	2	6706
30/adj	6.6094737	11.0	5.7926655	12	201
30/noun			-0.40693423	2	16647
30/num	1.1213086	13.0	0.82876503	24	57761
300/num	-0.2932179	1.0	0.18849187	4	18263
3000/num			1.0244101	2	3986
308/num	3.4306164	1.0	3.2179165	2	441
309%/num	9.514261	1.0	8.598044	1	1
31.651/num			6.9886065	1	5
31/noun			0.13496579	3	14497
31/num	0.79661995	3.0	0.17929932	4	18484
310/num			1.8965138	1	827
318_kilo_gram/noun	8.821114	1.0	7.904897	1	2
319/num			4.7910113	6	274
32,35/num	6.2324104	1.0	5.3190145	1	27
32,55/num	6.681048	1.0	5.7736936	1	17
32.769/num			6.518603	2	16
32/num	0.6567519	3.0	0.26181185	5	21246
320/name			3.4569657	1	172
320_kilo_gram/noun	8.821114	1.0	7.904897	1	2
322,5kg/noun	9.514261	1.0	8.598044	1	1
33,33/num			6.200149	1	11
33/num	-0.31934032	1.0	-0.53106177	2	18802
337/num			4.170407	3	256
34,5/adj	8.127967	1.0	7.21175	1	4
34/num	-0.25475174	1.0	0.22657353	4	17620
3400/num	3.6834788	1.0	2.777813	1	343
341/num	3.9487834	1.0	3.7390072	2	263
3424/num	7.7225018	1.0	6.806285	1	6
344,2/num	9.514261	1.0	8.598044	1	1
344/num			3.0188806	1	269
348.000/num			6.1215057	1	12
35,5/num	4.459609	1.0	3.5485086	1	157
35/adj	5.9412136	3.0	5.034161	3	107
35/num	0.21272507	3.0	-0.00018200706	6	33039
350.000/num			1.1428035	1	1768
350/num			1.2701651	5	7766
36,85/num	7.211676	2.0	6.2954593	2	20
36/num	-0.26936546	1.0	-0.07573388	3	17865
360/num			1.0969344	1	1840
373.000/num			5.7216587	1	18
377/num			3.187068	1	227
38,4/num			4.0606174	1	95
38/num			0.06486937	3	15538
380/num	2.5036108	1.0	1.5977553	1	1115
4%/num			3.6733298	2	286
4,043/num			7.6817536	2	5
4,43/num			4.866345	1	43
4,5/num			-0.05567966	1	5819
4,50/num	4.1869917	2.0	3.2793117	2	414
4,75/num			2.427597	1	488
4,88/num	5.5678368	1.0	4.6623044	1	52
4.000/num	1.2403504	1.0	0.33582065	1	3946
4/adj			4.051828	2	190
4/name	-0.30995324	1.0	-1.2133665	1	18612
4/num	-0.7103584	3.0	0.11619536	17	83383
40,3399/num			4.5506167	1	58
40,9/num			4.2892604	1	76
40.000/num			-0.09791426	1	6106
40/adj	4.4037805	1.0	3.4981778	1	166
40/num	8.853113e-05	3.0	0.19278988	9	40859
400.000/num	1.3361485	1.0	1.1255718	2	3585
400/num	0.9507331	3.0	0.5563288	5	15791
4034/num			6.823092	1	6
405/num			2.740254	1	356
41.100/num			7.21175	2	8
41.200,-/num	9.514261	1.0	8.598044	1	1
41/num			-0.7885242	1	12155
42-jarige/adj			1.1166294	1	1848
42.000/num			3.0805912	2	507
42/adj	6.3466787	1.0	5.445308	1	24
43/num	0.030397806	1.0	-0.87435657	1	13237
430/num			1.917315	1	814
44/num			-0.8958046	1	13507
440/num			1.8214802	1	894
45,2/num			4.6090603	1	54
45/adj	6.3362074	1.0	5.4220757	1	24
45/num	0.13284972	2.0	0.32596964	6	23856
450/num			0.053741775	1	5237
453/num			3.4924018	1	167
46,8/num			4.1524563	1	86
46/num			-1.1538091	1	17422
465,42/num			8.598044	1	1
471/num			3.56826	1	154
48-jarige/adj			1.3956809	1	1383
48.175/num			6.9886065	1	5
48.994/num			7.904897	2	4
480/num			2.4874642	2	917
49-jarige/adj			1.3954574	1	1390
49/num	0.3030836	1.0	-0.60037035	1	10068
496/num	4.492851	2.0	3.9930406	3	305
5%/num	3.4221032	1.0	2.5190268	1	449
5,15/num	4.9103417	1.0	4.004441	1	100
5,25/num			2.8120675	1	331
5,5/num			1.1293311	2	3559
5,929/num	9.514261	2.0	8.598044	2	2
5-1/noun			1.0310346	1	1963
5-2/noun	2.4922848	1.0	1.5867851	1	1132
5-3/num			1.8919156	1	830
5-9-15-23-29-32/noun			8.598044	1	1
5.000/num			1.2533574	5	7886
5.098/num			6.9886065	1	5
5/adj	4.540982	1.0	3.63485	1	145
5/noun	-0.3368141	1.0	-0.54655164	2	19088
5/num	-0.382765	4.0	-0.5966069	8	80145
50%/num			2.2979927	1	558
50.000/num			-0.43002465	1	8497
50/num	0.66871274	7.0	0.81302595	20	48857
500/num	0.90167254	4.0	1.1751257	13	22123
500_euro/noun			5.643134	1	20
52/adj	6.4346476	1.0	5.525351	1	22
52/num	0.14848873	1.0	-0.063478775	2	11745
53,6/num	5.6775007	1.0	4.772669	1	47
530/num			2.3251672	1	542
54/num	0.29556823	1.0	-0.6083685	1	10153
55-jarige/adj	2.3767838	1.0	1.4761457	1	1285
55/num			-0.47700897	2	17736
5500/num			2.4308422	1	489
560/num			2.8986044	2	607
57/num			0.14723654	2	9524
577.751/num			7.21175	1	4
58/num	0.25062883	1.0	-0.6544405	1	10607
59.520/num	7.116366	1.0	7.2987614	3	11
59/num	0.566065	1.0	-0.33835265	1	7738
590/num	3.7772856	1.0	2.8757672	1	314
6,2/num			1.4783276	1	1253
6,5/num	2.381697	3.0	1.765484	4	3779
6-4/num			-0.47364601	2	17548
6.400/num			3.794023	1	123
6.800/num			3.6931398	1	137
6/adj	4.93057	1.0	4.026948	1	98
6/noun			-1.2719874	1	19732
6/num	0.08904124	5.0	-0.48260966	7	62429
60.758/num			8.598044	1	1
60/adj	4.6267357	1.0	3.715621	1	133
60/num	-0.90670615	1.0	-0.7152754	3	33710
600/num			0.13518046	2	9639
602P/noun			7.499432	1	3
607/num			2.9312716	1	291
62/num	0.41954204	1.0	-0.4852523	1	8956
630/noun	9.514261	1.0	8.598044	1	1
65-plussers/noun			2.6986606	4	1489
65/num	-0.2819683	1.0	-1.1881565	1	18043
66,5/num			4.1344376	1	88
6600/num			3.879099	1	114
68%/num			4.5998435	1	55
68/num			-0.38707548	1	8098
695.000/num			5.3791685	1	25
7,43/num	5.8603616	1.0	4.960458	1	39
7,50/num	2.808928	1.0	3.0024657	3	819
7,6/num			1.7757924	1	938
7,9/num			2.1157017	1	669
7.000/num			0.77395815	1	2550
7.40/noun	5.210196	1.0	4.2993994	1	74
7/noun			-1.234495	1	18997
7/num	0.0033509734	4.0	-0.34470057	7	54496
70-jarige/adj			1.7896674	1	934
70-jarigen/adj			5.4367976	1	25
70/num	-0.080801554	2.0	0.10998289	6	29500
700/num	0.6683219	1.0	-0.23560804	1	7005
75%/num	4.0150456	1.0	3.1070426	1	247
75,5/num			5.032746	1	36
75/num			-1.375974	1	21780
750.000/num			1.434562	1	1318
750/num	2.1732635	3.0	1.2690598	3	4657
7500/num			2.1796792	1	625
77/name			2.3462367	1	526
77/num			0.43924168	2	7097
78/num			-0.3414647	1	7746
780/num			2.8749495	1	310
7½/num	7.4348197	1.0	6.550351	1	8
8,1/num			2.2744024	1	571
8,2/num			1.9678227	1	772
8,5%/num	5.800689	1.0	4.9004526	1	41
8,5/num			2.1137397	3	1997
8,6525/num	9.514261	1.0	8.598044	1	1
8.000/num			0.74698627	1	2617
8/num	-0.6545239	2.0	-0.46303412	6	52574
80.000/num	1.5622617	1.0	0.65642846	1	2865
80/adj	4.7617493	1.0	3.8618457	1	116
80/num	-0.7682449	1.0	-0.98269874	2	29331
800/num			-0.5963751	1	10005
81-jarige/adj			2.0807424	1	696
82-jarige/adj	3.1148345	1.0	2.219024	1	611
82/num			-0.20776565	1	6772
83.200/num			7.499432	1	3
838/num			4.732065	1	48
84/num	0.76675016	1.0	-0.13962501	1	6320
85.150/num			8.192579	2	3
85/num			-0.83306897	1	12632
850/num	2.1043677	1.0	2.2986355	3	1666
87.390/num	7.568351	1.0	6.652134	1	7
88/num	0.6038441	1.0	-0.30269566	1	7539
9,5/num	2.4283597	1.0	1.5227003	1	1200
9.000/num			1.333699	1	1454
9.408_euro/noun			8.598044	1	1
9/noun			-0.60869473	2	20345
9/num	-0.15068369	3.0	-0.07578197	8	47693
90.000/num			1.3630016	1	1416
90/num	0.6097272	3.0	-0.009754971	4	22181
900.000/num	2.5144966	1.0	1.6129112	1	1109
900/num			0.9468883	2	4283
9000/num			1.2116662	1	1673
90ste/num			2.8103802	1	336
91/num	1.4128486	1.0	0.50713634	1	3318
92-jarige/adj			3.638176	2	292
93/num			0.42102003	1	3611
94/201/tag			8.598044	1	1
95/num			-0.21443461	1	6806
9684/num			7.499432	1	3
990/num			3.1314619	1	242
