cw	pmi_4	raw_4	pmi_10	raw_10	freq
Chantal/name	1.8916314	1.0	1.6774652	2	3295
Chardon/name			4.1823096	1	135
Charles/name			0.18314181	2	14675
Charlie/det			4.564897	1	91
Charlie/name			1.6771554	2	3289
Charlton/name			2.6721807	2	1210
Charly/name			2.3459718	1	845
Chatters/name			4.780699	1	75
Chazia/name			3.819998	1	195
Chelsea's/name			7.964983	1	3
Cher/name			2.4925723	1	737
Chetniks/noun			7.677301	1	4
Chi/name			2.0317214	1	1143
Chiara/name			3.6825464	1	220
Child's/name	5.886923	1.0	5.681751	2	60
China/name			-1.3428652	1	33907
Chinatown/name	4.8154106	2.0	3.9033911	2	355
Chinees/adj			-0.4340703	2	27261
Chinees/name			3.3767893	1	301
Chinees/noun	0.77869445	1.0	0.5629431	2	10004
Chinees_DIM/noun	6.5594506	1.0	6.347246	2	31
Chirac/name	0.8393797	1.0	-0.06858359	1	9421
Chopin/det	5.4379725	1.0	4.5240307	1	94
Chris/name	-0.035867028	1.0	-0.94227743	1	22676
Christian/name			-0.11310046	1	9853
Christina/name	3.6055505	4.0	2.6987584	4	2371
Christopher/name			0.96591026	1	3348
Chucky/name	5.4473248	2.0	4.535306	2	187
Ciobotariu/noun	5.149958	1.0	4.2534456	1	126
CircumFlexion/name			9.063595	1	1
City/name	1.3456616	3.0	0.72727066	4	17019
Claessen/name	4.017688	1.0	3.1040084	1	392
Claudia/name			2.0015535	2	2399
Claus/name			0.86718136	3	11684
Cleese/noun			5.2028656	1	48
Clement/name			0.63347524	1	4658
Clerck/name			1.004904	2	6439
Clercq/name			0.010844767	1	8690
Clijsters/name			-0.2443663	1	11389
Clint/name	2.9707298	1.0	2.0664105	1	1120
Clinton/name	0.8970075	2.0	-0.009790766	2	17844
Close/name	3.0208008	1.0	3.2096224	3	1065
Clouseau/name			2.2579281	1	922
Clov/noun			6.8663707	1	9
Club/name			-1.3600394	1	34514
Cocotte/name			8.370448	1	2
Cocteau/name			3.468698	1	271
Coen/name			2.0640814	2	2238
Cogels-Osylei/noun			5.321175	1	43
Cogels/name			4.796699	1	73
Cohen/name			-0.22655861	1	11078
Collega_strip_tekenaar/noun	9.981267	1.0	9.063595	1	1
Colombia/name			0.6006154	1	4880
Colombiaan/noun			1.8499373	1	1385
Colombiaans/adj	1.9523231	1.0	1.0543983	1	3144
Coltrane/name	3.639366	1.0	2.7289844	1	570
Coly/name			5.8190517	1	26
Comedy/name			2.45263	1	758
Commissie/name			-0.5661937	2	31138
Common/name			3.6285641	1	230
Congo/name	1.0451499	1.0	0.14118361	1	7676
Congres/name	1.1894772	1.0	0.9736374	2	6619
Coninc/name	7.2900243	1.0	6.3825736	1	15
Coninck/name			0.610418	1	4779
Connery/name	3.1776233	1.0	2.272767	1	912
Conrad/name	3.2689188	1.0	2.3621879	1	827
Cook/det			6.4245377	1	14
Coon/name	6.890225	1.0	5.9748282	1	22
Copernicus/name			3.2134063	1	357
Cornelis/name			0.74601215	1	4170
