size	max_diss	av_diss	diameter	separation	medoid	medoid_i
34	2.4325973936909344	1.800631184026184	3.091448652136524	1.3498976084688996	heilzaam.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	1
30	2.341313316622385	1.772912852863144	2.807941551581342	1.3089572992503111	heilzaam.bound5-5all.PPMIweight.LENGTH5000.SOCPOSnav	2
24	2.24782913774488	1.6011451208432435	2.551237330261373	2.2459644154227845	heilzaam.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	3
17	3.050743498695301	2.1651795833435914	3.369312744236406	0.8691786383259473	heilzaam.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	4
20	2.528156673698587	1.8245364357776936	3.066857984873644	1.743589328028914	heilzaam.bound5-5all.PPMIselection.LENGTH5000.SOCPOSnav	5
35	3.026384307080577	1.947094831766226	3.3928979346856134	0.8691786383259473	heilzaam.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall	6
16	1.9063978635453795	1.2967155989584334	2.058302423711323	2.109424092725076	heilzaam.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	7
28	2.1099893642080327	1.5156167736117079	2.692536413305383	1.6110815259219036	heilzaam.nobound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall	8
