_model	LEMMAPATH	LEMMAREL	base	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	model.x	model.y	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	stress	tokens	type
helpen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	741	lex	10_10	1	no	NA	NA	FOC	565	nav	4_4	NA	228	helpen
helpen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	741	lex	10_10	1	no	NA	NA	FOC	741	all	4_4	NA	228	helpen
helpen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	478	all	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	229	helpen
helpen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	478	all	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	229	helpen
helpen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	478	all	10_10	1	weight	NA	NA	FOC	256	nav	4_4	NA	229	helpen
helpen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	478	all	10_10	1	weight	NA	NA	FOC	478	all	4_4	NA	229	helpen
helpen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	478	all	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	229	helpen
helpen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	478	all	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	229	helpen
helpen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	478	all	10_10	1	selection	NA	NA	FOC	256	nav	4_4	NA	229	helpen
helpen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	478	all	10_10	1	selection	NA	NA	FOC	478	all	4_4	NA	229	helpen
helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	1026	all	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	233	helpen
helpen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	1026	all	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	233	helpen
helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	1026	all	10_10	1	no	NA	NA	FOC	565	nav	4_4	NA	233	helpen
helpen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	1026	all	10_10	1	no	NA	NA	FOC	1026	all	4_4	NA	233	helpen
helpen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	254	lex	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	211	helpen
helpen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	254	lex	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	211	helpen
helpen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	254	lex	5_5	1	weight	NA	NA	FOC	186	nav	4_4	NA	211	helpen
helpen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	254	lex	5_5	1	weight	NA	NA	FOC	254	all	4_4	NA	211	helpen
helpen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	254	lex	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	211	helpen
helpen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	254	lex	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	211	helpen
helpen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	254	lex	5_5	1	selection	NA	NA	FOC	186	nav	4_4	NA	211	helpen
helpen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	254	lex	5_5	1	selection	NA	NA	FOC	254	all	4_4	NA	211	helpen
helpen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	459	lex	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	225	helpen
helpen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	459	lex	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	225	helpen
helpen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	459	lex	5_5	1	no	NA	NA	FOC	354	nav	4_4	NA	225	helpen
helpen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	459	lex	5_5	1	no	NA	NA	FOC	459	all	4_4	NA	225	helpen
helpen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	350	all	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	229	helpen
helpen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	350	all	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	229	helpen
helpen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	350	all	5_5	1	weight	NA	NA	FOC	186	nav	4_4	NA	229	helpen
helpen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	350	all	5_5	1	weight	NA	NA	FOC	350	all	4_4	NA	229	helpen
helpen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	350	all	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	229	helpen
helpen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	350	all	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	229	helpen
helpen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	350	all	5_5	1	selection	NA	NA	FOC	186	nav	4_4	NA	229	helpen
helpen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	350	all	5_5	1	selection	NA	NA	FOC	350	all	4_4	NA	229	helpen
helpen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	634	all	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	233	helpen
helpen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	634	all	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	233	helpen
helpen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	634	all	5_5	1	no	NA	NA	FOC	354	nav	4_4	NA	233	helpen
helpen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	634	all	5_5	1	no	NA	NA	FOC	634	all	4_4	NA	233	helpen
helpen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	185	lex	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	196	helpen
helpen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	185	lex	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	196	helpen
helpen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	185	lex	3_3	1	weight	NA	NA	FOC	134	nav	4_4	NA	196	helpen
helpen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	185	lex	3_3	1	weight	NA	NA	FOC	185	all	4_4	NA	196	helpen
helpen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	185	lex	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	196	helpen
helpen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	185	lex	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	196	helpen
helpen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	185	lex	3_3	1	selection	NA	NA	FOC	134	nav	4_4	NA	196	helpen
helpen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	185	lex	3_3	1	selection	NA	NA	FOC	185	all	4_4	NA	196	helpen
helpen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	307	lex	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	216	helpen
helpen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	307	lex	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	216	helpen
helpen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	307	lex	3_3	1	no	NA	NA	FOC	238	nav	4_4	NA	216	helpen
helpen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	307	lex	3_3	1	no	NA	NA	FOC	307	all	4_4	NA	216	helpen
helpen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	266	all	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	226	helpen
helpen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	266	all	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	226	helpen
helpen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	266	all	3_3	1	weight	NA	NA	FOC	134	nav	4_4	NA	226	helpen
helpen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	266	all	3_3	1	weight	NA	NA	FOC	266	all	4_4	NA	226	helpen
helpen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	266	all	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	226	helpen
helpen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	266	all	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	226	helpen
helpen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	266	all	3_3	1	selection	NA	NA	FOC	134	nav	4_4	NA	226	helpen
helpen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	266	all	3_3	1	selection	NA	NA	FOC	266	all	4_4	NA	226	helpen
helpen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	434	all	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	232	helpen
helpen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	434	all	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	232	helpen
helpen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	434	all	3_3	1	no	NA	NA	FOC	238	nav	4_4	NA	232	helpen
helpen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	434	all	3_3	1	no	NA	NA	FOC	434	all	4_4	NA	232	helpen
helpen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	434	lex	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	227	helpen
helpen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	434	lex	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	227	helpen
helpen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	434	lex	10_10	1	weight	NA	NA	FOC	310	nav	4_4	NA	227	helpen
helpen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	434	lex	10_10	1	weight	NA	NA	FOC	434	all	4_4	NA	227	helpen
helpen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	434	lex	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	227	helpen
helpen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	434	lex	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	227	helpen
helpen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	434	lex	10_10	1	selection	NA	NA	FOC	310	nav	4_4	NA	227	helpen
helpen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	434	lex	10_10	1	selection	NA	NA	FOC	434	all	4_4	NA	227	helpen
helpen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	1069	lex	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	233	helpen
helpen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	1069	lex	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	233	helpen
helpen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	1069	lex	10_10	1	no	NA	NA	FOC	807	nav	4_4	NA	233	helpen
helpen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	1069	lex	10_10	1	no	NA	NA	FOC	1069	all	4_4	NA	233	helpen
helpen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	580	all	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	233	helpen
helpen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	580	all	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	233	helpen
helpen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	580	all	10_10	1	weight	NA	NA	FOC	310	nav	4_4	NA	233	helpen
helpen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	580	all	10_10	1	weight	NA	NA	FOC	580	all	4_4	NA	233	helpen
helpen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	580	all	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	233	helpen
helpen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	580	all	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	233	helpen
helpen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	580	all	10_10	1	selection	NA	NA	FOC	310	nav	4_4	NA	233	helpen
helpen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	580	all	10_10	1	selection	NA	NA	FOC	580	all	4_4	NA	233	helpen
helpen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	1461	all	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	233	helpen
helpen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	1461	all	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	233	helpen
helpen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	1461	all	10_10	1	no	NA	NA	FOC	807	nav	4_4	NA	233	helpen
helpen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	1461	all	10_10	1	no	NA	NA	FOC	1461	all	4_4	NA	233	helpen
helpen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	287	lex	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	216	helpen
helpen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	287	lex	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	216	helpen
helpen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	287	lex	5_5	1	weight	NA	NA	FOC	211	nav	4_4	NA	216	helpen
helpen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	287	lex	5_5	1	weight	NA	NA	FOC	287	all	4_4	NA	216	helpen
helpen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	287	lex	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	216	helpen
helpen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	287	lex	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	216	helpen
helpen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	287	lex	5_5	1	selection	NA	NA	FOC	211	nav	4_4	NA	216	helpen
helpen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	287	lex	5_5	1	selection	NA	NA	FOC	287	all	4_4	NA	216	helpen
helpen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	571	lex	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	232	helpen
helpen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	571	lex	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	232	helpen
helpen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	571	lex	5_5	1	no	NA	NA	FOC	440	nav	4_4	NA	232	helpen
helpen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	571	lex	5_5	1	no	NA	NA	FOC	571	all	4_4	NA	232	helpen
helpen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	397	all	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	232	helpen
helpen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	397	all	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	232	helpen
helpen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	397	all	5_5	1	weight	NA	NA	FOC	211	nav	4_4	NA	232	helpen
helpen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	397	all	5_5	1	weight	NA	NA	FOC	397	all	4_4	NA	232	helpen
helpen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	397	all	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	232	helpen
helpen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	397	all	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	232	helpen
helpen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	397	all	5_5	1	selection	NA	NA	FOC	211	nav	4_4	NA	232	helpen
helpen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	397	all	5_5	1	selection	NA	NA	FOC	397	all	4_4	NA	232	helpen
helpen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	785	all	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	233	helpen
helpen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	785	all	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	233	helpen
helpen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	785	all	5_5	1	no	NA	NA	FOC	440	nav	4_4	NA	233	helpen
helpen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	785	all	5_5	1	no	NA	NA	FOC	785	all	4_4	NA	233	helpen
helpen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	196	lex	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	201	helpen
helpen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	196	lex	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	201	helpen
helpen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	196	lex	3_3	1	weight	NA	NA	FOC	142	nav	4_4	NA	201	helpen
helpen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	196	lex	3_3	1	weight	NA	NA	FOC	196	all	4_4	NA	201	helpen
helpen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	196	lex	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	201	helpen
helpen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	196	lex	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	201	helpen
helpen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	196	lex	3_3	1	selection	NA	NA	FOC	142	nav	4_4	NA	201	helpen
helpen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	196	lex	3_3	1	selection	NA	NA	FOC	196	all	4_4	NA	201	helpen
helpen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	344	lex	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	225	helpen
helpen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	344	lex	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	225	helpen
helpen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	344	lex	3_3	1	no	NA	NA	FOC	266	nav	4_4	NA	225	helpen
helpen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	344	lex	3_3	1	no	NA	NA	FOC	344	all	4_4	NA	225	helpen
helpen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	286	all	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	228	helpen
helpen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	286	all	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	228	helpen
helpen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	286	all	3_3	1	weight	NA	NA	FOC	142	nav	4_4	NA	228	helpen
helpen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	286	all	3_3	1	weight	NA	NA	FOC	286	all	4_4	NA	228	helpen
helpen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	286	all	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	228	helpen
helpen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	286	all	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	228	helpen
helpen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	286	all	3_3	1	selection	NA	NA	FOC	142	nav	4_4	NA	228	helpen
helpen.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	286	all	3_3	1	selection	NA	NA	FOC	286	all	4_4	NA	228	helpen
helpen.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	490	all	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	233	helpen
