size	max_diss	av_diss	diameter	separation	medoid	medoid_i
32	2.736181539574523	1.845350928245822	3.4363715275937716	0.7807954011947026	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	1
24	2.5522528376340015	1.767428941465811	3.439605390651572	1.9661893952096456	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	2
16	2.6685173407911167	1.7661643185938556	3.2888255068379175	0.7807954011947026	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	3
28	3.391602567717332	2.21312853808589	3.6666377990825354	0.8945162938295599	staal.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall	4
43	2.8970064229050596	1.984234249901267	3.454533757607225	0.8945162938295599	staal.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav	5
29	3.016546424028625	2.113896659397218	3.4540457369818465	1.0133400241937578	staal.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	6
22	2.654479949901961	1.8806279609249417	3.4162028245420415	1.0196203445960756	staal.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	7
22	2.5212736651156487	1.581468394244978	3.2786812036288775	1.0196203445960756	staal.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSnav	8
