_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
staal.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSnav	-0.8031611878939666	-0.7534467712888387	LEMMAPATH3	NA	NA	LEMMAPATH	475	selection	NA	NA	5000	nav	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATH3.PPMIselection.LENGTHFOC.SOCPOSall	-0.4042222972409278	-0.1740878623079605	LEMMAPATH3	NA	NA	LEMMAPATH	475	selection	NA	NA	FOC	all	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATH3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.40186469666850855	-0.11879230993507316	LEMMAPATH3	NA	NA	LEMMAPATH	475	selection	NA	NA	FOC	nav	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATH3.PPMIweight.LENGTH5000.SOCPOSall	-0.5104374204065816	0.29732064063728014	LEMMAPATH3	NA	NA	LEMMAPATH	475	weight	NA	NA	5000	all	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATH3.PPMIweight.LENGTH5000.SOCPOSnav	-0.4839494042218715	0.3555890864198183	LEMMAPATH3	NA	NA	LEMMAPATH	475	weight	NA	NA	5000	nav	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall	-0.3425370324426546	0.48114687043822	LEMMAPATH3	NA	NA	LEMMAPATH	475	weight	NA	NA	FOC	all	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3589065749596622	0.5954222525855318	LEMMAPATH3	NA	NA	LEMMAPATH	475	weight	NA	NA	FOC	nav	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	-0.912892669035372	-1.2410978954411809	LEMMAPATHweight	NA	NA	LEMMAPATH	706	no	NA	NA	5000	all	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	-0.8288018370521382	-1.0334531877110924	LEMMAPATHweight	NA	NA	LEMMAPATH	706	no	NA	NA	5000	nav	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	-0.4101570969523044	-0.38779628794469345	LEMMAPATHweight	NA	NA	LEMMAPATH	706	no	NA	NA	FOC	all	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	-0.4071322854237279	-0.31211917700680003	LEMMAPATHweight	NA	NA	LEMMAPATH	706	no	NA	NA	FOC	nav	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	-0.8969082365006553	-0.9050788506715908	LEMMAPATHweight	NA	NA	LEMMAPATH	475	selection	NA	NA	5000	all	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	-0.8031611878940125	-0.753446771288875	LEMMAPATHweight	NA	NA	LEMMAPATH	475	selection	NA	NA	5000	nav	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.40422229724093023	-0.17408786230796144	LEMMAPATHweight	NA	NA	LEMMAPATH	475	selection	NA	NA	FOC	all	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.4018646966685087	-0.1187923099350732	LEMMAPATHweight	NA	NA	LEMMAPATH	475	selection	NA	NA	FOC	nav	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	-0.5104374204065969	0.2973206406373059	LEMMAPATHweight	NA	NA	LEMMAPATH	475	weight	NA	NA	5000	all	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.4839494042218707	0.3555890864198184	LEMMAPATHweight	NA	NA	LEMMAPATH	475	weight	NA	NA	5000	nav	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.34253703244264844	0.4811468704382216	LEMMAPATHweight	NA	NA	LEMMAPATH	475	weight	NA	NA	FOC	all	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3589065749596633	0.5954222525855319	LEMMAPATHweight	NA	NA	LEMMAPATH	475	weight	NA	NA	FOC	nav	305	2	staal.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	-1.8178283239827873	-0.45342944595060686	NA	LEMMAREL1	NA	LEMMAREL	128	no	NA	NA	5000	all	242	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-1.841278058412887	-0.42809880004577594	NA	LEMMAREL1	NA	LEMMAREL	128	no	NA	NA	5000	nav	242	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-1.8148339542182512	-0.08439570569247917	NA	LEMMAREL1	NA	LEMMAREL	128	no	NA	NA	FOC	all	242	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-1.9022090616475495	-0.0098956123530626	NA	LEMMAREL1	NA	LEMMAREL	128	no	NA	NA	FOC	nav	242	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	-1.6466002835768825	-0.44578474428057385	NA	LEMMAREL1	NA	LEMMAREL	96	selection	NA	NA	5000	all	226	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	-1.6476798767701732	-0.4220667165189015	NA	LEMMAREL1	NA	LEMMAREL	96	selection	NA	NA	5000	nav	226	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-1.77541363975152	-0.00664511903171254	NA	LEMMAREL1	NA	LEMMAREL	96	selection	NA	NA	FOC	all	226	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-1.9025476232621428	0.05433755235299961	NA	LEMMAREL1	NA	LEMMAREL	96	selection	NA	NA	FOC	nav	226	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	-1.584563824300451	0.10914642406591904	NA	LEMMAREL1	NA	LEMMAREL	96	weight	NA	NA	5000	all	226	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-1.6339436250716954	0.18131254534366356	NA	LEMMAREL1	NA	LEMMAREL	96	weight	NA	NA	5000	nav	226	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-1.6729836377075984	0.6561187518296734	NA	LEMMAREL1	NA	LEMMAREL	96	weight	NA	NA	FOC	all	226	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-1.7304726958219463	0.7274010961460534	NA	LEMMAREL1	NA	LEMMAREL	96	weight	NA	NA	FOC	nav	226	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	-1.6129175354003862	-0.2672733299606469	NA	LEMMAREL2	NA	LEMMAREL	321	no	NA	NA	5000	all	308	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-1.500967183889229	-0.14125141009830186	NA	LEMMAREL2	NA	LEMMAREL	321	no	NA	NA	5000	nav	308	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-1.04069255681198	0.3017147240059657	NA	LEMMAREL2	NA	LEMMAREL	321	no	NA	NA	FOC	all	308	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-1.0236102220886276	0.3419668145725	NA	LEMMAREL2	NA	LEMMAREL	321	no	NA	NA	FOC	nav	308	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	-1.3539899442035244	-0.14682750575317807	NA	LEMMAREL2	NA	LEMMAREL	247	selection	NA	NA	5000	all	296	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-1.243773632932335	-0.06869736856673854	NA	LEMMAREL2	NA	LEMMAREL	247	selection	NA	NA	5000	nav	296	3	staal.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
staal.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.8462891111258908	0.29246434954224126	NA	LEMMAREL2	NA	LEMMAREL	247	selection	NA	NA	FOC	all	296	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.8287153615849597	0.3165015703469687	NA	LEMMAREL2	NA	LEMMAREL	247	selection	NA	NA	FOC	nav	296	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.867777093302921	0.5264905600290671	NA	LEMMAREL2	NA	LEMMAREL	247	weight	NA	NA	5000	all	296	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.8249566100270425	0.5676227916075262	NA	LEMMAREL2	NA	LEMMAREL	247	weight	NA	NA	5000	nav	296	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.6699483401879576	0.770883550519439	NA	LEMMAREL2	NA	LEMMAREL	247	weight	NA	NA	FOC	all	296	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.6493183545298059	0.7838357961663549	NA	LEMMAREL2	NA	LEMMAREL	247	weight	NA	NA	FOC	nav	296	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	-1.6041078718898452	-0.34469303746020846	NA	LEMMAREL3	NA	LEMMAREL	359	no	NA	NA	5000	all	308	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	-1.4726880553312107	-0.20982815256932105	NA	LEMMAREL3	NA	LEMMAREL	359	no	NA	NA	5000	nav	308	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	-0.9791394520274468	0.22908773370672025	NA	LEMMAREL3	NA	LEMMAREL	359	no	NA	NA	FOC	all	308	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	-0.9753845659874452	0.29071838407643885	NA	LEMMAREL3	NA	LEMMAREL	359	no	NA	NA	FOC	nav	308	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	-1.3391850795350864	-0.1927387176432293	NA	LEMMAREL3	NA	LEMMAREL	264	selection	NA	NA	5000	all	297	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	-1.2166901899830889	-0.1076230720127657	NA	LEMMAREL3	NA	LEMMAREL	264	selection	NA	NA	5000	nav	297	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	-0.7990517990320596	0.2610432761069903	NA	LEMMAREL3	NA	LEMMAREL	264	selection	NA	NA	FOC	all	297	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.7908372119964241	0.2963911092978287	NA	LEMMAREL3	NA	LEMMAREL	264	selection	NA	NA	FOC	nav	297	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	-0.8350040971366481	0.513334423812139	NA	LEMMAREL3	NA	LEMMAREL	264	weight	NA	NA	5000	all	297	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	-0.7793488022355953	0.5375806149153047	NA	LEMMAREL3	NA	LEMMAREL	264	weight	NA	NA	5000	nav	297	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	-0.6296420817040517	0.7376593020808443	NA	LEMMAREL3	NA	LEMMAREL	264	weight	NA	NA	FOC	all	297	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.6331423877366331	0.7745064218454151	NA	LEMMAREL3	NA	LEMMAREL	264	weight	NA	NA	FOC	nav	297	1	staal.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound10-10all.PPMIno.LENGTH5000.SOCPOSall	0.9591258041496302	-1.8853853313564248	NA	NA	TRUE	BOW	1375	no	all	10-10	5000	all	311	4	staal.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
staal.bound10-10all.PPMIno.LENGTH5000.SOCPOSnav	0.8983406397499164	-1.574461623393071	NA	NA	TRUE	BOW	1375	no	all	10-10	5000	nav	311	4	staal.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
staal.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	0.7650063534843756	-0.8945775532526714	NA	NA	TRUE	BOW	1375	no	all	10-10	FOC	all	311	4	staal.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
staal.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	0.7199211057591391	-0.7827470703004017	NA	NA	TRUE	BOW	1375	no	all	10-10	FOC	nav	311	4	staal.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
staal.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	0.5944009918053725	-1.3041778667223598	NA	NA	TRUE	BOW	775	selection	all	10-10	5000	all	310	4	staal.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
staal.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	0.5740168633227676	-1.1046072470750614	NA	NA	TRUE	BOW	775	selection	all	10-10	5000	nav	310	4	staal.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
staal.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	0.4949648349697726	-0.4716797765350087	NA	NA	TRUE	BOW	775	selection	all	10-10	FOC	all	310	4	staal.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
staal.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.5044233947149858	-0.40992076707330066	NA	NA	TRUE	BOW	775	selection	all	10-10	FOC	nav	310	4	staal.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall
staal.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	0.4840657912585325	-0.04429544678164827	NA	NA	TRUE	BOW	775	weight	all	10-10	5000	all	310	5	staal.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
staal.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	0.4570167469018984	0.02557628227386145	NA	NA	TRUE	BOW	775	weight	all	10-10	5000	nav	310	5	staal.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
staal.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	0.4240068343257576	0.22663041190677433	NA	NA	TRUE	BOW	775	weight	all	10-10	FOC	all	310	5	staal.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
staal.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.415182692123866	0.28431826633218876	NA	NA	TRUE	BOW	775	weight	all	10-10	FOC	nav	310	5	staal.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
staal.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.6192014467132698	-0.46850950081904974	NA	NA	TRUE	BOW	1033	no	lex	10-10	5000	all	311	6	staal.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.4528698223950498	-0.3217942145525999	NA	NA	TRUE	BOW	1033	no	lex	10-10	5000	nav	311	6	staal.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	1.0250040625031935	-0.0334652949333965	NA	NA	TRUE	BOW	1033	no	lex	10-10	FOC	all	311	6	staal.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	1.0622310770891426	0.01101732691501474	NA	NA	TRUE	BOW	1033	no	lex	10-10	FOC	nav	311	6	staal.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	1.1291907903911378	-0.12929822675388877	NA	NA	TRUE	BOW	603	selection	lex	10-10	5000	all	308	6	staal.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	1.0667776793219612	-0.04178688520338196	NA	NA	TRUE	BOW	603	selection	lex	10-10	5000	nav	308	6	staal.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.8021373956422893	0.238668028552278	NA	NA	TRUE	BOW	603	selection	lex	10-10	FOC	all	308	6	staal.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.8379764014228547	0.26306888711526116	NA	NA	TRUE	BOW	603	selection	lex	10-10	FOC	nav	308	6	staal.nobound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	0.7167323174125617	0.44944744178581825	NA	NA	TRUE	BOW	603	weight	lex	10-10	5000	all	308	5	staal.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
staal.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	0.673454845755278	0.46409505600270906	NA	NA	TRUE	BOW	603	weight	lex	10-10	5000	nav	308	5	staal.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
staal.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	0.6359838335066785	0.5868774571746407	NA	NA	TRUE	BOW	603	weight	lex	10-10	FOC	all	308	5	staal.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
staal.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.6300970525980202	0.6133893747411722	NA	NA	TRUE	BOW	603	weight	lex	10-10	FOC	nav	308	5	staal.bound5-5lex.PPMIweight.LENGTH5000.SOCPOSnav
staal.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	-0.6322924975879118	-1.1790396328931438	NA	NA	TRUE	BOW	542	no	all	3-3	5000	all	311	7	staal.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	-0.578263751379577	-1.027752485043166	NA	NA	TRUE	BOW	542	no	all	3-3	5000	nav	311	7	staal.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	-0.2037281645279464	-0.3164565477537677	NA	NA	TRUE	BOW	542	no	all	3-3	FOC	all	311	7	staal.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.2032107363620335	-0.22392774928985956	NA	NA	TRUE	BOW	542	no	all	3-3	FOC	nav	311	7	staal.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	-0.6570663077077774	-0.8549442779532636	NA	NA	TRUE	BOW	415	selection	all	3-3	5000	all	309	7	staal.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.5970844962701533	-0.7194595939464863	NA	NA	TRUE	BOW	415	selection	all	3-3	5000	nav	309	7	staal.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.23980409983654907	-0.07557893993202099	NA	NA	TRUE	BOW	415	selection	all	3-3	FOC	all	309	7	staal.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
staal.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.23313086618059117	-0.00231461803407839	NA	NA	TRUE	BOW	415	selection	all	3-3	FOC	nav	309	7	staal.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
