_model	LEMMAPATH	LEMMAREL	base	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	model.x	model.y	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	stress	tokens	type
stof.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	766	all	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	766	all	10_10	1	weight	NA	NA	FOC	507	nav	4_4	NA	313	stof
stof.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	766	all	10_10	1	weight	NA	NA	FOC	766	all	4_4	NA	313	stof
stof.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	766	all	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	766	all	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	766	all	10_10	1	selection	NA	NA	FOC	507	nav	4_4	NA	313	stof
stof.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	766	all	10_10	1	selection	NA	NA	FOC	766	all	4_4	NA	313	stof
stof.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	1416	all	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	1416	all	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	1416	all	10_10	1	no	NA	NA	FOC	870	nav	4_4	NA	313	stof
stof.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	1416	all	10_10	1	no	NA	NA	FOC	1416	all	4_4	NA	313	stof
stof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	483	lex	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	307	stof
stof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	483	lex	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	307	stof
stof.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	483	lex	5_5	1	weight	NA	NA	FOC	375	nav	4_4	NA	307	stof
stof.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	483	lex	5_5	1	weight	NA	NA	FOC	483	all	4_4	NA	307	stof
stof.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	483	lex	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	307	stof
stof.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	483	lex	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	307	stof
stof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	483	lex	5_5	1	selection	NA	NA	FOC	375	nav	4_4	NA	307	stof
stof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	483	lex	5_5	1	selection	NA	NA	FOC	483	all	4_4	NA	307	stof
stof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	711	lex	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	312	stof
stof.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	711	lex	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	312	stof
stof.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	711	lex	5_5	1	no	NA	NA	FOC	542	nav	4_4	NA	312	stof
stof.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	711	lex	5_5	1	no	NA	NA	FOC	711	all	4_4	NA	312	stof
stof.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	583	all	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	583	all	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	583	all	5_5	1	weight	NA	NA	FOC	375	nav	4_4	NA	313	stof
stof.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	583	all	5_5	1	weight	NA	NA	FOC	583	all	4_4	NA	313	stof
stof.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	583	all	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	583	all	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	583	all	5_5	1	selection	NA	NA	FOC	375	nav	4_4	NA	313	stof
stof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	583	all	5_5	1	selection	NA	NA	FOC	583	all	4_4	NA	313	stof
stof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	896	all	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	896	all	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	896	all	5_5	1	no	NA	NA	FOC	542	nav	4_4	NA	313	stof
stof.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	896	all	5_5	1	no	NA	NA	FOC	896	all	4_4	NA	313	stof
stof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	341	lex	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	292	stof
stof.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	341	lex	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	292	stof
stof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	341	lex	3_3	1	weight	NA	NA	FOC	259	nav	4_4	NA	292	stof
stof.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	341	lex	3_3	1	weight	NA	NA	FOC	341	all	4_4	NA	292	stof
stof.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	341	lex	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	292	stof
stof.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	341	lex	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	292	stof
stof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	341	lex	3_3	1	selection	NA	NA	FOC	259	nav	4_4	NA	292	stof
stof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	341	lex	3_3	1	selection	NA	NA	FOC	341	all	4_4	NA	292	stof
stof.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	455	lex	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	307	stof
stof.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	455	lex	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	307	stof
stof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	455	lex	3_3	1	no	NA	NA	FOC	341	nav	4_4	NA	307	stof
stof.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	455	lex	3_3	1	no	NA	NA	FOC	455	all	4_4	NA	307	stof
stof.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	418	all	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	312	stof
stof.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	418	all	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	312	stof
stof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	418	all	3_3	1	weight	NA	NA	FOC	259	nav	4_4	NA	312	stof
stof.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	418	all	3_3	1	weight	NA	NA	FOC	418	all	4_4	NA	312	stof
stof.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	418	all	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	312	stof
stof.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	418	all	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	312	stof
stof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	418	all	3_3	1	selection	NA	NA	FOC	259	nav	4_4	NA	312	stof
stof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	418	all	3_3	1	selection	NA	NA	FOC	418	all	4_4	NA	312	stof
stof.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	590	all	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	312	stof
stof.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	590	all	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	312	stof
stof.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	590	all	3_3	1	no	NA	NA	FOC	341	nav	4_4	NA	312	stof
stof.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	590	all	3_3	1	no	NA	NA	FOC	590	all	4_4	NA	312	stof
stof.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	747	lex	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	311	stof
stof.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	747	lex	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	311	stof
stof.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	747	lex	10_10	1	weight	NA	NA	FOC	579	nav	4_4	NA	311	stof
stof.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	747	lex	10_10	1	weight	NA	NA	FOC	747	all	4_4	NA	311	stof
stof.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	747	lex	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	311	stof
stof.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	747	lex	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	311	stof
stof.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	747	lex	10_10	1	selection	NA	NA	FOC	579	nav	4_4	NA	311	stof
stof.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	747	lex	10_10	1	selection	NA	NA	FOC	747	all	4_4	NA	311	stof
stof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	1452	lex	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	1452	lex	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	1452	lex	10_10	1	no	NA	NA	FOC	1112	nav	4_4	NA	313	stof
stof.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	1452	lex	10_10	1	no	NA	NA	FOC	1452	all	4_4	NA	313	stof
stof.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	889	all	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	889	all	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	889	all	10_10	1	weight	NA	NA	FOC	579	nav	4_4	NA	313	stof
stof.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	889	all	10_10	1	weight	NA	NA	FOC	889	all	4_4	NA	313	stof
stof.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	889	all	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	889	all	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	889	all	10_10	1	selection	NA	NA	FOC	579	nav	4_4	NA	313	stof
stof.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	889	all	10_10	1	selection	NA	NA	FOC	889	all	4_4	NA	313	stof
stof.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	1845	all	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	1845	all	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	1845	all	10_10	1	no	NA	NA	FOC	1112	nav	4_4	NA	313	stof
stof.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	1845	all	10_10	1	no	NA	NA	FOC	1845	all	4_4	NA	313	stof
stof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	513	lex	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	310	stof
stof.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	513	lex	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	310	stof
stof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	513	lex	5_5	1	weight	NA	NA	FOC	395	nav	4_4	NA	310	stof
stof.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	513	lex	5_5	1	weight	NA	NA	FOC	513	all	4_4	NA	310	stof
stof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	513	lex	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	310	stof
stof.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	513	lex	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	310	stof
stof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	513	lex	5_5	1	selection	NA	NA	FOC	395	nav	4_4	NA	310	stof
stof.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	513	lex	5_5	1	selection	NA	NA	FOC	513	all	4_4	NA	310	stof
stof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	799	lex	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	799	lex	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	799	lex	5_5	1	no	NA	NA	FOC	601	nav	4_4	NA	313	stof
stof.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	799	lex	5_5	1	no	NA	NA	FOC	799	all	4_4	NA	313	stof
stof.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	624	all	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	624	all	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	624	all	5_5	1	weight	NA	NA	FOC	395	nav	4_4	NA	313	stof
stof.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	624	all	5_5	1	weight	NA	NA	FOC	624	all	4_4	NA	313	stof
stof.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	624	all	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	624	all	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	624	all	5_5	1	selection	NA	NA	FOC	395	nav	4_4	NA	313	stof
stof.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	624	all	5_5	1	selection	NA	NA	FOC	624	all	4_4	NA	313	stof
stof.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	1016	all	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	1016	all	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	1016	all	5_5	1	no	NA	NA	FOC	601	nav	4_4	NA	313	stof
stof.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	1016	all	5_5	1	no	NA	NA	FOC	1016	all	4_4	NA	313	stof
stof.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	352	lex	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	294	stof
stof.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	352	lex	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	294	stof
stof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	352	lex	3_3	1	weight	NA	NA	FOC	269	nav	4_4	NA	294	stof
stof.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	352	lex	3_3	1	weight	NA	NA	FOC	352	all	4_4	NA	294	stof
stof.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	352	lex	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	294	stof
stof.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	352	lex	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	294	stof
stof.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	352	lex	3_3	1	selection	NA	NA	FOC	269	nav	4_4	NA	294	stof
stof.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	352	lex	3_3	1	selection	NA	NA	FOC	352	all	4_4	NA	294	stof
stof.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	484	lex	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	309	stof
stof.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	484	lex	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	309	stof
stof.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	484	lex	3_3	1	no	NA	NA	FOC	363	nav	4_4	NA	309	stof
stof.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	484	lex	3_3	1	no	NA	NA	FOC	484	all	4_4	NA	309	stof
stof.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	434	all	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	434	all	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	434	all	3_3	1	weight	NA	NA	FOC	269	nav	4_4	NA	313	stof
stof.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	434	all	3_3	1	weight	NA	NA	FOC	434	all	4_4	NA	313	stof
stof.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	434	all	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	434	all	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	434	all	3_3	1	selection	NA	NA	FOC	269	nav	4_4	NA	313	stof
stof.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	434	all	3_3	1	selection	NA	NA	FOC	434	all	4_4	NA	313	stof
stof.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	628	all	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	628	all	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	628	all	3_3	1	no	NA	NA	FOC	363	nav	4_4	NA	313	stof
stof.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	628	all	3_3	1	no	NA	NA	FOC	628	all	4_4	NA	313	stof
stof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	399	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	313	stof
stof.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	399	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	313	stof
stof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	399	NA	NA	1	weight	NA	NA	FOC	254	nav	4_4	NA	313	stof
stof.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	399	NA	NA	1	weight	NA	NA	FOC	399	all	4_4	NA	313	stof
stof.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	399	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	313	stof
