_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
herstellen.LEMMAPATH2.PPMIweight.LENGTHFOC.SOCPOSall	-0.4563762749369816	0.3114050080544992	LEMMAPATH2	NA	NA	LEMMAPATH	298	weight	NA	NA	FOC	all	235	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.LEMMAPATH2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.4594783445740178	0.409824233161921	LEMMAPATH2	NA	NA	LEMMAPATH	298	weight	NA	NA	FOC	nav	235	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.LEMMAPATH3.PPMIno.LENGTH5000.SOCPOSall	-1.0601320092793038	-0.8138053385246161	LEMMAPATH3	NA	NA	LEMMAPATH	714	no	NA	NA	5000	all	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATH3.PPMIno.LENGTH5000.SOCPOSnav	-1.0646974309426738	-0.6943232267454338	LEMMAPATH3	NA	NA	LEMMAPATH	714	no	NA	NA	5000	nav	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATH3.PPMIno.LENGTHFOC.SOCPOSall	-0.8138370870337722	-0.6951347246722527	LEMMAPATH3	NA	NA	LEMMAPATH	714	no	NA	NA	FOC	all	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATH3.PPMIno.LENGTHFOC.SOCPOSnav	-0.8047936112235055	-0.6247393384631433	LEMMAPATH3	NA	NA	LEMMAPATH	714	no	NA	NA	FOC	nav	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall	-0.9549175643242142	-0.5070643100657948	LEMMAPATH3	NA	NA	LEMMAPATH	387	selection	NA	NA	5000	all	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSnav	-0.9610406088819552	-0.4611511254137357	LEMMAPATH3	NA	NA	LEMMAPATH	387	selection	NA	NA	5000	nav	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATH3.PPMIselection.LENGTHFOC.SOCPOSall	-0.646946226401739	-0.3814452498301856	LEMMAPATH3	NA	NA	LEMMAPATH	387	selection	NA	NA	FOC	all	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATH3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.638542837626266	-0.3206957440755719	LEMMAPATH3	NA	NA	LEMMAPATH	387	selection	NA	NA	FOC	nav	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATH3.PPMIweight.LENGTH5000.SOCPOSall	-0.3802569590601507	0.118733557237548	LEMMAPATH3	NA	NA	LEMMAPATH	387	weight	NA	NA	5000	all	230	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.LEMMAPATH3.PPMIweight.LENGTH5000.SOCPOSnav	-0.36111967697805814	0.19731510481618045	LEMMAPATH3	NA	NA	LEMMAPATH	387	weight	NA	NA	5000	nav	230	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall	-0.29302655280597495	0.10660039100941464	LEMMAPATH3	NA	NA	LEMMAPATH	387	weight	NA	NA	FOC	all	230	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.2821214783551632	0.17223957498540596	LEMMAPATH3	NA	NA	LEMMAPATH	387	weight	NA	NA	FOC	nav	230	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	-1.0601320092793098	-0.8138053385246201	LEMMAPATHweight	NA	NA	LEMMAPATH	714	no	NA	NA	5000	all	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	-1.0646974309426738	-0.6943232267454338	LEMMAPATHweight	NA	NA	LEMMAPATH	714	no	NA	NA	5000	nav	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	-0.8138370870337723	-0.6951347246722505	LEMMAPATHweight	NA	NA	LEMMAPATH	714	no	NA	NA	FOC	all	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	-0.8047936112235055	-0.6247393384631433	LEMMAPATHweight	NA	NA	LEMMAPATH	714	no	NA	NA	FOC	nav	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	-0.9549175643242146	-0.5070643100657951	LEMMAPATHweight	NA	NA	LEMMAPATH	387	selection	NA	NA	5000	all	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	-0.9610406088819547	-0.461151125413736	LEMMAPATHweight	NA	NA	LEMMAPATH	387	selection	NA	NA	5000	nav	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.6469462264017389	-0.3814452498301856	LEMMAPATHweight	NA	NA	LEMMAPATH	387	selection	NA	NA	FOC	all	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.638542837626266	-0.3206957440755719	LEMMAPATHweight	NA	NA	LEMMAPATH	387	selection	NA	NA	FOC	nav	230	1	herstellen.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	-0.3802569590601507	0.118733557237548	LEMMAPATHweight	NA	NA	LEMMAPATH	387	weight	NA	NA	5000	all	230	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.36111967697805814	0.19731510481618045	LEMMAPATHweight	NA	NA	LEMMAPATH	387	weight	NA	NA	5000	nav	230	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.29302655280597495	0.10660039100941464	LEMMAPATHweight	NA	NA	LEMMAPATH	387	weight	NA	NA	FOC	all	230	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.2821214783551629	0.172239574985406	LEMMAPATHweight	NA	NA	LEMMAPATH	387	weight	NA	NA	FOC	nav	230	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	-2.0048253401837135	0.08049299345659465	NA	LEMMAREL1	NA	LEMMAREL	246	no	NA	NA	5000	all	226	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-1.995186597741744	0.21193420362921675	NA	LEMMAREL1	NA	LEMMAREL	246	no	NA	NA	5000	nav	226	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-2.0433195314919583	0.16146707583935965	NA	LEMMAREL1	NA	LEMMAREL	246	no	NA	NA	FOC	all	226	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-2.103395097946677	0.38691453599015185	NA	LEMMAREL1	NA	LEMMAREL	246	no	NA	NA	FOC	nav	226	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	-1.445475734165536	0.30784717059341266	NA	LEMMAREL1	NA	LEMMAREL	175	selection	NA	NA	5000	all	212	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	-1.4295077323713004	0.3782774327357804	NA	LEMMAREL1	NA	LEMMAREL	175	selection	NA	NA	5000	nav	212	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-1.497748637216206	0.3210658698436464	NA	LEMMAREL1	NA	LEMMAREL	175	selection	NA	NA	FOC	all	212	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-1.553326231403724	0.4501997808555935	NA	LEMMAREL1	NA	LEMMAREL	175	selection	NA	NA	FOC	nav	212	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	-1.349372629450928	0.5574662267435567	NA	LEMMAREL1	NA	LEMMAREL	175	weight	NA	NA	5000	all	212	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-1.3405843941192157	0.6326758989228185	NA	LEMMAREL1	NA	LEMMAREL	175	weight	NA	NA	5000	nav	212	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-1.5545956339676916	0.618555352718283	NA	LEMMAREL1	NA	LEMMAREL	175	weight	NA	NA	FOC	all	212	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-1.575519743088149	0.6868576874099184	NA	LEMMAREL1	NA	LEMMAREL	175	weight	NA	NA	FOC	nav	212	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	-1.0565982730371788	0.02047770374539738	NA	LEMMAREL2	NA	LEMMAREL	391	no	NA	NA	5000	all	235	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-1.0175378128923247	0.11439276662048882	NA	LEMMAREL2	NA	LEMMAREL	391	no	NA	NA	5000	nav	235	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-0.8463426672658115	0.04327623441860264	NA	LEMMAREL2	NA	LEMMAREL	391	no	NA	NA	FOC	all	235	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-0.8543796099456541	0.1008685235611676	NA	LEMMAREL2	NA	LEMMAREL	391	no	NA	NA	FOC	nav	235	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	-0.8947314889862081	0.15134557784702157	NA	LEMMAREL2	NA	LEMMAREL	259	selection	NA	NA	5000	all	233	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-0.8905304048120368	0.21250743660024743	NA	LEMMAREL2	NA	LEMMAREL	259	selection	NA	NA	5000	nav	233	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.672775841304991	0.12448354494278094	NA	LEMMAREL2	NA	LEMMAREL	259	selection	NA	NA	FOC	all	233	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.7294696943163952	0.2037506009163498	NA	LEMMAREL2	NA	LEMMAREL	259	selection	NA	NA	FOC	nav	233	3	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall
herstellen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.6369052777032033	0.416290248156643	NA	LEMMAREL2	NA	LEMMAREL	259	weight	NA	NA	5000	all	233	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.6509077937088552	0.49573900392998266	NA	LEMMAREL2	NA	LEMMAREL	259	weight	NA	NA	5000	nav	233	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.5521054394014459	0.42257116151779495	NA	LEMMAREL2	NA	LEMMAREL	259	weight	NA	NA	FOC	all	233	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.559519418247097	0.5009732270995225	NA	LEMMAREL2	NA	LEMMAREL	259	weight	NA	NA	FOC	nav	233	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.bound10-10all.PPMIno.LENGTH5000.SOCPOSall	-0.3782593912760415	-1.6062273771799358	NA	NA	TRUE	BOW	1033	no	all	10-10	5000	all	239	4	herstellen.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
herstellen.bound10-10all.PPMIno.LENGTH5000.SOCPOSnav	-0.3594590754759988	-1.4411898970731334	NA	NA	TRUE	BOW	1033	no	all	10-10	5000	nav	239	4	herstellen.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
herstellen.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	-0.10135363531628176	-1.3660987125330093	NA	NA	TRUE	BOW	1033	no	all	10-10	FOC	all	239	4	herstellen.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
herstellen.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.0361938944572313	-1.2343184999353731	NA	NA	TRUE	BOW	1033	no	all	10-10	FOC	nav	239	4	herstellen.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
herstellen.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	-0.4728773931575051	-1.0838924229868758	NA	NA	TRUE	BOW	490	selection	all	10-10	5000	all	239	5	herstellen.bound5-5all.PPMIselection.LENGTH5000.SOCPOSall
herstellen.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.47192776357615895	-0.9918856166036184	NA	NA	TRUE	BOW	490	selection	all	10-10	5000	nav	239	5	herstellen.bound5-5all.PPMIselection.LENGTH5000.SOCPOSall
herstellen.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.09784811777713227	-0.8422574247623169	NA	NA	TRUE	BOW	490	selection	all	10-10	FOC	all	239	5	herstellen.bound5-5all.PPMIselection.LENGTH5000.SOCPOSall
herstellen.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.08122774484206151	-0.7540779163019563	NA	NA	TRUE	BOW	490	selection	all	10-10	FOC	nav	239	5	herstellen.bound5-5all.PPMIselection.LENGTH5000.SOCPOSall
herstellen.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	-0.06438103768102639	-0.14170057555486648	NA	NA	TRUE	BOW	490	weight	all	10-10	5000	all	239	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.03539153293774227	-0.10189209185658524	NA	NA	TRUE	BOW	490	weight	all	10-10	5000	nav	239	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	0.0459237586220103	-0.17391976069548623	NA	NA	TRUE	BOW	490	weight	all	10-10	FOC	all	239	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.07095383863860215	-0.1228058908842816	NA	NA	TRUE	BOW	490	weight	all	10-10	FOC	nav	239	2	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall
herstellen.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.0815362691264876	-0.8637645838680242	NA	NA	TRUE	BOW	750	no	lex	10-10	5000	all	239	6	herstellen.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSnav
herstellen.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.0744762266855612	-0.7007043443631139	NA	NA	TRUE	BOW	750	no	lex	10-10	5000	nav	239	6	herstellen.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSnav
herstellen.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	0.9100009586116088	-0.6707660792762605	NA	NA	TRUE	BOW	750	no	lex	10-10	FOC	all	239	6	herstellen.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSnav
herstellen.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.91947053231305	-0.654031949593235	NA	NA	TRUE	BOW	750	no	lex	10-10	FOC	nav	239	6	herstellen.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSnav
herstellen.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	0.9033144084364516	-0.3837585244201818	NA	NA	TRUE	BOW	362	selection	lex	10-10	5000	all	234	6	herstellen.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSnav
herstellen.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.9393166061721576	-0.3237380311261488	NA	NA	TRUE	BOW	362	selection	lex	10-10	5000	nav	234	6	herstellen.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSnav
herstellen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.7689910169718434	-0.2900151584032379	NA	NA	TRUE	BOW	362	selection	lex	10-10	FOC	all	234	6	herstellen.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSnav
herstellen.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.7559484213640739	-0.26798745451952216	NA	NA	TRUE	BOW	362	selection	lex	10-10	FOC	nav	234	6	herstellen.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSnav
herstellen.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	0.6966841463835699	-0.03820982006773198	NA	NA	TRUE	BOW	362	weight	lex	10-10	5000	all	234	6	herstellen.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSnav
herstellen.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	0.721642936687721	3.7209279181160145e-4	NA	NA	TRUE	BOW	362	weight	lex	10-10	5000	nav	234	6	herstellen.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSnav
herstellen.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	0.7102030624161693	-0.08390783201318347	NA	NA	TRUE	BOW	362	weight	lex	10-10	FOC	all	234	6	herstellen.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSnav
herstellen.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.7157877457478925	-0.07982635505848014	NA	NA	TRUE	BOW	362	weight	lex	10-10	FOC	nav	234	6	herstellen.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSnav
herstellen.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	-0.7520277050008026	0.9473771801659536	NA	NA	TRUE	BOW	411	no	all	3-3	5000	all	239	7	herstellen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
herstellen.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	-0.7373463438691147	0.9478616609278854	NA	NA	TRUE	BOW	411	no	all	3-3	5000	nav	239	7	herstellen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
herstellen.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	-0.3973201027224564	0.8233285158988183	NA	NA	TRUE	BOW	411	no	all	3-3	FOC	all	239	7	herstellen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
herstellen.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.40670403741149014	0.8621407817122324	NA	NA	TRUE	BOW	411	no	all	3-3	FOC	nav	239	7	herstellen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
herstellen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	-0.6503480410478099	0.9399226434074454	NA	NA	TRUE	BOW	269	selection	all	3-3	5000	all	237	7	herstellen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
herstellen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.6578110316536798	0.9715085015430088	NA	NA	TRUE	BOW	269	selection	all	3-3	5000	nav	237	7	herstellen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
herstellen.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.3005544616109356	0.8624440849627831	NA	NA	TRUE	BOW	269	selection	all	3-3	FOC	all	237	7	herstellen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
herstellen.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.3008491082134316	0.8917286684174004	NA	NA	TRUE	BOW	269	selection	all	3-3	FOC	nav	237	7	herstellen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
herstellen.bound3-3all.PPMIweight.LENGTH5000.SOCPOSall	-0.0939839078723052	0.9949903908753688	NA	NA	TRUE	BOW	269	weight	all	3-3	5000	all	237	7	herstellen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
herstellen.bound3-3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.0979459766437509	1.0962778128823862	NA	NA	TRUE	BOW	269	weight	all	3-3	5000	nav	237	7	herstellen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall
herstellen.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.00594178664925615	0.960169177049232	NA	NA	TRUE	BOW	269	weight	all	3-3	FOC	all	237	8	herstellen.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
herstellen.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.02224945034502951	1.0586205865836789	NA	NA	TRUE	BOW	269	weight	all	3-3	FOC	nav	237	8	herstellen.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
herstellen.bound3-3lex.PPMIno.LENGTH5000.SOCPOSall	1.365912704243282	0.9769865733307864	NA	NA	TRUE	BOW	288	no	lex	3-3	5000	all	239	8	herstellen.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
herstellen.bound3-3lex.PPMIno.LENGTH5000.SOCPOSnav	1.3476304489931386	0.974684118608356	NA	NA	TRUE	BOW	288	no	lex	3-3	5000	nav	239	8	herstellen.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
herstellen.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSall	1.1796691163826702	0.9821371472332492	NA	NA	TRUE	BOW	288	no	lex	3-3	FOC	all	239	8	herstellen.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
herstellen.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSnav	1.1435998255012467	1.0130218682399037	NA	NA	TRUE	BOW	288	no	lex	3-3	FOC	nav	239	8	herstellen.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
herstellen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall	0.6319397420282544	0.6739096000267919	NA	NA	TRUE	BOW	198	selection	lex	3-3	5000	all	210	8	herstellen.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
herstellen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSnav	0.6235540571055239	0.6613058986329035	NA	NA	TRUE	BOW	198	selection	lex	3-3	5000	nav	210	8	herstellen.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
