cw	pmi_4	raw_4	pmi_10	raw_10	freq
04/name	-0.06396349	1.0	0.4220923	4	2436
0485/13.36.23/num			6.1162243	1	2
09/223.68.35/num			6.8093715	1	1
0900-35-987/num			0.18324983	1	788
0900.202580/num	7.0301156	1.0	6.339368	1	2
1,01/num	2.9794183	1.0	2.7711563	2	115
1,03/num			1.8381702	1	147
1,0312/num	7.723263	1.0	6.8093715	1	1
1,04/num			1.6964804	1	169
1,0555/num			6.8093715	1	1
1,0595/num			4.863461	1	7
1,0597/num			7.320197	1	1
1,0600/num			6.8093715	1	1
1,0605/num			5.448395	1	4
1,0648/num	7.723263	1.0	6.8093715	1	1
1,0685/num			5.02598	1	6
1,0805/num			5.1999335	1	5
1,0835/num	7.8567944	1.0	7.2401543	1	1
1,0838/num	7.8567944	1.0	7.2401543	1	1
1,0965/num	7.723263	2.0	7.032515	2	2
1,1/num	0.0498654	2.0	0.40245602	7	4322
1,10/num			0.74581873	1	434
1,1025/num			7.2401543	1	1
1,1039/num			7.2401543	1	1
1,13/num			1.3400462	1	239
1,15/num			0.411692	1	610
1,154/num			6.1162243	1	2
1,16/num			1.2395014	1	266
1,17/num	2.108767	1.0	1.2068837	1	275
1,2/num	-1.1828256	1.0	-0.2924762	6	7412
1,20/num			1.4827906	3	622
1,2095/num	5.9315033	1.0	5.017612	1	6
1,21/num			1.8630968	1	143
1,22/num			1.5863165	1	188
1,23/num			1.6015259	1	185
1,25/num	0.0035224287	1.0	-0.20604926	2	2265
1,26/num			1.4553828	1	215
1,3/num			0.11211669	7	5767
1,30%/num			5.423077	1	4
1,30/num			1.6448711	2	355
1,32/num	2.4975162	1.0	1.5982472	1	187
1,3264/num	7.723263	1.0	6.8093715	1	1
1,34/num			1.6281497	1	180
1,36%/num			6.1162243	1	2
1,4/num			-0.059632685	5	4888
1,43/num	2.5435884	1.0	1.6468737	1	179
1,47/num			1.8908514	1	140
1,5%/num			2.2778478	1	95
1,5/num	-0.4597271	3.0	0.104721375	13	10787
1,54/num			1.7385821	1	161
1,58/num	2.6920083	1.0	3.1734314	4	154
1,59/num			1.9814577	1	128
1,6/num	-0.75008285	1.0	-0.5531999	3	4810
1,65/num			0.7186273	1	447
1,66%/num			6.8093715	1	1
1,7/num			0.21892153	6	4438
1,70/num			0.7591663	1	427
1,71/num			2.251817	1	97
1,72/num			1.8399054	1	146
1,73/num	2.5513594	1.0	2.3397346	2	177
1,74/num			1.5615581	1	192
1,75/num	0.6583971	1.0	0.44949478	2	1175
1,8/num			0.4149866	8	4868
1,85/num			1.4116613	2	448
1,86/num			1.5198425	1	202
1,9/num			-0.03299169	3	2861
1,90/num			1.0498389	1	320
1,91/num	3.120596	1.0	2.902361	2	100
1,92/num			1.8655884	1	142
1,95/num			1.1403528	1	292
1,97/num			2.1052613	1	112
1-0.Doel/noun			6.8093715	1	1
1-0/name			-0.47750503	3	4423
1-0/num	-0.23336118	11.0	-0.20696121	28	31566
1-0_voorsprong/noun	2.9357712	1.0	3.1225774	3	120
1-1/noun	-0.5345225	3.0	-0.055189308	12	11709
1-1/num	-1.6337286	1.0	-0.7488845	6	11643
1-2/noun	-1.0058309	1.0	0.03335318	7	6250
1-2/num	-0.24047981	2.0	0.23938167	8	5792
1-3/noun	0.13320026	2.0	0.14385328	5	3992
1-3_overwinning/noun			3.734366	1	22
1-4/name			-0.4918439	1	1499
1-4/noun			0.04355415	2	1768
1-4/num			0.31105158	2	1340
1-4_zege/noun			3.2727695	1	35
1-5/name			-0.09723324	1	1009
1-5/noun			0.15123196	1	788
1-5/num	1.0177768	1.0	0.10907086	1	819
1-5_overwinning/noun			5.423077	1	4
1-9/num			1.9636108	1	131
1-Borgt/name			6.1162243	1	2
1./noun			-1.0485156	1	2622
1.000/num	-1.3556154	1.0	-0.31290755	7	8825
1.145/num			4.049361	1	16
1.19,05/num			6.8093715	1	1
1.20/noun			2.3360198	1	89
1.200/num			-1.1634567	1	2952
1.210.629/num	7.723263	1.0	6.8093715	1	1
1.212.830/num			6.8093715	1	1
1.250/num			-0.06694484	1	989
1.400/num			0.57091653	3	1562
1.412/num			3.6086595	1	25
1.47,86/num			6.1162243	1	2
1.500/num	-1.1124749	1.0	-0.6294826	4	6921
1.500_meter/noun			1.0221673	1	329
1.664/num			5.710759	2	6
1.700.000/num			3.7768252	1	21
1.888,88/num	7.0301156	1.0	6.1162243	1	2
1/name	-2.1075754	3.0	-1.7952263	10	56531
1/noun	-0.8495487	13.0	-0.5510558	43	69141
1/num	-1.4647893	12.0	-1.1870322	39	118827
"10""83/num"			6.8093715	1	1
10%/num			0.09562569	1	841
10,1/num			1.0341989	1	330
10,10/num			3.2161772	1	37
10,25/num			2.4526625	1	79
10,3/num			0.7648401	1	428
10,4/num			0.8220404	1	404
10,55/num			3.732059	1	22
10,7/num	1.5977592	1.0	0.6975715	1	460
10,8%/num			4.72993	1	9
10,96/num			5.305294	3	14
10-0/num			0.65962183	1	477
10-1/noun			2.1039035	1	114
10-10/noun	3.2674632	2.0	2.3567698	2	173
10-10/num			2.3348794	1	90
10-13/noun			2.5905993	1	69
10-17u/noun			-0.43013072	1	1424
10-2/noun			1.9209037	1	134
10-25/noun			3.1080694	1	42
10-jarige/adj	1.2397734	1.0	1.0338886	2	663
10-meter/noun			5.710759	1	3
10.00/noun			-0.2022483	1	1139
10.000/num	-0.68611306	3.0	-0.28882018	11	13558
10.000_punt_grens/noun	4.355967	1.0	3.448996	1	29
10.450,14/num			6.8093715	1	1
10.497.74/num			6.8093715	2	2
10.498/num			6.308596	1	2
10.595,23/num			6.8093715	1	1
10.611.24/num			6.8093715	1	1
10.847,37/num			5.423077	1	4
10.955.41/num			6.8093715	1	1
10.OOO/noun			6.141542	1	2
10/name			-1.6539357	2	9610
10/noun	-1.1426722	3.0	-0.943842	9	21393
10/num	-1.7458459	7.0	-0.9841363	37	91258
100,1/num			5.1999335	2	10
100.000/num			-0.06872101	11	10904
100/noun	-0.23871727	1.0	-0.45130932	2	2878
100/num	-0.55054635	11.0	-0.32447487	34	43355
1000/num			-1.1037289	3	8407
100_meter/noun	1.1502813	1.0	0.941205	2	717
101/num			-1.1548017	1	2941
10128.31/num	7.723263	1.0	6.8093715	1	1
101ste/num			1.6735729	1	175
102/num			-0.9047705	1	2290
103.97/num			6.1162243	1	2
104/num			-0.8823083	1	2228
105/num			-1.2691308	1	3270
106-102/noun			6.8093715	1	1
106-87/noun			6.1162243	1	2
10940.53/num			6.8093715	2	2
1096/num			4.0717626	1	16
10de/num			0.5252372	2	1097
11,2/num			1.3567247	2	474
11,3/num			0.77700484	1	427
11,4/num			0.9451722	1	357
11,45/num	4.514437	1.0	3.6066248	1	25
11,7/num	2.5595489	2.0	1.6579602	2	352
11,70/num			3.1626167	1	39
11,8/num			0.9512954	1	354
11,9/num			1.8162214	2	299
11--2/num			6.1162243	1	2
11-0/num			1.6175263	1	183
11-01/20-01/num	4.504387	1.0	3.5904956	1	25
11-12/num	3.3165436	1.0	2.4180133	1	84
11-13/noun	3.4379537	1.0	2.5250955	1	73
11-13/num			2.4539454	1	80
11-15/noun	2.1216054	1.0	1.2187576	1	274
11-2/noun	2.8096893	1.0	3.002709	3	138
11-4/noun			1.568948	1	191
11-5/noun			1.5903678	1	189
11-5/num			1.9190222	1	134
11-7/noun	2.2043052	1.0	1.2965477	1	250
11-8/noun			1.4322429	1	220
11-septemberklap/noun	7.723263	1.0	6.8093715	1	1
11.000/num			0.93626815	5	1814
11.04/num	2.7621682	1.0	1.8563652	1	176
11.200/num			3.781656	2	42
11.30/noun	-0.05839737	1.0	0.13778156	3	2403
11.35/noun			2.8020382	1	55
11.40/noun	3.1382954	1.0	2.2341452	1	98
11.868/num			6.8093715	1	1
11/name			-1.979123	1	6645
11/noun	-0.38663507	11.0	0.2064734	49	36830
11/num	-1.4969133	4.0	-0.65140784	23	40771
110/num			-0.7939282	3	6110
111,10/num			5.710759	1	3
112,1/num			5.710759	1	3
112/name	2.1669176	1.0	1.2673239	1	261
112/num			-1.0573893	1	2650
114/name			1.4735174	1	212
114/num			-0.7161069	1	1880
115,80/num	7.723263	1.0	6.8093715	1	1
115/num			-0.51895106	2	3091
1151/num			4.3370433	1	12
116,75/num			6.1162243	1	2
118/name	2.4100568	1.0	1.5033339	1	203
118/num			-0.8638983	1	2182
118_jaar/noun			6.1162243	1	2
12,20/num	4.5504313	2.0	3.6396859	2	48
12,30/num			2.999381	1	46
12,4/num			0.60906506	1	503
12,5/num			-0.81123567	1	2075
12,50/num	0.88700366	1.0	0.679178	2	940
12,56/num			4.5067863	1	10
12,57/num			4.324465	1	12
12,6/num			0.8612058	1	389
12,60/num			2.9688444	1	47
12,64/num	5.360053	1.0	4.4918976	1	11
12,70/num	3.9390733	1.0	3.718329	2	44
12,82/num			5.423077	1	4
12,9/num			0.9894368	1	342
12-10/noun			1.4766526	1	208
12-14/num			2.2367244	1	97
12-16/num			3.1810384	2	77
12-17/num	1.9188813	1.0	1.0233947	1	336
12-2/num			2.7463455	1	61
12-4/noun			2.3095617	1	93
12-8/num			2.60692	1	69
12-jarige/adj			-0.23444335	1	1183
12.00/noun			0.2505355	1	723
12.00/num			0.37957126	1	649
12.000/num	0.30283374	2.0	-0.19517784	3	3362
12.07/num	2.408826	1.0	1.4988785	1	236
12.261.80/num			5.710759	1	3
12.30/noun			0.33653575	3	1975
12.30/num			0.6706729	1	486
12.322.16/num	7.723263	1.0	6.8093715	1	1
12.35/noun			3.1229951	1	41
12.400/num			2.1402879	1	108
12.500/num			0.4689239	2	1154
12.659/num	7.723263	1.0	6.8093715	1	1
12.883,54/num			6.8093715	2	2
12/3/noun	6.806972	2.0	5.8930807	2	5
12/noun	-0.717643	4.0	-0.51812166	12	18653
12/num	-1.6191622	5.0	-0.5221225	37	57411
120.000/num			-0.76287436	1	1980
120/num			-0.8401268	6	12795
1200/noun	3.2696426	2.0	2.3640766	2	173
1200/num			-0.89575595	1	2274
121/num			-0.52534956	1	1551
122,44/num	7.723263	1.0	6.8093715	1	1
122,98/num			6.8093715	1	1
122.000/num			2.4681668	1	79
12261.80/num			6.8093715	1	1
123.000/num			2.2778478	1	94
12322.16/num	7.723263	1.0	6.8093715	1	1
125.000/num	0.6702175	1.0	-0.23134014	1	1164
125.12/num			6.914732	2	2
125/num			-0.27247167	5	6058
1265/noun			4.863461	1	7
127/num	0.36658403	1.0	0.15380234	2	1573
127_bis/adv			5.423077	1	4
128.000/num			2.6002111	1	69
128/num			-0.76274574	1	1984
129/num	0.540436	1.0	-0.36320668	1	1324
12:50.38/num			5.4876156	1	4
12_punt_programma/noun			6.1162243	2	4
13,10/num			2.972072	1	47
13,25/num			2.2393103	1	98
13,3/num			1.0628487	1	318
13,35/num	4.5348463	1.0	3.6271596	1	25
13,47/num			4.244422	1	13
13,50/num	2.2343252	1.0	1.3356311	1	245
13-10/23-10/num			3.5904956	1	25
13-13/noun			2.665047	2	127
13-14/num			2.2892146	1	94
13-2/num			2.5257847	1	73
13-3/num			2.806594	1	55
13-6/num	3.6289184	1.0	2.7208772	1	61
13-8/num			3.3436356	1	32
13.000/num			-0.55994576	1	1623
13.15/noun			0.5093198	1	552
13.18/num			3.6738772	1	23
13.20/noun	2.8291614	1.0	1.9303645	1	134
13.30/noun			-0.492406	3	4509
13.55/num			1.6329392	1	192
13/27/num	7.723263	1.0	6.8093715	1	1
13/adj			3.2655177	1	35
13/name	-0.14671202	2.0	-1.0516428	2	5263
13/noun	-0.60137045	5.0	-0.7129158	11	20739
13/num	-2.1757584	2.0	-0.9387854	17	40176
130.000/num			-0.10570703	1	1029
130/num			-0.35259968	5	6560
1300/num			0.5685109	2	1045
132,65/num			5.873278	1	3
1327/noun			4.7552476	1	8
133/num	1.2247925	2.0	0.31978658	2	1333
134,70/num	6.4705	2.0	5.556608	2	7
1343/noun			4.612147	1	9
135/num			-0.36155555	2	2636
136/num			-0.5006105	1	1517
1360/noun			4.0367827	1	16
1368-1644/noun	5.4206777	1.0	4.5067863	1	10
137/num			-0.37233463	1	1334
138,70/num			6.1162243	1	2
1385/noun			5.423077	1	4
1386/noun	5.4206777	1.0	4.5067863	1	10
13de/num			-0.65731376	1	1791
14,25/num			2.5788946	1	69
14,3/num			1.0810589	1	312
14,4/num			0.9953901	1	341
14,45/num	4.207993	1.0	3.303814	1	34
14,5/num			1.4106809	3	675
14,625/num			6.8093715	1	1
14,64/num	5.526038	1.0	4.657609	1	9
14,70/num	4.2042823	1.0	3.3023136	1	34
14,8/num			1.1256216	1	300
14,96/num			4.863461	1	7
14-14/noun	3.5195036	2.0	2.607294	2	134
14-14/num			3.290391	1	34
14-15/noun			2.6458118	1	66
14-17/noun			1.5216095	1	200
14-23/noun			3.8111422	1	21
14-25/noun	2.3393414	1.0	1.4426947	1	219
14-9/noun	3.2346265	1.0	2.321297	1	89
14.100/num			4.2796507	1	13
14.15/num			-0.5291593	1	1561
14.200/num			3.9557788	1	18
14.30/noun			-1.2880626	2	6653
14/noun	-2.3927772	1.0	-1.0962731	9	24865
14/num	-1.4426448	5.0	-0.7776265	24	48120
140/num	-1.0363861	1.0	-1.2467542	2	6410
141,05/num			6.8093715	1	1
142,20/num			6.1162243	1	2
143/num			0.34540632	2	1302
1433/num			4.72993	1	8
144/num	0.42651072	1.0	0.21979174	2	1482
1441/num			1.5618211	1	191
145/num			-0.7114863	1	1868
147/num			0.24459948	2	1438
15,60/num			3.283011	1	34
15,75/num	3.4191978	1.0	2.5154932	1	74
15,90/num			2.5299313	1	75
15-10/noun			0.73621166	1	444
15-11/noun			0.8742127	1	388
15-14/noun			1.9766673	1	126
15-15/noun	3.078872	1.0	2.1664238	1	104
15-18/noun	3.8973427	1.0	2.999381	1	46
15-18/num	3.4379537	1.0	2.5285473	1	73
15-19/noun			3.230028	1	37
15-2/num			2.156364	1	106
15-25/noun			1.87328	2	287
15-25/num	3.5412128	1.0	2.641157	1	66
15-7/noun			1.150412	1	296
15-8/noun	1.8486834	1.0	0.9460243	1	359
15-9/noun			0.7644845	1	428
15.00/num			-0.8576231	2	4367
15.000/num	-0.9832895	1.0	-0.27533272	5	6093
15.000_euro/noun			6.1162243	1	2
15.30/noun	-0.039333127	1.0	0.1556485	3	2359
15/noun	-0.987678	5.0	-1.0972512	11	30549
15/num	-0.9824259	11.0	-0.47752404	45	66844
150.000/num			-1.5049098	1	4163
150/num	-2.2836552	1.0	-0.98905367	9	22300
1500-1558/num			3.9245706	1	18
1500/num	0.09438058	3.0	0.17212152	8	6208
151/num	0.9246252	1.0	0.017195309	1	898
152/num			-0.22395873	1	1149
1543/noun	4.434395	2.0	3.5284603	2	54
155/num	0.3903216	1.0	-0.51323813	1	1536
1553,2/num			6.8093715	1	1
1582/noun			2.7893913	1	56
15de/num			0.27698857	3	2109
15uur/noun	3.0824842	1.0	2.1853795	1	104
16,27/num			4.5067863	1	10
16,28/num			4.324465	1	12
16,4/num			2.0214632	2	242
16-18/noun	3.4041095	1.0	2.5080125	1	76
16-20/noun	4.3689823	1.0	3.4915557	1	29
16-21/num	3.1370208	2.0	2.237241	2	198
16-7/noun			3.9805796	2	34
16-jarige/adj	-0.23224986	1.0	-1.1321377	1	2896
16.000/num			0.16571185	2	1562
16.31/noun	5.445996	1.0	4.5686617	1	10
16.688.21/num			6.1162243	1	2
16/noun	-0.5688411	5.0	-0.9987917	8	20089
16/num	-1.2641089	5.0	-1.2125174	13	40303
160.000/num	0.8372421	1.0	-0.06420646	1	984
160/num			-0.7480406	3	5839
1600/num			0.38442132	2	1259
1626/noun	4.0856767	1.0	3.1744204	1	38
163/num			-0.070498705	1	986
1636/noun			2.65127	1	65
1648/noun			2.196233	1	101
165,75/num			6.8093715	1	1
165/num	0.29649067	1.0	0.08611001	2	1689
1659-1695/noun			5.423077	1	4
166/name			2.4173944	2	165
1660/noun	3.9806452	3.0	3.072893	3	127
167/num			0.023444802	1	899
1670/noun			2.4571598	1	78
168/num			-0.26774687	1	1206
1682/noun	3.8731153	1.0	2.9656272	1	47
1684/noun			3.4199092	1	30
169.408/num	7.723263	1.0	7.0970535	1	1
1699/noun			3.5512748	1	26
16de-eeuwse/adj	2.2546754	1.0	1.34851	1	238
16de/num			-0.28598318	2	2459
17,3/num			1.4579873	1	214
17,58/num			4.411476	1	11
17,67/num			4.6752048	1	9
17,8/num	2.4033065	1.0	1.5053204	1	207
17,90/num	2.957889	1.0	2.0540586	1	119
17,95/num			1.2498443	1	275
17-17/noun			2.2455442	1	97
17-25/num			2.3051271	1	93
17-30/num			4.863461	1	7
17-jarige/adj	-0.5054145	1.0	-0.30700925	3	3798
17.20/noun			1.9866734	1	128
17.29/num	1.2851113	1.0	0.37562776	1	641
17.30/num			-0.9177892	1	2347
17.35-18.43u./noun	1.9402072	1.0	1.0267777	1	325
17.400/num	4.798758	1.0	3.9134595	1	19
17.500/num			1.3637122	1	237
17/noun	-0.74134666	5.0	-0.47726116	16	23878
17/num	-1.2081668	5.0	-0.58567476	23	38139
170/num	-0.53819895	1.0	-0.34131703	3	3896
171/num	1.0223781	1.0	0.12008309	1	818
173rd/noun			6.1162243	1	2
174/num			0.02587631	1	898
1747/noun	3.9166005	1.0	3.002709	1	45
175/num	-0.1106344	1.0	-1.0129331	1	2537
17601.57/num			6.8093715	1	1
1767/noun			3.2640736	1	35
177/num	1.0142635	1.0	0.10851727	1	822
1770.87/noun	7.2377553	1.0	6.3711166	1	2
1778/noun			2.4229794	1	81
177ste/num			4.72993	1	8
178/num			0.14892428	1	790
1781/noun			2.3720284	1	85
1784/noun			2.5073354	1	75
