_model	LEMMAPATH	LEMMAREL	base	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	model.x	model.y	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	stress	tokens	type
herroepen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	353	lex	10_10	1	selection	NA	NA	FOC	259	nav	4_4	NA	234	herroepen
herroepen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	353	lex	10_10	1	selection	NA	NA	FOC	353	all	4_4	NA	234	herroepen
herroepen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	676	lex	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	235	herroepen
herroepen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	676	lex	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	235	herroepen
herroepen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	676	lex	10_10	1	no	NA	NA	FOC	488	nav	4_4	NA	235	herroepen
herroepen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	676	lex	10_10	1	no	NA	NA	FOC	676	all	4_4	NA	235	herroepen
herroepen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	472	all	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	472	all	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	472	all	10_10	1	weight	NA	NA	FOC	259	nav	4_4	NA	236	herroepen
herroepen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	472	all	10_10	1	weight	NA	NA	FOC	472	all	4_4	NA	236	herroepen
herroepen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	472	all	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	472	all	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	472	all	10_10	1	selection	NA	NA	FOC	259	nav	4_4	NA	236	herroepen
herroepen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	472	all	10_10	1	selection	NA	NA	FOC	472	all	4_4	NA	236	herroepen
herroepen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	940	all	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	940	all	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	940	all	10_10	1	no	NA	NA	FOC	488	nav	4_4	NA	236	herroepen
herroepen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	940	all	10_10	1	no	NA	NA	FOC	940	all	4_4	NA	236	herroepen
herroepen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	310	lex	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	232	herroepen
herroepen.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	310	lex	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	232	herroepen
herroepen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	310	lex	5_5	1	weight	NA	NA	FOC	223	nav	4_4	NA	232	herroepen
herroepen.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	310	lex	5_5	1	weight	NA	NA	FOC	310	all	4_4	NA	232	herroepen
herroepen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	310	lex	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	232	herroepen
herroepen.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	310	lex	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	232	herroepen
herroepen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	310	lex	5_5	1	selection	NA	NA	FOC	223	nav	4_4	NA	232	herroepen
herroepen.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	310	lex	5_5	1	selection	NA	NA	FOC	310	all	4_4	NA	232	herroepen
herroepen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	399	lex	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	233	herroepen
herroepen.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	399	lex	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	233	herroepen
herroepen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	399	lex	5_5	1	no	NA	NA	FOC	283	nav	4_4	NA	233	herroepen
herroepen.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	399	lex	5_5	1	no	NA	NA	FOC	399	all	4_4	NA	233	herroepen
herroepen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	414	all	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	414	all	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	414	all	5_5	1	weight	NA	NA	FOC	223	nav	4_4	NA	236	herroepen
herroepen.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	414	all	5_5	1	weight	NA	NA	FOC	414	all	4_4	NA	236	herroepen
herroepen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	414	all	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	414	all	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	414	all	5_5	1	selection	NA	NA	FOC	223	nav	4_4	NA	236	herroepen
herroepen.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	414	all	5_5	1	selection	NA	NA	FOC	414	all	4_4	NA	236	herroepen
herroepen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	562	all	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	562	all	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	562	all	5_5	1	no	NA	NA	FOC	283	nav	4_4	NA	236	herroepen
herroepen.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	562	all	5_5	1	no	NA	NA	FOC	562	all	4_4	NA	236	herroepen
herroepen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	224	lex	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	226	herroepen
herroepen.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	224	lex	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	226	herroepen
herroepen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	224	lex	3_3	1	weight	NA	NA	FOC	155	nav	4_4	NA	226	herroepen
herroepen.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	224	lex	3_3	1	weight	NA	NA	FOC	224	all	4_4	NA	226	herroepen
herroepen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	224	lex	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	226	herroepen
herroepen.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	224	lex	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	226	herroepen
herroepen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	224	lex	3_3	1	selection	NA	NA	FOC	155	nav	4_4	NA	226	herroepen
herroepen.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	224	lex	3_3	1	selection	NA	NA	FOC	224	all	4_4	NA	226	herroepen
herroepen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	255	lex	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	230	herroepen
herroepen.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	255	lex	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	230	herroepen
herroepen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	255	lex	3_3	1	no	NA	NA	FOC	175	nav	4_4	NA	230	herroepen
herroepen.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	255	lex	3_3	1	no	NA	NA	FOC	255	all	4_4	NA	230	herroepen
herroepen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	302	all	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	302	all	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	302	all	3_3	1	weight	NA	NA	FOC	155	nav	4_4	NA	236	herroepen
herroepen.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	302	all	3_3	1	weight	NA	NA	FOC	302	all	4_4	NA	236	herroepen
herroepen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	302	all	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	302	all	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	302	all	3_3	1	selection	NA	NA	FOC	155	nav	4_4	NA	236	herroepen
herroepen.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	302	all	3_3	1	selection	NA	NA	FOC	302	all	4_4	NA	236	herroepen
herroepen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	363	all	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	363	all	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	363	all	3_3	1	no	NA	NA	FOC	175	nav	4_4	NA	236	herroepen
herroepen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	363	all	3_3	1	no	NA	NA	FOC	363	all	4_4	NA	236	herroepen
herroepen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	451	lex	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	235	herroepen
herroepen.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	451	lex	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	235	herroepen
herroepen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	451	lex	10_10	1	weight	NA	NA	FOC	340	nav	4_4	NA	235	herroepen
herroepen.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	451	lex	10_10	1	weight	NA	NA	FOC	451	all	4_4	NA	235	herroepen
herroepen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	451	lex	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	235	herroepen
herroepen.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	451	lex	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	235	herroepen
herroepen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	451	lex	10_10	1	selection	NA	NA	FOC	340	nav	4_4	NA	235	herroepen
herroepen.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	451	lex	10_10	1	selection	NA	NA	FOC	451	all	4_4	NA	235	herroepen
herroepen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	999	lex	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	999	lex	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	999	lex	10_10	1	no	NA	NA	FOC	732	nav	4_4	NA	236	herroepen
herroepen.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	999	lex	10_10	1	no	NA	NA	FOC	999	all	4_4	NA	236	herroepen
herroepen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	608	all	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	608	all	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	608	all	10_10	1	weight	NA	NA	FOC	340	nav	4_4	NA	236	herroepen
herroepen.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	608	all	10_10	1	weight	NA	NA	FOC	608	all	4_4	NA	236	herroepen
herroepen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	608	all	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	608	all	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	608	all	10_10	1	selection	NA	NA	FOC	340	nav	4_4	NA	236	herroepen
herroepen.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	608	all	10_10	1	selection	NA	NA	FOC	608	all	4_4	NA	236	herroepen
herroepen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	1372	all	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	1372	all	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	1372	all	10_10	1	no	NA	NA	FOC	732	nav	4_4	NA	236	herroepen
herroepen.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	1372	all	10_10	1	no	NA	NA	FOC	1372	all	4_4	NA	236	herroepen
herroepen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	384	lex	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	234	herroepen
herroepen.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	384	lex	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	234	herroepen
herroepen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	384	lex	5_5	1	weight	NA	NA	FOC	282	nav	4_4	NA	234	herroepen
herroepen.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	384	lex	5_5	1	weight	NA	NA	FOC	384	all	4_4	NA	234	herroepen
herroepen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	384	lex	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	234	herroepen
herroepen.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	384	lex	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	234	herroepen
herroepen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	384	lex	5_5	1	selection	NA	NA	FOC	282	nav	4_4	NA	234	herroepen
herroepen.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	384	lex	5_5	1	selection	NA	NA	FOC	384	all	4_4	NA	234	herroepen
herroepen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	525	lex	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	235	herroepen
herroepen.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	525	lex	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	235	herroepen
herroepen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	525	lex	5_5	1	no	NA	NA	FOC	377	nav	4_4	NA	235	herroepen
herroepen.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	525	lex	5_5	1	no	NA	NA	FOC	525	all	4_4	NA	235	herroepen
herroepen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	519	all	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	519	all	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	519	all	5_5	1	weight	NA	NA	FOC	282	nav	4_4	NA	236	herroepen
herroepen.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	519	all	5_5	1	weight	NA	NA	FOC	519	all	4_4	NA	236	herroepen
herroepen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	519	all	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	519	all	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	519	all	5_5	1	selection	NA	NA	FOC	282	nav	4_4	NA	236	herroepen
herroepen.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	519	all	5_5	1	selection	NA	NA	FOC	519	all	4_4	NA	236	herroepen
herroepen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	743	all	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	743	all	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	743	all	5_5	1	no	NA	NA	FOC	377	nav	4_4	NA	236	herroepen
herroepen.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	743	all	5_5	1	no	NA	NA	FOC	743	all	4_4	NA	236	herroepen
herroepen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	270	lex	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	229	herroepen
herroepen.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	270	lex	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	229	herroepen
herroepen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	270	lex	3_3	1	weight	NA	NA	FOC	191	nav	4_4	NA	229	herroepen
herroepen.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	270	lex	3_3	1	weight	NA	NA	FOC	270	all	4_4	NA	229	herroepen
herroepen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	270	lex	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	229	herroepen
herroepen.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	270	lex	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	229	herroepen
herroepen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	270	lex	3_3	1	selection	NA	NA	FOC	191	nav	4_4	NA	229	herroepen
herroepen.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	270	lex	3_3	1	selection	NA	NA	FOC	270	all	4_4	NA	229	herroepen
herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	314	lex	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	233	herroepen
herroepen.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	314	lex	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	233	herroepen
herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	314	lex	3_3	1	no	NA	NA	FOC	222	nav	4_4	NA	233	herroepen
herroepen.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	314	lex	3_3	1	no	NA	NA	FOC	314	all	4_4	NA	233	herroepen
herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	368	all	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	368	all	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	236	herroepen
herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	368	all	3_3	1	weight	NA	NA	FOC	191	nav	4_4	NA	236	herroepen
herroepen.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	368	all	3_3	1	weight	NA	NA	FOC	368	all	4_4	NA	236	herroepen
herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	368	all	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	236	herroepen
herroepen.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	368	all	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	236	herroepen
