_model	model.x	model.y	LEMMAPATH	LEMMAREL	base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type
goedkoop.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	-1.5436695509319678	-0.16730379977434093	NA	NA	BOW	bound	699	all	10_10	1	selection	5000	5000	nav	4_4	302	goedkoop
goedkoop.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	1.2833144181074019	-1.2372115086533764	NA	NA	BOW	bound	699	all	10_10	1	selection	5000	5000	all	4_4	302	goedkoop
goedkoop.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.9639423106558175	-0.5120306388954858	NA	NA	BOW	bound	699	all	10_10	1	selection	FOC	413	nav	4_4	302	goedkoop
goedkoop.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.9135319585620232	-0.5647367121275666	NA	NA	BOW	bound	699	all	10_10	1	selection	FOC	699	all	4_4	302	goedkoop
goedkoop.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	-2.1100015760696027	-0.47468568554979407	NA	NA	BOW	bound	1308	all	10_10	1	no	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	1.5760831779806679	-1.9858520100513832	NA	NA	BOW	bound	1308	all	10_10	1	no	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	-1.6037957398731315	-0.6623972375341121	NA	NA	BOW	bound	1308	all	10_10	1	no	FOC	747	nav	4_4	303	goedkoop
goedkoop.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	-1.6318413691858549	-0.748370256700699	NA	NA	BOW	bound	1308	all	10_10	1	no	FOC	1308	all	4_4	303	goedkoop
goedkoop.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.31757391509563915	-0.05480118035483239	NA	NA	BOW	bound	445	lex	5_5	1	weight	5000	5000	nav	4_4	296	goedkoop
goedkoop.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	1.1172893093965774	-0.7357327266117923	NA	NA	BOW	bound	445	lex	5_5	1	weight	5000	5000	all	4_4	296	goedkoop
goedkoop.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3651988889497635	-0.1599673252723792	NA	NA	BOW	bound	445	lex	5_5	1	weight	FOC	334	nav	4_4	296	goedkoop
goedkoop.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.3358899729726594	-0.14357182364853469	NA	NA	BOW	bound	445	lex	5_5	1	weight	FOC	445	all	4_4	296	goedkoop
goedkoop.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.6005417694954609	0.10504419521250627	NA	NA	BOW	bound	445	lex	5_5	1	selection	5000	5000	nav	4_4	296	goedkoop
goedkoop.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.9986893110544258	-0.7610451417547497	NA	NA	BOW	bound	445	lex	5_5	1	selection	5000	5000	all	4_4	296	goedkoop
goedkoop.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.5219467016749215	-0.03704335141856989	NA	NA	BOW	bound	445	lex	5_5	1	selection	FOC	334	nav	4_4	296	goedkoop
goedkoop.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.5152280746091564	-0.02611700187854649	NA	NA	BOW	bound	445	lex	5_5	1	selection	FOC	445	all	4_4	296	goedkoop
goedkoop.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.888041313476925	0.12846819825576242	NA	NA	BOW	bound	662	lex	5_5	1	no	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	1.4160694494799202	-1.0664574496480181	NA	NA	BOW	bound	662	lex	5_5	1	no	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.7116116015157675	-0.054001829628986	NA	NA	BOW	bound	662	lex	5_5	1	no	FOC	509	nav	4_4	303	goedkoop
goedkoop.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.700005677016813	-0.040355311416412125	NA	NA	BOW	bound	662	lex	5_5	1	no	FOC	662	all	4_4	303	goedkoop
goedkoop.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.1946186210812233	0.2292450506226966	NA	NA	BOW	bound	542	all	5_5	1	weight	5000	5000	nav	4_4	300	goedkoop
goedkoop.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	1.3086178459766007	-0.36932131223342984	NA	NA	BOW	bound	542	all	5_5	1	weight	5000	5000	all	4_4	300	goedkoop
goedkoop.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.27617560011712505	0.057677848195796244	NA	NA	BOW	bound	542	all	5_5	1	weight	FOC	334	nav	4_4	300	goedkoop
goedkoop.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.22289292250879675	0.04543324361993054	NA	NA	BOW	bound	542	all	5_5	1	weight	FOC	542	all	4_4	300	goedkoop
goedkoop.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	-1.0906074035171909	0.5947561151973454	NA	NA	BOW	bound	542	all	5_5	1	selection	5000	5000	nav	4_4	300	goedkoop
goedkoop.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	1.3814841228281902	-0.4234934879948775	NA	NA	BOW	bound	542	all	5_5	1	selection	5000	5000	all	4_4	300	goedkoop
goedkoop.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.6147226550662817	0.18524325018627544	NA	NA	BOW	bound	542	all	5_5	1	selection	FOC	334	nav	4_4	300	goedkoop
goedkoop.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.5675317516015735	0.17592380549189593	NA	NA	BOW	bound	542	all	5_5	1	selection	FOC	542	all	4_4	300	goedkoop
goedkoop.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	-1.5787593445680312	0.741931244099564	NA	NA	BOW	bound	854	all	5_5	1	no	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	2.0822705550763416	-0.6727163901730139	NA	NA	BOW	bound	854	all	5_5	1	no	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	-1.091664554899741	0.21160054817658588	NA	NA	BOW	bound	854	all	5_5	1	no	FOC	509	nav	4_4	303	goedkoop
goedkoop.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	-1.0759235115517067	0.18563776879563884	NA	NA	BOW	bound	854	all	5_5	1	no	FOC	854	all	4_4	303	goedkoop
goedkoop.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.37312278251550346	0.6222310974441244	NA	NA	BOW	bound	329	lex	3_3	1	weight	5000	5000	nav	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	1.2527207403776452	0.04383126266602771	NA	NA	BOW	bound	329	lex	3_3	1	weight	5000	5000	all	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.4248767432109998	0.5996281960203542	NA	NA	BOW	bound	329	lex	3_3	1	weight	FOC	248	nav	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.39763609428574626	0.5916432497357725	NA	NA	BOW	bound	329	lex	3_3	1	weight	FOC	329	all	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.6433664766335238	0.7614392899237032	NA	NA	BOW	bound	329	lex	3_3	1	selection	5000	5000	nav	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	1.170933850163106	0.017960108441683397	NA	NA	BOW	bound	329	lex	3_3	1	selection	5000	5000	all	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.5553776759356407	0.6103560643984296	NA	NA	BOW	bound	329	lex	3_3	1	selection	FOC	248	nav	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.5447644873206	0.6103119589552489	NA	NA	BOW	bound	329	lex	3_3	1	selection	FOC	329	all	4_4	289	goedkoop
goedkoop.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.8744678228074158	0.912976534143724	NA	NA	BOW	bound	445	lex	3_3	1	no	5000	5000	nav	4_4	302	goedkoop
goedkoop.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	1.5944016935978238	-0.08120213671306796	NA	NA	BOW	bound	445	lex	3_3	1	no	5000	5000	all	4_4	302	goedkoop
goedkoop.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.748664314790743	0.7108222654817864	NA	NA	BOW	bound	445	lex	3_3	1	no	FOC	340	nav	4_4	302	goedkoop
goedkoop.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.735966019425751	0.7121793834049714	NA	NA	BOW	bound	445	lex	3_3	1	no	FOC	445	all	4_4	302	goedkoop
goedkoop.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	-0.1716782323016794	0.9191279911262021	NA	NA	BOW	bound	401	all	3_3	1	weight	5000	5000	nav	4_4	298	goedkoop
goedkoop.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	1.3539273788280235	0.47218588179438387	NA	NA	BOW	bound	401	all	3_3	1	weight	5000	5000	all	4_4	298	goedkoop
goedkoop.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.2886488669583784	0.8427307907850808	NA	NA	BOW	bound	401	all	3_3	1	weight	FOC	248	nav	4_4	298	goedkoop
goedkoop.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.24835564314482647	0.7973350212952918	NA	NA	BOW	bound	401	all	3_3	1	weight	FOC	401	all	4_4	298	goedkoop
goedkoop.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.41511014543574076	1.302412719776753	NA	NA	BOW	bound	401	all	3_3	1	selection	5000	5000	nav	4_4	298	goedkoop
goedkoop.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	1.3149785321322813	0.657293544763993	NA	NA	BOW	bound	401	all	3_3	1	selection	5000	5000	all	4_4	298	goedkoop
goedkoop.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.43556417455780394	0.8902079576508696	NA	NA	BOW	bound	401	all	3_3	1	selection	FOC	248	nav	4_4	298	goedkoop
goedkoop.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.41567215347633957	0.8841847858361767	NA	NA	BOW	bound	401	all	3_3	1	selection	FOC	401	all	4_4	298	goedkoop
goedkoop.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	-0.5936874689604709	1.6790744286095585	NA	NA	BOW	bound	575	all	3_3	1	no	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	2.0242572150278364	0.9022273381384398	NA	NA	BOW	bound	575	all	3_3	1	no	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.616248841624735	1.057215280089177	NA	NA	BOW	bound	575	all	3_3	1	no	FOC	340	nav	4_4	303	goedkoop
goedkoop.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	-0.5996130839041898	1.0628806792808736	NA	NA	BOW	bound	575	all	3_3	1	no	FOC	575	all	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.3261208096289514	-1.0820359326217674	NA	NA	BOW	nobound	697	lex	10_10	1	weight	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	0.9141981479096208	-1.7721879007328587	NA	NA	BOW	nobound	697	lex	10_10	1	weight	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.4093269834560764	-1.1849022392799262	NA	NA	BOW	nobound	697	lex	10_10	1	weight	FOC	500	nav	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.3840702925581126	-1.1612297270972838	NA	NA	BOW	nobound	697	lex	10_10	1	weight	FOC	697	all	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.8130239650668939	-1.3078165774845636	NA	NA	BOW	nobound	697	lex	10_10	1	selection	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	0.585526014998641	-2.0113762482683883	NA	NA	BOW	nobound	697	lex	10_10	1	selection	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.772012085524196	-1.2564187351347123	NA	NA	BOW	nobound	697	lex	10_10	1	selection	FOC	500	nav	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.7537055201053978	-1.2597813617682256	NA	NA	BOW	nobound	697	lex	10_10	1	selection	FOC	697	all	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-1.1230355375868621	-1.6028771496969079	NA	NA	BOW	nobound	1328	lex	10_10	1	no	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	0.6098269313992444	-2.434492995867092	NA	NA	BOW	nobound	1328	lex	10_10	1	no	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.0301022086412337	-1.5218877554379828	NA	NA	BOW	nobound	1328	lex	10_10	1	no	FOC	985	nav	4_4	303	goedkoop
goedkoop.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-1.0042718407546212	-1.5284937684584186	NA	NA	BOW	nobound	1328	lex	10_10	1	no	FOC	1328	all	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.2089354536364719	-0.9480641976188201	NA	NA	BOW	nobound	870	all	10_10	1	weight	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	1.1239443637436202	-1.492589881710128	NA	NA	BOW	nobound	870	all	10_10	1	weight	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3249454275121524	-1.0465432581645038	NA	NA	BOW	nobound	870	all	10_10	1	weight	FOC	500	nav	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.24018973988298406	-1.049733885192659	NA	NA	BOW	nobound	870	all	10_10	1	weight	FOC	870	all	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	-1.460587872634748	-1.057629090152811	NA	NA	BOW	nobound	870	all	10_10	1	selection	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	0.7332125327516746	-1.9064618439684515	NA	NA	BOW	nobound	870	all	10_10	1	selection	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.9942662968729347	-1.1281972126190767	NA	NA	BOW	nobound	870	all	10_10	1	selection	FOC	500	nav	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.9297613271286328	-1.1917018226108977	NA	NA	BOW	nobound	870	all	10_10	1	selection	FOC	870	all	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-1.916493082646571	-1.3845203472910061	NA	NA	BOW	nobound	1769	all	10_10	1	no	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	0.5761712101063012	-2.6517977143008524	NA	NA	BOW	nobound	1769	all	10_10	1	no	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-1.481272223005125	-1.4243640145910093	NA	NA	BOW	nobound	1769	all	10_10	1	no	FOC	985	nav	4_4	303	goedkoop
goedkoop.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-1.407406433241306	-1.582430358293472	NA	NA	BOW	nobound	1769	all	10_10	1	no	FOC	1769	all	4_4	303	goedkoop
goedkoop.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.3396654180773766	-0.341814925028187	NA	NA	BOW	nobound	484	lex	5_5	1	weight	5000	5000	nav	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	1.1263605825212157	-1.0992718497404794	NA	NA	BOW	nobound	484	lex	5_5	1	weight	5000	5000	all	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3896717165366524	-0.43570394520540606	NA	NA	BOW	nobound	484	lex	5_5	1	weight	FOC	355	nav	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.3770835150934551	-0.40408216587439083	NA	NA	BOW	nobound	484	lex	5_5	1	weight	FOC	484	all	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.7990724758547884	-0.1360113993789262	NA	NA	BOW	nobound	484	lex	5_5	1	selection	5000	5000	nav	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.9724708204122348	-1.1611448422658617	NA	NA	BOW	nobound	484	lex	5_5	1	selection	5000	5000	all	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.6369666319689297	-0.26675972004803317	NA	NA	BOW	nobound	484	lex	5_5	1	selection	FOC	355	nav	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.6392561774405537	-0.25231415860507667	NA	NA	BOW	nobound	484	lex	5_5	1	selection	FOC	484	all	4_4	300	goedkoop
goedkoop.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.0967492033509885	-0.1742507440860658	NA	NA	BOW	nobound	749	lex	5_5	1	no	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	1.362401661324136	-1.5536111390251917	NA	NA	BOW	nobound	749	lex	5_5	1	no	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.8780207700557594	-0.2974707411459635	NA	NA	BOW	nobound	749	lex	5_5	1	no	FOC	570	nav	4_4	303	goedkoop
goedkoop.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.8803716546626574	-0.2788848166080889	NA	NA	BOW	nobound	749	lex	5_5	1	no	FOC	749	all	4_4	303	goedkoop
goedkoop.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.23632291804873873	-0.02381206274016872	NA	NA	BOW	nobound	600	all	5_5	1	weight	5000	5000	nav	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	1.3162378980879623	-0.6325057932382857	NA	NA	BOW	nobound	600	all	5_5	1	weight	5000	5000	all	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.2688252259958665	-0.22435902595217885	NA	NA	BOW	nobound	600	all	5_5	1	weight	FOC	355	nav	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.21330394766512034	-0.23855792928849862	NA	NA	BOW	nobound	600	all	5_5	1	weight	FOC	600	all	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	-1.2338598072677247	0.40781229322875195	NA	NA	BOW	nobound	600	all	5_5	1	selection	5000	5000	nav	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	1.3406949634041179	-0.7319064942415577	NA	NA	BOW	nobound	600	all	5_5	1	selection	5000	5000	all	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.7694258071526057	0.018733184342127632	NA	NA	BOW	nobound	600	all	5_5	1	selection	FOC	355	nav	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.7441590524872268	-0.0023543315364708862	NA	NA	BOW	nobound	600	all	5_5	1	selection	FOC	600	all	4_4	302	goedkoop
goedkoop.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	-1.722677934848357	0.3504569243847795	NA	NA	BOW	nobound	984	all	5_5	1	no	5000	5000	nav	4_4	303	goedkoop
goedkoop.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	1.9628261359803687	-1.211116202771696	NA	NA	BOW	nobound	984	all	5_5	1	no	5000	5000	all	4_4	303	goedkoop
goedkoop.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-1.197351895384721	-0.027802114687251647	NA	NA	BOW	nobound	984	all	5_5	1	no	FOC	570	nav	4_4	303	goedkoop
goedkoop.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-1.2149403757788562	-0.08544240889001402	NA	NA	BOW	nobound	984	all	5_5	1	no	FOC	984	all	4_4	303	goedkoop
goedkoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.4478691122401155	0.648674046884354	NA	NA	BOW	nobound	341	lex	3_3	1	weight	5000	5000	nav	4_4	290	goedkoop
goedkoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	1.28189278858107	-0.020898869129910114	NA	NA	BOW	nobound	341	lex	3_3	1	weight	5000	5000	all	4_4	290	goedkoop
goedkoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.4820489137196875	0.6172047701798488	NA	NA	BOW	nobound	341	lex	3_3	1	weight	FOC	255	nav	4_4	290	goedkoop
goedkoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.4556735569303213	0.6099598370838195	NA	NA	BOW	nobound	341	lex	3_3	1	weight	FOC	341	all	4_4	290	goedkoop
goedkoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.7141639483424302	0.7646034214188143	NA	NA	BOW	nobound	341	lex	3_3	1	selection	5000	5000	nav	4_4	290	goedkoop
goedkoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	1.2040195539420238	-0.07619423408823874	NA	NA	BOW	nobound	341	lex	3_3	1	selection	5000	5000	all	4_4	290	goedkoop
goedkoop.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.6050313251633053	0.6065965137293623	NA	NA	BOW	nobound	341	lex	3_3	1	selection	FOC	255	nav	4_4	290	goedkoop
goedkoop.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.5973040278249824	0.6142097131144031	NA	NA	BOW	nobound	341	lex	3_3	1	selection	FOC	341	all	4_4	290	goedkoop
goedkoop.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.9443061744735486	0.9173486144508219	NA	NA	BOW	nobound	475	lex	3_3	1	no	5000	5000	nav	4_4	302	goedkoop
goedkoop.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	1.6964391248912387	-0.23934970612666653	NA	NA	BOW	nobound	475	lex	3_3	1	no	5000	5000	all	4_4	302	goedkoop
goedkoop.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.8142641768502086	0.6981259676200645	NA	NA	BOW	nobound	475	lex	3_3	1	no	FOC	364	nav	4_4	302	goedkoop
