size	max_diss	av_diss	diameter	separation	medoid	medoid_i
28	2.897970730351602	1.9291677588915863	3.1772827511186854	0.937975306949742	haken.LEMMAPATH3.PPMIselection.LENGTH5000.SOCPOSnav	1
25	2.578106802878722	1.8003264641558756	2.925394687141572	1.170756932583309	haken.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall	2
18	2.7450859981696	1.9899074039678657	3.2156358776250293	0.937975306949742	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	3
37	3.0607472718322963	2.203039708764146	3.4626175904988243	1.0937535811294914	haken.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSall	4
29	2.9734678270247588	2.0322684493608127	3.3357367329453993	0.828716616937301	haken.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	5
24	2.6003262362008477	1.9189618152929624	3.1366524848209276	2.198749647165739	haken.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	6
25	2.5086361724481163	1.7229554127006088	3.202495830468002	1.0846959601128991	haken.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall	7
18	2.366486586546916	1.782161733545882	2.8334551730267976	0.828716616937301	haken.nobound5-5lex.PPMIselection.LENGTH5000.SOCPOSnav	8
