_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
haken.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-0.34547266462565146	-0.2797154408488722	LEMMAPATHweight	NA	NA	LEMMAPATH	442	weight	NA	NA	5000	nav	245	2	haken.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
haken.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-0.2563869880031192	-0.2771956330395503	LEMMAPATHweight	NA	NA	LEMMAPATH	442	weight	NA	NA	FOC	all	245	2	haken.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
haken.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-0.2529681123775097	-0.2908670179421548	LEMMAPATHweight	NA	NA	LEMMAPATH	442	weight	NA	NA	FOC	nav	245	2	haken.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	-2.224783290896026	-0.06512693065195224	NA	LEMMAREL1	NA	LEMMAREL	247	no	NA	NA	5000	all	230	3	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
haken.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-2.2432880981411683	-0.11392356987925475	NA	LEMMAREL1	NA	LEMMAREL	247	no	NA	NA	5000	nav	230	3	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-2.1933418681693206	-0.19478179999461356	NA	LEMMAREL1	NA	LEMMAREL	247	no	NA	NA	FOC	all	230	3	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
haken.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-2.34707408514924	-0.22373665203770915	NA	LEMMAREL1	NA	LEMMAREL	247	no	NA	NA	FOC	nav	230	3	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	-1.91609592329921	0.12477008753087268	NA	LEMMAREL1	NA	LEMMAREL	175	selection	NA	NA	5000	all	222	3	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	-1.909512170206092	0.08671548893027427	NA	LEMMAREL1	NA	LEMMAREL	175	selection	NA	NA	5000	nav	222	3	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-1.8519367789119892	0.168853840602516	NA	LEMMAREL1	NA	LEMMAREL	175	selection	NA	NA	FOC	all	222	3	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
haken.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-2.011474345659866	0.1661345824334754	NA	LEMMAREL1	NA	LEMMAREL	175	selection	NA	NA	FOC	nav	222	3	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	-1.8403704840390276	0.16201794085048374	NA	LEMMAREL1	NA	LEMMAREL	175	weight	NA	NA	5000	all	222	3	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
haken.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-1.800180924790797	0.13565838796795038	NA	LEMMAREL1	NA	LEMMAREL	175	weight	NA	NA	5000	nav	222	3	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
haken.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-1.925839218462524	0.3407437228094356	NA	LEMMAREL1	NA	LEMMAREL	175	weight	NA	NA	FOC	all	222	3	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
haken.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-2.0672096675317846	0.3764838101210298	NA	LEMMAREL1	NA	LEMMAREL	175	weight	NA	NA	FOC	nav	222	3	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
haken.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	-1.179020207289831	-0.0806715301262359	NA	LEMMAREL2	NA	LEMMAREL	394	no	NA	NA	5000	all	246	1	haken.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
haken.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-1.1122506049788776	-0.09773464478103468	NA	LEMMAREL2	NA	LEMMAREL	394	no	NA	NA	5000	nav	246	1	haken.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
haken.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-1.0163464503809334	-0.10211789992875918	NA	LEMMAREL2	NA	LEMMAREL	394	no	NA	NA	FOC	all	246	1	haken.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
haken.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-1.0312473656621692	-0.1424158418903114	NA	LEMMAREL2	NA	LEMMAREL	394	no	NA	NA	FOC	nav	246	1	haken.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
haken.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	-1.0737104734878786	0.0735747438503645	NA	LEMMAREL2	NA	LEMMAREL	266	selection	NA	NA	5000	all	243	3	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
haken.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-0.9941362830491935	0.05053497082343725	NA	LEMMAREL2	NA	LEMMAREL	266	selection	NA	NA	5000	nav	243	3	haken.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
haken.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.931084243048964	0.00649346941852927	NA	LEMMAREL2	NA	LEMMAREL	266	selection	NA	NA	FOC	all	243	1	haken.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
haken.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.938301390235996	-0.02502262504020934	NA	LEMMAREL2	NA	LEMMAREL	266	selection	NA	NA	FOC	nav	243	1	haken.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
haken.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.7849449038402039	0.00292067828845181	NA	LEMMAREL2	NA	LEMMAREL	266	weight	NA	NA	5000	all	243	2	haken.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
haken.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.6831763663451837	-0.03983278915874734	NA	LEMMAREL2	NA	LEMMAREL	266	weight	NA	NA	5000	nav	243	2	haken.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
haken.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.7462166193096021	-0.0091395610297791	NA	LEMMAREL2	NA	LEMMAREL	266	weight	NA	NA	FOC	all	243	2	haken.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
haken.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7599757793420542	-0.04818737775069761	NA	LEMMAREL2	NA	LEMMAREL	266	weight	NA	NA	FOC	nav	243	2	haken.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
haken.bound10-10all.PPMIno.LENGTH5000.SOCPOSall	-0.43087857867382473	-1.2389582410071438	NA	NA	TRUE	BOW	1040	no	all	10-10	5000	all	251	1	haken.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
haken.bound10-10all.PPMIno.LENGTH5000.SOCPOSnav	-0.4252194246083552	-1.1328067441068637	NA	NA	TRUE	BOW	1040	no	all	10-10	5000	nav	251	1	haken.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
haken.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	-0.15241581662693215	-0.9248516687524456	NA	NA	TRUE	BOW	1040	no	all	10-10	FOC	all	251	1	haken.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
haken.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.1765672000509354	-0.9264179054150968	NA	NA	TRUE	BOW	1040	no	all	10-10	FOC	nav	251	1	haken.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall
haken.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	-0.4689006076277674	-0.5748501228099628	NA	NA	TRUE	BOW	556	selection	all	10-10	5000	all	251	4	haken.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.4558938187941291	-0.5415539957318964	NA	NA	TRUE	BOW	556	selection	all	10-10	5000	nav	251	4	haken.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.20621767192041784	-0.44360877052044306	NA	NA	TRUE	BOW	556	selection	all	10-10	FOC	all	251	4	haken.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.235097386096712	-0.43748074645199886	NA	NA	TRUE	BOW	556	selection	all	10-10	FOC	nav	251	4	haken.nobound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	-0.04122455840578463	-0.24890514409678016	NA	NA	TRUE	BOW	556	weight	all	10-10	5000	all	251	2	haken.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
haken.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.02989751444417496	-0.259613269680911	NA	NA	TRUE	BOW	556	weight	all	10-10	5000	nav	251	2	haken.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
haken.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.00167279459999451	-0.26342164049634487	NA	NA	TRUE	BOW	556	weight	all	10-10	FOC	all	251	2	haken.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
haken.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.00501590770491278	-0.271453324585972	NA	NA	TRUE	BOW	556	weight	all	10-10	FOC	nav	251	2	haken.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall
haken.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.128888083172886	-0.9481484798299014	NA	NA	TRUE	BOW	722	no	lex	10-10	5000	all	249	5	haken.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav
haken.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.1238785051304685	-0.8851645494320609	NA	NA	TRUE	BOW	722	no	lex	10-10	5000	nav	249	5	haken.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav
haken.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	0.89215914294354	-0.8328290506871393	NA	NA	TRUE	BOW	722	no	lex	10-10	FOC	all	249	5	haken.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav
haken.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.9097440104758272	-0.8272689932909704	NA	NA	TRUE	BOW	722	no	lex	10-10	FOC	nav	249	5	haken.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav
haken.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	0.9003770563021769	-0.42677975994474704	NA	NA	TRUE	BOW	375	selection	lex	10-10	5000	all	246	5	haken.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav
haken.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.9025328157837396	-0.400960913262278	NA	NA	TRUE	BOW	375	selection	lex	10-10	5000	nav	246	5	haken.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav
haken.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.7707005310560383	-0.38351530876013895	NA	NA	TRUE	BOW	375	selection	lex	10-10	FOC	all	246	5	haken.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav
haken.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.7888618222799669	-0.3632951220193357	NA	NA	TRUE	BOW	375	selection	lex	10-10	FOC	nav	246	5	haken.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav
haken.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	0.8552359389278245	-0.33969849905548977	NA	NA	TRUE	BOW	375	weight	lex	10-10	5000	all	246	5	haken.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav
haken.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	0.8367470349948629	-0.31334150864516924	NA	NA	TRUE	BOW	375	weight	lex	10-10	5000	nav	246	5	haken.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav
haken.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	0.7618768630422679	-0.31552128234880766	NA	NA	TRUE	BOW	375	weight	lex	10-10	FOC	all	246	5	haken.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav
haken.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.7921154325575542	-0.31056750381588605	NA	NA	TRUE	BOW	375	weight	lex	10-10	FOC	nav	246	5	haken.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav
haken.bound3-3all.PPMIno.LENGTH5000.SOCPOSall	-0.6215447091766718	1.2625553167354038	NA	NA	TRUE	BOW	427	no	all	3-3	5000	all	251	6	haken.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3all.PPMIno.LENGTH5000.SOCPOSnav	-0.5635010113139338	1.3216963686395655	NA	NA	TRUE	BOW	427	no	all	3-3	5000	nav	251	6	haken.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3all.PPMIno.LENGTHFOC.SOCPOSall	-0.2622067528403619	0.8908781963564085	NA	NA	TRUE	BOW	427	no	all	3-3	FOC	all	251	6	haken.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3all.PPMIno.LENGTHFOC.SOCPOSnav	-0.26162242481849285	0.9414127642443784	NA	NA	TRUE	BOW	427	no	all	3-3	FOC	nav	251	6	haken.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	-0.43269688898189274	1.057289287537695	NA	NA	TRUE	BOW	342	selection	all	3-3	5000	all	251	6	haken.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3all.PPMIselection.LENGTH5000.SOCPOSnav	-0.3866330279807002	1.0766830017037612	NA	NA	TRUE	BOW	342	selection	all	3-3	5000	nav	251	6	haken.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	-0.17560228563397026	0.8020837103796264	NA	NA	TRUE	BOW	342	selection	all	3-3	FOC	all	251	6	haken.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.1518609596371378	0.8210101953673854	NA	NA	TRUE	BOW	342	selection	all	3-3	FOC	nav	251	6	haken.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3all.PPMIweight.LENGTH5000.SOCPOSall	0.09173629954624352	1.0205675087035055	NA	NA	TRUE	BOW	342	weight	all	3-3	5000	all	251	6	haken.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3all.PPMIweight.LENGTH5000.SOCPOSnav	0.1203785359332073	1.0630661700019204	NA	NA	TRUE	BOW	342	weight	all	3-3	5000	nav	251	6	haken.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSall	0.1438513944299203	0.8893581903027075	NA	NA	TRUE	BOW	342	weight	all	3-3	FOC	all	251	6	haken.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3all.PPMIweight.LENGTHFOC.SOCPOSnav	0.1993492219284456	0.9484849207427576	NA	NA	TRUE	BOW	342	weight	all	3-3	FOC	nav	251	6	haken.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3lex.PPMIno.LENGTH5000.SOCPOSall	1.178149712480421	0.7230044081261118	NA	NA	TRUE	BOW	267	no	lex	3-3	5000	all	230	7	haken.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3lex.PPMIno.LENGTH5000.SOCPOSnav	1.1305077063403164	0.6693521970888346	NA	NA	TRUE	BOW	267	no	lex	3-3	5000	nav	230	7	haken.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSall	0.8156286560323953	0.4747754527440419	NA	NA	TRUE	BOW	267	no	lex	3-3	FOC	all	230	7	haken.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3lex.PPMIno.LENGTHFOC.SOCPOSnav	0.818635378909802	0.4707509450215997	NA	NA	TRUE	BOW	267	no	lex	3-3	FOC	nav	230	7	haken.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall	0.8743611114723172	0.5774219232148259	NA	NA	TRUE	BOW	216	selection	lex	3-3	5000	all	225	7	haken.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSnav	0.844957184370041	0.5194343743807401	NA	NA	TRUE	BOW	216	selection	lex	3-3	5000	nav	225	7	haken.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall	0.6593884399553518	0.42465461384079056	NA	NA	TRUE	BOW	216	selection	lex	3-3	FOC	all	225	7	haken.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
haken.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.6755591256368095	0.43256164735652247	NA	NA	TRUE	BOW	216	selection	lex	3-3	FOC	nav	225	7	haken.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall
