_model	model.x	model.y	LEMMAPATH	LEMMAREL	base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type
heet.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.5702572286278019	0.1346638351058277	NA	NA	BOW	bound	495	lex	10_10	1	weight	5000	5000	nav	4_4	325	heet
heet.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.579873511260047	-0.6314508419573847	NA	NA	BOW	bound	495	lex	10_10	1	weight	5000	5000	all	4_4	325	heet
heet.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5328508230265248	0.34557485389985754	NA	NA	BOW	bound	495	lex	10_10	1	weight	FOC	359	nav	4_4	325	heet
heet.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.5009733129286247	0.3295800275182366	NA	NA	BOW	bound	495	lex	10_10	1	weight	FOC	495	all	4_4	325	heet
heet.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.5714012315894633	0.485394238158619	NA	NA	BOW	bound	495	lex	10_10	1	selection	5000	5000	nav	4_4	325	heet
heet.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.735371596574817	-0.6804808860802111	NA	NA	BOW	bound	495	lex	10_10	1	selection	5000	5000	all	4_4	325	heet
heet.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.4804567240861485	0.4235023253515139	NA	NA	BOW	bound	495	lex	10_10	1	selection	FOC	359	nav	4_4	325	heet
heet.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.4709915488411319	0.4089761165491175	NA	NA	BOW	bound	495	lex	10_10	1	selection	FOC	495	all	4_4	325	heet
heet.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	-0.7319871430457426	0.8544515151009154	NA	NA	BOW	bound	975	lex	10_10	1	no	5000	5000	nav	4_4	331	heet
heet.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	-1.2048581729964043	-1.2746961489778417	NA	NA	BOW	bound	975	lex	10_10	1	no	5000	5000	all	4_4	331	heet
heet.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.617384606452731	0.6460840747482102	NA	NA	BOW	bound	975	lex	10_10	1	no	FOC	726	nav	4_4	331	heet
heet.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.6028479400008799	0.6522851413391673	NA	NA	BOW	bound	975	lex	10_10	1	no	FOC	975	all	4_4	331	heet
heet.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.32590373695351665	0.34335048988587774	NA	NA	BOW	bound	622	all	10_10	1	weight	5000	5000	nav	4_4	331	heet
heet.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	-0.10427607270949145	-0.8756567522606062	NA	NA	BOW	bound	622	all	10_10	1	weight	5000	5000	all	4_4	331	heet
heet.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.4238641372763427	0.3860334695578507	NA	NA	BOW	bound	622	all	10_10	1	weight	FOC	359	nav	4_4	331	heet
heet.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.3971413661837555	0.36654858196955187	NA	NA	BOW	bound	622	all	10_10	1	weight	FOC	622	all	4_4	331	heet
heet.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.5509873103858145	0.8973974258219717	NA	NA	BOW	bound	622	all	10_10	1	selection	5000	5000	nav	4_4	331	heet
heet.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	1.6333184082310148	0.3352148688033511	NA	NA	BOW	bound	622	all	10_10	1	selection	5000	5000	all	4_4	331	heet
heet.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.08376577467737097	0.6222245498343956	NA	NA	BOW	bound	622	all	10_10	1	selection	FOC	359	nav	4_4	331	heet
heet.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.029917101223681644	0.6063987232080438	NA	NA	BOW	bound	622	all	10_10	1	selection	FOC	622	all	4_4	331	heet
heet.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.6367628922329454	1.321069211261166	NA	NA	BOW	bound	1294	all	10_10	1	no	5000	5000	nav	4_4	331	heet
heet.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	2.05455957356568	0.8809952773439499	NA	NA	BOW	bound	1294	all	10_10	1	no	5000	5000	all	4_4	331	heet
heet.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.005116000690722777	0.9908272663512622	NA	NA	BOW	bound	1294	all	10_10	1	no	FOC	726	nav	4_4	331	heet
