cw	pmi_4	raw_4	pmi_10	raw_10	freq
--Is/noun			4.299028	1	26
-/name			-2.2270584	2	36107
-/num			-1.2118644	3	19634
-/punct	0.23016384	276.0	0.06947637	581	1059446
-1/num			0.9612758	1	736
-2/num			1.3281207	1	509
-35/num			3.81589	1	43
-De/noun	2.3265724	1.0	1.4186419	1	474
-Een/name	2.4663877	1.0	1.5637869	1	419
-Hemiksem/name			6.8639774	1	2
-Minister/name			2.9906952	1	98
-Op/name	4.6983414	2.0	3.7959244	2	89
-Welke/adj			2.3476386	1	183
-_dan/adv			7.5571246	1	1
-boerin/noun			5.765365	1	6
-de/noun	2.8869572	2.0	1.9764519	2	534
-flora/noun	5.701383	1.0	4.784536	1	16
-groen/adj			6.1708302	1	4
-herkenbaar/adj	8.473971	2.0	7.5571246	2	2
-hij/name	5.989065	1.0	5.072218	1	12
-houd_vol/verb			7.5571246	1	1
-in/noun			1.7156113	1	348
-kar/noun			7.5571246	1	1
-korpsen/noun			7.5571246	1	1
-maar/name			4.6126857	1	19
-opmerkelijk/adj	7.7808247	1.0	6.8639774	1	2
-vrouw/noun	2.8342836	1.0	1.9246591	1	283
-waarschijnlijk/adj			5.376707	1	9
-word/verb	4.1699066	1.0	3.2605197	1	74
-www/name			6.8639774	1	2
.../name			-0.28605708	1	2586
.../punct	0.07723436	23.0	0.02454069	54	103573
../punct	-0.0934629	1.0	0.3865629	4	5416
./name			0.27002582	2	3011
./punct	0.017711598	5888.0	0.07216411	15479	28225482
.?/num			3.331021	1	71
//name			-1.8355039	1	13088
//punct	0.65790474	18.0	0.311931	31	45910
0,17/num			2.7340245	1	126
0,25/num	1.6451244	1.0	1.4290553	2	927
0,5/num	0.33946756	1.0	0.53177893	3	3424
0,50/num	2.0525527	1.0	1.143092	1	617
0,7/num			-0.17078483	1	2306
0,74/num			2.76506	1	121
0-0/noun			-0.66420645	1	3803
0-0/num	0.78345716	2.0	-0.1235474	2	4405
0-1/num			-1.7141579	2	21461
0-2/num			-1.9291301	1	13333
0-7/num			1.4850022	1	437
0.05/num			2.8941574	1	109
007/name			1.7138702	1	353
016-55.02.02/num			7.0264964	1	2
02-245.48.63/num			7.5571246	1	1
02/712.62.07/num			8.06795	1	1
03/440.07.44/num			5.9476867	1	5
0486/68.18.44/num			7.5571246	1	1
057-22.85.55/num			6.053047	1	5
0570-622452/num			7.5571246	1	1
09/221.17.03ONS/noun			7.5571246	1	1
1,10/num			1.493572	1	434
1,20/num			1.1319315	1	622
1,24/num			1.4568057	1	454
1,25/num			0.541704	2	2265
1,3/num	-0.18117738	1.0	-0.392893	2	5767
1,5/num			-0.10303679	5	10787
1,50/num			0.7371629	1	931
1,55/num	2.6959326	1.0	1.7909936	1	324
1,6/num			-0.21091169	2	4810
1,61/num			2.6433675	1	138
1,65/num			1.4663806	1	447
1,67/num			2.40963	1	174
1,68/num			2.35642	1	185
1,73/num			2.3943408	1	177
1,75/num			1.1972481	2	1175
1,8/num	-0.011446902	1.0	-0.9167016	1	4868
1,80/num			1.29783	1	527
1,85/num			1.4662673	1	448
1,86/num			2.2675958	1	202
1,87/num			2.5322578	1	155
1,90/num	2.7076058	1.0	3.1838865	4	320
1-0/num			-2.7914124	1	31566
1-1/noun			-1.7923427	1	11709
1-2-derbynederlaag/noun	8.473971	1.0	7.5571246	1	1
1-2/num			-1.0923066	1	5792
1./num			-3.1881359	1	46650
1.00/noun	3.7001143	1.0	2.7915378	1	119
1.000/num			-1.5110644	1	8825
1.125/num			3.5746431	1	54
1.245/num			4.466082	1	22
1.30/noun			1.6378276	1	376
1.362/num	5.6407585	1.0	4.741716	1	17
1.397/num	5.4782395	1.0	4.5613923	1	20
1.425/num	4.6673093	1.0	3.7616355	1	45
1.432/num			4.784536	1	16
1.499/num			3.8632576	1	41
1.5/num			1.8893149	1	291
1.50/num			2.68422	1	136
1.500/num	-0.36176604	1.0	-1.2680237	1	6921
1.55/num	4.1076937	1.0	3.2016988	1	79
1.65/num			4.5630603	3	60
1.66/num			5.2545395	1	10
1.68/num			3.9960785	1	36
1.70/num			4.405814	3	71
1.75/num			3.5027344	1	58
1.750/num	2.770606	1.0	1.8660897	1	302
1.78/num			4.2249203	1	28
1.795/num			4.3145323	1	26
1.80/num			3.273538	2	146
1.80_meter/noun			5.9476867	1	5
1.999/num	5.115334	1.0	4.905645	2	29
1/16de/num			1.9595364	2	560
1/2/num	1.3889074	1.0	0.479711	1	1200
1/4/num			1.6953418	1	355
1/name			-1.9637637	4	56531
1/noun	-1.0543513	5.0	-0.3864488	24	69141
1/num	-1.2530769	7.0	-0.66885334	31	118827
10-21/num			3.5906134	1	53
10.000/num			-0.84034985	3	13558
10.091/num			5.6112146	1	7
10/name			-1.5993296	1	9610
10/noun			-1.294701	3	21393
10/num	-1.3316094	5.0	-0.7118067	23	91258
100.000/num	-0.81594193	1.0	-1.0257158	2	10904
100/num	-0.2518226	7.0	-0.61817545	12	43355
1000/num			-1.4545879	1	8407
1050/num			1.0258827	1	707
107/num			-0.018793276	1	1972
10:1/num			6.1708302	1	4
11,4/num	2.600095	1.0	1.6929255	1	357
11,50/num			2.27799	1	201
11.000/num	0.97808266	1.0	0.7677307	2	1814
11.15/noun	2.4038117	1.0	1.4976511	1	433
11.30/noun	0.69231147	1.0	0.48006973	2	2403
11.40/noun			2.9818983	1	98
11/name			-0.5382225	2	6645
11/noun			-0.9916835	7	36830
11/num			-1.9405365	3	40771
110/num			-0.45164004	2	6110
111/num			0.017831678	1	1914
112/num			-0.30963597	1	2650
115.000/num	2.7025306	1.0	1.8016989	1	324
115/num			-0.46434498	1	3091
11de/num			0.37162402	1	1350
12,8/num			1.5853528	1	398
12.00/noun			0.99828875	1	723
12.30/noun			0.67882395	2	1975
12.51,48/num			6.4585123	1	3
12.55/noun			3.9462068	1	37
12/name			-1.1267687	1	5996
12/noun	-1.3532284	1.0	-1.1566627	3	18653
12/num	-0.53198105	7.0	-0.29424465	22	57411
120.000/num			-0.015121096	1	1980
120/num	0.12093612	3.0	0.19530857	8	12795
1200/num			-0.14800267	1	2274
122/num	1.14496	1.0	0.93047315	2	1530
125/num	1.380318	5.0	1.0630683	9	6058
1250/num	2.273209	1.0	1.3678343	1	497
127/num			0.20840843	1	1573
1278/noun			6.4585123	1	3
128/num	0.8857114	1.0	-0.014992453	1	1984
129/name			2.144586	1	228
129/num			0.3845466	1	1324
13/noun			-0.9767634	4	20739
13/num	-2.1181967	1.0	-1.2324859	6	40176
130.000/num			0.6420463	1	1029
130/num			-0.11567202	3	6560
131/num			0.39310056	1	1304
135/num	1.98743	4.0	1.6389607	7	2636
136/num	1.8497406	2.0	0.94029003	2	1517
137/num			0.37541863	1	1334
14,70/num			4.050067	1	34
14.25/num			2.6408	1	145
14.30/noun			-1.2334564	1	6653
14/noun	-1.6420684	1.0	-0.9363064	5	24865
14/num	-1.2027615	3.0	-0.81003183	11	48120
140/num			-0.49900088	2	6410
1448/name			6.4585123	1	3
145/num			1.1348792	3	1868
148/num			0.57621187	1	1094
15%/num			1.3885605	1	485
15,9/num			2.5047078	1	158
15.00-17.25/noun			7.662485	1	1
15.000/num			-1.1370174	1	6093
15.200/num	5.178135	1.0	4.263141	1	27
15.340/num			5.9476867	1	5
15/noun			-1.648781	3	30549
15/num	-2.6296122	1.0	-0.89737594	14	66844
150.000/num	0.14739445	1.0	-0.75715643	1	4163
150/num	-0.8397991	2.0	-0.24130037	9	22300
150ste/num			1.9230496	1	287
152/num			0.52379453	1	1149
155/num			0.23451515	1	1536
159/name			2.489794	1	160
1591/num			5.477683	1	8
16,95/num			2.3419173	1	197
16.30/noun	0.5790014	1.0	0.36771166	2	2691
16/name	0.011842145	1.0	-0.89470834	1	4756
16/noun			-1.2318677	3	20089
16/num	-1.4296907	2.0	-1.237954	6	40303
160/num			-1.0988996	1	5839
160_euro/noun			7.5571246	1	1
165.000/num			2.144586	1	229
165/num			0.1407161	1	1689
1655-1660/num			6.8639774	1	2
169/num			0.97593087	1	734
16K/noun	8.473971	1.0	7.5571246	1	1
16V/name			4.466082	1	22
16de/num			-0.23137708	1	2459
17,8/num			2.2530737	1	207
17,90/num	4.80721	3.0	3.900424	3	119
17.20/noun	3.6288009	1.0	2.7344267	1	128
17/noun	-0.90692854	2.0	-0.71033716	6	23878
17/num			-1.5871214	4	38139
170/num			-0.69217604	1	3896
1700/noun			2.0489516	1	252
172/num			0.7247397	1	944
174,6/num			5.477683	1	8
176/num			1.368604	2	996
1793/noun	4.1350484	1.0	3.2191806	1	77
18,4/num	3.0889034	1.0	2.1839318	1	220
18,5/num			1.1349335	1	627
18,59/num			3.3339472	1	70
18-21/num			3.2797644	1	76
18-25/noun			1.1587794	1	618
18.000/num			0.14017509	1	1699
18.25/num			2.8187356	1	119
18.30/noun			-0.56809205	1	3452
18/noun	-1.7644019	1.0	-1.0560876	5	28146
18/num	-1.54634	2.0	-1.0664996	8	45254
180/num			-0.52221453	2	6553
1826/noun			2.9519544	1	100
1830/noun			1.868879	2	594
1850/noun	1.9412737	1.0	1.0306298	1	689
1856-1931/noun			7.5571246	1	1
1861/noun	3.2375298	1.0	3.0159597	2	188
1865/noun			1.8846608	1	294
1876-1958/num			5.6112146	1	7
1886/noun			1.5694171	1	402
1898/noun			1.2012775	1	581
18de-19de/noun			6.1708302	1	4
19-11/num			3.787818	1	45
19.15/noun			1.3450197	1	508
19.30/noun			-1.384146	1	7776
19.45/noun	0.504787	1.0	-0.40741345	1	2898
19/noun			-0.86489594	5	23205
190/num	0.83927196	1.0	0.62660545	2	2080
1900/noun			-0.21821418	1	2411
1902/noun			1.7494327	2	674
1907/noun			1.8066971	2	636
1912/noun			0.5839094	1	1078
1917/noun			0.39252028	1	1306
1919/noun			0.61869466	1	1040
192.911,57/num			7.5571246	1	1
1926/noun	1.4210345	1.0	0.51091266	1	1161
1926/num			2.7759025	1	122
1927/noun	1.2500381	1.0	0.34067217	1	1377
1928/noun	1.1241784	1.0	0.21311645	1	1561
1929/noun	1.030747	1.0	0.8147453	2	1716
1930/noun	0.9958021	1.0	1.1838049	3	1772
1931/num			2.8548276	1	112
1932/noun			1.0006304	2	1428
1934/noun			0.8272408	2	1693
1934/num	3.3257508	1.0	2.4198568	1	173
1935/noun			0.19460629	1	1594
1937/noun	0.94752353	1.0	0.72946835	2	1863
1939/noun			-0.04525172	1	2018
1940-'45/num			3.947559	1	38
1940-1945/noun			3.6859236	1	48
1940-45/num			5.3710732	1	9
1940/noun			-0.54981196	1	3349
1941/noun			-0.16347013	1	2276
1944/noun	0.38506463	1.0	0.16765335	2	3268
1946/noun			-0.23137708	1	2444
1947/noun			0.30735892	2	2850
1948-1978/num			7.5571246	1	1
1948/noun	0.36832467	1.0	0.8444419	4	3325
1950/noun			-0.52201307	1	3260
1951/noun	0.73200387	1.0	-0.17664647	1	2312
1952/num			1.7913067	1	324
1953/num			1.7361519	1	342
1955/noun	0.7339598	1.0	0.51704806	2	2309
1956/66/noun			7.5571246	1	1
1957/noun			-0.27141127	1	2543
1960/noun			-0.8580137	1	4570
1962/noun			-0.6267194	1	3629
1963/noun			0.113022216	2	3456
1964-'64/num			7.5571246	1	1
1964-1966/noun			6.1708302	1	4
1964/noun			-0.592968	1	3496
1965/noun	0.26170856	1.0	0.044916805	2	3701
1966/noun	0.2549825	1.0	-0.6547519	1	3726
1967/noun	0.002377605	1.0	-0.21479614	2	4799
1969/noun	0.19579749	1.0	-0.71402735	1	3951
1969/num			0.65780485	1	1011
1970/noun			-0.33494443	2	5409
1971/noun			-0.02164722	2	3955
1972/noun	-0.02889426	1.0	-0.9387632	1	4944
1973/noun	-0.056877732	1.0	-0.96702427	1	5091
1974/noun	-0.12055275	1.0	-0.33693236	2	5419
1975/noun			-0.40086642	2	5784
1976/noun	-0.1775556	1.0	-1.0863047	1	5791
1977/noun			-0.28389645	2	5222
1978-1996/tag	8.473971	1.0	7.5571246	1	1
1978/noun			-0.998385	1	5248
1979/noun			0.07258748	3	5396
1980/noun			-1.3730453	1	7643
1981/noun			-0.32736713	2	5361
1982/noun	-0.3627836	1.0	0.3363778	5	6912
1983/noun	-0.23977454	1.0	-0.0519361	3	6105
1984/noun			-0.5362918	2	6625
1985/noun	-0.42040706	1.0	-1.3312734	1	7315
1986/noun	-0.46334523	1.0	0.23513615	5	7640
1988-1989/num			5.4529905	1	9
1988/noun	-0.68662673	1.0	-0.2113505	4	9548
1989/noun			-1.1372645	2	12049
1989/num			0.6151612	1	1045
1990/noun			-0.53721565	4	13235
1990/num			0.22041564	1	1550
1991/noun	-1.1300563	1.0	-0.43139797	5	14872
1992-2001/num			6.0419974	1	5
1992/name			1.045305	1	682
1992/noun	-0.5425714	2.0	-0.35492614	6	16536
1992/num			0.18878497	1	1603
1993/noun			-0.7833761	4	16911
1994/noun	-0.48830244	3.0	-0.5516598	7	23494
1995/noun	-1.7201451	1.0	-0.8392221	6	26842
1996/noun	-1.8241137	1.0	-0.9430546	6	29771
1996/num			-0.26031962	1	2511
1997/noun	-2.0239952	1.0	-1.5482981	4	36388
1997/num			0.379056	2	2652
1998/noun	-1.2686181	3.0	-0.71242243	13	51305
1998/num			-0.61642265	1	3597
1999-2000/num	2.2508996	1.0	1.3473281	1	509
1999/name			-0.0046990816	1	1978
1999/noun	-1.7641269	2.0	-0.96787435	11	56174
1999/num			-0.7527245	1	4135
19de-eeuwse/adj			0.6474712	1	1011
1_circus/noun	4.8396807	1.0	3.935454	1	39
1_kijker/noun	4.407084	1.0	3.509697	1	59
1_renner/noun			5.765365	1	6
1m65/noun			4.113507	1	32
1m68/noun			5.1592293	1	11
1m70/noun			3.424361	1	63
1m81/noun			4.1263685	1	31
1m86/noun			3.5543473	1	55
2,2/num			0.04137167	2	3737
2,29/num			2.8503008	1	112
2,5/num			-1.9564266	1	13769
2-1/num			-1.9969295	1	14374
2./tag	2.0743375	1.0	1.159029	1	604
2.0i/name	6.6822124	1.0	5.765365	1	6
2.195/num	5.8349147	1.0	4.9180675	1	14
2.28/noun			5.6112146	1	7
2.299/num			5.6112146	1	7
2.30/noun			1.6211728	1	381
2.999/num			4.1361246	1	31
2/name			-3.2069833	1	49039
2/noun	-1.4796562	1.0	-0.9952885	4	21190
2/num	-1.5354264	5.0	-1.0566943	20	111933
20,3/num	3.3156352	1.0	2.4134164	1	175
20-jarige/adj			-0.7649778	1	4209
20.00-20.40/noun	6.3945303	1.0	5.477683	1	8
20.00/noun			-0.60499233	1	3566
20.000/num	-0.69891334	1.0	-0.5035943	3	9698
20.30/num			-1.6792343	1	10670
20/noun			-2.9967813	1	39184
20/num	-1.408032	4.0	-0.86733645	17	78788
200.000/num	-0.32270747	1.0	-0.5341507	2	6664
200/name	2.8829849	1.0	1.9753215	1	269
200/num	-0.6908045	3.0	-0.61571205	8	28826
2000/name	-1.0587419	1.0	-1.2653633	2	13959
2000/noun	-2.56842	1.0	-0.8364196	14	62906
2000/num	-1.0952399	1.0	-1.9965678	1	14445
2000_gedoe/noun			7.5571246	1	1
2001/noun	-2.437996	1.0	-0.9457206	11	55236
2001/num			-1.1408889	1	6128
2002/noun	-0.7637284	5.0	-0.7933821	12	51756
2003/noun	-2.0280433	1.0	-0.6299493	10	36639
2003/num			-0.6467541	1	3771
2004/noun	-1.0043564	2.0	-0.03512509	13	26354
2005/noun			-0.99622685	3	15874
2005/num			0.5613585	1	1120
2010/noun	0.050622348	1.0	-0.16191633	2	4579
2012/noun			0.71002215	1	958
2015/noun			1.5867561	3	1195
2017/noun			3.1479692	1	83
2020/noun	1.3128347	1.0	0.40681544	1	1298
2020/num			1.9221565	1	293
2025/noun			1.583824	1	401
203/name	3.878852	1.0	2.9860284	1	99
2030/noun			1.1841462	1	596
2040/noun	3.4666753	1.0	3.249687	2	150
2040/num	4.508408	1.0	3.6107001	1	53
2047/noun			5.6112146	1	7
205/name	3.9555857	2.0	3.045167	2	184
205/num			0.74444956	1	923
2050/noun	3.2063284	3.0	2.5869641	4	586
206/name	2.4475021	1.0	1.5408455	1	417
206/num			0.37678826	1	1327
207/num	1.9908644	1.0	1.0791528	1	657
20ste/num	0.19161524	1.0	-0.7151905	1	3978
21-11/num			3.3881366	1	66
21-13/num			3.3339472	1	69
21-7/num			3.23233	1	76
21.00-22.00u./noun			2.3580754	1	183
21.00/name			2.086957	1	258
21.45-22.15u./noun	5.9090223	1.0	4.992175	1	13
21/noun			-1.6688503	2	20754
21/num			-1.3318266	5	36979
216/name			2.2879786	1	195
217/name			3.0523274	1	91
21ste/num			0.13865376	3	5100
22-jarige/adj			-0.90024424	1	4822
22.00/name			2.7771611	1	126
22.00/num			-0.45823568	1	3101
22.10/noun			2.4361413	1	183
22.45/noun			1.143256	1	623
22/num	-1.3750926	2.0	-0.77753496	9	38168
220/name	3.3863754	1.0	3.175098	2	162
220/num	1.126954	2.0	0.22026913	2	3114
23-jarige/adj	0.6508762	2.0	-0.25276157	2	5058
23.05/num			1.5108168	1	447
23.15/num			1.115142	1	652
23.43-1.21u./noun			7.5571246	1	1
23/1/noun			6.1708302	1	4
23/noun			-0.9654772	3	15400
23/num			-1.2294099	5	33360
230.6/num			7.5571246	1	1
230/num	1.8686175	3.0	0.9637834	3	2230
23rd/name			4.8002844	1	16
24,90/num			2.437635	1	177
24.345/num			7.5571246	1	1
24/noun			-1.0304742	3	16437
24/num	-1.4501483	2.0	-1.4403578	5	41130
240/num	1.5248346	3.0	0.620199	3	3142
2400/num	2.0068555	1.0	1.1019261	1	649
24ste/num			0.33037034	1	1417
25-21/noun			1.3125695	2	1058
25.000/num	0.29830107	2.0	-0.19945589	3	7167
25/noun			-0.8550709	3	13820
25/num	-0.38762283	10.0	-0.4604731	23	71011
250/name	3.7843456	2.0	2.889919	2	220
250/num	0.3119832	5.0	-0.12274493	8	17628
25ste/name	6.8898516	1.0	6.0202575	1	5
25ste/num			-0.2567498	1	2536
25th/noun	3.610291	1.0	2.7008066	1	130
26,95/num	4.863054	1.0	4.6393538	2	37
26-jarige/adj			-0.06615066	2	4198
26.000/num			0.8190314	1	860
26/noun	-1.0192611	1.0	-1.2264631	2	13371
26/num	-1.7199627	1.0	-1.5268945	3	26958
269/num	2.6501865	1.0	1.7391211	1	339
27,50/num			2.0888536	1	250
27/noun			-1.9212676	1	13389
27/num			-1.2299678	4	26724
270.000/num			1.5916191	1	399
270/name			2.8503008	1	113
270/num	0.772602	1.0	0.9682211	3	2225
272/num			1.5932883	1	399
27ste/num	1.3329246	1.0	0.43051502	1	1277
28,54/num			5.2545395	1	10
28.500/num			3.620409	1	53
28/noun			-1.3131871	2	14547
28/num	-0.6264747	3.0	-0.839553	6	27077
280/num			0.6447053	2	2046
285/num			1.2054539	1	583
29-jarige/adj			-0.6648112	1	3812
29.000/num	2.5723636	1.0	1.6683853	1	368
29/noun			-1.9012665	1	13107
29/num	-1.4617349	1.0	-1.2686262	3	20852
290/num			0.7464311	1	926
2_pk/noun			4.348299	1	25
2de/num			-1.0439316	1	5648
3,15/num			2.36084	1	184
3,5/num			-0.74997693	2	8242
3-0/num	-1.3044909	1.0	-2.21324	1	17785
3-Zuun/name			7.5571246	1	1
3.10/noun	4.9476113	1.0	4.030764	1	34
3.178/num	7.3753595	2.0	6.4753194	2	6
3.250/num			2.998522	1	97
3.495/num			4.784536	1	16
3.999/num			4.992175	1	13
3/name			-2.7167447	1	29860
3/noun	-1.3705748	1.0	-1.5804918	2	18982
3/num	-1.3879552	5.0	-1.0725828	17	96814
30.000/num			-1.2338519	1	6706
30/noun			-1.0423887	3	16647
30/num	-0.8744922	5.0	-0.6821581	15	57761
300-Mhz/noun	8.473971	1.0	7.5571246	1	1
300.000/num			-0.9412017	1	4999
300/name	2.9990785	1.0	2.1007357	1	239
300/num	0.45825225	6.0	0.06386308	10	18263
3000/num	0.1918366	1.0	-0.70965654	1	3986
300D/name	6.4425397	1.0	5.576123	1	8
300E/name	7.3753595	2.0	6.4585123	2	6
305/num			1.5059772	1	431
306/name	3.145489	1.0	2.2338707	1	207
307/num	1.9327614	1.0	1.0218108	1	697
31-jarige/adj			-0.61075217	1	3638
31.995/num			7.087121	1	2
31/name			0.18957393	1	1607
31/noun			-1.3114188	2	14497
31/num			-0.8616202	4	18484
310.000/num			2.6633978	1	135
310/num			0.85559434	1	827
3178/num	7.557681	2.0	7.046299	3	5
32/num	-1.4821497	1.0	-0.08596047	10	21246
320/num	1.6365719	2.0	0.7335937	2	1874
323/name	3.6802495	1.0	2.7704666	1	121
33.750/num			6.4585123	1	3
33/num			-1.1665162	3	18802
3310/name			4.992175	1	13
33ste/num	1.8821266	1.0	0.97961104	1	739
34/num	-0.6018939	2.0	-0.59120244	5	17620
345/num			1.4643452	1	452
34ste/num			1.0090488	1	725
35-jarige/adj			-0.5006804	1	3259
35/num	-1.9261765	1.0	-0.43496573	11	33039
350/num			-0.68704516	2	7766
36-urige/adj			2.4361413	1	171
36/num	-1.3096548	1.0	-1.1166534	3	17865
366/num			1.8801997	1	295
368/name			4.657078	4	74
368/num	3.4792964	2.0	2.579357	2	297
37/num	-1.1584368	1.0	-0.4535337	5	15370
38-jarige/adj	0.6729897	1.0	0.466423	2	2494
38/num	-1.1696596	1.0	-0.6883681	4	15538
380/num			0.5568358	1	1115
384/name			3.6521263	1	50
39,5/num	3.4591784	1.0	2.551837	1	152
39,95/num	3.4989636	1.0	3.3072019	2	148
39-jarige/adj			-0.11693533	1	2241
39/num	-0.2853143	2.0	0.061880372	7	12844
390/num			1.2089477	1	584
3D/name	3.599729	1.0	2.6965373	1	132
3_reeks/noun	4.1350484	1.0	3.2356446	1	77
4%/num			1.9392632	1	286
4'tje/name	5.8349147	1.0	4.9180675	1	14
4,5/num			-1.0965992	1	5819
4-0/num			-1.3387309	1	7403
4.30/noun	2.7739463	1.0	1.868625	1	300
4/name	-1.3502426	1.0	-0.8679916	4	18612
4/noun			-1.2531534	3	20560
4/num	-1.4629656	4.0	-0.7134151	21	83383
40,3399/num			3.509697	1	58
40,50/num			4.38534	1	24
40/num	-1.0402008	3.0	0.09014	23	40859
400,0017/num			7.5571246	1	1
400/num	-0.49502128	2.0	-0.48459074	5	15791
402/name			3.0234504	1	94
406/name	3.862571	1.0	2.9489589	1	101
41/num			-0.73083144	3	12155
416/num	2.7916684	1.0	1.8870714	1	295
42,50/num	3.8392427	1.0	2.9253125	1	104
42/name	1.3026991	1.0	0.39666703	1	1307
43-jarige/adj			0.08181376	1	1830
43/num	-0.31674433	2.0	0.03063406	7	13237
431.000/num			5.186881	1	11
434.000/num			4.747722	1	17
43ste/num			1.3572242	1	507
44/num			-0.8381118	3	13507
440/num	1.6852816	1.0	0.7805607	1	894
45-jarige/adj			0.19797534	1	1629
45-jarigen/adj	4.7244678	1.0	3.8147044	1	43
45-plussers/noun	2.9405823	1.0	2.0374653	1	255
45/num	-1.6005868	1.0	-0.4272678	8	23856
450.000/num			0.5840031	1	1089
46.000/num			1.9356375	1	282
46/num	-0.18798532	3.0	-0.40296915	6	17422
460/num	1.9407282	1.0	1.0337826	1	691
4687/name	8.473971	1.0	7.5571246	1	1
47-jarige/adj			0.31314716	1	1455
47/num			-0.6095839	3	10767
470_klasse/noun			3.384277	1	66
48-jarige/adj	1.9510521	2.0	1.4533737	3	1383
48/num			-0.837332	3	13503
48ste/num			1.6951995	1	360
49-jarige/adj	1.2540553	1.0	1.0476851	2	1390
49/num	-0.044058558	2.0	-0.5426776	3	10068
490/num	2.4850104	1.0	1.5778592	1	401
496/num			1.8535088	1	305
4D/noun			1.9226923	1	286
5,02/num			4.364593	1	25
5,320/num			7.5571246	2	2
5,5/num			-0.60473555	1	3559
5.400/num			2.4003708	1	176
5.45/noun			2.9350975	1	103
5.999/num			5.9476867	1	5
5/5/2001/num			7.5571246	1	1
5/name	-0.6472026	2.0	-0.4493568	6	18524
5/noun			-0.33470815	7	19088
5/num	-1.4230543	4.0	-1.0089177	15	80145
50+/num			3.0342498	1	93
50-jarige/adj	1.2858423	1.0	1.0777705	2	1341
50.000/num			-1.4709442	1	8497
50/num	0.45510197	16.0	0.4139603	38	48857
500.000/num			-0.5923904	1	3521
500/name			0.67967397	1	988
500/num	-0.4262989	3.0	-0.63898367	6	22123
5000/num			-0.060573466	2	4147
501/num	2.7313693	1.0	1.8205523	1	314
50CM4/noun	8.473971	1.0	7.5571246	1	1
50_plus/noun			3.636142	1	51
51-jarige/adj			0.57467943	1	1114
51/num	-0.7280844	1.0	0.4467296	8	9971
52/num			-1.1043983	2	11745
520/num	2.0095782	1.0	1.1047603	1	645
520i/name	7.7808247	3.0	6.941939	3	6
525/name	5.2352934	2.0	4.320409	2	51
525/num	3.0130575	2.0	2.109095	2	474
525d/name			6.8639774	2	4
528i/name	8.473971	1.0	7.5571246	1	1
52ste/num	2.5584438	1.0	1.6614829	1	375
53,9/num			4.066696	1	33
53-jarige/adj			1.147361	2	1258
53/name			0.9243985	1	773
53/num			-1.6123052	1	9794
54.000/num	2.875087	1.0	1.9741924	1	272
54/num			-0.55067575	3	10153
55-plusser/noun			3.578378	1	54
55-plussers/noun	1.7626877	1.0	0.86293393	1	829
55/num	-1.3046821	1.0	-0.8247813	4	17736
