_model	LEMMAPATH	LEMMAREL	base	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	model.x	model.y	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	stress	tokens	type
blik.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	331	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	276	blik
blik.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	331	NA	NA	1	weight	NA	NA	FOC	186	nav	4_4	NA	276	blik
blik.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	331	NA	NA	1	weight	NA	NA	FOC	331	all	4_4	NA	276	blik
blik.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	331	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	276	blik
blik.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	331	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	276	blik
blik.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	331	NA	NA	1	selection	NA	NA	FOC	186	nav	4_4	NA	276	blik
blik.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	331	NA	NA	1	selection	NA	NA	FOC	331	all	4_4	NA	276	blik
blik.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	558	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	276	blik
blik.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	558	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	276	blik
blik.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	selection2	NA	dependency	NA	bound	558	NA	NA	1	no	NA	NA	FOC	318	nav	4_4	NA	276	blik
blik.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	selection2	NA	dependency	NA	bound	558	NA	NA	1	no	NA	NA	FOC	558	all	4_4	NA	276	blik
blik.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	454	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	276	blik
blik.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	454	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	276	blik
blik.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	454	NA	NA	1	weight	NA	NA	FOC	256	nav	4_4	NA	276	blik
blik.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	454	NA	NA	1	weight	NA	NA	FOC	454	all	4_4	NA	276	blik
blik.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	454	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	276	blik
blik.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	454	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	276	blik
blik.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	454	NA	NA	1	selection	NA	NA	FOC	256	nav	4_4	NA	276	blik
blik.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	454	NA	NA	1	selection	NA	NA	FOC	454	all	4_4	NA	276	blik
blik.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	selection3	NA	dependency	NA	bound	836	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	276	blik
blik.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	selection3	NA	dependency	NA	bound	836	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	276	blik
blik.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	selection3	NA	dependency	NA	bound	836	NA	NA	1	no	NA	NA	FOC	469	nav	4_4	NA	276	blik
blik.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	selection3	NA	dependency	NA	bound	836	NA	NA	1	no	NA	NA	FOC	836	all	4_4	NA	276	blik
blik.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	454	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	276	blik
blik.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	454	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	276	blik
blik.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	454	NA	NA	1	selection	NA	NA	FOC	256	nav	4_4	NA	276	blik
blik.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	454	NA	NA	1	selection	NA	NA	FOC	454	all	4_4	NA	276	blik
blik.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	weight	NA	dependency	NA	bound	836	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	276	blik
blik.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	weight	NA	dependency	NA	bound	836	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	276	blik
blik.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	weight	NA	dependency	NA	bound	836	NA	NA	1	no	NA	NA	FOC	469	nav	4_4	NA	276	blik
blik.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	weight	NA	dependency	NA	bound	836	NA	NA	1	no	NA	NA	FOC	836	all	4_4	NA	276	blik
blik.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav	NA	group3	dependency	NA	bound	276	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	275	blik
blik.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall	NA	group3	dependency	NA	bound	276	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	275	blik
blik.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group3	dependency	NA	bound	276	NA	NA	1	weight	NA	NA	FOC	157	nav	4_4	NA	275	blik
blik.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall	NA	group3	dependency	NA	bound	276	NA	NA	1	weight	NA	NA	FOC	276	all	4_4	NA	275	blik
blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	NA	group3	dependency	NA	bound	276	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	275	blik
blik.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	NA	group3	dependency	NA	bound	276	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	275	blik
blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group3	dependency	NA	bound	276	NA	NA	1	selection	NA	NA	FOC	157	nav	4_4	NA	275	blik
blik.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall	NA	group3	dependency	NA	bound	276	NA	NA	1	selection	NA	NA	FOC	276	all	4_4	NA	275	blik
blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	NA	group3	dependency	NA	bound	443	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	276	blik
blik.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	NA	group3	dependency	NA	bound	443	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	276	blik
blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	NA	group3	dependency	NA	bound	443	NA	NA	1	no	NA	NA	FOC	260	nav	4_4	NA	276	blik
blik.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	NA	group3	dependency	NA	bound	443	NA	NA	1	no	NA	NA	FOC	443	all	4_4	NA	276	blik
blik.LEMMAREL0.PPMIweight.LENGTH5000.SOCPOSnav	NA	group0	LEMMAREL	NA	bound	150	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	266	blik
blik.LEMMAREL0.PPMIweight.LENGTH5000.SOCPOSall	NA	group0	LEMMAREL	NA	bound	150	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	266	blik
blik.LEMMAREL0.PPMIweight.LENGTHFOC.SOCPOSnav	NA	group0	LEMMAREL	NA	bound	150	NA	NA	1	weight	NA	NA	FOC	81	nav	4_4	NA	266	blik
blik.LEMMAREL0.PPMIweight.LENGTHFOC.SOCPOSall	NA	group0	LEMMAREL	NA	bound	150	NA	NA	1	weight	NA	NA	FOC	150	all	4_4	NA	266	blik
blik.LEMMAREL0.PPMIselection.LENGTH5000.SOCPOSnav	NA	group0	LEMMAREL	NA	bound	150	NA	NA	1	selection	NA	NA	5000	5000	nav	4_4	NA	266	blik
blik.LEMMAREL0.PPMIselection.LENGTH5000.SOCPOSall	NA	group0	LEMMAREL	NA	bound	150	NA	NA	1	selection	NA	NA	5000	5000	all	4_4	NA	266	blik
blik.LEMMAREL0.PPMIselection.LENGTHFOC.SOCPOSnav	NA	group0	LEMMAREL	NA	bound	150	NA	NA	1	selection	NA	NA	FOC	81	nav	4_4	NA	266	blik
blik.LEMMAREL0.PPMIselection.LENGTHFOC.SOCPOSall	NA	group0	LEMMAREL	NA	bound	150	NA	NA	1	selection	NA	NA	FOC	150	all	4_4	NA	266	blik
blik.LEMMAREL0.PPMIno.LENGTH5000.SOCPOSnav	NA	group0	LEMMAREL	NA	bound	196	NA	NA	1	no	NA	NA	5000	5000	nav	4_4	NA	270	blik
blik.LEMMAREL0.PPMIno.LENGTH5000.SOCPOSall	NA	group0	LEMMAREL	NA	bound	196	NA	NA	1	no	NA	NA	5000	5000	all	4_4	NA	270	blik
blik.LEMMAREL0.PPMIno.LENGTHFOC.SOCPOSnav	NA	group0	LEMMAREL	NA	bound	196	NA	NA	1	no	NA	NA	FOC	106	nav	4_4	NA	270	blik
blik.LEMMAREL0.PPMIno.LENGTHFOC.SOCPOSall	NA	group0	LEMMAREL	NA	bound	196	NA	NA	1	no	NA	NA	FOC	196	all	4_4	NA	270	blik
blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL1    group1
blik.LEMMAREL1    group1
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL1    dependency
blik.LEMMAREL1      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL1    bound
blik.LEMMAREL1    bound
Name: foc_boundaries, dtype: object"	242	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_win, dtype: object"	1	weight	NA	NA	5000	5000	nav	4_4	NA	274	"_model
blik.LEMMAREL1    blik
blik.LEMMAREL1    blik
Name: type, dtype: object"
blik.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL1    group1
blik.LEMMAREL1    group1
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL1    dependency
blik.LEMMAREL1      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL1    bound
blik.LEMMAREL1    bound
Name: foc_boundaries, dtype: object"	242	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_win, dtype: object"	1	weight	NA	NA	5000	5000	all	4_4	NA	274	"_model
blik.LEMMAREL1    blik
blik.LEMMAREL1    blik
Name: type, dtype: object"
blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL1    group1
blik.LEMMAREL1    group1
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL1    dependency
blik.LEMMAREL1      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL1    bound
blik.LEMMAREL1    bound
Name: foc_boundaries, dtype: object"	242	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_win, dtype: object"	1	weight	NA	NA	FOC	142	nav	4_4	NA	274	"_model
blik.LEMMAREL1    blik
blik.LEMMAREL1    blik
Name: type, dtype: object"
blik.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL1    group1
blik.LEMMAREL1    group1
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL1    dependency
blik.LEMMAREL1      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL1    bound
blik.LEMMAREL1    bound
Name: foc_boundaries, dtype: object"	242	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_win, dtype: object"	1	weight	NA	NA	FOC	242	all	4_4	NA	274	"_model
blik.LEMMAREL1    blik
blik.LEMMAREL1    blik
Name: type, dtype: object"
blik.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL1    group1
blik.LEMMAREL1    group1
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL1    dependency
blik.LEMMAREL1      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL1    bound
blik.LEMMAREL1    bound
Name: foc_boundaries, dtype: object"	242	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_win, dtype: object"	1	selection	NA	NA	5000	5000	nav	4_4	NA	274	"_model
blik.LEMMAREL1    blik
blik.LEMMAREL1    blik
Name: type, dtype: object"
blik.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL1    group1
blik.LEMMAREL1    group1
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL1    dependency
blik.LEMMAREL1      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL1    bound
blik.LEMMAREL1    bound
Name: foc_boundaries, dtype: object"	242	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_win, dtype: object"	1	selection	NA	NA	5000	5000	all	4_4	NA	274	"_model
blik.LEMMAREL1    blik
blik.LEMMAREL1    blik
Name: type, dtype: object"
blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL1    group1
blik.LEMMAREL1    group1
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL1    dependency
blik.LEMMAREL1      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL1    bound
blik.LEMMAREL1    bound
Name: foc_boundaries, dtype: object"	242	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_win, dtype: object"	1	selection	NA	NA	FOC	142	nav	4_4	NA	274	"_model
blik.LEMMAREL1    blik
blik.LEMMAREL1    blik
Name: type, dtype: object"
blik.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL1    group1
blik.LEMMAREL1    group1
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL1    dependency
blik.LEMMAREL1      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL1    bound
blik.LEMMAREL1    bound
Name: foc_boundaries, dtype: object"	242	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_win, dtype: object"	1	selection	NA	NA	FOC	242	all	4_4	NA	274	"_model
blik.LEMMAREL1    blik
blik.LEMMAREL1    blik
Name: type, dtype: object"
blik.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL1    group1
blik.LEMMAREL1    group1
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL1    dependency
blik.LEMMAREL1      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL1    bound
blik.LEMMAREL1    bound
Name: foc_boundaries, dtype: object"	353	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_win, dtype: object"	1	no	NA	NA	5000	5000	nav	4_4	NA	276	"_model
blik.LEMMAREL1    blik
blik.LEMMAREL1    blik
Name: type, dtype: object"
blik.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL1    group1
blik.LEMMAREL1    group1
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL1    dependency
blik.LEMMAREL1      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL1    bound
blik.LEMMAREL1    bound
Name: foc_boundaries, dtype: object"	353	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_win, dtype: object"	1	no	NA	NA	5000	5000	all	4_4	NA	276	"_model
blik.LEMMAREL1    blik
blik.LEMMAREL1    blik
Name: type, dtype: object"
blik.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL1    group1
blik.LEMMAREL1    group1
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL1    dependency
blik.LEMMAREL1      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL1    bound
blik.LEMMAREL1    bound
Name: foc_boundaries, dtype: object"	353	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_win, dtype: object"	1	no	NA	NA	FOC	222	nav	4_4	NA	276	"_model
blik.LEMMAREL1    blik
blik.LEMMAREL1    blik
Name: type, dtype: object"
blik.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL1    group1
blik.LEMMAREL1    group1
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL1    dependency
blik.LEMMAREL1      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL1    bound
blik.LEMMAREL1    bound
Name: foc_boundaries, dtype: object"	353	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL1    NaN
blik.LEMMAREL1    NaN
Name: foc_foc_win, dtype: object"	1	no	NA	NA	FOC	353	all	4_4	NA	276	"_model
blik.LEMMAREL1    blik
blik.LEMMAREL1    blik
Name: type, dtype: object"
blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL2    group2
blik.LEMMAREL2    group2
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL2    dependency
blik.LEMMAREL2      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL2    bound
blik.LEMMAREL2    bound
Name: foc_boundaries, dtype: object"	276	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_win, dtype: object"	1	weight	NA	NA	5000	5000	nav	4_4	NA	275	"_model
blik.LEMMAREL2    blik
blik.LEMMAREL2    blik
Name: type, dtype: object"
blik.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL2    group2
blik.LEMMAREL2    group2
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL2    dependency
blik.LEMMAREL2      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL2    bound
blik.LEMMAREL2    bound
Name: foc_boundaries, dtype: object"	276	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_win, dtype: object"	1	weight	NA	NA	5000	5000	all	4_4	NA	275	"_model
blik.LEMMAREL2    blik
blik.LEMMAREL2    blik
Name: type, dtype: object"
blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL2    group2
blik.LEMMAREL2    group2
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL2    dependency
blik.LEMMAREL2      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL2    bound
blik.LEMMAREL2    bound
Name: foc_boundaries, dtype: object"	276	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_win, dtype: object"	1	weight	NA	NA	FOC	157	nav	4_4	NA	275	"_model
blik.LEMMAREL2    blik
blik.LEMMAREL2    blik
Name: type, dtype: object"
blik.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL2    group2
blik.LEMMAREL2    group2
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL2    dependency
blik.LEMMAREL2      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL2    bound
blik.LEMMAREL2    bound
Name: foc_boundaries, dtype: object"	276	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_win, dtype: object"	1	weight	NA	NA	FOC	276	all	4_4	NA	275	"_model
blik.LEMMAREL2    blik
blik.LEMMAREL2    blik
Name: type, dtype: object"
blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL2    group2
blik.LEMMAREL2    group2
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL2    dependency
blik.LEMMAREL2      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL2    bound
blik.LEMMAREL2    bound
Name: foc_boundaries, dtype: object"	276	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_win, dtype: object"	1	selection	NA	NA	5000	5000	nav	4_4	NA	275	"_model
blik.LEMMAREL2    blik
blik.LEMMAREL2    blik
Name: type, dtype: object"
blik.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL2    group2
blik.LEMMAREL2    group2
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL2    dependency
blik.LEMMAREL2      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL2    bound
blik.LEMMAREL2    bound
Name: foc_boundaries, dtype: object"	276	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_win, dtype: object"	1	selection	NA	NA	5000	5000	all	4_4	NA	275	"_model
blik.LEMMAREL2    blik
blik.LEMMAREL2    blik
Name: type, dtype: object"
blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL2    group2
blik.LEMMAREL2    group2
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL2    dependency
blik.LEMMAREL2      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL2    bound
blik.LEMMAREL2    bound
Name: foc_boundaries, dtype: object"	276	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_win, dtype: object"	1	selection	NA	NA	FOC	157	nav	4_4	NA	275	"_model
blik.LEMMAREL2    blik
blik.LEMMAREL2    blik
Name: type, dtype: object"
blik.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: LEMMAPATH, dtype: object"	"_model
blik.LEMMAREL2    group2
blik.LEMMAREL2    group2
Name: LEMMAREL, dtype: object"	"_model
blik.LEMMAREL2    dependency
blik.LEMMAREL2      LEMMAREL
Name: base, dtype: object"	NA	"_model
blik.LEMMAREL2    bound
blik.LEMMAREL2    bound
Name: foc_boundaries, dtype: object"	276	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_pos, dtype: object"	"_model
blik.LEMMAREL2    NaN
blik.LEMMAREL2    NaN
Name: foc_foc_win, dtype: object"	1	selection	NA	NA	FOC	276	all	4_4	NA	275	"_model
blik.LEMMAREL2    blik
blik.LEMMAREL2    blik
Name: type, dtype: object"
