_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
geldig.LEMMAPATH3.PPMIselection.LENGTHFOC.SOCPOSnav	-0.01921489144861279	-0.536357312914332	LEMMAPATH3	NA	NA	LEMMAPATH	340	selection	NA	NA	FOC	nav	233	1	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
geldig.LEMMAPATH3.PPMIweight.LENGTH5000.SOCPOSall	-0.533183365555273	-0.0683695444315863	LEMMAPATH3	NA	NA	LEMMAPATH	340	weight	NA	NA	5000	all	233	3	geldig.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
geldig.LEMMAPATH3.PPMIweight.LENGTH5000.SOCPOSnav	-0.6100701209179473	-0.0864447809295576	LEMMAPATH3	NA	NA	LEMMAPATH	340	weight	NA	NA	5000	nav	233	3	geldig.bound5-5all.PPMIweight.LENGTH5000.SOCPOSall
geldig.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSall	-0.4215823680068842	0.21068943526235595	LEMMAPATH3	NA	NA	LEMMAPATH	340	weight	NA	NA	FOC	all	233	1	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
geldig.LEMMAPATH3.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5844765055112193	0.4589564654606865	LEMMAPATH3	NA	NA	LEMMAPATH	340	weight	NA	NA	FOC	nav	233	1	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
geldig.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	-0.5833964169577618	-1.0346805967502513	LEMMAPATHweight	NA	NA	LEMMAPATH	489	no	NA	NA	5000	all	233	1	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
geldig.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	-0.7199295213192008	-1.1655947417306791	LEMMAPATHweight	NA	NA	LEMMAPATH	489	no	NA	NA	5000	nav	233	1	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
geldig.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	-0.2534956512311104	-0.4929602598711408	LEMMAPATHweight	NA	NA	LEMMAPATH	489	no	NA	NA	FOC	all	233	1	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
geldig.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	-0.3021884368685866	-0.4570941934721018	LEMMAPATHweight	NA	NA	LEMMAPATH	489	no	NA	NA	FOC	nav	233	1	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
geldig.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	-0.592952442751042	-0.8387969692373347	LEMMAPATHweight	NA	NA	LEMMAPATH	340	selection	NA	NA	5000	all	233	1	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
geldig.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	-0.7217608179308217	-0.9527715829822704	LEMMAPATHweight	NA	NA	LEMMAPATH	340	selection	NA	NA	5000	nav	233	1	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	-0.30253124952373944	-0.3808313428341288	LEMMAPATHweight	NA	NA	LEMMAPATH	340	selection	NA	NA	FOC	all	233	1	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.3302747306805586	-0.33575283805150735	LEMMAPATHweight	NA	NA	LEMMAPATH	340	selection	NA	NA	FOC	nav	233	1	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
geldig.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	-0.9557259560142992	0.13304360639148205	LEMMAPATHweight	NA	NA	LEMMAPATH	340	weight	NA	NA	5000	all	233	1	geldig.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
