_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
hemels.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	-0.6169028065663147	0.03370471133219654	NA	LEMMAREL1	NA	LEMMAREL	119	weight	NA	NA	5000	all	158	2	hemels.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hemels.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-0.5547054577034729	0.04070618645595984	NA	LEMMAREL1	NA	LEMMAREL	119	weight	NA	NA	5000	nav	158	2	hemels.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hemels.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-0.7177551856859528	-0.01362059362841868	NA	LEMMAREL1	NA	LEMMAREL	119	weight	NA	NA	FOC	all	158	3	hemels.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall
hemels.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7748526213908699	0.02056445205465537	NA	LEMMAREL1	NA	LEMMAREL	119	weight	NA	NA	FOC	nav	158	3	hemels.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall
hemels.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	-1.0758877425492297	0.22920783250773105	NA	LEMMAREL2	NA	LEMMAREL	165	no	NA	NA	5000	all	180	2	hemels.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hemels.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-1.048836043200493	0.26026908158879375	NA	LEMMAREL2	NA	LEMMAREL	165	no	NA	NA	5000	nav	180	2	hemels.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hemels.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-1.1065111238314764	0.2034037453730835	NA	LEMMAREL2	NA	LEMMAREL	165	no	NA	NA	FOC	all	180	3	hemels.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall
hemels.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	-1.0997866877109568	0.20908947295261643	NA	LEMMAREL2	NA	LEMMAREL	165	no	NA	NA	FOC	nav	180	3	hemels.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall
hemels.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	-0.8348448042799876	0.07091234245306742	NA	LEMMAREL2	NA	LEMMAREL	148	selection	NA	NA	5000	all	172	2	hemels.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hemels.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	-0.817584426144914	0.12180733476617024	NA	LEMMAREL2	NA	LEMMAREL	148	selection	NA	NA	5000	nav	172	2	hemels.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hemels.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	-0.8915335321114494	0.10578457581016625	NA	LEMMAREL2	NA	LEMMAREL	148	selection	NA	NA	FOC	all	172	3	hemels.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall
hemels.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	-0.9212097290220104	0.13232606994450716	NA	LEMMAREL2	NA	LEMMAREL	148	selection	NA	NA	FOC	nav	172	3	hemels.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall
hemels.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	-0.7581326210933019	0.1210455883618269	NA	LEMMAREL2	NA	LEMMAREL	148	weight	NA	NA	5000	all	172	2	hemels.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hemels.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	-0.6971717427411662	0.13407884737734974	NA	LEMMAREL2	NA	LEMMAREL	148	weight	NA	NA	5000	nav	172	2	hemels.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
hemels.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	-0.8755795260476691	0.1519451629163887	NA	LEMMAREL2	NA	LEMMAREL	148	weight	NA	NA	FOC	all	172	3	hemels.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall
hemels.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	-0.915388603547005	0.18544145745763116	NA	LEMMAREL2	NA	LEMMAREL	148	weight	NA	NA	FOC	nav	172	3	hemels.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall
hemels.bound10-10all.PPMIno.LENGTH5000.SOCPOSall	2.3234236380154383	-0.9213628151014436	NA	NA	TRUE	BOW	1081	no	all	10-10	5000	all	209	4	hemels.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
hemels.bound10-10all.PPMIno.LENGTH5000.SOCPOSnav	2.091829563156127	-0.820307816021782	NA	NA	TRUE	BOW	1081	no	all	10-10	5000	nav	209	4	hemels.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
hemels.bound10-10all.PPMIno.LENGTHFOC.SOCPOSall	1.8437396322042816	-0.45068177745555943	NA	NA	TRUE	BOW	1081	no	all	10-10	FOC	all	209	4	hemels.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
hemels.bound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	1.676996495097895	-0.34762308254800617	NA	NA	TRUE	BOW	1081	no	all	10-10	FOC	nav	209	4	hemels.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav
hemels.bound10-10all.PPMIselection.LENGTH5000.SOCPOSall	1.429830264885227	-0.6802167964636412	NA	NA	TRUE	BOW	580	selection	all	10-10	5000	all	208	5	hemels.bound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
hemels.bound10-10all.PPMIselection.LENGTH5000.SOCPOSnav	1.3016146833319575	-0.5981362751587442	NA	NA	TRUE	BOW	580	selection	all	10-10	5000	nav	208	5	hemels.bound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
hemels.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSall	0.9461694600140936	-0.22858687803637845	NA	NA	TRUE	BOW	580	selection	all	10-10	FOC	all	208	5	hemels.bound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
hemels.bound10-10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.847727356809746	-0.1854030639844826	NA	NA	TRUE	BOW	580	selection	all	10-10	FOC	nav	208	5	hemels.bound5-5all.PPMIselection.LENGTHFOC.SOCPOSall
hemels.bound10-10all.PPMIweight.LENGTH5000.SOCPOSall	0.5354140565682404	0.2671664564771638	NA	NA	TRUE	BOW	580	weight	all	10-10	5000	all	208	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
hemels.bound10-10all.PPMIweight.LENGTH5000.SOCPOSnav	0.4483430530808273	0.2449987490236653	NA	NA	TRUE	BOW	580	weight	all	10-10	5000	nav	208	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
hemels.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	0.36177737238935664	0.2695942342567289	NA	NA	TRUE	BOW	580	weight	all	10-10	FOC	all	208	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
hemels.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.2638622957975037	0.2948667665016556	NA	NA	TRUE	BOW	580	weight	all	10-10	FOC	nav	208	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
hemels.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.519283644030323	0.7024188765851929	NA	NA	TRUE	BOW	803	no	lex	10-10	5000	all	209	6	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
