size	max_diss	av_diss	diameter	separation	medoid	medoid_i
30	2.757774802009076	1.9084244252981306	3.286014619787226	0.9246619170492512	hemels.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	1
16	2.2328101638151368	1.2206694158128943	2.45885683934623	0.9246619170492512	hemels.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	2
14	2.0186501313328153	1.1906900510736744	2.296278814471973	1.6479579863633578	hemels.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	3
16	2.645563924030814	2.056443646707397	3.297556783061951	1.6764395726478034	hemels.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	4
24	2.795729140503433	1.946170916086827	3.3907990319260453	1.5056396864141293	hemels.bound5-5all.PPMIselection.LENGTHFOC.SOCPOSall	5
45	2.901256198180284	1.9800726438964504	3.3192647891983893	0.7695030823058344	hemels.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	6
16	2.186163212444649	1.5710772849575185	2.647869966399166	1.855268298262209	hemels.nobound3-3all.PPMIno.LENGTHFOC.SOCPOSall	7
43	2.4759432527798797	1.7521109386831368	2.9663882131761574	0.7695030823058344	hemels.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall	8
