_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
dof.bound10-10lex.PPMIno.LENGTH5000.SOCPOSall	1.4107622242341429	0.8791240376495123	NA	NA	TRUE	BOW	1014	no	lex	10-10	5000	all	310	5	dof.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
dof.bound10-10lex.PPMIno.LENGTH5000.SOCPOSnav	1.1372291381624742	0.7912533785511411	NA	NA	TRUE	BOW	1014	no	lex	10-10	5000	nav	310	5	dof.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
dof.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	0.7036555163022734	0.6425705332607886	NA	NA	TRUE	BOW	1014	no	lex	10-10	FOC	all	310	6	dof.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
dof.bound10-10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.679580697014983	0.6526551794486177	NA	NA	TRUE	BOW	1014	no	lex	10-10	FOC	nav	310	5	dof.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
dof.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSall	0.47798220927851975	0.5021138644411709	NA	NA	TRUE	BOW	548	selection	lex	10-10	5000	all	307	5	dof.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
dof.bound10-10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.4180794960602572	0.4951690092051652	NA	NA	TRUE	BOW	548	selection	lex	10-10	5000	nav	307	5	dof.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
dof.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.24087187972964744	0.4940250645923883	NA	NA	TRUE	BOW	548	selection	lex	10-10	FOC	all	307	6	dof.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
dof.bound10-10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.23932157675050655	0.5049308464152625	NA	NA	TRUE	BOW	548	selection	lex	10-10	FOC	nav	307	6	dof.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall
dof.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.08805344601951841	0.5921081338812934	NA	NA	TRUE	BOW	548	weight	lex	10-10	5000	all	307	5	dof.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
dof.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.0919546021131008	0.6036718993893939	NA	NA	TRUE	BOW	548	weight	lex	10-10	5000	nav	307	5	dof.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
dof.bound10-10lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.1582882623258902	0.6141676454096093	NA	NA	TRUE	BOW	548	weight	lex	10-10	FOC	all	307	5	dof.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav
