_id	dof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.x	dof.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall.y	dof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.x	dof.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall.y	dof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.x	dof.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall.y	dof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.x	dof.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall.y	dof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.x	dof.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall.y	dof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.x	dof.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall.y	dof.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall.x	dof.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall.y
geklets/verb	-27.878717605366493	-4.353735112680548	-27.205193492367886	-8.485320523345992	12.647446901878956	-23.821246973183	21.172823948280033	-7.039043778495585	-17.426950220029823	-22.976251624574495	13.771005472532481	25.668453593097908	-7.098293167043541	40.7459776595685
gekweld/adj	22.155838229752458	0.1391318883902494	-7.988917007579156	18.296801419217285	-2.296854094197725	-7.123705328305092	-8.714149226302352	14.022792073556813	-16.980636269567793	24.41901302141186	-4.612747988093012	10.049893049971654	-10.419195605760645	10.89694356636145
gelatenheid/noun	-17.40023514421672	-10.99692090688306	-13.765365549186813	-6.242988980271887	-8.9650361549772	-16.588149240567446	3.142623154731094	-27.235946737687136	9.405681248433973	-7.386893069522334	-15.915199724185339	30.4415002082527	-24.38604485718656	-7.113525178323416
geluid/noun	10.789973400977756	-13.268799496337536	12.130910339384261	-7.008957212155934	6.772323347732545	-1.2761497269430144	15.915522692124606	-17.081809402790256	-10.504061465235377	-15.93047748859119	-4.32901005717493	-19.132997782782496	-4.880032381779571	-25.441047494145675
gestommel/verb	-16.585407670156155	-21.28404517542136	9.883844415571673	-17.636436514494346	15.563846174895234	5.624072820939841	-17.293264173675087	-18.06422488143483	-18.38921218687507	-7.432908546346563	29.772609310344073	5.1587420359967835	7.027183208283361	-21.916105981227112
gevoel/noun	-15.795361845488715	-8.873590715652252	-12.56473057582298	-5.096444923057782	-7.323075754799838	-15.89313357554105	3.943630840853755	-24.17631765585328	12.046484367213383	-10.31316141644964	-11.453585493378101	-1.25073338483916	-25.511681697289138	-4.919251080618388
geworden/adj	3.414071908576076	10.20429838348962	0.8698649879365237	14.859672907125839	-7.247866325039687	4.929287644131792	-0.8207205591870044	20.77430976157817	8.895120839153668	12.371271637074853	-2.1386207673780473	9.938352669277037	2.229246772053629	13.568140321944066
gezicht/noun	1.0025220773244319	15.771992424438665	-1.9358496771993257	20.12928951660345	-0.5925192444028906	9.995052945909325	5.398412178622467	13.00082801877201	4.085613742382166	11.883438708168278	-10.144100106776264	-3.282790094519263	9.071633389263004	10.734613800350942
gezoem/verb	11.243961597687441	-23.955241636713897	15.868371377030627	-12.475306377531872	17.368613133814097	3.485647362420258	15.548381259155544	-22.720652030524075	-3.615156634213649	-30.27689269199685	2.3606115985920906	32.86035142363242	2.334081015441568	-32.03100642665452
glans/adj	11.39224257154563	19.688067993792256	0	0	0	0	0	0	0	0	0	0	16.766370174170774	19.785962798046523
glans/noun	10.302859039799793	16.331637699451555	4.243587633511467	19.169031040414314	-5.636800877953024	13.831333454382639	5.299735369599943	22.623746761089347	12.96708020306934	20.0543696319402	6.522006476672485	12.23927991548601	7.672873307266496	27.411001925236715
glas/noun	13.14672342153906	19.233096658052	11.131097025718587	18.940416370408123	-1.9964842930937565	18.173057888885907	11.947250654751715	28.283951433690014	-2.5056596205821937	24.295372890811677	21.08587290055866	2.096513540899478	22.760523806850188	20.660836522736865
glijd/verb	12.442469380765717	7.18843343043573	9.692031950076405	14.208597014475199	7.002240837214934	13.41070940128064	6.489058409033283	25.538866413570236	-5.020435408493635	8.269410284380411	15.533738215013821	6.334294725065083	14.897399819028983	-0.04180822101556917
goud/noun	14.843362329571063	25.63091555439077	7.316669874222692	26.173963801818605	0.19372150868150972	20.91574916899946	16.786773900142407	24.77278239886429	3.01724023033243	28.694449796134098	19.830850444410594	10.139870994572675	22.878895981225575	30.968661759838138
grauw/adj	2.18385578284054	12.57041957626696	0	0	0	0	-0.13665329027806714	17.450797494839268	10.78310754709498	12.846877983436634	-17.795703421832247	10.911533389598928	-0.19305280211387105	14.75820186424113
groen/adj	9.918339213009132	18.154423632051085	0	0	0	0	11.097037863229218	21.997142486535232	9.701294199715914	23.650202424038707	12.294545455661721	-1.8879819525562098	13.640337878942182	25.260473870743585
gruwel/noun	25.011306664650174	-19.682384195333125	-20.358975069284316	-11.495178893112017	-9.598333999783383	-11.04474588717025	-5.085885484640624	-23.359944905566632	3.022174145701858	-11.279514911341197	-19.581477346815557	16.17213778314191	-31.86724120177102	-11.53106006556085
haar/det	-4.695376597300722	21.119441623781373	-15.222359027291022	12.108909344171243	0	0	-14.21162577696986	0.6715203594072436	0	0	0	0	0	0
haar/noun	5.421039567855013	19.10142974142927	4.0146576048073195	22.736255655742912	0.24671144317801288	14.396450374934675	14.687638800936144	17.24426213011278	5.104414492994062	19.50792139305779	-7.458465383270449	9.077776287750691	13.649691267545405	16.251126730401705
haar/pron	-3.037840261209593	20.290963652161665	-17.312839765809617	12.318223818738852	0	0	-13.103142213787827	-1.2088154049426425	0	0	0	0	0	0
half/adj	-17.995033650182293	-28.01544205738647	0	0	0	0	0	0	0	0	0	0	0	0
hard/adj	5.310996487283133	-6.828285204478481	8.302370475922011	-10.618595893418403	4.799638468591043	3.4162869845713	12.32903718805026	-11.639474401578003	-5.903601355177425	-12.318579611886221	-6.624033878671607	1.7840339531701108	-0.026654841133619375	-22.549390739724483
hart/noun	15.99180037460136	1.4826474225543924	0	0	0	0	-15.964662550026421	3.858583432386279	-10.391076697895574	5.494274100052837	-3.0183208952529865	-3.288380283766118	15.12848736167638	4.75657065154021
heerlijk/adj	-3.25467979949274	-4.404803540297481	8.548679287312503	3.0737991040177226	-0.1750558052260302	-0.16233226548585733	12.910019489817875	-1.7333415448359306	16.378073990947197	-9.58065368412551	-3.743273164312073	-16.467564113441444	-1.4181583410365457	25.106032399889514
heers/verb	-14.931837355673583	-10.792640991405943	-12.370672280860926	-3.589352578926211	-7.051767239744967	-14.340390526378851	5.676434180618532	-25.44508777347127	12.070302418729861	-8.581484991611555	-2.9063545096253907	-7.967155392244776	-21.594504650693253	-6.569645220383244
helder/adj	7.128498867141889	14.133899014527008	14.203714250245351	8.810405707787352	-6.822323361548105	11.969013202753922	9.681559052654654	13.24118575799313	17.507000128456404	12.42591046834691	-5.674823782027604	-11.707807577055599	0.8583989584856134	25.866879504715694
herhaling/noun	29.01944756716153	-10.90604778858088	-31.20338290749923	4.123332660377313	3.0058840474560182	-16.224936214381263	33.85294775547116	1.3229826049794957	9.216560935242695	-20.350385736106098	10.043145867403126	-17.856465160410195	-42.21664370854441	3.7916702558611153
herinner/verb	-11.446233678465003	12.8209073238353	0	0	0	0	7.268828394742251	-10.871612920028781	6.733756228964027	5.416627286365688	-4.881454543504263	-5.189770686515659	-26.39963873607238	3.6705519203885073
het/det	28.8635075135062	17.046154729474157	9.60701987227466	7.4089631394326565	0	0	28.75197501850276	31.37132311722254	0	0	0	0	0	0
het/noun	-13.624458874103672	9.558097670939837	-21.776587083177063	7.764777371518616	-16.690045050976853	-4.040200069479913	-6.3988838214693144	-10.570244330413221	23.135967355603917	-0.764744440852536	-15.225240230635752	0.9565309214184002	-25.04076676095763	9.807536371300424
hevig/adj	-1.7039502533883608	-10.54704131531945	4.864003141904909	-21.471104609862333	11.812044439638482	6.952880810988828	25.760171009206182	-0.4148627575848908	-15.395395180714374	-2.34704213435735	7.038061173021084	-9.823720356071995	8.75887771767965	-11.519959199034785
hoe/adj	-19.935121436157903	9.567288221824748	-18.006022909171797	5.165469349616073	-15.81841590464636	-4.167158501024972	-13.720252033919394	-7.716045230284095	23.214257359420646	1.4426663690881028	-18.244368942457797	2.4707259081050155	-24.74995017365856	12.394323579406615
hol/adj	3.3595096943991725	-14.102267328021833	-6.547727033102428	-8.518209179132954	-2.5431877536144762	-11.582509904095204	3.6833369911635554	9.585321660870205	3.802883822237745	0.4194432147662956	-19.549791246226047	17.077568326698287	5.787835223613705	3.622030213907261
hoofd/noun	15.627309846961994	2.693822693405018	5.993291429827587	-12.423517614388299	5.4300911445093565	7.967694275117784	23.39018084899425	25.262175870453923	-9.301524464072646	8.170037120998872	-9.369801001840944	-4.502474650568373	19.811904781902836	5.931662800222461
hoog_oven/noun	27.143368265145455	5.824118997370224	19.864897036227802	-19.982615305449855	6.684555331905893	-14.231847651751494	20.737634915485355	31.792282540821812	-9.429221925248422	20.74435880829281	-25.100840296916896	19.176115424416626	30.908086327036585	13.167015085917726
hoop_DIM/noun	21.348490271187725	9.767231788815309	6.100383855954379	14.467307748147903	4.8911104390845	16.16344261823584	-0.39356055514302657	27.12400004897166	0.09681832074703213	18.52583807590531	10.30924811270293	18.314798130045176	17.003344426023357	24.113033000769157
hoor/verb	7.9669782349219	-11.705107814524613	8.32098151080902	-8.07159336723107	4.974156071735162	0.9890914927516866	11.74367697827336	-15.073725877826297	-9.309536095676632	-13.484240945949146	-13.098743764869498	-0.025243237058837374	-2.6524086528382593	-23.38770195504686
huid/noun	6.940747745337804	18.680126566377446	4.969571165342186	21.537627225255914	-1.7648010493817183	15.079085633547471	12.727385503681905	17.146285939206187	3.119290445394856	20.23298701186339	-17.52164764187449	6.294814624801494	12.957926181503339	14.780208471163693
hun/det	-5.725515698394494	21.57712758794252	-14.047539586503284	11.74307896234918	0	0	-15.274172493548997	0.5349547054746892	0	0	0	0	0	0
iets/adv	-9.523505204064506	7.364802044751679	-4.816660753815572	5.446201572572473	-13.241160129812489	-2.442250815109526	-2.112112800524579	-2.3869512864360476	19.876244298133926	2.8220680223066656	15.657613635834542	0.7496320389081903	-20.800243240579906	13.829050515617482
ik/pron	-18.710241069832627	10.75814425958443	-20.163974458124983	6.828582269894615	0	0	-10.275800709461587	-7.157352647865439	0	0	0	0	0	0
in/comp	-36.883633999294034	14.747773048086744	-35.250705828283195	-11.152787473778162	0	0	-20.23808182569771	34.1982495409268	0	0	0	0	0	0
indruk/noun	-8.111516670885594	9.87586601333809	-4.051425617216484	11.854986057526983	-8.338122693458356	-3.744747541495689	-3.294690543664798	4.356417480667648	19.73287750687752	6.132327202520153	-10.989792909230454	-10.85125581602454	-16.09002583169058	13.44161511092317
je/pron	-18.174333332357993	11.065655292020098	-19.246032411056937	6.893235203084985	0	0	-11.006871635688393	-7.123374699016472	0	0	0	0	0	0
kaal/adj	3.6257144713681795	12.464766764366177	2.291286412587282	15.751694160369944	-5.496740916482686	5.7214657226935834	-0.8239248360394094	18.114281129895897	10.466901405422572	13.670608707703154	0.12261512431547031	9.093594649914476	2.6450113786216813	16.40068953525457
kalm/adj	-3.1760227395001164	6.015229914577595	1.3345739631447622	9.127532854903729	-8.582203329065823	-7.57142695932773	-6.091825434502877	2.392194323543591	14.510147052607433	5.331116889254615	3.981047378265099	13.204656745505785	-15.04104584131601	16.389444032339636
kamer/noun	11.630540181185825	10.997087123866372	0	0	0	0	22.221093472683265	21.234091724038397	-5.746600468072386	14.95482639785345	16.16392986584968	-1.8362850574161256	28.145733462674162	4.607729254772615
kant/noun	-6.241125234303858	12.2138980112158	20.790426003605642	8.50056117754858	-12.961894102760823	-6.205737473989184	6.529368245677391	2.0723229173301134	1.189211244113746	3.329391264404193	-1.354624261647457	5.247861916009804	-10.407305837252506	3.803904619271955
karakter/noun	4.3161564844410965	7.769166617399201	-7.880988710892533	-2.3628774789686036	-17.085068165428428	3.9615306540920456	4.713298226020205	7.077436633482913	14.861255822459693	-14.542689632863976	-12.275257324477453	4.875596642679102	-9.149601950491352	15.422913508746095
kas/noun	-9.750868292419861	26.971217123711753	10.357249666378008	30.427194428196795	0.6046022130169272	26.859836299684872	10.437900614367086	34.96594254781401	0.34051085929132974	30.7201179970631	23.890723173967437	-2.512994345855588	32.83899305987536	24.81468067921577
kerkklok/noun	9.955859665623809	-17.14877764686113	15.655066918345467	-10.827101283632084	9.838571503449312	-0.4062700327757641	18.324352642407902	-21.64535911026665	-13.162374272841038	-19.00640223935492	-26.174376808215655	16.894390526767417	0.30426978065390897	-30.4530436211415
kijk/verb	-2.1797631059231994	16.924721128514292	-5.934657522286219	22.57250538317797	-3.495225914177922	8.383681248932863	2.7407936497084435	12.777928729569647	2.7254929501536154	10.523039757725897	-18.063034180736633	1.0064315917251572	6.850106844775507	7.721444561871608
kijker/noun	28.700569830441736	-10.960736702395456	-31.110248845937274	4.813896475202371	3.2744571440556483	-16.213403877189474	33.25351878022656	1.4754568903447043	9.16031606129168	-19.931597246062264	21.490169601131143	-7.699701677191199	-40.552600012239104	5.302929242062975
klank/noun	12.218150573575949	-12.506538058107639	12.665974424301684	-4.972716154532486	5.795934669033815	-2.987302578616789	19.669743184163273	-15.686680981955849	-7.836551972112521	-20.564559648353292	-1.9007912326775607	-19.734954247206996	-6.58559799741998	-26.78332436733932
klap/noun	4.435646740002967	-20.939028542931506	10.991580458124877	-15.851710642423706	13.842820180044194	3.792543714018975	-20.813694673461832	-16.910239675699177	-19.5067047025169	-9.925577836956922	16.211811768302823	4.594749097944898	15.49715184799822	-18.44460652136663
kleur/noun	8.679152289062026	16.196235663569254	5.390445014825601	19.37118597251345	-4.381544199496177	13.989443470846851	9.293470808377796	18.590841455884878	8.837969117834152	18.771977545238514	-21.145926628282453	-10.44397108965743	7.464144201485786	24.761283841320534
kleur/verb	8.079899014419006	17.249998745659113	6.166503575658852	20.386856767917017	-3.57759497073174	14.957897450356679	10.038636632623573	19.443098257659724	8.453912327549146	19.955673926976456	-8.408795075239055	23.95834517662584	9.597219546517268	24.492584090415026
klik/noun	9.970513827273251	-23.450599387049216	16.02947421337883	-13.523179844163554	17.69987482590388	4.0200421489125375	14.864281306853746	-23.906028321381264	-3.710217136307899	-31.366302308709162	-10.979612307492932	-19.435875175656342	3.7445320551636563	-31.71534956831392
klink/verb	8.8701745332807	-11.826008786867845	9.033002517238119	-7.070076335616759	4.90112191224585	-0.011698355143161565	11.631848796068354	-15.862039551614062	-9.07066329397586	-14.36107887936554	-4.498091279152849	-17.889180386288018	-3.714334073877763	-23.817589210813782
klinker/noun	22.09759476619518	18.42693827239212	24.057616391281574	13.520437594661763	9.696906871774695	21.803217739780884	13.269493750801802	32.331328316139064	-4.99565680339407	28.132617119478375	-13.140640376922127	-31.172356217294386	25.823750531717344	18.973363549809427
klop/noun	-21.825884380176266	-28.939525935524543	9.233300272415493	-36.85798130505041	13.54948732354865	-16.07890634114462	-39.08452603325956	3.0971725896343543	-21.609212503431195	-10.40402221413566	13.034365986241596	16.4348487212439	17.000169041889794	-16.73236201818239
knal/noun	3.321434896057836	-18.877072042688734	10.303809011353259	-18.444810285855695	14.952213653773141	6.195071523558849	-18.55507035975643	-17.479416899615185	-16.856281149031762	-7.996694700321336	0.632815926841534	19.346169594941006	12.959079782646551	-21.173501902210333
kom_neer/verb	5.339857691496031	-28.105149367327808	-2.869507768642818	33.3733579560134	-18.402572659786774	9.401752252656811	-6.001699051153982	-39.69683155838296	1.0176890642765075	0.5606911977385478	19.727120286247125	-3.231735241913302	11.783766888231643	-28.87908259400225
kom_terecht/verb	-1.5509273664529628	-15.506449571489561	0	0	0	0	31.74048289048521	15.504758094711454	-14.54344267537491	13.802378995196262	9.710284662976768	-5.920916008117389	31.764565153936125	-9.30331810615241
koninklijk/adj	28.188864704847514	-1.0963924424440623	0	0	0	0	0	0	0	0	0	0	1.5770683740659341	43.822670735693514
koper/noun	15.305555080422684	26.564197714448547	20.207877470348155	-7.693638829286365	11.153765334536645	-6.513948688497771	20.019525801932467	36.801300505973465	-8.02240560845829	30.965137039643185	21.12660503392871	-2.552190565911701	-6.317628431452595	-39.08175462839402
korrel/noun	18.354699833993852	19.427938700710982	0	0	0	0	15.075764061038361	30.025468025556865	-1.4930724423852761	21.141314057843275	-27.244935172278158	-21.810673228861678	24.154757353047714	25.658632290782148
kort/adj	0.8799056990555082	2.2433858124962627	6.742537373816239	8.722872984237124	-1.632091148971484	4.354668792370355	12.49955013937955	6.5605365157746265	9.05299082592739	7.029430773701336	1.6901552875584303	1.6934773438829445	4.19352377308774	37.94488787972917
kortom/tag	-5.0603881398268395	9.084624653517924	0	0	0	0	1.4797632793668534	-3.4003480926691294	0	0	0	0	0	0
koud/adj	-0.3522938303265255	5.390119146517085	4.426450909682752	10.113553328084885	-0.14324136347484298	3.220583815347194	9.389906480140784	7.958015601188694	11.735913593164565	7.678796922722976	11.24887075265694	1.642517579878641	-1.2252195198970524	20.593801703630245
kras/noun	10.663122839945135	24.358575987972763	0	0	0	0	8.900522207272536	26.599223345484642	-0.45886333462136353	27.96557559460509	-6.464036706740433	10.884188706046308	11.31570545590166	29.394441329645975
kreet/noun	3.1819181176315103	-15.060511461320779	-7.619895953327292	-8.603831191921444	-3.1192701880249873	-12.281310901979795	9.384765009412584	-17.496961999519957	4.255354540813279	-2.0317229381452746	-6.162811287245974	-17.60005043739909	-2.253908825241321	-19.97861086882865
kunststof/noun	13.064567243763314	21.1278532911899	0	0	0	0	10.76614657746358	26.07738777304587	-0.07334280499476517	26.220574544160723	-18.20280052317686	-21.953225661849572	20.736504274355564	19.068865431261262
laag_DIM/noun	16.230210940786662	21.4213150192931	14.016635114369045	21.300324734498393	-4.775251017960314	18.59495406032029	13.042437040305433	25.096141535630107	1.0756829181573064	24.259236300342156	1.9943355124446571	33.360632336027585	19.016300896095064	20.65028385620657
laat/adj	-9.445173867479859	-19.87545007436406	3.9167811717723757	-28.319727064592993	18.043898113750252	-3.2386793723196585	-25.83848065626438	-23.885791193435054	8.200386279782123	-26.14378044023999	4.700150891639313	4.5799037348186715	23.565527278661172	-32.450006755547406
laat/verb	-20.193515777297172	13.045224556482424	-17.53675009436996	8.286802168695413	8.61217824434287	2.7277315462852916	-12.652650752202504	-3.2860096782268067	-6.389307831940372	-0.32108393089689685	-9.312521480878255	-0.44466501584800816	-4.622380396527511	-6.811377428178928
laat_af/adj	-18.189983776309475	-5.699317064946125	-0.787706393707426	-7.443616765346982	-21.590112786966444	4.5836462076115785	13.378403749341354	-19.274842551313654	-13.932723878804149	-15.558943589607171	-15.929973664807198	19.44558781384518	-19.554389384263953	-15.01343226724803
last/noun	-25.543792554214527	-9.863066253898133	-17.148425402458397	-10.744342399942632	-4.6386307694262845	-19.128571179328645	-2.5372029405437795	-20.66052958016372	6.984502410393834	-15.087496824459365	20.42425819458647	-0.1556143614899282	-25.317898270436967	-18.079770448752384
leegte/noun	-4.564980647118076	1.5244065884306532	-9.454037832640873	11.484428373790763	-6.435530879497499	-11.12226983562361	0.5820089551165578	4.155547764290993	7.255652559098053	0.8631949061767028	-19.523350500885428	17.69003386642391	-18.601253869849174	-3.472541713441108
leer/noun	13.833457434133452	23.03679027020554	9.49951677400871	26.114548573173668	1.262195355035441	21.763222959073275	15.246566829541765	23.660205558693868	3.1860704419661316	26.499670528353516	3.4201114719912176	17.111898335218665	20.12399695300281	29.34119990622415
lees/verb	-18.151413177090408	14.974172666500554	0	0	0	0	0	0	0	0	0	0	-29.36243708941905	2.2021273491338835
lees_voor/verb	-18.81647783934545	16.20188309705774	-17.438350109591696	20.719912967944	-24.39281798537997	-1.4546262769780427	17.19090179760237	-7.482598400943904	4.689910050277563	3.0930115347251057	-1.697744404709224	-10.290755762977934	-13.867290135016594	-27.369648460191357
leg_uit/verb	-15.69501873445076	16.76327657682722	0	0	0	0	0	0	0	0	0	0	0	0
lethargie/noun	-15.846875503128565	-15.902181571477856	-27.01353542362332	-8.620090373896733	12.660416456336199	-23.785038382904954	-9.201677449503714	-25.964224338793812	-8.35305641159422	-7.008066402076682	-22.45134789612322	25.046605545697375	-17.26896482610083	-18.76228329806046
licht/adj	2.2042338862377475	-0.2620368660214672	5.416112609639504	3.1152061924411076	-2.346028491878297	2.0185422734088716	11.584169065514367	1.9525957940370744	-0.2162430543139725	-3.4002329027040266	16.849931591689995	3.0114759004244727	1.0609247356573817	22.435448932151
licht/noun	8.742175882024743	14.877639987003214	0	0	0	0	8.0375090487087	18.782291467071246	9.8918425966448	18.321081927552626	-14.787777992661919	-13.255855663175831	6.196154508779603	25.08447859018804
lig/verb	9.617573239171586	30.954400120802827	7.683637929056739	12.441919316369338	-4.348625992698371	22.419168284943368	26.498198644021233	20.098291759176846	-4.921838968693248	18.9992622299758	10.71730468767471	-0.2857889547583269	21.699090443732445	14.979124521350586
lijden/noun	-23.890128718447162	-12.536768331727801	-20.193496193482765	-10.02028141165313	-6.375823072284255	-20.742841035411054	-3.776269097658933	-23.33852243772069	4.474825764701345	-12.021554000429314	17.414288241403867	25.436354578415315	-30.731095704685156	-12.306652198824626
lijk/verb	-11.331942004985251	10.545264386539193	0	0	0	0	-3.563853953857821	-8.531525124363517	17.35672601553341	-1.6593202224377974	-4.144056895283961	3.9849276517746604	-24.677876208314224	5.808837687082328
loop_uit/verb	-9.743140999478754	-22.474014536239313	6.2527419671311595	-29.26911980745178	20.902111137098675	-3.933423203275747	-28.824107738213197	-20.5869989968591	7.994873153394561	-30.81977917092759	10.645376073670143	15.365505092266954	22.08803875286673	-37.930878247268694
loutering/noun	-24.587567857947924	-13.291418575521728	-20.23597975579666	-8.818650867687799	-6.873023345109194	-21.461546127558996	-2.3136434082100368	-24.602463823612066	5.277585895062585	-10.721994088833194	-32.18897013638794	1.9313401889083357	-29.45802757311978	-10.139428021661049
maak/verb	-17.113446066915003	2.458447806222789	-24.108655579676412	-2.190075043884896	-13.246125405588947	4.627176695174709	15.296508848225436	-1.912926672825391	-26.26291553320937	7.2845985751983475	-4.690404813585132	3.101586866361994	-29.27104012800096	8.863692534157108
maal/noun	-12.805486424362035	-28.429292159519925	0	0	0	0	-34.61372680268229	-27.09079156511006	-24.71708506685613	-6.011132642946225	12.919563735649271	4.35302509581406	18.705212892660573	-32.863572680798946
maar/vg	-12.933749928802715	7.800074352606919	-6.766218569907476	3.830872218720117	0	0	-5.523686594223974	-8.990981251124696	0	0	0	0	0	0
matig/adj	-1.3997436817495348	1.3346096589531637	0	0	0	0	10.451652362461505	5.2931508603410515	-1.1639576567868177	-9.064373331561615	17.131673402067925	15.131379558913107	-7.209062978153297	27.74429281972464
meisje/noun	-2.6379069605614367	21.554254252954824	-16.05734821707103	13.97996658349668	0.9393132851077857	10.942946414725135	17.703752702130927	14.008057386241639	7.369964707563424	26.07059368735084	-13.088797867880444	15.523890347283968	38.36602010038884	9.344541641549108
merkwaardig/adj	-7.7295830156909675	-4.269510690315714	-10.235640901263087	-0.3756119547344751	-8.644294591952901	-1.604720603070559	2.6499991625752046	-13.66787887937557	15.572638477136808	-6.507916787841877	-11.606828850181046	-12.388262796940294	-13.560669529320649	5.20329809043686
met/prep	5.659971008195429	0.14688508318390495	4.720010494007993	-0.22013407414289987	0	0	11.230139520432989	-2.712142139315851	0	0	0	0	0	0
metaal/noun	14.02488222234498	20.331345461493825	0	0	0	0	12.021742088609727	28.99810377998159	-2.6761168736384078	25.17537706818151	28.42073747368773	-1.6214802956720915	23.03120156084084	19.437357421616134
meteen/adv	-7.938329603443084	-14.600971795899122	0	0	0	0	0	0	0	0	0	0	-0.42819062410659325	-12.024207569615541
miserie/noun	-2.1952443757606672	-28.373134555923002	-19.084418737548667	-14.685728832802631	-4.337515331171683	-23.263893982325754	-25.53080482980908	-4.119370983123961	2.868706909867089	-14.143560384546111	-10.873661625701816	20.219826083190533	-33.56292518685745	-14.077107885571447
mislukkeling/noun	-27.50449175948219	8.3204535268793	-15.217696214734017	-18.672853089573582	3.580866948494288	-21.48150216418461	-16.195770266442526	11.720378031010519	17.050755317004764	-23.266747695198898	-9.206409208737167	29.74038715401348	-18.31645914045115	29.882825932796422
moment/noun	-10.199418407939422	-9.751340449798652	-4.777833296807633	-5.840208108672248	-4.329358758819776	-0.18009163229162903	-8.404798028121824	-19.006280167847386	-8.064903324028148	-4.632775301585142	-3.0161609322269523	0.378442302537541	-19.94483899898377	22.585656852076557
muur/noun	12.84613529763833	11.614476332548957	0	0	0	0	21.702580316369243	22.769777850438707	-6.383015980612698	16.23310526973212	1.034266213658209	-5.360406153571874	25.325289740629994	6.998419166887222
muziek/noun	14.844461585133995	-12.445551771737767	14.060591275379316	-3.967225469379511	6.189912198072138	-4.585785957004386	22.58502068949052	-15.454654693044487	-7.671149150749353	-23.679316107013424	-1.721674042500935	-20.40730945107334	-9.964060434747097	-29.836434897384546
na/prep	-8.585790352496776	-20.755343624054284	4.661833205905812	-27.71887496116315	0	0	-25.503734754449706	-22.675777654680033	0	0	0	0	0	0
naar/adj	-8.265215370694984	3.9264928935463703	-6.81283662143316	8.645912777034935	-11.685601623491134	-4.832643158727815	-6.729086937669774	-1.8329638626865834	11.284716749295207	2.9012277385423175	12.6597875699245	6.625305620381684	-18.089249763190377	9.595720788459484
nacht/noun	15.282569968366595	-5.1036136315520935	23.605869409079972	2.78963358454687	15.158346233700259	-1.942338401963673	-12.526509212710122	-27.025291932284077	-8.07201360912826	-8.762872795349265	8.559412477212044	-12.453565531806428	4.947483006779598	-16.562213868779455
nadien/pp	-8.371558066105715	-17.944825488437044	0	0	0	0	-24.15973729681729	-22.615907056060095	0	0	0	0	0	0
nauw/adj	-14.170408488045775	0.5607949276828297	-12.882910511297107	4.205325448368052	-11.232393230503977	2.7596148078583402	2.3775674837205063	-5.049919269428208	-18.04616053411301	18.840514487970104	-8.575193293403453	-7.778573358686952	1.0047509934991417	10.095384151664291
nauwelijks/adv	-13.601454354788189	-2.86119392569499	-11.998752617226701	7.500742163271384	-13.700878278485035	2.2124956029961442	4.410849790883072	-8.323662679991726	18.172824530050608	-13.147192418396944	6.0881250428327	2.461971852909235	-34.38317714401069	11.217508109791726
neem_in/verb	-17.06329081909632	-4.9525936002877895	0.04290138263036982	-7.587613927017189	-22.338448591523722	5.174340808359651	-31.694751845847684	0.31703536803737425	-23.07246819568419	-14.054794852168415	5.009170336345981	7.320834819945957	32.409023963333986	-21.167281859050185
neerslachtig/adj	-3.057975832376459	11.07872856334453	-7.563028109097855	16.676587307886493	-3.163191361451102	-6.6927108946555585	-7.052647776451357	17.223062587722033	17.16351448934361	15.31698503269763	-25.80245660049271	-9.123041448006976	-5.362884691323316	14.354439368393958
niets/noun	-22.07854248745245	7.325820906141888	0	0	0	0	-16.395368675665267	-6.901807547707293	20.96763194315284	-13.154782454822655	-10.56308684331927	0.3727611866586718	-38.390775542722025	13.804126507477756
noem/verb	-20.16616795443145	0.25631417195075207	-17.34177515042623	-0.6271342867106232	-14.96420834871858	-16.833424813688712	1.3724018381941636	-34.17919896093821	9.43959684476651	-2.284436365980409	-8.408033080539283	-4.971634966216506	-31.89085916682275	19.30984140073977
o/noun	26.40191649642207	-18.182166721091185	25.653046570078978	12.250739267437057	10.743516415565422	22.718288235523453	-32.77601551829765	-9.676863063319898	2.127317357131544	-36.40483702141998	11.26956497119569	-13.31071160434942	8.996974943918271	-0.8068750007175973
of/vg	3.97109154416876	-0.5095771290283506	4.028546666332983	1.6882432325648926	0	0	11.280907538341546	-0.7729152571995065	0	0	0	0	0	0
onder/prep	18.710976358505352	15.497030778816343	0	0	0	0	17.783732677033676	27.816176933018024	0	0	0	0	0	0
