_model	model.x	model.y	LEMMAPATH	LEMMAREL	base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	tokens	type
grijs.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.5798537851996297	0.707381424367733	NA	NA	BOW	bound	681	all	10_10	1	selection	FOC	432	nav	4_4	302	grijs
grijs.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.5348926404605087	0.7022941404482613	NA	NA	BOW	bound	681	all	10_10	1	selection	FOC	681	all	4_4	302	grijs
grijs.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.40472817337737704	1.7764679360304294	NA	NA	BOW	bound	1369	all	10_10	1	no	5000	5000	nav	4_4	303	grijs
grijs.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	2.544890023428053	-0.8134009245434091	NA	NA	BOW	bound	1369	all	10_10	1	no	5000	5000	all	4_4	303	grijs
grijs.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	-0.8746965753586375	1.1161836164029695	NA	NA	BOW	bound	1369	all	10_10	1	no	FOC	795	nav	4_4	303	grijs
grijs.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	-0.8672504182634369	1.128821133678678	NA	NA	BOW	bound	1369	all	10_10	1	no	FOC	1369	all	4_4	303	grijs
grijs.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.6122617200158206	-0.34462554094684617	NA	NA	BOW	bound	454	lex	5_5	1	weight	5000	5000	nav	4_4	292	grijs
grijs.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	0.12163664247674345	-1.3805495703354034	NA	NA	BOW	bound	454	lex	5_5	1	weight	5000	5000	all	4_4	292	grijs
grijs.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.7227053265134008	-0.06052695736422749	NA	NA	BOW	bound	454	lex	5_5	1	weight	FOC	336	nav	4_4	292	grijs
grijs.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.6978137054695801	-0.049506792556252704	NA	NA	BOW	bound	454	lex	5_5	1	weight	FOC	454	all	4_4	292	grijs
grijs.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.7070579269296027	-0.470043641554678	NA	NA	BOW	bound	454	lex	5_5	1	selection	5000	5000	nav	4_4	292	grijs
grijs.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	0.04298089278299242	-1.579582958272341	NA	NA	BOW	bound	454	lex	5_5	1	selection	5000	5000	all	4_4	292	grijs
grijs.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.7489614781163599	-0.045560292063021285	NA	NA	BOW	bound	454	lex	5_5	1	selection	FOC	336	nav	4_4	292	grijs
grijs.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.7179179802202416	-0.04928791118013429	NA	NA	BOW	bound	454	lex	5_5	1	selection	FOC	454	all	4_4	292	grijs
grijs.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	-0.9872154763508855	-0.6285506099088509	NA	NA	BOW	bound	691	lex	5_5	1	no	5000	5000	nav	4_4	303	grijs
grijs.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	0.0645539995706956	-2.162174957170876	NA	NA	BOW	bound	691	lex	5_5	1	no	5000	5000	all	4_4	303	grijs
grijs.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.0079463537234792	-0.12830884750694083	NA	NA	BOW	bound	691	lex	5_5	1	no	FOC	525	nav	4_4	303	grijs
grijs.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	-0.9790258111077466	-0.14220639029669893	NA	NA	BOW	bound	691	lex	5_5	1	no	FOC	691	all	4_4	303	grijs
grijs.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	0.044336178153793336	0.04078478537264002	NA	NA	BOW	bound	533	all	5_5	1	weight	5000	5000	nav	4_4	300	grijs
grijs.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	1.0361231042222658	-0.8641373727130318	NA	NA	BOW	bound	533	all	5_5	1	weight	5000	5000	all	4_4	300	grijs
grijs.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.4389472199761424	0.18373948990615194	NA	NA	BOW	bound	533	all	5_5	1	weight	FOC	336	nav	4_4	300	grijs
grijs.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.40099188232635485	0.18451997584015675	NA	NA	BOW	bound	533	all	5_5	1	weight	FOC	533	all	4_4	300	grijs
grijs.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.32724807310495335	0.9559185423684605	NA	NA	BOW	bound	533	all	5_5	1	selection	5000	5000	nav	4_4	300	grijs
grijs.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	1.7876696310376894	-0.061254109065883466	NA	NA	BOW	bound	533	all	5_5	1	selection	5000	5000	all	4_4	300	grijs
grijs.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.2832234662307048	0.5214515391469752	NA	NA	BOW	bound	533	all	5_5	1	selection	FOC	336	nav	4_4	300	grijs
grijs.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.2449343514022689	0.5242100893138164	NA	NA	BOW	bound	533	all	5_5	1	selection	FOC	533	all	4_4	300	grijs
grijs.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	0.30631873397003967	1.371470481488163	NA	NA	BOW	bound	870	all	5_5	1	no	5000	5000	nav	4_4	303	grijs
grijs.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	2.260356972040313	-0.06687631767377952	NA	NA	BOW	bound	870	all	5_5	1	no	5000	5000	all	4_4	303	grijs
grijs.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.3800045648559962	0.8257406056118922	NA	NA	BOW	bound	870	all	5_5	1	no	FOC	525	nav	4_4	303	grijs
grijs.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.3543134614030423	0.8245306797640704	NA	NA	BOW	bound	870	all	5_5	1	no	FOC	870	all	4_4	303	grijs
grijs.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.30960537206828265	-0.2795626591435909	NA	NA	BOW	bound	333	lex	3_3	1	weight	5000	5000	nav	4_4	273	grijs
grijs.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.5033117382830614	-1.195752947087512	NA	NA	BOW	bound	333	lex	3_3	1	weight	5000	5000	all	4_4	273	grijs
grijs.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.3924285521938397	-0.030067357484403662	NA	NA	BOW	bound	333	lex	3_3	1	weight	FOC	255	nav	4_4	273	grijs
grijs.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.37858185179247983	-0.02653746999106513	NA	NA	BOW	bound	333	lex	3_3	1	weight	FOC	333	all	4_4	273	grijs
grijs.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.3555520959814616	-0.3978774235568	NA	NA	BOW	bound	333	lex	3_3	1	selection	5000	5000	nav	4_4	273	grijs
grijs.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.4570018270472726	-1.3634058069833541	NA	NA	BOW	bound	333	lex	3_3	1	selection	5000	5000	all	4_4	273	grijs
grijs.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.432429733303142	-0.035321670477288944	NA	NA	BOW	bound	333	lex	3_3	1	selection	FOC	255	nav	4_4	273	grijs
grijs.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.4130558739672319	-0.0414797965960211	NA	NA	BOW	bound	333	lex	3_3	1	selection	FOC	333	all	4_4	273	grijs
grijs.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.620228696256345	-0.6607539232264799	NA	NA	BOW	bound	442	lex	3_3	1	no	5000	5000	nav	4_4	293	grijs
grijs.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	0.5202380610374113	-1.8377409990646414	NA	NA	BOW	bound	442	lex	3_3	1	no	5000	5000	all	4_4	293	grijs
grijs.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.6860898838622459	-0.22025349320100157	NA	NA	BOW	bound	442	lex	3_3	1	no	FOC	340	nav	4_4	293	grijs
grijs.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.6499823850204667	-0.2236585922630503	NA	NA	BOW	bound	442	lex	3_3	1	no	FOC	442	all	4_4	293	grijs
grijs.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.37396255127680333	0.1200135716166235	NA	NA	BOW	bound	392	all	3_3	1	weight	5000	5000	nav	4_4	299	grijs
grijs.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	1.2943618486146096	-0.52348209748367	NA	NA	BOW	bound	392	all	3_3	1	weight	5000	5000	all	4_4	299	grijs
grijs.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.0209831744677681	0.263187166138157	NA	NA	BOW	bound	392	all	3_3	1	weight	FOC	255	nav	4_4	299	grijs
grijs.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.0058053661283477736	0.25043268234864985	NA	NA	BOW	bound	392	all	3_3	1	weight	FOC	392	all	4_4	299	grijs
grijs.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.7904016617066439	0.7099505291125818	NA	NA	BOW	bound	392	all	3_3	1	selection	5000	5000	nav	4_4	299	grijs
grijs.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	1.8312927840691773	0.25641875863641017	NA	NA	BOW	bound	392	all	3_3	1	selection	5000	5000	all	4_4	299	grijs
grijs.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	0.1229447206558767	0.5394231121931417	NA	NA	BOW	bound	392	all	3_3	1	selection	FOC	255	nav	4_4	299	grijs
grijs.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	0.16052792628227816	0.5192107046695635	NA	NA	BOW	bound	392	all	3_3	1	selection	FOC	392	all	4_4	299	grijs
grijs.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.8153668601262549	1.1087414914050997	NA	NA	BOW	bound	564	all	3_3	1	no	5000	5000	nav	4_4	303	grijs
grijs.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	2.1749033767923205	0.7027559579357499	NA	NA	BOW	bound	564	all	3_3	1	no	5000	5000	all	4_4	303	grijs
grijs.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.07508436760356822	0.7810866401739481	NA	NA	BOW	bound	564	all	3_3	1	no	FOC	340	nav	4_4	303	grijs
grijs.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.0962304312429976	0.7588175389959019	NA	NA	BOW	bound	564	all	3_3	1	no	FOC	564	all	4_4	303	grijs
grijs.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-1.1503834446200327	-0.35191291332518515	NA	NA	BOW	nobound	711	lex	10_10	1	weight	5000	5000	nav	4_4	300	grijs
grijs.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.4700388040182293	-1.5336503648017894	NA	NA	BOW	nobound	711	lex	10_10	1	weight	5000	5000	all	4_4	300	grijs
grijs.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	-1.197053640207152	-0.007778554475618116	NA	NA	BOW	nobound	711	lex	10_10	1	weight	FOC	508	nav	4_4	300	grijs
grijs.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	-1.1715952314505989	-0.00837032017984647	NA	NA	BOW	nobound	711	lex	10_10	1	weight	FOC	711	all	4_4	300	grijs
grijs.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-1.3418253221214076	-0.4196268698042487	NA	NA	BOW	nobound	711	lex	10_10	1	selection	5000	5000	nav	4_4	300	grijs
grijs.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.7130650665737447	-1.7906457992103435	NA	NA	BOW	nobound	711	lex	10_10	1	selection	5000	5000	all	4_4	300	grijs
grijs.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-1.2873848967509052	0.019458337426901933	NA	NA	BOW	nobound	711	lex	10_10	1	selection	FOC	508	nav	4_4	300	grijs
grijs.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	-1.2420335625301357	0.007481498163349271	NA	NA	BOW	nobound	711	lex	10_10	1	selection	FOC	711	all	4_4	300	grijs
grijs.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	-1.752978185740703	-0.5227709582474798	NA	NA	BOW	nobound	1396	lex	10_10	1	no	5000	5000	nav	4_4	304	grijs
grijs.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.8117291470364166	-2.624818743308649	NA	NA	BOW	nobound	1396	lex	10_10	1	no	5000	5000	all	4_4	304	grijs
grijs.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.657584049607602	0.01126447357755289	NA	NA	BOW	nobound	1396	lex	10_10	1	no	FOC	1010	nav	4_4	304	grijs
grijs.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	-1.6290296181176738	-0.01607814977413552	NA	NA	BOW	nobound	1396	lex	10_10	1	no	FOC	1396	all	4_4	304	grijs
grijs.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	-0.923107571894235	0.3845095774581259	NA	NA	BOW	nobound	830	all	10_10	1	weight	5000	5000	nav	4_4	304	grijs
grijs.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	0.8652078900869274	-1.355807325957428	NA	NA	BOW	nobound	830	all	10_10	1	weight	5000	5000	all	4_4	304	grijs
grijs.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.9612967716527021	0.2829303527572595	NA	NA	BOW	nobound	830	all	10_10	1	weight	FOC	508	nav	4_4	304	grijs
grijs.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	-0.94092099195223	0.2909752069804188	NA	NA	BOW	nobound	830	all	10_10	1	weight	FOC	830	all	4_4	304	grijs
grijs.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	-0.5575139083952982	1.3516133421772614	NA	NA	BOW	nobound	830	all	10_10	1	selection	5000	5000	nav	4_4	304	grijs
grijs.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	2.0152484268782787	-0.9406503958387972	NA	NA	BOW	nobound	830	all	10_10	1	selection	5000	5000	all	4_4	304	grijs
grijs.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.8879326420307019	0.7205079646969156	NA	NA	BOW	nobound	830	all	10_10	1	selection	FOC	508	nav	4_4	304	grijs
grijs.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	-0.8492161252952894	0.730591638091786	NA	NA	BOW	nobound	830	all	10_10	1	selection	FOC	830	all	4_4	304	grijs
grijs.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.967549493707154	1.7383169613138738	NA	NA	BOW	nobound	1814	all	10_10	1	no	5000	5000	nav	4_4	304	grijs
grijs.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	2.328620094365207	-1.7636571279263238	NA	NA	BOW	nobound	1814	all	10_10	1	no	5000	5000	all	4_4	304	grijs
grijs.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	-1.296100169238075	1.1220887180080068	NA	NA	BOW	nobound	1814	all	10_10	1	no	FOC	1010	nav	4_4	304	grijs
grijs.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	-1.329288342928974	1.14197655743413	NA	NA	BOW	nobound	1814	all	10_10	1	no	FOC	1814	all	4_4	304	grijs
grijs.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.718478762775401	-0.40037579292458025	NA	NA	BOW	nobound	496	lex	5_5	1	weight	5000	5000	nav	4_4	295	grijs
grijs.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	0.06146759236981956	-1.441135913146878	NA	NA	BOW	nobound	496	lex	5_5	1	weight	5000	5000	all	4_4	295	grijs
grijs.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.8438121097278815	-0.057097797244315296	NA	NA	BOW	nobound	496	lex	5_5	1	weight	FOC	361	nav	4_4	295	grijs
grijs.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.8044898108127231	-0.06788162958797418	NA	NA	BOW	nobound	496	lex	5_5	1	weight	FOC	496	all	4_4	295	grijs
grijs.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.8426546047381533	-0.5333501662720354	NA	NA	BOW	nobound	496	lex	5_5	1	selection	5000	5000	nav	4_4	295	grijs
grijs.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	-0.10255839325092685	-1.685709317549367	NA	NA	BOW	nobound	496	lex	5_5	1	selection	5000	5000	all	4_4	295	grijs
grijs.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.8703020305059727	-0.08326657155149311	NA	NA	BOW	nobound	496	lex	5_5	1	selection	FOC	361	nav	4_4	295	grijs
grijs.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.8367198689602888	-0.092348322820629	NA	NA	BOW	nobound	496	lex	5_5	1	selection	FOC	496	all	4_4	295	grijs
grijs.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	-1.1649653625885774	-0.6887258873476968	NA	NA	BOW	nobound	767	lex	5_5	1	no	5000	5000	nav	4_4	304	grijs
grijs.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	-0.2767952120702532	-2.3431023096500545	NA	NA	BOW	nobound	767	lex	5_5	1	no	5000	5000	all	4_4	304	grijs
grijs.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	-1.1558511399711393	-0.16804567218927383	NA	NA	BOW	nobound	767	lex	5_5	1	no	FOC	578	nav	4_4	304	grijs
grijs.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	-1.1191363026447123	-0.18242096444780986	NA	NA	BOW	nobound	767	lex	5_5	1	no	FOC	767	all	4_4	304	grijs
grijs.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	-0.10900164324231526	-0.3284398317934621	NA	NA	BOW	nobound	588	all	5_5	1	weight	5000	5000	nav	4_4	302	grijs
grijs.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	1.0309245485385212	-0.9575776651160636	NA	NA	BOW	nobound	588	all	5_5	1	weight	5000	5000	all	4_4	302	grijs
grijs.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.5631399273496279	0.1988039319402468	NA	NA	BOW	nobound	588	all	5_5	1	weight	FOC	361	nav	4_4	302	grijs
grijs.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	-0.5202020762915138	0.19445002877900644	NA	NA	BOW	nobound	588	all	5_5	1	weight	FOC	588	all	4_4	302	grijs
grijs.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	0.18511894427774916	1.0895105155512594	NA	NA	BOW	nobound	588	all	5_5	1	selection	5000	5000	nav	4_4	302	grijs
grijs.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	1.8543508372791702	-0.15915839643895272	NA	NA	BOW	nobound	588	all	5_5	1	selection	5000	5000	all	4_4	302	grijs
grijs.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	-0.389677703356089	0.550949804679459	NA	NA	BOW	nobound	588	all	5_5	1	selection	FOC	361	nav	4_4	302	grijs
grijs.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	-0.3554161740054628	0.5513068036275388	NA	NA	BOW	nobound	588	all	5_5	1	selection	FOC	588	all	4_4	302	grijs
grijs.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	0.1312574065448164	1.4634805054843356	NA	NA	BOW	nobound	980	all	5_5	1	no	5000	5000	nav	4_4	304	grijs
grijs.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	2.395887514135553	-0.2261543131682317	NA	NA	BOW	nobound	980	all	5_5	1	no	5000	5000	all	4_4	304	grijs
grijs.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	-0.5237778391158481	0.8730045391979436	NA	NA	BOW	nobound	980	all	5_5	1	no	FOC	578	nav	4_4	304	grijs
grijs.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	-0.5148231220640219	0.8736199694344109	NA	NA	BOW	nobound	980	all	5_5	1	no	FOC	980	all	4_4	304	grijs
grijs.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.3180271088359224	-0.28324463656507637	NA	NA	BOW	nobound	345	lex	3_3	1	weight	5000	5000	nav	4_4	276	grijs
grijs.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	0.5081699372784306	-1.207518924962961	NA	NA	BOW	nobound	345	lex	3_3	1	weight	5000	5000	all	4_4	276	grijs
grijs.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	-0.39981877223522305	-0.03404093198364657	NA	NA	BOW	nobound	345	lex	3_3	1	weight	FOC	264	nav	4_4	276	grijs
grijs.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	-0.38481051777144576	-0.04136067442661461	NA	NA	BOW	nobound	345	lex	3_3	1	weight	FOC	345	all	4_4	276	grijs
grijs.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.36891398424424166	-0.4049851185925885	NA	NA	BOW	nobound	345	lex	3_3	1	selection	5000	5000	nav	4_4	276	grijs
grijs.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	0.4332516721478425	-1.3964738599234443	NA	NA	BOW	nobound	345	lex	3_3	1	selection	5000	5000	all	4_4	276	grijs
grijs.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.43986996017733926	-0.033450597595920145	NA	NA	BOW	nobound	345	lex	3_3	1	selection	FOC	264	nav	4_4	276	grijs
grijs.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	-0.4281330569139202	-0.048427242294640536	NA	NA	BOW	nobound	345	lex	3_3	1	selection	FOC	345	all	4_4	276	grijs
grijs.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	-0.6528645985563498	-0.6791470027172207	NA	NA	BOW	nobound	461	lex	3_3	1	no	5000	5000	nav	4_4	295	grijs
grijs.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	0.4950158199452836	-1.943272771312503	NA	NA	BOW	nobound	461	lex	3_3	1	no	5000	5000	all	4_4	295	grijs
grijs.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	-0.7179705374893265	-0.23759575597350555	NA	NA	BOW	nobound	461	lex	3_3	1	no	FOC	354	nav	4_4	295	grijs
grijs.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	-0.6868423212892258	-0.24972785225207597	NA	NA	BOW	nobound	461	lex	3_3	1	no	FOC	461	all	4_4	295	grijs
grijs.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	0.3805068913912041	0.12107356820469345	NA	NA	BOW	nobound	408	all	3_3	1	weight	5000	5000	nav	4_4	302	grijs
grijs.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	1.3027449612632729	-0.5379286859002372	NA	NA	BOW	nobound	408	all	3_3	1	weight	5000	5000	all	4_4	302	grijs
grijs.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	-0.02726470016131043	0.2596981465040071	NA	NA	BOW	nobound	408	all	3_3	1	weight	FOC	264	nav	4_4	302	grijs
grijs.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	-0.015961688358555107	0.2535976806794372	NA	NA	BOW	nobound	408	all	3_3	1	weight	FOC	408	all	4_4	302	grijs
