measure	globqual	meanclassqual	classqual_herstructureren_2	classqual_herstructureren_3	classqual_herstructureren_1	model	technique
DR	1.113833720308706	1.1117923535456256	1.132482682554184	1.1665614512223006	1.036332926860392	herstructureren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.019469175744219618	-0.01585750372872926	-0.04336728355067703	0.010044390378915288	-0.014249618014426032	herstructureren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.43722000890247364	0.4269520680370341	0.5086039072246663	0.39977840187171876	0.3724738950147173	herstructureren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.4775206611570248	0.4706810258984172	0.525494071146245	0.4582972582972583	0.4282517482517482	herstructureren.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.0897867780872823	1.0894566167312445	1.0989518217910252	1.1813241358741327	0.9880938925285759	herstructureren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.02145577392274708	-0.01743103465558011	-0.04479107272154461	0.055929770842266094	-0.06343180208746181	herstructureren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.48774923704325684	0.4772575007692144	0.5621087463298229	0.4686583256927597	0.4010054302850607	herstructureren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.512396694214876	0.5066014661666836	0.5535573122529645	0.503030303030303	0.4632167832167832	herstructureren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.0453186196561752	1.0401760000776274	1.0897366042258183	1.143556002437952	0.8872353935691119	herstructureren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.04255945997728037	-0.042701150381224746	-0.03475026090280245	0.049049913143594026	-0.14240310338446582	herstructureren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.3654635038687692	0.3522712055376187	0.4574244608537815	0.32068733587925985	0.2787018198798147	herstructureren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.423801652892562	0.415052644617862	0.4853754940711462	0.402020202020202	0.35776223776223776	herstructureren.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.0942188987185584	1.0912319379429212	1.1169989215438063	1.0933565388382307	1.0633403534467267	herstructureren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.015487559345601589	-0.014841658269150581	-0.01985221903775791	-0.02989482048683677	0.005222064717142938	herstructureren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.42880681343679317	0.423046537708435	0.47308496723607485	0.41810940887038023	0.3779452370188499	herstructureren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.4835555555555555	0.4787778081684046	0.5201581027667984	0.4778833107191316	0.4382920110192837	herstructureren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.1039896523294976	1.1009195530039586	1.1262050902800367	1.1342679320722135	1.0422856366596254	herstructureren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.019305360645331532	-0.018077802741708202	-0.029348254136014964	-0.0012465948049819962	-0.023638559284127645	herstructureren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.41680292147393316	0.4048792961599743	0.5075260379683387	0.41887970478322656	0.2882321457283577	herstructureren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.47288888888888886	0.46647210706558234	0.5213438735177865	0.4835820895522388	0.39449035812672173	herstructureren.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.1099475104926226	1.1163611016843986	1.058383822169212	1.1807123509296877	1.109987131954296	herstructureren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.007006573741207134	0.0032725987137694986	-0.08798364451758177	0.06312112035916058	0.034680320299729686	herstructureren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.4989432220795315	0.4929765857586644	0.5428722372574118	0.5381828189863433	0.3978747010322379	herstructureren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.5224242424242425	0.5195624464812123	0.5434782608695652	0.5416553595658073	0.47355371900826443	herstructureren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.040240829834082	1.0358673262989393	1.069244945243348	1.15208752915144	0.8862695045020297	herstructureren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.03658982999257219	-0.03868894705323017	-0.02447078014168422	0.06394005189462075	-0.15553611291262703	herstructureren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.3484843533762421	0.3389746854139609	0.41988751497699267	0.3749164082884032	0.2221201329764869	herstructureren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.41527272727272724	0.40848226230209594	0.46640316205533594	0.430393487109905	0.32865013774104684	herstructureren.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.1135773481359381	1.1118739435335991	1.1246286029158215	1.0813566975152769	1.1296365301696993	herstructureren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	-0.0022436325009852786	-0.0014632096727763219	-0.012091871621034315	-0.05207982941739345	0.059782072020098796	herstructureren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.42562710773345847	0.4207015612475148	0.45964688550090427	0.36032340684097813	0.44213439140066196	herstructureren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.48174178762414055	0.4778909986678336	0.5087198515769944	0.43583662714097493	0.48911651728553135	herstructureren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.1180133331838211	1.1178370817897927	1.118283993755908	1.1028964774429453	1.1323307741705246	herstructureren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	-0.0013094410699492495	0.0014518136952395508	-0.025161046127480012	-0.029232476854007216	0.05874896406720588	herstructureren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.4343381668820791	0.4246869903624798	0.5054443029881017	0.3664207049760624	0.40219596312327527	herstructureren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.4709702062643239	0.4656782277200438	0.5089053803339517	0.41949934123847166	0.46862996158770803	herstructureren.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.1081728025900812	1.1137033421867397	1.0676603558433615	1.150257238553519	1.1231924321633389	herstructureren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.0013118818044633108	0.007325662653787676	-0.043620945751837545	0.035186370247446565	0.030411563465754007	herstructureren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.5150995622676767	0.5103356943028852	0.5486132752452476	0.4601827492145762	0.5222110584488315	herstructureren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.516042780748663	0.5113136185833238	0.5510204081632653	0.48458498023715413	0.49833546734955186	herstructureren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.074280887633886	1.0723262174753043	1.0932393596043801	1.1220478873465967	1.001691405474936	herstructureren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.020429985149740343	-0.019458505534320145	-0.02541262278518855	0.015766985813959813	-0.0487298796317317	herstructureren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.40814829582108164	0.3981624999029453	0.4845691678260864	0.3763428026071191	0.3335755292756303	herstructureren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.44805194805194803	0.43966898195749565	0.5122448979591837	0.42187088274044793	0.3848911651728553	herstructureren.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.016213616232525	1.0084968400807446	1.077582472764182	1.022856519245297	0.9250515282327549	herstructureren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	-0.024753351529813828	-0.031027378657650442	0.024463544106490837	-0.02850914955430022	-0.08903653052514195	herstructureren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.3372256544604121	0.32818035538749	0.40753458101820267	0.3230718117243827	0.2539346734198847	herstructureren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.39274255156608096	0.38490729810824287	0.4538033395176252	0.3826086956521739	0.31830985915492954	herstructureren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.0393164219892266	1.032428217221509	1.0935994397322806	1.038543353758528	0.9651418581737183	herstructureren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.026415101792262273	-0.031441885063339337	0.011569184369076084	-0.04897965698390169	-0.056915182575192395	herstructureren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.3956197761924154	0.38583083904624715	0.4721574046988043	0.3863559549617457	0.29897915747819154	herstructureren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.44621848739495795	0.4396488978415319	0.498330241187384	0.45006587615283267	0.370550576184379	herstructureren.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.0137197449696573	1.0111551871183921	1.037289723711357	1.058789046822862	0.9373867908209573	herstructureren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.01990676543967367	-0.02148703083287988	-0.004087625014411924	0.02535336592489841	-0.08572683340912612	herstructureren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.40720969818474	0.3991955581244259	0.47360329933578665	0.45001739730042295	0.2739659777370682	herstructureren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.4462948815889992	0.4414199356374144	0.48756957328385897	0.48432147562582345	0.3523687580025608	herstructureren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.023703769738761	1.0186413335847833	1.0678494814793822	1.0805214278385202	0.9075530914364475	herstructureren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.033667858053031054	-0.036460638634442794	-0.0076072571200441795	0.020719122621941418	-0.12249378140522561	herstructureren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.32781605063796315	0.3213747502701797	0.3808310005248649	0.3575193849422012	0.22577386534347307	herstructureren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.37669977081741784	0.36880617414254013	0.4374768089053803	0.3565217391304348	0.31241997439180536	herstructureren.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.0267379766090872	1.0215825193413497	1.0678969279054722	1.0399172635833978	0.956933366535179	herstructureren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.02430380825930509	-0.02776024750460427	0.003290483994113874	-0.015479476665718498	-0.07109174984220819	herstructureren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.35804034411758834	0.3475921908989989	0.43982341870909036	0.3407267225285828	0.26222643145932345	herstructureren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.39999999999999997	0.39256177759195865	0.4582560296846011	0.38857142857142857	0.33085787451984633	herstructureren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.0112412675846512	1.0042536316581878	1.0670497264423853	1.0297032044068024	0.9160079641253758	herstructureren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.02906340012880656	-0.035027766741239974	0.018579172864679028	-0.013124017753012076	-0.11053845533538686	herstructureren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.34687766758610233	0.3380935664374576	0.41663241686566627	0.3592423534729826	0.23840592897372379	herstructureren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.38600228223659183	0.37929446810734535	0.4393320964749536	0.39714285714285713	0.30140845070422534	herstructureren.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.0113362965925567	1.0076150491988065	1.0420692485502068	1.048500304580326	0.9322755944658867	herstructureren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.022068844998305855	-0.0247314817752657	4.605493752197159e-4	0.019083169594437815	-0.09373816429545463	herstructureren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.3679719740898984	0.35602960022442404	0.4620316422570421	0.36385738125674466	0.2421997771594854	herstructureren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.43484214530239634	0.42705793200763015	0.4968460111317254	0.45090909090909087	0.33341869398207424	herstructureren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0198990757196456	1.0157709778927366	1.054138074918152	1.0650672169477389	0.9281076418123191	herstructureren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.03094028532723427	-0.033440633850953576	-0.009637802062071956	0.011652527279935172	-0.10233662677072394	herstructureren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.3633683533527121	0.35552597199402536	0.4251228386245415	0.3603122262918311	0.2811428510657035	herstructureren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.401065043742868	0.39266926232721	0.46660482374768086	0.3823376623376623	0.3290653008962868	herstructureren.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.1588437180831357	1.1497071984801936	1.227978107595443	1.1342126771064485	1.0869308107386895	herstructureren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.004628645737489269	3.449447358613456e-4	0.03548484715200411	-0.04898002340759046	0.014530010463170385	herstructureren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.4916021428520604	0.47813072972018683	0.5947539914715076	0.4881195372793078	0.351518660409745	herstructureren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.5155676941084666	0.5048942106486863	0.5954545454545455	0.46310160427807484	0.4561264822134387	herstructureren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.1744503214319797	1.1686793725591107	1.2195473862690638	1.197484655349365	1.0890060760589033	herstructureren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.007888328499208671	0.005895030436776241	0.02266530092343213	-0.005746114970270889	7.659053571674826e-4	herstructureren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.49636004350680596	0.4826217509742895	0.5997463983355887	0.4439650696530439	0.4041537849342359	herstructureren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.5303940694498634	0.521318039732362	0.5984848484848485	0.49010695187165776	0.4753623188405797	herstructureren.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.140677323766014	1.143306871548143	1.1224543355359418	1.1929730324547811	1.114493246653706	herstructureren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.0024921995763921537	0.006687736813227724	-0.02883417995282028	0.025156160312619354	0.023741230079884098	herstructureren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.4930668312226341	0.48064108864115695	0.5881830254087118	0.48907535988095024	0.36466488063380875	herstructureren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.5094810768630511	0.5037612376966597	0.553219696969697	0.5064171122994652	0.45164690382081685	herstructureren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.1341132510223098	1.1324316773474603	1.1517531926093096	1.2623059231774765	0.9832359162555947	herstructureren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.014399619233687377	-0.01301302686281748	-0.021737477194420204	0.07450283659659448	-0.09180443999062672	herstructureren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.4554970453587131	0.4444187514584608	0.5409201369952715	0.4687136821935664	0.3236224351865445	herstructureren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.49996098322278576	0.49524222403058715	0.5369318181818181	0.5213903743315508	0.4274044795783926	herstructureren.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.1340207020374353	1.1289329913332582	1.1709226783606794	1.0772179470003853	1.13865834863871	herstructureren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.005735652241201623	0.0026981593971356563	0.025445222675386632	-0.09086696475745827	0.07351622027347861	herstructureren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.48716052746175037	0.4755360336253256	0.5740987413192018	0.42822207747300056	0.42428728208377436	herstructureren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.481467030823254	0.4704593892893125	0.5632575757575757	0.41122994652406414	0.43689064558629775	herstructureren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.1382072636617802	1.1335422969239022	1.1729855900817536	1.1115739622603396	1.1160673384296134	herstructureren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.005323541007146397	0.0025284151024967845	0.024411386842178705	-0.057895683709450994	0.04106954217476264	herstructureren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.45859021054781657	0.4483551547005882	0.536203454528166	0.4354912376409638	0.37337077193263474	herstructureren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.5051892313694889	0.49851617194967573	0.5556818181818182	0.4871657754010695	0.4527009222661396	herstructureren.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.1043565131375397	1.107240537245472	1.081905778566594	1.095179670063984	1.144636163105838	herstructureren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.002278765108425873	0.005924407213060177	-0.02624642731457458	-0.013253514653285524	0.057273163607040635	herstructureren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.4549854777621748	0.45174184546496127	0.4801198693804737	0.462182165933047	0.41292350108136316	herstructureren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.482247366367538	0.477122406933788	0.521780303030303	0.48877005347593583	0.42081686429512516	herstructureren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.0822051705636113	1.07978267150528	1.102564258626625	1.1304432431903797	1.0063405126988352	herstructureren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.016425526096026828	-0.016465687519582342	-0.015123848572034805	0.010406352375766436	-0.044679566362478655	herstructureren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.3958094645780091	0.3906165430621575	0.43738748860239185	0.4434813594550566	0.2909807811290239	herstructureren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.44088958252048377	0.4343999457490506	0.4912878787878788	0.4582887700534759	0.3536231884057971	herstructureren.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.1459747533539808	1.1443652344424866	1.1562232500693197	1.0846851932543617	1.1921872600037782	herstructureren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.007350613191307754	0.005929684072672404	0.015059130961068794	-0.08291452193856837	0.08564444319551678	herstructureren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.4466727038993266	0.44017121824603245	0.49585402653797467	0.40925642795106004	0.4154032002490627	herstructureren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.4896764252696456	0.48411298746574405	0.5319587628865979	0.4629776021080369	0.45740259740259737	herstructureren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.1844200070617596	1.182812259218551	1.1962757238328385	1.166897312807073	1.1852637410157418	herstructureren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.0264934576189296	0.02649715324021292	0.025530698426309235	0.0012750398876768129	0.052685721406652716	herstructureren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.4982034565123847	0.4931627870989227	0.5382948317230684	0.5221300103738397	0.4190635191998601	herstructureren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.5338983050847458	0.5296194964953369	0.5679475164011246	0.5546772068511199	0.4662337662337662	herstructureren.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.1594236746527486	1.1687482109858918	1.0875441870202829	1.1768301385362312	1.2418703074011612	herstructureren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.020579595175988036	0.029896181621067015	-0.05109754438030514	0.04177998062265698	0.0990061086208492	herstructureren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.5259881079481468	0.523241821408401	0.5477782509125485	0.5376017946403766	0.48434541867227787	herstructureren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.5386748844375963	0.5367316761131194	0.5542642924086223	0.5515151515151515	0.5044155844155844	herstructureren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0717003703925403	1.0728379408438444	1.063856784596339	1.0988133486689438	1.0558436892662504	herstructureren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.0270208144245115	-0.020752052107438034	-0.07485646178965191	-0.002143206697875392	0.014743512165213203	herstructureren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.3705207358858623	0.36210477585456385	0.4345428515939273	0.33176625343094307	0.3200052225388212	herstructureren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.4093990755007704	0.4069784610528671	0.4277413308341143	0.3963109354413702	0.3968831168831169	herstructureren.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.1952343514451134	1.1936129267404674	1.2072132730639213	1.1733017730633448	1.200323734094136	herstructureren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.030127877065463125	0.02971493644481308	0.0314724012923565	-0.021526321006876275	0.07919872904895901	herstructureren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.5194160924317914	0.5134929840057678	0.5642642677782798	0.46869473204393314	0.5075199521950904	herstructureren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.5463674400912895	0.5444002543398921	0.5614100185528756	0.5335064935064935	0.5382842509603073	herstructureren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.1999301580112216	1.1978022150533152	1.215745840498371	1.1737017351302077	1.203959069531367	herstructureren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.03102174507035378	0.03041120446618432	0.03394723353269674	-0.020035215134481255	0.07732159500033747	herstructureren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.5021552741821144	0.4974724871338956	0.5391035499947895	0.5023250798537369	0.45098883155316044	herstructureren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.5516926588056295	0.5492926389505867	0.5705009276437848	0.5483116883116883	0.5290653008962868	herstructureren.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.1398057315350967	1.1434736330587685	1.1121674755949487	1.1748358456931787	1.1434175778881779	herstructureren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.006123612481654004	0.011352928574076288	-0.03398370548866809	0.03707035496890419	0.03097213624199276	herstructureren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.44676817292817883	0.44451131913882186	0.463710683775919	0.423506108684123	0.4463171649564236	herstructureren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.4833777101559528	0.48045171461670455	0.5055658627087198	0.4592207792207792	0.47656850192061456	herstructureren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.1441151965357979	1.1435847263223744	1.1509665724566076	1.2161121909384942	1.0636754155720214	herstructureren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	6.122120185961128e-4	0.0024088928819225182	-0.011662030819245831	0.05190067928538766	-0.03301196982037428	herstructureren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.476125981965288	0.46916306283749865	0.5302585671269744	0.45460400711168686	0.42262661427383463	herstructureren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.5085583872194751	0.504068044631425	0.5441558441558442	0.5132467532467533	0.4548015364916773	herstructureren.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.1599623067607026	1.1541643517952018	1.2032508677666713	1.093789046270249	1.1654531413486853	herstructureren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.016082441508122797	0.012201537676511965	0.044035063866549734	-0.05582927094745661	0.048398820110442775	herstructureren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.46916543412469075	0.46369793597656056	0.5123652558122878	0.47098351413807965	0.4077450379793142	herstructureren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.49448459490300495	0.4912237058715932	0.5207792207792208	0.5098701298701298	0.44302176696542894	herstructureren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.156618912232761	1.1497366807645024	1.2082185658060205	1.0838942559716849	1.1570972205158017	herstructureren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.017016202258065254	0.01186408845082348	0.05464593188802511	-0.06438133867551628	0.04532767213996161	herstructureren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.4648777820041545	0.45919225467164676	0.5087169624278692	0.43751833162030895	0.43134146996676215	herstructureren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.4823887409661468	0.4772785631538146	0.5218923933209647	0.4605194805194805	0.4494238156209987	herstructureren.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.0220691105699844	1.0145454094905981	1.081579989371779	1.0263145083092	0.9357417307908156	herstructureren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.026975286837429148	-0.03360167779222315	0.02583411690518072	-0.01254265915808631	-0.11409649112376387	herstructureren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.31889225774681446	0.30834741863505405	0.401326456015703	0.2985648802018354	0.22515091968762374	herstructureren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.3569418029669076	0.34854390411734476	0.42244897959183675	0.3368831168831169	0.28629961587708064	herstructureren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.0570408296348337	1.0507352483443357	1.1066641426851844	1.0537814671182035	0.9917601352296189	herstructureren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.02382594712519964	-0.02788868915148853	0.008011992155096178	-0.029565638156747072	-0.0621124214528147	herstructureren.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	mds
