measure	globqual	meanclassqual	classqual_harden_3	classqual_harden_5	model	technique
SCP_k10_b0	0.9218223019450085	0.876317327623167	0.781865826299681	0.970768828946653	harden.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.920426941479573	0.8821030489319424	0.8025568181818181	0.9616492796820666	harden.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.639508037219176	1.5345656673207615	1.3167441096324557	1.752387225009067	harden.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.3382069559004803	0.2843935766748419	0.17269689878633196	0.3960902545633518	harden.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.9158459203245808	0.8769020303282755	0.796068914117457	0.9577351465390941	harden.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.9149061464850938	0.8800398969200198	0.8076704545454545	0.9524093392945852	harden.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	2.8707288158636355	2.4830498826554566	1.6783717607863788	3.287728004524534	harden.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.5687975171605161	0.48017878530813696	0.2962390645725264	0.6641185060437474	harden.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.9447318782672339	0.9166886256883688	0.8584812022683719	0.9748960491083659	harden.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.9447920500552079	0.9191443119721807	0.8659090909090909	0.9723795330352707	harden.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.8782802130592224	1.8611113682698592	1.8254751946314332	1.8967475419082853	harden.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.39049386899681426	0.38524209676085497	0.37434135943075464	0.39614283409095535	harden.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.8652104850540377	0.8257123908511639	0.7437289516233502	0.9076958300789777	harden.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.877511961722488	0.8367921013412816	0.7522727272727272	0.921311475409836	harden.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.3428360107598374	1.331846224025663	1.3090354902160735	1.3546569578352523	harden.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.20547944404876864	0.2001220806992534	0.18900217525950336	0.2112419861390035	harden.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.8922031207143015	0.825129964328326	0.6859108918297045	0.9643490368269474	harden.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.9015826278984174	0.8527594076005962	0.7514204545454546	0.9540983606557377	harden.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.6136034280338358	1.5788524640413242	1.5067223118887998	1.6509826161938486	harden.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.3323451395044049	0.3159237542358536	0.2818390301910455	0.3500084782806618	harden.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.9156929153427333	0.8805578702660111	0.8076305077958398	0.9534852327361825	harden.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.9220463746779536	0.8872601527570789	0.8150568181818182	0.9594634873323398	harden.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	2.47064038177808	2.2422128541188675	1.7680817672968046	2.7163439409409307	harden.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.5237590798575866	0.4591449367492861	0.32502986660012445	0.5932600068984477	harden.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.9174290226442663	0.8684616361839255	0.7668234474805292	0.9700998248873218	harden.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.9326463010673537	0.89949391455539	0.8306818181818182	0.9683060109289617	harden.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.3425510541409054	1.4781447300501105	1.759587065760814	1.1967023943394073	harden.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.16097909384228076	0.2333168639668252	0.38346332800684596	0.0831703999268044	harden.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.7675995723125266	0.7217861652512843	0.6266944716031593	0.8168778588994091	harden.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.7785057048214943	0.7117843392945852	0.5732954545454545	0.8502732240437159	harden.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
DR	2.092974909933798	1.8215735142313063	1.261655319493734	2.3814917089688787	harden.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.39300177720818463	0.31414152111959237	0.15144783963952355	0.47683520259966117	harden.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.8378383014348694	0.787807769489681	0.6845916270081662	0.8910239119711957	harden.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8682810639142516	0.8197308075772682	0.7195685670261941	0.9198930481283423	harden.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	2.332072712769466	1.9424706081867922	1.138696896930645	2.746244319442939	harden.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.4354776049305422	0.3192490324379509	0.0794621576559381	0.5590359072199637	harden.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8356562091449065	0.7691131700896912	0.6318306841109135	0.9063956560684687	harden.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8603414053195713	0.8073407051572554	0.6979969183359014	0.9166844919786096	harden.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	2.83742319860932	2.4402334149020475	1.6208058431095664	3.2596609866945285	harden.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.5481328543570472	0.4685825396666411	0.3044652237738213	0.632699855559461	harden.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.9129124063657025	0.8920105429190404	0.8488886804930439	0.9351324053450369	harden.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.9000396982929734	0.8852877730445028	0.8548536209553158	0.9157219251336898	harden.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	2.246660768714293	1.8692380052110869	1.090591042668436	2.6478849677537375	harden.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.3921086859427961	0.27542207676168706	0.03469024340606574	0.5161539101173084	harden.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.810915426011608	0.7087157722336794	0.4978714414666014	0.9195601030007575	harden.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.8605001984914649	0.8092585878727454	0.7035439137134052	0.9149732620320855	harden.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	2.048958142069786	1.7649001845019758	1.1788707044746913	2.3509296645292603	harden.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.3752619119628166	0.2869017826138183	0.10460926350642549	0.4691943017212112	harden.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.8373905488231772	0.7811632870764809	0.6651629002296929	0.8971636739232689	harden.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8544660579595077	0.8030816640986131	0.6970724191063173	0.9090909090909091	harden.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	2.6043206487529784	2.1194609306085503	1.119164755337613	3.1197571058794873	harden.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.46639714323578885	0.33676642690337927	0.06933008419957946	0.6042027696071791	harden.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8504931134882647	0.8116306321864903	0.7314548824738205	0.8918063818991601	harden.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8771734815402937	0.8350765884165685	0.7482280431432974	0.9219251336898395	harden.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	2.9300251236315344	2.481241774760329	1.5553734243864008	3.4071101251342575	harden.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.5512911928323123	0.46440665109100854	0.2851583622733636	0.6436549399086534	harden.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.925095504688531	0.9030448095450458	0.8575528348796576	0.948536784210434	harden.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.9304485907105995	0.9071775582343877	0.8591679506933744	0.9551871657754011	harden.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	2.1031356886536	1.7633644365730268	1.0623949165149071	2.464333956631146	harden.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.36285159175133075	0.2503144472349134	0.01814322116050288	0.4824856733093239	harden.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.7871397172440457	0.7027345818195327	0.5286014645923846	0.876867699046681	harden.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.8312028582770941	0.7676941901568023	0.6366718027734977	0.8987165775401069	harden.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.6226465073933112	1.4897494244989125	1.210785277522382	1.768713571475443	harden.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.28822724409666467	0.2399121527857236	0.13849398814203642	0.3413303174294108	harden.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.7979171924941867	0.7442251124075885	0.6315201154690536	0.8569301093461233	harden.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8133437378072571	0.7607571136450282	0.6503725782414307	0.8711416490486258	harden.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	2.5593408267087443	2.1703813677670665	1.3539169179165171	2.9868458176176156	harden.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.48172276958090504	0.3926269529284665	0.20560600445983426	0.5796479013970988	harden.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8690770314091641	0.8357121614723405	0.7656759930463953	0.9057483298982857	harden.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8750682793601249	0.8409394170450213	0.7692995529061103	0.9125792811839324	harden.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	2.307567286257297	2.0804083271617575	1.6035791607720218	2.557237493551493	harden.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.4665315697338717	0.4131700702339628	0.30115899470712687	0.5251811457607987	harden.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.880588623674392	0.844143716388577	0.7676422443381727	0.9206451884389814	harden.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.889192352711666	0.8528142654143416	0.7764530551415797	0.9291754756871036	harden.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.4192347981784348	1.3797246768767024	1.2967890168469396	1.4626603369064652	harden.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.19384471896169309	0.1880915853124772	0.17601518765241136	0.200167982972543	harden.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.738448534054949	0.655230032331549	0.48054615033558323	0.8299139143275147	harden.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.7716738197424893	0.6971398121512494	0.5406855439642325	0.8535940803382663	harden.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.137819237758777	1.1747276093543877	1.2488349696447871	1.100620249063988	harden.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.08785895049154221	0.11280366807814356	0.16288951835045334	0.06271781780583377	harden.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.8592482435308225	0.7667504155888203	0.5810264303509416	0.9524744008266989	harden.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8502673796791443	0.7709357151356496	0.6116477272727272	0.930223702998572	harden.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.2235489586308088	1.2359185647993292	1.260755175610138	1.2110819539885203	harden.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.14240428990813356	0.1480447206825547	0.15936999507214042	0.13671944629296895	harden.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8489534629413167	0.7661710305066061	0.59995433546053345	0.9323877255526787	harden.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8697326203208556	0.7998914207520229	0.6596590909090909	0.9401237505949548	harden.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.6840180030558045	1.7507077998661542	1.8846125099971711	1.6168030897351373	harden.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.3613008155335012	0.3681232783866579	0.38182192427291756	0.3544246325003983	harden.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.9169233447221805	0.8698133883014081	0.775222530921117	0.9644042456816991	harden.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.9229233511586453	0.8859285756782485	0.8116477272727273	0.9602094240837696	harden.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.336699947540123	1.4974329424761699	1.820164546481618	1.1747013384707214	harden.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.17967470638885122	0.248546566580353	0.38683258507510065	0.11026054808560534	harden.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.8709554229453983	0.814708918714397	0.7017730243923076	0.9276448130364863	harden.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.8695187165775401	0.8221330616373155	0.7269886363636363	0.9172774869109948	harden.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.808541601718334	1.6227449315512066	1.2496886253101243	1.995801237792289	harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.3869540234350972	0.306519272823772	0.145016427108119	0.468022118539425	harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.8948390131437268	0.8315649233542517	0.7045185225958569	0.9586113241126465	harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8998930481283423	0.855915337934317	0.7676136363636363	0.9442170395049976	harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	2.105049019162213	1.873821545250319	1.4095459086555715	2.3380971818450664	harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.45487201575398317	0.3800025995338896	0.2296742441313394	0.5303309549364398	harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.9059702019132642	0.8612612309089174	0.7714912497584576	0.9510312120593772	harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.9084491978609626	0.8685216861018563	0.7883522727272727	0.9486910994764398	harden.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	2.9972008861487844	2.496430696030404	1.490947243430507	3.5019141486303016	harden.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.5612766687272668	0.4542242847647946	0.2392765846826656	0.6691719848469236	harden.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.9083635508269431	0.8672562994710042	0.7847181176145915	0.949794481327417	harden.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.9265597147950089	0.8995954307472632	0.8454545454545455	0.953736316039981	harden.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.622262420301971	1.54953332838582	1.4035024745384297	1.6955641822332101	harden.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.2933764580413673	0.2613747777058233	0.19711943529980985	0.3256301201118368	harden.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.7749297044506962	0.6964785056867786	0.5389583821844245	0.8539986291891327	harden.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.7846702317290553	0.7131685804378867	0.5696022727272727	0.8567348881485007	harden.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.7868974414763845	1.5978195075572836	1.2181748370897976	1.97746417802477	harden.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.3589626064880972	0.2801597429012088	0.12193352073855887	0.43838596506385874	harden.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.8532563443606964	0.7846448423745142	0.6468815903550144	0.9224080943940139	harden.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8722281639928698	0.82176939552594	0.7204545454545455	0.9230842455973346	harden.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	2.0174529298611317	1.7761018841991567	1.2914993909408607	2.260704377457453	harden.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.4144855032631579	0.32894049521462115	0.15717689637700805	0.5007040940522343	harden.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.870824040891684	0.819525436904023	0.7165243029130504	0.9225265708949958	harden.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.885632798573975	0.8459238160399809	0.7661931818181819	0.9256544502617801	harden.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	2.3949305888327843	2.1026494072799777	1.5157856175479643	2.689513197011991	harden.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.4754648186172948	0.39878061304751233	0.24480838926566573	0.5527528368293589	harden.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.8928475015242553	0.8433179693643362	0.743868908728278	0.9427670300003943	harden.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.9125846702317291	0.8747768919562113	0.7988636363636363	0.9506901475487863	harden.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.2218562007735472	1.3482386365148646	1.6019986452868011	1.0944786277429281	harden.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.10429682225210035	0.17930098944057687	0.32989990781114	0.02870207107001377	harden.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.7612434810289211	0.6811163590076748	0.5202311927445424	0.8420015252708072	harden.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.7754010695187166	0.6949860185625892	0.5335227272727273	0.8564493098524512	harden.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.137819237758777	1.1747276093543877	1.2488349696447871	1.100620249063988	harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.08785895049154221	0.11280366807814356	0.16288951835045334	0.06271781780583377	harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.8592482435308225	0.7667504155888203	0.5810264303509416	0.9524744008266989	harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8502673796791443	0.7709357151356496	0.6116477272727272	0.930223702998572	harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.2235489586308088	1.2359185647993292	1.260755175610138	1.2110819539885203	harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.14240428990813356	0.1480447206825547	0.15936999507214042	0.13671944629296895	harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8489534629413167	0.7661710305066061	0.59995433546053345	0.9323877255526787	harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.8697326203208556	0.7998914207520229	0.6596590909090909	0.9401237505949548	harden.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.6840180030558045	1.7507077998661542	1.8846125099971711	1.6168030897351373	harden.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.3613008155335012	0.3681232783866579	0.38182192427291756	0.3544246325003983	harden.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.9169233447221805	0.8698133883014081	0.775222530921117	0.9644042456816991	harden.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.9229233511586453	0.8859285756782485	0.8116477272727273	0.9602094240837696	harden.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.336699947540123	1.4974329424761699	1.820164546481618	1.1747013384707214	harden.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.17967470638885122	0.248546566580353	0.38683258507510065	0.11026054808560534	harden.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.8709554229453983	0.814708918714397	0.7017730243923076	0.9276448130364863	harden.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.8695187165775401	0.8221330616373155	0.7269886363636363	0.9172774869109948	harden.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.3119716919712485	1.2886685623447605	1.2418788138821273	1.3354583108073939	harden.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.1888671048560025	0.1747864136647556	0.14651415969807882	0.20305866763143243	harden.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.8911464428087362	0.8301462201485574	0.7076654581143401	0.9526269821827746	harden.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.8942602495543672	0.8413880295097573	0.7352272727272727	0.9475487862922418	harden.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.5526455083884467	1.4953439184460489	1.3802895449396593	1.6103982919524384	harden.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.30481186977668057	0.27406524480732497	0.21232989545940623	0.3358005941552437	harden.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.8784209492721022	0.8258352016116056	0.7202496452854117	0.9314207579377995	harden.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.887415329768271	0.8396522489290814	0.74375	0.9355544978581628	harden.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	2.246676704485124	2.0058175181600735	1.5222026164837918	2.4894324198363553	harden.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.48707211208432105	0.41146410050496934	0.2596527386724128	0.5632754623375259	harden.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.942846568514133	0.9072981591656681	0.8359214317337114	0.978674886597625	harden.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	mds
