measure	globqual	meanclassqual	classqual_diskwalificeren_1	classqual_diskwalificeren_2	classqual_diskwalificeren_3	model	technique
SCP_k10_b0	0.6998732062037266	0.6589705264805311	0.4781460740099695	0.8043263924112806	0.6944391130203433	diskwalificeren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.7166734610680798	0.6795318815225915	0.509090909090909	0.8138022561380226	0.7157024793388429	diskwalificeren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.4672804267041697	1.5682423559816827	1.095215561973865	1.5452216178898819	2.0642898880813014	diskwalificeren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.12335772134120031	0.11315327516990165	-0.26275890443818295	0.2702306929067638	0.33198803704112406	diskwalificeren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6376959618496857	0.4990338338839225	0.3647609439037862	0.8169565809754956	0.3153839767724856	diskwalificeren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6588666938442723	0.5558778101184372	0.4139204545454545	0.8074319840743198	0.4462809917355372	diskwalificeren.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.740060419310656	1.9414422697959604	1.387552351132485	1.7532268256711174	2.6835476325842786	diskwalificeren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.19043559117864622	0.18397778907071574	-0.17015888286601774	0.3258371811699445	0.3962550689082205	diskwalificeren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.663610136993751	0.5571853838252432	0.4541712056584242	0.8011794311259705	0.4162055146913348	diskwalificeren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7086832450061149	0.6075807217831936	0.5059659090909091	0.840743198407432	0.47603305785123967	diskwalificeren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.6928620812904576	2.1497150872067983	1.3752958035632734	1.546648909760573	3.5272005482965483	diskwalificeren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.12198860338686142	0.15655348917172998	-0.323126541468641	0.2647151566227725	0.5280718523610585	diskwalificeren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6869295567700674	0.6067249753606376	0.5378577300451955	0.7874036358610847	0.49491356017563243	diskwalificeren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7251528740317977	0.6495605733848103	0.5605113636363637	0.8286662242866623	0.5595041322314049	diskwalificeren.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.8253841780829299	2.1745945896659977	1.1863944153652948	1.8583379421669144	3.4790514114657842	diskwalificeren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.19577943455124763	0.22614025347973987	-0.20683913740848586	0.32539826909931996	0.5598616287483855	diskwalificeren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6540347828142012	0.5577011624694299	0.44522587787159656	0.7855825475998038	0.44229506193688944	diskwalificeren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6958825927435792	0.6382606548229475	0.49517045454545455	0.8022561380225613	0.6173553719008265	diskwalificeren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.5557859312793694	1.8154267277044391	1.142499557300273	1.5577140629582167	2.7460665628548275	diskwalificeren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.1277972497116602	0.15148492219133808	-0.29312599986809385	0.2679310766567987	0.47964968978530936	diskwalificeren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6007077636499853	0.4839941548588595	0.3843707658176864	0.746701260077558	0.32091043868133406	diskwalificeren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6573991031390134	0.5422417606724176	0.4431818181818182	0.8017252820172528	0.3818181818181818	diskwalificeren.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.5415435460427607	1.7512266587345418	1.4309392487189125	1.462964871255958	2.3597758562287545	diskwalificeren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.10708175013270411	0.10967533914584536	-0.19011746309322575	0.2123055969756249	0.3068378835551369	diskwalificeren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6392884667905651	0.5138881734950352	0.4445974643779578	0.7799161715669282	0.3171508845402198	diskwalificeren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6795959595959595	0.5653527384703807	0.4934659090909091	0.8108567691301504	0.39173553719008264	diskwalificeren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.5183693020542635	1.8158837879700824	1.5007381668422748	1.3568697431522074	2.590043453915765	diskwalificeren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.06604836516492478	0.09415325341100612	-0.23785658559392217	0.1592884105292855	0.36102793529765503	diskwalificeren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6303964060049535	0.49170919350021647	0.43150753003621367	0.780026224945122	0.2635938255193137	diskwalificeren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6707878787878788	0.5373333358106902	0.47755681818181817	0.8154349247874427	0.3190082644628099	diskwalificeren.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.6247786150603487	1.8467900595928441	1.3039366420330287	1.6147154315390044	2.6217181052064995	diskwalificeren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.13049978279043012	0.1450736161326613	-0.21199624701139877	0.24522593878264856	0.40199115662673407	diskwalificeren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.61287736851912	0.49096100445790325	0.40465834605842543	0.7563959922062096	0.3118286751090748	diskwalificeren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.646060606060606	0.5432802931208752	0.44943181818181815	0.7746239372138652	0.40578512396694216	diskwalificeren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.3982557213617832	1.5075088274218917	1.2116490285711548	1.4036127820219477	1.907264671672573	diskwalificeren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.09137452317043625	0.08594833742845051	-0.1892870857253695	0.1951857696028713	0.25194632840784975	diskwalificeren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6043939518649429	0.451565373959591	0.338772590034233	0.7859562026225758	0.22996732922196428	diskwalificeren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6304646464646464	0.4981569083576114	0.41164772727272725	0.7836494440810987	0.2991735537190083	diskwalificeren.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.2288440188060505	1.597596026627404	1.161892711598362	1.003728834406582	2.627166533877268	diskwalificeren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	-0.06810169903885353	0.09602507697487679	-0.11798728413230394	-0.1613288145871075	0.5673913296440418	diskwalificeren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.577429981138796	0.5012325601965526	0.24902779976740747	0.7426820622491558	0.5119878185730947	diskwalificeren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6205693296602387	0.5627908959727141	0.3561688311688312	0.7512121212121212	0.5809917355371901	diskwalificeren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.2815725387119756	1.7704035248461512	1.0871382906660452	1.0198166136987719	3.2042556701736364	diskwalificeren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	-0.08717068772217948	0.06805251511977387	-0.2827481267268652	-0.12385536589982851	0.6107610379860153	diskwalificeren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5988492061922482	0.5302124828111415	0.2932164340168621	0.7511097979995561	0.5463112164170064	diskwalificeren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6327823691460055	0.5824852420306965	0.3899350649350649	0.7509090909090909	0.6066115702479339	diskwalificeren.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.5777414064092548	2.248107259275205	1.3051394402628131	1.2208467182442173	4.218335619318584	diskwalificeren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.09063787276959552	0.2276597355721006	-0.005280191435475319	0.031635538463545276	0.6566238596882318	diskwalificeren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6909288877273535	0.6480064169488534	0.46811163742247136	0.7971398018268125	0.6787678115972764	diskwalificeren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.7281910009182736	0.6972858454676636	0.5152597402597402	0.8228787878787879	0.7537190082644628	diskwalificeren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.2318885423544421	1.567490285105766	1.0505675166076434	1.0687783367810113	2.5831250019286434	diskwalificeren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.028932064918573006	0.08892404418582354	-0.18168793203301317	-0.055307613071626134	0.50376767766211	diskwalificeren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.569894524045819	0.5086697858420992	0.29774258848933977	0.7055475702740414	0.5227191987629164	diskwalificeren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6077134986225895	0.545901219992129	0.349025974025974	0.739090909090909	0.5495867768595041	diskwalificeren.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.2749476673854176	1.5963214599255406	1.1982908725393404	1.0851074706213208	2.505566036615961	diskwalificeren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	-0.040461627368680884	0.09782233801240428	-0.14770658400576156	-0.09638421093491435	0.5375578089778887	diskwalificeren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.584261493652179	0.5162194600082004	0.3564251358716604	0.7091309873770792	0.4831022567758616	diskwalificeren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6244260789715335	0.563370720188902	0.40064935064935064	0.7431818181818182	0.5462809917355371	diskwalificeren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.2419921022153195	1.4851814661671943	1.1959367699436445	1.0941898907501482	2.16541773780779	diskwalificeren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.07096049636901719	0.0387789400406165	-0.22186040477539073	-0.09251361797329394	0.4307108428705342	diskwalificeren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5189341798657128	0.40808555459979745	0.3314314725354671	0.6586392953430471	0.23418589592087813	diskwalificeren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5746556473829201	0.4757523284796012	0.3743506493506493	0.7107575757575757	0.3421487603305785	diskwalificeren.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.4387732043867516	1.7256406253439003	1.4224047923188488	1.25125561486774	2.503261468845112	diskwalificeren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.08712571253671583	0.16383004996250597	0.018769359946725687	0.05918315863832315	0.41353763130246907	diskwalificeren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6771371738203621	0.6099502099759404	0.5470546953082294	0.7675161930361208	0.5152797415834709	diskwalificeren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6900826446280992	0.6232506887052341	0.5318181818181819	0.79	0.5479338842975207	diskwalificeren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.1866098521148534	1.350626726678669	1.098728491956848	1.1066389595042445	1.8465127285749139	diskwalificeren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.020660875389358457	0.051738075556873014	-0.1425338612502335	-0.027136888074884232	0.3248849759957368	diskwalificeren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5619466363798903	0.4439265468536956	0.32732308990810377	0.7228295597346821	0.28162699091830096	diskwalificeren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5869605142332415	0.48210547028728845	0.3821428571428571	0.7286363636363636	0.3355371900826446	diskwalificeren.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.2245702590422025	1.4429669813910235	1.193564660975656	1.1045251194928674	2.030811163704547	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.05926182716312244	0.03920231274989604	-0.21723028876752293	-0.06233331108755518	0.3971705381047662	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5271112590479503	0.4045776732223468	0.29578439940741635	0.6826472971431381	0.2353013231164859	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5676955602536998	0.45741016724623285	0.3570789865871833	0.7085399449035813	0.3066115702479339	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.1939264413643171	1.406873380704545	1.1674740126511867	1.0755368661221085	1.9776092633403402	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.08348343820333155	0.012691587209718047	-0.24672639845143615	-0.08331140390865151	0.3681125639892418	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5302841736757338	0.41850108016492543	0.3474286886584789	0.6621846108337911	0.24588994100250625	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5757293868921776	0.46454334703216965	0.39046199701937406	0.7081267217630853	0.29504132231404956	diskwalificeren.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.2590361342159377	1.4332514913231076	1.2391491531427878	1.1615577586957524	1.8990475621307825	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.01385667911594283	0.05677306131556	-0.13433144946002015	0.04064627720037759	0.26400435620632257	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5860401904227486	0.448092097119279	0.4223527760242083	0.7268436751461309	0.19507984018749777	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6230021141649048	0.500800855048247	0.4789865871833085	0.7473829201101928	0.27603305785123966	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.164165751822882	1.2192785644817667	1.1710665436609802	1.128651419848589	1.358117729935731	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.012710354686153167	0.0038869551006346804	-0.1092811415471992	0.011569992965235898	0.10937201388386734	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5726463258563127	0.4307336909424713	0.44327385813308967	0.7036623271792147	0.1452648875151096	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6	0.47405876951331494	0.45454545454545453	0.7271349862258953	0.24049586776859502	diskwalificeren.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.7874016481449972	1.9559894806813805	1.5143402549953124	1.7903480409457342	2.5632801461030947	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.18582065178015308	0.13949865702432698	-0.22364700183361688	0.360431799242764	0.28171117366383386	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.677620023946472	0.5214835204209395	0.43904909363427	0.852835440375762	0.27256602725278645	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7031655844155844	0.557530842017008	0.49318181818181817	0.8620553359683795	0.3173553719008264	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.6273370905228264	1.8835979022101297	1.4955535662402075	1.5292482495616881	2.6259918908284936	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.13402201883056633	0.1228524088087492	-0.23442841341510146	0.27378160862158335	0.3292040312197657	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6903987855294597	0.5341493581414669	0.4650095855843292	0.8609057562648305	0.27653273257524125	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7210227272727272	0.5888903860741805	0.5329545454545455	0.8642951251646903	0.3694214876033058	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.6640101912028087	1.8766424581160788	1.3369457795320792	1.6614496366674194	2.6315319581487375	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.16958167563287477	0.16476753156804266	-0.15785251692535485	0.2908745169753279	0.36128059465415496	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6963492173045974	0.5767209379469245	0.49019273697147314	0.8390564467149219	0.40091363015437853	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.7074675324675325	0.601229313889887	0.4940340909090909	0.8451910408432147	0.46446280991735533	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.381210227034257	1.4763931619754054	1.2974910538582745	1.3573665336487006	1.7743218984192408	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.09694892732826305	0.07142666864833745	-0.1633214764925396	0.2057060483054079	0.17189543413214406	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6450283372224128	0.4815082440278912	0.3852406394543335	0.8321266946111865	0.22715739801815363	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6774350649350649	0.5156752804727113	0.45738636363636365	0.8491436100131752	0.24049586776859502	diskwalificeren.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	2.015866065972163	2.351135523204584	1.7196044160992485	1.9323764549145988	3.401425698599904	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.20259398011015314	0.17474188641176583	-0.2656007147267653	0.387959629827775	0.40186674413428775	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.7034758455993299	0.5563444183643245	0.4801026688465696	0.8680650492297288	0.320865537016675	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.7310064935064935	0.5973756837146165	0.5346590909090909	0.878129117259552	0.3793388429752066	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.8254820802485763	2.2166403817485523	1.58195325110128	1.6911007261553697	3.3768671679890074	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.16295629990812782	0.16452900073409935	-0.2895875411753083	0.32591356776149155	0.4572609756161148	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6982575506465578	0.5701977439905589	0.43792930730003055	0.865375942541817	0.4072879821298292	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.7371753246753247	0.6331486804806963	0.5386363636363636	0.8682476943346509	0.4925619834710743	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.8676595199523198	2.196825413428595	1.445889027469677	1.8330854830112582	3.3115017298048497	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.1941998236694903	0.20473980477602963	-0.1773569460332835	0.32273211310470495	0.4688442472566674	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.694271277964967	0.6011097163739201	0.48608756798845026	0.8226538545513704	0.49458772658193967	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.736525974025974	0.6359294526290573	0.5522727272727272	0.8604743083003953	0.49504132231404957	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.5700910811283206	1.8134914013923533	1.3855120839969515	1.4984350185601427	2.5565271016199658	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.11948974693974018	0.12293142335005335	-0.2396381077132903	0.24756060256341786	0.3608717752000325	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6631747660351746	0.5145290197853187	0.4607958023035125	0.8210242119767288	0.2617670450757148	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6788961038961039	0.5360044366590809	0.4747159090909091	0.8341238471673255	0.2991735537190083	diskwalificeren.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.687473759163243	1.8551686138108294	1.5617358152647665	1.638013359479442	2.36575666668828	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.1538726736196336	0.12603575571329936	-0.17237549441857763	0.28669027737538516	0.2637924841830906	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6672264787293308	0.5073458973371149	0.47391070033770266	0.8268109322706524	0.22131605940298954	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.693010101010101	0.545130754900212	0.5238636363636363	0.8371484630477436	0.2743801652892562	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.5882487720729368	1.7342358426313076	1.5254309763645286	1.528447069191746	2.148829482337648	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.12207738898775741	0.09621783738022592	-0.19694630238638192	0.2511861534647739	0.23441366106228576	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6490610580624634	0.4952288691912702	0.46899119663738786	0.8004786533218816	0.21621675761454107	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6865454545454546	0.5354602681491171	0.50625	0.8364944408109876	0.2636363636363636	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.6192435055834584	1.7859153787045516	1.4360041234634286	1.591001714327468	2.330740298322758	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.14176448845552353	0.13469333011946028	-0.13763029947825636	0.24604891190337763	0.29566137793325953	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.6357828093549683	0.5021037873198129	0.43005815825049587	0.7850413632071743	0.2912118405017683	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6764444444444444	0.5499910195810294	0.4974431818181818	0.8120340091563113	0.34049586776859503	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.3608023721329263	1.4575713516231694	1.2798546612025525	1.3352728953185646	1.7575864983483909	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.0692590320511978	0.056226593845176386	-0.16796230583059252	0.16176704156087818	0.1748750458052435	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.6174056695959983	0.45123962393909683	0.43591261272712145	0.7762917157656422	0.14151454332452684	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.6321616161616161	0.4789072873932259	0.4568181818181818	0.7815565729234794	0.19834710743801653	diskwalificeren.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.7874016481449972	1.9559894806813805	1.5143402549953124	1.7903480409457342	2.5632801461030947	diskwalificeren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.18582065178015308	0.13949865702432698	-0.22364700183361688	0.360431799242764	0.28171117366383386	diskwalificeren.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	mds
