measure	globqual	meanclassqual	classqual_heilzaam_1	classqual_heilzaam_2	model	technique
SCP	0.5829649961568772	0.5730261198860344	0.5040386257707719	0.6420136140012969	heilzaam.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6357473035439137	0.6271427142714272	0.5674167416741674	0.6868686868686869	heilzaam.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0675138618800102	1.0747326353695312	1.124839416061501	1.0246258546775613	heilzaam.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.042655099695226205	0.04932655606307619	0.09563431202815256	0.0030188000979998247	heilzaam.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6278615376618899	0.6180863837482439	0.5502353154064653	0.6859374520900224	heilzaam.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6389060092449923	0.6287022035536887	0.5578757875787579	0.6995286195286196	heilzaam.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0373360137715477	1.0361868704035704	1.028210463496435	1.044163277310706	heilzaam.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.026033109932177303	0.025389902173175577	0.020925283610693013	0.02985452073565814	heilzaam.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5594794608430939	0.54903151669241	0.47651049258766365	0.6215525407971565	heilzaam.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6040061633281972	0.594048738207154	0.5249324932493249	0.6631649831649832	heilzaam.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0121145884871718	1.0106549577362665	1.0005234031123338	1.020786512360199	heilzaam.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.008830032746410152	0.007413270612990439	-0.0024207253719228656	0.017247266597903745	heilzaam.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5129922124584351	0.5001556540526619	0.41105483688317823	0.5892564712221458	heilzaam.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.5568567026194144	0.5454238757209054	0.46606660666066607	0.6247811447811448	heilzaam.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0594660217463872	1.0572319047828724	1.0418559233280948	1.0726078862376502	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.037991803840596056	0.0360773065983003	0.02290106087191189	0.04925355232468872	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.4838885327399737	0.47243690443017905	0.3936227566510044	0.5512510522093538	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.559052059052059	0.5492537313432836	0.4818181818181818	0.6166892808683854	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0621832530311688	1.057212856791737	1.0230048356144703	1.0914208779690036	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.041731135986327335	0.03735593665235302	0.007244270647941497	0.06746760265676453	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.4879322928601921	0.47342451121166385	0.37357683751296944	0.5732721849103583	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.5533022533022532	0.5399199457259158	0.4478181818181818	0.6320217096336499	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0473328870335497	1.0429103950130774	1.0124732440486521	1.0733475459775028	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.030811372932271406	0.026785907088408653	-9.187696017055718e-4	0.05449058377852288	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.4907125586584263	0.4766381357180397	0.3797729895989083	0.573503281837171	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.5635586635586636	0.5514124830393488	0.4678181818181818	0.6350067842605156	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.048697099073213	1.0418863924966248	0.9950127060577535	1.088760078935496	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	0.03257301249929319	0.02618853470216785	-0.017751694842753647	0.07012876424708935	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.4774800718845125	0.4657810922329506	0.3852645852192599	0.5462975992466413	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.5415695415695415	0.5323052917232022	0.46854545454545454	0.5960651289009498	heilzaam.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0832062519226469	1.0871184505963498	1.1140435826447763	1.0601933185479233	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.050521548919737515	0.05410311995567707	0.07875275590890814	0.029453484002446	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.4898857832500404	0.4778485445861549	0.3950040196641196	0.5606930695081902	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.5716394716394716	0.5627123473541383	0.5012727272727272	0.6241519674355495	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0839375479389577	1.082867833409646	1.0755056804726189	1.0902299863466731	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.05335859990906876	0.052707868784378484	0.04822930751445132	0.05718643005430565	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.4947651440289747	0.48280570043701754	0.40049658865707694	0.5651148122169581	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.5521367521367521	0.5413012211668928	0.4667272727272727	0.6158751696065129	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0330382722057294	1.025738742365592	0.9755008017011167	1.0759766830300672	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.023117441131474865	0.016712348210077783	-0.027369761896007986	0.060794458316163556	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.49520105199215847	0.48063273904890014	0.3803684676158869	0.5808970104819134	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.5620823620823621	0.5479090909090909	0.45036363636363635	0.6454545454545454	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0276395468595088	1.0241904370699841	1.00045244616561	1.0479284279743586	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	0.018873731604971154	0.01564035832675275	-0.0066128577645151055	0.037893574418020604	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.4739493432631785	0.46180715440467157	0.37824032520200634	0.5453739836073368	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.5396270396270396	0.5290637720488467	0.45636363636363636	0.601763907734057	heilzaam.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.0776942168350607	1.0827097302995292	1.1175232943470164	1.047896166252042	heilzaam.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.04881690262474864	0.053161793248819984	0.08332044581590349	0.02300314068173648	heilzaam.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.4983816625840911	0.48935794668605714	0.42672274221735035	0.5519931511547639	heilzaam.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.5537750385208012	0.5441810847751442	0.47758775877587756	0.6107744107744107	heilzaam.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0546173790739684	1.0545019832980045	1.0537010008530798	1.0553029657429294	heilzaam.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.03367587863098031	0.033757547661114023	0.03432442681145395	0.0331906685107741	heilzaam.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.4688837567966416	0.4552696310114572	0.36077158144370647	0.5497676805792079	heilzaam.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.5264252696456087	0.5136106944027736	0.4246624662466246	0.6025589225589225	heilzaam.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0647735553093576	1.0756946118106767	1.1514995922315978	0.9998896313897558	heilzaam.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.04041037685900679	0.04949157202403609	0.11252575022835717	-0.013542606180284987	heilzaam.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5064503061802624	0.49338976591663075	0.40273425114553985	0.5840452806877217	heilzaam.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.572804314329738	0.5608594192752608	0.4779477947794779	0.6437710437710438	heilzaam.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0431208919146788	1.043006107420043	1.042209367986689	1.0438028468533969	heilzaam.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.029322994362072623	0.029429702374609713	0.030170381520455418	0.028689023228764012	heilzaam.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.4876952031496989	0.4763797299430486	0.39783703356747613	0.5549224263186211	heilzaam.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.5672573189522342	0.5558069140247358	0.47632763276327633	0.6352861952861952	heilzaam.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0548797154593756	1.054565903537711	1.0524768127449171	1.0566549943305052	heilzaam.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.035748976647267824	0.035636906024021045	0.034890835874978245	0.03638297617306385	heilzaam.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5898541081706428	0.578823658456544	0.5053923789312588	0.6522549379818294	heilzaam.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6332422941865001	0.6256630072776612	0.5752066115702479	0.6761194029850746	heilzaam.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0677535137810705	1.0610241925787163	1.0162261400030443	1.1058222451543884	heilzaam.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.04918322314382871	0.043382921272027315	0.004769483096892302	0.08199635944716233	heilzaam.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.630205171799032	0.6191579169421595	0.5456147631806937	0.6927010707036253	heilzaam.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6474444010924697	0.6395933555363678	0.5873278236914601	0.6918588873812754	heilzaam.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.026595074005606	1.0250946097572966	1.0151058049042643	1.035083414610329	heilzaam.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.02147835264097431	0.020431310559921752	0.013461001848914711	0.027401619270928795	heilzaam.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6502878905320082	0.6427116566722371	0.592275585548618	0.6931477277958561	heilzaam.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6625829106515801	0.6530666228088209	0.5897153351698806	0.7164179104477612	heilzaam.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0621727541564732	1.0558336915181643	1.013633645954564	1.0980337370817643	heilzaam.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	0.04458336218359212	0.03933654428198846	0.004407727965598369	0.07426536059837856	heilzaam.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5719539185213078	0.5657587995390921	0.5245170074574851	0.6070005916206992	heilzaam.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6273117440499415	0.6160218192782643	0.5408631772268135	0.691180461329715	heilzaam.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.118886883079202	1.1183764353031997	1.1149783115372414	1.121774559069158	heilzaam.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.07800100184983448	0.07754828297185751	0.07453446872703934	0.08056209721667568	heilzaam.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6262439292509795	0.6156797357338475	0.5453523903197974	0.6860070811478977	heilzaam.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6558720249707374	0.6475199758781849	0.591919191919192	0.7031207598371777	heilzaam.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0658730801301566	1.060937080104295	1.0280774227892733	1.0937967374193167	heilzaam.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.04733852137735794	0.043187244781666724	0.01555160344463663	0.07082288611869682	heilzaam.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6147106549489623	0.6040869493892757	0.5333634238062193	0.674810474972332	heilzaam.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.651736246586032	0.641813658977838	0.5757575757575757	0.7078697421981004	heilzaam.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0203876640771978	1.0200656314087726	1.0179218139303985	1.0222094488871465	heilzaam.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.015637524391207823	0.015329725118575225	0.013280661389335374	0.017378788847815078	heilzaam.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.5542968260338487	0.5422584361888497	0.4621171552207141	0.6223997171569854	heilzaam.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.5914163090128756	0.579897345229774	0.5032139577594122	0.6565807327001356	heilzaam.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.023274204629321	1.0169430550756307	0.9747956880467769	1.0590904221044846	heilzaam.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	0.018244511928314135	0.012323079500879712	-0.027096742087469445	0.05174290108922887	heilzaam.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5095246905349806	0.49461988582504807	0.39539647161321145	0.5938433000368847	heilzaam.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.5662895044869294	0.5547181448131244	0.47768595041322315	0.6317503392130258	heilzaam.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.1000464852761733	1.0922778230429695	1.0388111476732715	1.1457444984126672	heilzaam.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.06837072629367139	0.06234761604744147	0.02089444552927087	0.10380078656561206	heilzaam.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6183497598824711	0.6061175775283976	0.5219313813268331	0.6903037737299621	heilzaam.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6636363636363636	0.6530027137042063	0.5798181818181818	0.7261872455902306	heilzaam.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0866753221742462	1.0692787865983218	0.9495496888110775	1.189007884385566	heilzaam.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.05776779549913916	0.04358511627864781	-0.05402508776826319	0.14119532032555882	heilzaam.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.612893392519919	0.6017078611347415	0.5247250863073437	0.6786906359621394	heilzaam.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6639471639471639	0.6547272727272727	0.5912727272727273	0.7181818181818181	heilzaam.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1330091782515979	1.1283030941350833	1.0959141622743653	1.1606920259958013	heilzaam.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.0898714080488657	0.08617520705561511	0.06073664727853754	0.11161376683269268	heilzaam.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6376718485185667	0.6262017806641036	0.5472607254304456	0.7051428358977616	heilzaam.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.67008547008547	0.6596255088195386	0.5876363636363636	0.7316146540027136	heilzaam.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0870510851420874	1.0731899775875107	0.9777929432413051	1.168587011933716	heilzaam.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.05910285503457362	0.04791925828088721	-0.029050201729778114	0.12488871829155253	heilzaam.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.571440441217092	0.5572941122903416	0.459934083794472	0.6546541407862114	heilzaam.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6063714063714064	0.595921302578019	0.524	0.667842605156038	heilzaam.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.1077662251787352	1.1076712020656072	1.1069945223206046	1.10834788181061	heilzaam.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.07096581262007781	0.07079109813381353	0.06954691921647702	0.07203527705115004	heilzaam.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6108802856311889	0.5998695110078198	0.5214594492959496	0.6782795727196902	heilzaam.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6623597678916827	0.6533954888026117	0.5895589558955896	0.7172320217096336	heilzaam.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1293875819637198	1.1325065623920219	1.15471748362387	1.1102956411601737	heilzaam.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.0843633687878207	0.08638795505868926	0.10080546335123804	0.07197044676614049	heilzaam.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6169327890935821	0.6094089044982527	0.5558297263193913	0.662988082677114	heilzaam.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6806963249516441	0.673042975939385	0.6185418541854185	0.7275440976933514	heilzaam.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0993341191995085	1.1035248259617603	1.133367737753553	1.0736819141699676	heilzaam.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.06864557939346898	0.07148272379844242	0.09168663092476846	0.05127881667211639	heilzaam.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6158956950815442	0.6102410451798146	0.5699730837584076	0.6505090066012217	heilzaam.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6692456479690522	0.6616722866316482	0.6077407740774078	0.7156037991858887	heilzaam.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0612299938709797	1.0457805500304718	0.9357617832874597	1.1557993167734837	heilzaam.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	0.04325939322728585	0.029959256561461832	-0.06475383787698191	0.12467235099990558	heilzaam.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5613809522960793	0.5530776418287109	0.49394800668229855	0.6122072769751231	heilzaam.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6411605415860735	0.6311713260878327	0.56003600360036	0.7023066485753052	heilzaam.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.1208116972815338	1.1251161512322319	1.1557690808811423	1.0944632215833217	heilzaam.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.08508795089710071	0.0874262029137781	0.10407739151738986	0.07077501431016635	heilzaam.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6617572208664471	0.6560075827331899	0.6150631899660557	0.6969519755003242	heilzaam.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6892069632495165	0.6814809839192875	0.6264626462646264	0.7364993215739484	heilzaam.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.044238951598432	1.0337804802103188	0.9593034869919367	1.1082574734287007	heilzaam.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.03682931200136474	0.027265389455458956	-0.040841331704779174	0.09537211061569709	heilzaam.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6645101904065756	0.6563438235165011	0.5981893926326375	0.7144982544003647	heilzaam.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7027466150870406	0.6957695769576957	0.646084608460846	0.7454545454545455	heilzaam.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1368407511218768	1.131460492325413	1.0931465281687778	1.1697744564820483	heilzaam.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.09482915679528002	0.09040065252382677	0.05886433422711428	0.12193697082053927	heilzaam.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6507682171182174	0.6463186756219724	0.6146325467850765	0.6780048044588683	heilzaam.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6647582205029013	0.6556094415411691	0.5904590459045904	0.7207598371777476	heilzaam.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1144056349637161	1.118092785755144	1.144349768663796	1.0918358028464918	heilzaam.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	0.07657019696641289	0.07880335847191583	0.0947061752535277	0.06290054169030396	heilzaam.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6167904718190564	0.6131719454863735	0.5874036519051477	0.6389402390675996	heilzaam.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.641779497098646	0.6326450555503311	0.5675967596759676	0.6976933514246947	heilzaam.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.1507537392071752	1.1462761025430699	1.1143899020562609	1.1781623030298791	heilzaam.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.09705721404771349	0.09305497591463693	0.06455418920939482	0.12155576261987905	heilzaam.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6443390733798482	0.636630435364298	0.5817355888899247	0.6915252818386711	heilzaam.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6581818181818182	0.6497319881241855	0.5895589558955896	0.7099050203527815	heilzaam.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1765004885713906	1.1679368230888927	1.1069531446529237	1.2289205015248617	heilzaam.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.11315713410125895	0.10567922616885	0.052427457559271196	0.1589309947784288	heilzaam.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6933893971762358	0.6830985346220411	0.6098151194633813	0.7563819497807007	heilzaam.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6972533849129594	0.687982454961914	0.6219621962196219	0.7540027137042062	heilzaam.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1299283260366175	1.1288518545905308	1.1211860730805192	1.1365176361005422	heilzaam.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.08563311890226137	0.08425218045624244	0.07441822485580468	0.09408613605668022	heilzaam.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6166745515931096	0.6109975822656495	0.5705706794791913	0.6514244850521078	heilzaam.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6541586073500967	0.6461598398645834	0.5891989198919891	0.7031207598371777	heilzaam.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0764150675415767	1.0775528782359225	1.0856554695441432	1.0694502869277018	heilzaam.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.053577977080269845	0.05400030512709844	0.057007792733302094	0.05099281752089479	heilzaam.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5612447034893578	0.5528362293855213	0.4929577016763832	0.6127147570946596	heilzaam.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.597137330754352	0.5872489487754746	0.5168316831683168	0.6576662143826323	heilzaam.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0385013829047662	1.036343023414623	1.0212345069836197	1.0514515398456261	heilzaam.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.02754467106645256	0.026009752114518694	0.015265319450981642	0.03675418477805575	heilzaam.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.5282684918094391	0.5207870633725651	0.4684170643144465	0.5731570624306835	heilzaam.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.5734750098386462	0.5643709825528007	0.5006427915518824	0.628099173553719	heilzaam.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.071864810117519	1.0736653081139897	1.086268794089285	1.0610618221386945	heilzaam.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
