measure	globqual	meanclassqual	classqual_herstellen_2	classqual_herstellen_3	classqual_herstellen_4	classqual_herstellen_5	classqual_herstellen_1	model	technique
SIL	-0.02466735391564593	-0.012265509670881015	-0.15201176686070336	-0.22413472120270886	0.26908023231690026	-0.006767376832641075	0.052506084224747965	herstellen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.48430039411318804	0.39260341807644333	0.5594262394984085	0.05693606877009042	0.5600473155618827	0.5536466309952802	0.2329608355565549	herstellen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.503620273531778	0.41130294070211276	0.6016343207354443	0.09818181818181818	0.5248803827751196	0.5558441558441558	0.275974025974026	herstellen.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.4327583375221589	1.4310471078283389	1.2004999949651942	1.0819389324012558	2.0702965144285925	1.5567332310033575	1.2457668663432946	herstellen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	6.152784955736008e-4	0.009472796450899755	-0.17072915080828266	-0.21007645662257174	0.37252706902478944	0.09896696463705652	-0.04332444397649279	herstellen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.44296287730452355	0.36601301066165487	0.4873397880665729	0.05410785569464096	0.6526989563217217	0.47558836667652893	0.16033008654880998	herstellen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.483668543845535	0.40498105580601146	0.5403472931562819	0.12121212121212122	0.6435406698564593	0.5282467532467532	0.19155844155844157	herstellen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.1476591105517253	1.1185191096034346	1.0676668879776257	0.9299210367482416	1.2510812353187133	1.329598735646925	1.014327652325668	herstellen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.09973230022071172	-0.12317689597102911	-0.1390846924369736	-0.2708268833763217	-0.019572504320908863	-0.00484259342730282	-0.18155780629363855	herstellen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.34273074062418263	0.2458198672384446	0.49895354197588154	0.0314679236595038	0.17413034132953153	0.4026421250511606	0.12190540417614547	herstellen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.4007240547063556	0.30673129196842974	0.5552604698672114	0.11393939393939394	0.254066985645933	0.45324675324675323	0.15714285714285714	herstellen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.3457221535203363	1.3386800334032782	1.1525278398402388	1.007579320730726	1.841798379422638	1.4676536015776225	1.223841025445166	herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.05926647337937569	-0.04850565816828565	-0.19148780521072128	-0.2440687265011468	0.23133615406204064	-0.017469812179549384	-0.020838101012051406	herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.39969250218351415	0.3112428940851101	0.4912296912344948	0.04559584168738982	0.38974888242111433	0.48773182940228604	0.14190822568026554	herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.46188197767145134	0.3761549786904301	0.5662921348314607	0.13454545454545455	0.4909090909090909	0.509090909090909	0.17993730407523512	herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.338474156910533	1.3335664133559784	1.1557682062815056	0.9916718714962202	1.7702755896121407	1.4432075484475768	1.3069088509424482	herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.06142973009355908	-0.04353299067571454	-0.20322350148412374	-0.24516049831015443	0.22527943565861697	-0.034287379341969716	0.03972699009905821	herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.3999260116698251	0.3243105075036954	0.464425318839797	0.04913384655555232	0.3731360509235639	0.48650847627721916	0.24834884492234466	herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.4665071770334928	0.38120265688348237	0.5560776302349336	0.11151515151515151	0.44688995215311006	0.5451355661881978	0.2463949843260188	herstellen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.368077927977976	1.3697444124746314	1.138690865457623	0.9930852576501283	2.0879243846031366	1.4321160710133278	1.1969054836489408	herstellen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.021369337874162668	-0.011182341674247056	-0.1776184414892581	-0.2470409062663226	0.39277344892956684	0.014742973882771503	-0.03876878342799292	herstellen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.45443644709916997	0.378179733684563	0.4863609496582315	0.05109801685018219	0.6203139950442159	0.5259406376914227	0.2071850691787626	herstellen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.4909888357256778	0.41467676129141495	0.5440245148110316	0.10424242424242425	0.6186602870813397	0.5381180223285487	0.2683385579937304	herstellen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.1437796339830046	1.130254329200475	1.0697854789755525	0.9338857862336438	1.3902097179752673	1.1882237007505945	1.0691669620673163	herstellen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.11077666785396206	-0.11718038952536702	-0.14878706197058153	-0.259567613557467	0.08030496282375768	-0.13197826166102147	-0.12587397326152278	herstellen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.3172895259234259	0.22935130629081613	0.48988522513993604	0.03409121006927332	0.21830470623134626	0.29305334195944	0.11142204805408498	herstellen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.35342902711323765	0.279604940285623	0.5074565883554647	0.15151515151515152	0.2832535885167464	0.32727272727272727	0.12852664576802508	herstellen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.3598326712449038	1.3662404365905305	1.1292798993513173	0.9818950256709504	2.3506668679075453	1.1895657731981721	1.1797946168246671	herstellen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	-0.028338903806354076	-0.04294329379197773	-0.11930973493630985	-0.34549094330582125	0.45497514345004486	-0.12401914997904964	-0.08087178418875274	herstellen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.44239197300353955	0.34277500693446067	0.5923997755374327	0.05105732329289429	0.6425741430677416	0.28796024679300786	0.13988354598122682	herstellen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.4972062084257206	0.4182986537936323	0.6348115299334811	0.20519480519480518	0.6378378378378379	0.350445632798574	0.2632034632034632	herstellen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.426336818215148	1.4551949209254695	1.0287427790071064	0.9134874847573686	3.2328514500300805	1.050635357010594	1.0502575338221982	herstellen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	-0.06788761403386852	-0.06502114231295007	-0.21726859618884106	-0.35968308305204816	0.614519192927157	-0.20621484115876107	-0.15645838409225704	herstellen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.40372391994766366	0.3139424916842462	0.5237870871305202	0.0337636763430749	0.7198499525406432	0.2189058713738233	0.07340587103316933	herstellen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.461019955654102	0.3606712550184573	0.5891352549889135	0.09480519480519481	0.6982800982800983	0.33975044563279855	0.08138528138528138	herstellen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.877719098364401	1.9323501123390234	1.1699502154771486	1.1960855894811844	4.438948268212787	1.6006039019987452	1.2561625865252521	herstellen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.06727792431287506	0.08421493924089656	-0.16539990413040764	-0.13041090634036204	0.6869574309258065	0.10448682588682259	-0.07455875013737667	herstellen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5674466785905341	0.44608673035548635	0.6491801901496889	0.06175914923861313	0.8760724822858986	0.5434208384232776	0.10000099167995362	herstellen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5968957871396896	0.4874433795811127	0.6698447893569844	0.14545454545454545	0.9085995085995086	0.5600713012477718	0.15324675324675324	herstellen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.4677091914207339	1.5005536068418768	1.0218567674698107	1.0167614457978187	3.0590757743746577	1.3053703479261718	1.0997036986409248	herstellen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	6.817017490205083e-4	0.01665899456752813	-0.22271603473917076	-0.20842009390219718	0.5693477003199063	0.04692428952047619	-0.10184088836137395	herstellen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.4581826837513548	0.3707043755071151	0.4584692211519322	0.0355551401913958	0.7994947149204122	0.4831279597708652	0.07687484150097011	herstellen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5054545454545455	0.40102163763569787	0.5716186252771619	0.07272727272727272	0.739066339066339	0.510873440285205	0.11082251082251082	herstellen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.1994273895920198	1.1455689576266148	1.0872270959048438	0.8827136384976534	1.343108737493466	1.4655425711654058	0.9492527450717049	herstellen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	-0.04798849514032775	-0.10448955672679122	-0.1093377839753957	-0.3516920626677542	0.07411583288177945	0.13852230034207594	-0.2740560702146616	herstellen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.38053833948697646	0.2816146699526646	0.47568700700952193	0.03428907425461319	0.39818977807352673	0.44309662976084696	0.05681086066481429	herstellen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.44842572062084257	0.3486100671466525	0.5476718403547671	0.13636363636363635	0.45208845208845205	0.5212121212121212	0.08571428571428572	herstellen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.2024746028556927	1.1748590870571658	1.0728055133123173	0.909767435851631	1.7277437581259103	1.2143475017770042	0.9496312262189657	herstellen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.06354448782062272	-0.10137789626370426	-0.15284950754316803	-0.3521500886016908	0.29107683917370447	-0.006013366079885592	-0.28695335826748136	herstellen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.3596951696511561	0.2788858251634325	0.4158202634016534	0.038244311715735994	0.5038990885621178	0.37649289446140005	0.05997256767625527	herstellen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.43228381374722835	0.34040664003361276	0.5301552106430155	0.08961038961038961	0.5366093366093366	0.4192513368983957	0.1264069264069264	herstellen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.2716455462260468	1.2945266779661795	1.0317372641208207	1.2204903096153943	1.7322737734570473	1.4217704823505217	1.066361560287114	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.0634245974657811	-0.05727944428511648	-0.21066804309561968	-0.1278108911072532	0.17358957435344433	0.07303134569596749	-0.19453920727212135	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.46175935413501057	0.35208760391166355	0.592843931680962	0.06939281664692169	0.6190768826389685	0.40361696495729216	0.07550742363417343	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5454545454545454	0.4354034565225383	0.6731707317073171	0.19999999999999998	0.6810810810810811	0.5180035650623885	0.10476190476190476	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.178051610866496	1.1498462476012388	1.0719426443642746	0.9878984598514646	1.4005410670482932	1.3294951689822823	0.9593538977598787	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.043173356875301404	-0.07671691726344464	-0.09226958256907736	-0.211709767798566	0.07399019460904091	0.0722457067201334	-0.22584113727875413	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.3733071485531356	0.28573391212332416	0.4459913939716627	0.045745342834154226	0.482858731884298	0.397163577928755	0.05691051399775099	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.45871396895787137	0.3631622697619828	0.5490022172949002	0.13116883116883116	0.5646191646191646	0.4766488413547237	0.09437229437229437	herstellen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.1730090466334848	1.1319514539206084	1.0807371831003494	0.8916236589052154	1.2863208121145489	1.3890510706982364	1.0120245447846914	herstellen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.06112165370670307	-0.10126603972687824	-0.10498984899585487	-0.3214453091131487	0.053141878905390696	0.058169378413162415	-0.1912062978439407	herstellen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.33846583449212325	0.24171740453358445	0.47847743127429093	0.03995908597809291	0.23464669821244422	0.3826836657101446	0.07282014149294959	herstellen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.4037209302325581	0.30165217667341027	0.5391120507399577	0.09212121212121212	0.34004914004914005	0.45555555555555555	0.08142292490118577	herstellen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.1417669474974967	1.126676897602442	1.0419911653257439	0.9399317302171142	1.5519794735757075	1.163172525285037	0.9363095936086067	herstellen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.06335167852992443	-0.09220999993152657	-0.12406185744706047	-0.27527763124396304	0.24553430955247263	-0.02710533084934541	-0.28013948966973656	herstellen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.3343041034346264	0.2438010057950943	0.45812163290486074	0.035433683257600886	0.31621999331288375	0.34945139544138853	0.0597783240587376	herstellen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.38621564482029597	0.2940469374604865	0.5063424947145877	0.09212121212121212	0.4049140049140049	0.39966329966329966	0.06719367588932806	herstellen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.1945992999228232	1.234633378439618	0.9940488531870175	1.1792802881380016	1.563534698115274	1.2830867659212581	1.1532162868365388	herstellen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.09503860686938227	-0.07534534250695002	-0.22969427277755633	-0.17033553269730287	0.10675668583078839	-0.005004024736817665	-0.07844956815386164	herstellen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.36425514650397944	0.2779719388401721	0.46878154987725773	0.05025349454802989	0.37368245532596883	0.38662320875126543	0.1105189856983386	herstellen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.43382663847780123	0.34125842838886317	0.5454545454545454	0.0993939393939394	0.4452088452088452	0.4589225589225589	0.15731225296442689	herstellen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.1324019572402229	1.1249997954739877	1.0610323215022053	1.0891101533060368	1.2736735693088255	1.2299309460846823	0.9712519871681885	herstellen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.06408637828357755	-0.0824791973301371	-0.07469321258263661	-0.12015374723928832	0.015098604612235762	-0.024529086702674445	-0.20811854473832186	herstellen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.3317079943630073	0.24230955913970048	0.45198385472031655	0.049299563950340436	0.2822965627310655	0.36835100880544763	0.05961680549133224	herstellen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.3956871035940803	0.29802443863111205	0.5291754756871035	0.08484848484848485	0.34742014742014743	0.42828282828282827	0.10039525691699605	herstellen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.643590823567744	1.6587625613822867	1.4239000853598756	1.1675735499250515	2.573223217297539	1.507604355634854	1.621511598694114	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.04949374499194195	0.04495522393435055	-0.0419595378698845	-0.295166743427904	0.4942456813880742	-0.04531913230874144	0.11297585189020853	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5850371702999633	0.4605299721481291	0.7663365579697576	0.06617038694788789	0.5869826014067835	0.5850205504278072	0.298139763988409	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6084584980237154	0.4954683678894205	0.7567676767676768	0.10181818181818181	0.6588516746411484	0.610207336523126	0.3496969696969697	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.643119921776879	1.6505790967759388	1.4238812226483304	1.1128758775297856	2.513775825445926	1.5363250256581829	1.6660375325974688	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.05135199424842885	0.04883258776553329	-0.06644654736774668	-0.3181560272884527	0.4858469120971346	-0.006898235249274951	0.1498168366360062	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5800581114115487	0.47084506736775944	0.6806529199036899	0.05285739594769485	0.6381429889673838	0.6531536056573058	0.3294184263627227	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5924901185770751	0.4835895800106327	0.6913131313131313	0.048484848484848485	0.6583732057416268	0.656140350877193	0.36363636363636365	herstellen.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.7040198974360088	1.800543761550534	1.3741017131944013	1.3213124895942092	3.3916266235040204	1.1882808793303257	1.7273971021297134	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.011129951228625666	0.07456335756305552	-0.17008615237790325	-0.04994478975472463	0.5468526550734155	-0.13123847392994165	0.17723354880443162	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5908945087630183	0.5090601804276412	0.6271706900412182	0.05998177899904021	0.8982172163294898	0.5789058334527636	0.3810253833156945	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6362845849802371	0.5492248803827751	0.6927272727272727	0.12242424242424242	0.8966507177033493	0.6318979266347687	0.4024242424242424	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.219591503180896	1.2900854024835289	0.9642504861746475	0.9770820808946887	1.815734801610813	1.0840207033011742	1.6093389404363208	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.1312439236901253	-0.07546544497146213	-0.33056931233524667	-0.30946581444449917	0.2823082316609307	-0.21972518640183822	0.20012485666334273	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.41632144140533306	0.32180847682349184	0.581188945366143	0.029742463250733372	0.41635426215327803	0.36024541219514883	0.2215113011521561	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.465296442687747	0.3830154173312068	0.6131313131313131	0.14303030303030304	0.47990430622009567	0.4105263157894737	0.2684848484848485	herstellen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.3063863785174814	1.2882883531045761	1.2581377639111475	1.0626351891753696	1.5719150666417352	1.3000576134504487	1.2486961323441794	herstellen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	-0.0338239757038671	-0.028004498374685497	-0.11557164158869206	-0.18533068329698416	0.19973458692239132	-0.037865855748110314	-9.888981620322737e-4	herstellen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.4413877153250923	0.341800887640471	0.5728043673424247	0.05652585286529394	0.3500153141288647	0.5158720228927254	0.21378688097304635	herstellen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.4687747035573122	0.37686124401913873	0.5909090909090909	0.08969696969696969	0.4066985645933014	0.5157894736842105	0.2812121212121212	herstellen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.2776044195983702	1.2117574286699557	1.3818473283950488	1.025201853563812	1.305296177811256	1.263341514236888	1.0831002693427736	herstellen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.02168735790092224	-0.06287727007836952	0.024912576095126475	-0.223132709093261	0.05699961851452283	-0.03163866502516202	-0.14152717088307384	herstellen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.4101926024946108	0.30762461050838596	0.5345592700987721	0.044777337313729	0.26650394782618814	0.5432103432841741	0.14907215401906657	herstellen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.4501185770750988	0.3407634237107921	0.597979797979798	0.05212121212121212	0.3181818181818182	0.5470494417862839	0.18848484848484848	herstellen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.3557404667450492	1.3422207614630295	1.279902435140274	1.0785650751473266	1.933725223321533	1.2741378283010407	1.1447732454049728	herstellen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.003734699324237022	-0.0010919057449078964	-0.054524204518774606	-0.16496728291192667	0.3638070383575993	-0.04039802122601924	-0.10937705842541828	herstellen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.47153974950337707	0.3834038863926722	0.557106138494919	0.05706968713106334	0.6244037169136247	0.4954817292162116	0.18295816020754233	herstellen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5192885375494071	0.43800106326422117	0.5876767676767677	0.12606060606060607	0.7167464114832536	0.5419457735247208	0.21757575757575756	herstellen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.115776201842512	1.0810799100029769	1.087870125440802	0.9078886386824963	1.1664245027841518	1.2400468872165658	1.003169395890869	herstellen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
