measure	globqual	meanclassqual	classqual_spot_4	classqual_spot_1	classqual_spot_2	classqual_spot_3	classqual_headline	model	technique
SCP_k10_b0	0.5180116306939593	0.46616262684793414	0.1032275052965918	0.6741986626102632	0.34365268572866364	0.22542055511395603	0.9843137254901961	spot.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5612287256122872	0.5189193478271314	0.24606060606060604	0.7015437392795884	0.40711462450592883	0.2805194805194805	0.9593582887700535	spot.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	2.0466997112051852	1.9346030449763318	1.8279122163556223	2.436259001982334	1.3504911348555024	1.7472504598011813	2.3111024118870187	spot.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.18495089749016114	0.11138087016066696	0.07671153809785293	0.3977231815962926	-0.19201212157224362	0.07562689035607377	0.19885486232535912	spot.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6577638527987215	0.5593396278130205	0.20178360329764813	0.8257566129672184	0.49516340712916546	0.5032169580322401	0.7707775576388306	spot.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6578663345786633	0.5827361103886703	0.28727272727272724	0.7958833619210978	0.5035573122529644	0.5376623376623376	0.7893048128342246	spot.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	2.110083503031152	2.1960800639682234	1.8960094445365456	2.393248526387944	1.2686700119938334	1.6357195232915673	3.7867528136312263	spot.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.18337683595160517	0.18366828322799517	0.25892053620451516	0.35145408831113667	-0.26163742785466976	0.07631308997362381	0.49329112950537	spot.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6190304181021173	0.5319701605077716	0.19085182714402393	0.8237337010972463	0.3627889035912415	0.38326244298279044	0.8992139277235558	spot.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6428393524283935	0.5800201812696143	0.35515151515151516	0.8128644939965695	0.4031620553359684	0.452987012987013	0.8759358288770054	spot.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.7263388916177744	1.9515252788698674	2.240385733012204	1.7637129125529998	1.1702306625481755	1.4312334219591223	3.152063664276835	spot.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.06880819515172532	0.11533534792353617	0.38152144455713516	0.1658233021389209	-0.27067475827408294	-0.048898491476334134	0.3489052426720418	spot.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5142974177851117	0.45861788051460606	0.30541174905937263	0.7064722018629264	0.25099109804566755	0.22803724112177146	0.8021771124832924	spot.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5427148194271482	0.4918522836683335	0.3793939393939394	0.7161234991423671	0.3059288537549407	0.2888311688311688	0.7689839572192514	spot.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.653178400676922	1.9112408412194415	2.3002722856295734	1.6369647567846923	1.1497890671281203	1.3976331397388568	3.0715449568159645	spot.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.008472934148448925	0.09334744876234265	0.3804596954005909	0.07514100154263527	-0.33682102902948197	-0.1243211372737328	0.47227871317170184	spot.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.4760680001519057	0.43145583147314814	0.1798366527252028	0.6650810186099352	0.190861803655106	0.17875648340099168	0.9427431989745051	spot.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5088418430884184	0.46419021882748174	0.24242424242424243	0.6862778730703258	0.258498023715415	0.2161038961038961	0.9176470588235294	spot.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.8527960205076421	1.8595068418862812	1.7097948323335777	2.1606582368071545	1.1635994703010077	1.3933816044967167	2.870100065492949	spot.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.14324452428652298	0.11348678614243835	0.13941718899289207	0.3290083663359538	-0.26515844155790713	0.02282547643924851	0.3413413405020045	spot.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5483179919835961	0.4424233440330333	0.1739992290855373	0.7823891260481028	0.26210370566776453	0.31055637650691403	0.6830682828568477	spot.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5867164798671648	0.49583741259946446	0.2727272727272727	0.7919382504288165	0.3320158102766798	0.37662337662337664	0.7058823529411765	spot.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.8379366158124308	1.9515561007137916	1.660045084638758	2.0636909930133984	1.168618492244933	1.2437503232351146	3.6216756104367542	spot.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.12287374082367639	0.1254108893781108	0.1461611006016782	0.2741889722190774	-0.2173369042303846	-0.08657235890931488	0.5106136372094978	spot.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5356104018486539	0.4398259307681973	0.11974054216861985	0.7612769776497755	0.2949797480184499	0.21360507058503406	0.8095273154191073	spot.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.5589041095890411	0.481343542622508	0.21818181818181817	0.7524871355060034	0.3533596837944664	0.2612987012987013	0.8213903743315508	spot.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.5806243815479297	1.654797960471786	1.8081084598372068	1.7315142371574583	1.1198612671917265	1.2519103323886318	2.3625955057839065	spot.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.045300544229792954	0.05905162120768129	0.23850213229069547	0.1475778373489113	-0.20900197931152792	-0.09416302643142556	0.21234314214175315	spot.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.4857842206678568	0.39841051454318854	0.1555602440771335	0.712328769911489	0.20694438975250357	0.19079573629437518	0.7264234326804416	spot.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5049398090493981	0.42415429579990693	0.21575757575757576	0.6972555746140652	0.2976284584980237	0.2374025974025974	0.6727272727272727	spot.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.6693036395870495	2.058157583795134	1.9097056048755652	1.5136292127293116	1.1704777590631474	1.4331477061660318	4.263827636141614	spot.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.019737647668221506	0.10398814666983688	0.20368058297799801	0.053882810344256724	-0.23939547593979954	-0.10901043222357182	0.610783248190301	spot.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.491228015539208	0.44053040497864165	0.13607176410778818	0.6716809540442782	0.22595984091589008	0.22630856731200047	0.9426308985132514	spot.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5261934412619345	0.47253875015589053	0.17454545454545453	0.6826758147512865	0.3237154150197628	0.29298701298701296	0.8887700534759359	spot.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.7159036404037236	1.5275443705349638	1.2232625578554672	1.9975679566238833	1.3155975014776764	1.5737494661828286	NA	spot.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.18570211743638648	0.05656105487201207	-0.193004653633583	0.35304048855430936	-1.5078057345476237e-4	0.0663591651407767	NA	spot.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6507231187729922	0.483253898738706	0.09723924738852784	0.8276785524769308	0.5495319475198989	0.4585658475694666	NA	spot.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6713733075435203	0.5413864144576354	0.24895104895104894	0.816	0.5602536997885835	0.540340909090909	NA	spot.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.771632832690233	1.6067251075200888	1.3112144302068895	2.0079746626890724	1.4342687176605855	1.673442619523808	NA	spot.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.19545034206301976	0.06449957127359732	-0.20545887992517128	0.3621535372396269	-0.003767278731420739	0.10507090651135438	NA	spot.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.68751529223409	0.5145713003780163	0.08542388798045107	0.8725164503985259	0.5163348851046954	0.5840099780283932	NA	spot.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6927466150870406	0.54183925231745	0.2041958041958042	0.8598181818181818	0.5720930232558139	0.53125	NA	spot.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.4929619467748092	1.4292697014639517	1.1581889273258679	1.515848166025387	1.514385321431228	1.5286563910733237	NA	spot.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.11898729223550586	0.0340363955641346	-0.21102594440938005	0.1858886717522071	0.1239117895579609	0.03737106535575044	NA	spot.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5990758982709173	0.4235243392391557	0.06161314689522149	0.7948312371055621	0.5033890109228647	0.33426396203297454	NA	spot.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.6194390715667312	0.4607370100829403	0.14265734265734265	0.8	0.5264270613107822	0.37386363636363634	NA	spot.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.1827426575950277	1.2924390874768943	1.574198397141126	1.0841104591081456	1.192152250650019	1.3192952430082867	NA	spot.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.09444249394252317	-0.06324779283019459	0.12339684438409507	-0.08810633133947036	-0.12033643677705973	-0.16794524758834334	NA	spot.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.47289976888992064	0.3294388849723136	0.09767738228247663	0.6671259474588844	0.2934804646374411	0.25947174551045227	NA	spot.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.517311411992263	0.3736303362335339	0.15804195804195803	0.7138181818181818	0.35391120507399576	0.26875	NA	spot.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.718489017894396	1.5504864619094267	1.24647739191935	1.947739374939064	1.4409510173046445	1.5667780634746489	NA	spot.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.1853500918156557	0.06065021988681088	-0.1798285213767074	0.3438828876074712	0.02561916839690899	0.05292734491957071	NA	spot.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6402222593537938	0.46731552802566756	0.07376142039804737	0.8218968263989533	0.5507163603328972	0.42288750497277233	NA	spot.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6530947775628626	0.4979525939177102	0.15664335664335663	0.8216363636363636	0.5589852008456659	0.45454545454545453	NA	spot.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.7298903724406196	1.6002082878446307	1.3193371480979403	1.8942246929816315	1.5138959878030607	1.6733753224958896	NA	spot.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.18768405331973864	0.06745784773790542	-0.17492494247595738	0.33741901095194077	0.034720987443982686	0.0726163350316556	NA	spot.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6469107836644341	0.47419067726169584	0.0670563116892619	0.8251786460068907	0.5531584211858124	0.45136933016481845	NA	spot.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.67678916827853	0.5185316616523011	0.15104895104895105	0.8458181818181818	0.5653276955602536	0.5119318181818182	NA	spot.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.4433868188651908	1.3596618961166138	1.1172072706094789	1.519263537569054	1.3851833482376126	1.4169934280503096	NA	spot.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.10727727365584461	0.015087992604537009	-0.22557204002751277	0.19431960538017262	0.06702386068577901	0.024580544379709173	NA	spot.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5374937740732134	0.3683970219368766	0.04651370415619681	0.7486961774069097	0.3514937302856175	0.32688447589878256	NA	spot.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5852030947775628	0.4122392970401691	0.05454545454545454	0.7878181818181818	0.42875264270613106	0.3778409090909091	NA	spot.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.1654096077048857	1.198076488922297	1.2674265838296535	1.1392999639397159	1.1229021101206595	1.262677297799159	NA	spot.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.03946072470589892	-0.05268103780706439	-0.002925435691563357	0.009762115913951819	-0.12680459688119844	-0.09075623456944756	NA	spot.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.4769523950310415	0.3203409724250269	0.05261752104340248	0.674615868542843	0.34447814857669834	0.2096523515371638	NA	spot.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.526595744680851	0.3704732070255326	0.0839160839160839	0.7205454545454545	0.37970401691331923	0.29772727272727273	NA	spot.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.6278178606239448	1.5241611994917346	1.234494471772892	1.740231748725485	1.5428192885327658	1.5790992889357958	NA	spot.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.14940263577473628	0.05513759083811736	-0.1900097017441802	0.25507458517796666	0.08152923069982781	0.07395624921885516	NA	spot.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.6332900128185156	0.47622206329537037	0.0784916920854468	0.7980536972813554	0.6013018876307097	0.42704097618396963	NA	spot.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6494693124134748	0.49331124544679533	0.0993939393939394	0.8180035650623886	0.5932806324110672	0.4625668449197861	NA	spot.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.5851223350158576	1.5220134345772207	1.3809145229778745	1.6628224971291485	1.5367265856182883	1.5075901325835714	NA	spot.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.13157281525041964	0.047730693546034486	-0.11076809382351627	0.24567395745928422	0.05150394934948669	0.004512961198883307	NA	spot.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.618343564892542	0.458616470168492	0.09383028894368324	0.802186404203917	0.5563285287482919	0.38212065877807583	NA	spot.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6435625288417166	0.4899643493761141	0.13454545454545455	0.8242424242424242	0.5545454545454546	0.446524064171123	NA	spot.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.4709170715070365	1.4317952720863572	1.1804450643641853	1.429764679978115	1.6875803389624464	1.4293910050406815	NA	spot.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.08634083061747373	0.022032693947289565	-0.22994885648421023	0.1094556646299616	0.18339031556446345	0.025233652078943437	NA	spot.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5552422580415552	0.39301618019966567	0.06648704987036924	0.7704493044802891	0.40043546415909975	0.3346929022889045	NA	spot.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5818181818181818	0.4349666744168023	0.09090909090909091	0.757397504456328	0.47391304347826085	0.4176470588235294	NA	spot.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.1728188527917813	1.209190345236268	1.2618751756929123	1.1181458760381113	1.2114279846185219	1.2453123445955263	NA	spot.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.02912077474380537	-0.04180427333198088	-0.028527542632700582	0.00247660305474707	-0.06348698076036412	-0.07767917298960592	NA	spot.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.4100574593886359	0.2814779170127726	0.05688166227257275	0.592584877261677	0.2737752262674212	0.2026699022494194	NA	spot.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.449746192893401	0.30907230876540337	0.061818181818181814	0.6459893048128342	0.31778656126482213	0.2106951871657754	NA	spot.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.8213019823655798	1.9637270646066791	2.0701522980974736	1.8633026588261774	1.4567158982916384	1.5584411796201392	2.870023288197967	spot.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.09954911106101987	0.0904905684500231	0.19829367953562282	0.24780067670898606	-0.20664177829598362	-0.07818070709364643	0.29118097139513666	spot.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.601951764208968	0.4956054769475405	0.1248840951095436	0.7876938864144188	0.47537237725302595	0.3469959056903642	0.7430811202703499	spot.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6256880733944954	0.5209270047940124	0.19272727272727272	0.8117748917748918	0.47667984189723317	0.40259740259740256	0.720855614973262	spot.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.9819362421317661	2.358422956906087	1.832336498384009	1.8380081284250547	1.4768249527074715	1.7048990841418985	4.940046120872001	spot.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.12522291045625417	0.14544188994767004	0.06678550715710335	0.23259169100197208	-0.18493652663320526	-0.001961371532496014	0.6147301497449761	spot.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6133416956560914	0.5245919671602236	0.09704610407301327	0.7964152670153711	0.433470856209386	0.3698370180627836	0.9261905904405638	spot.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6404503753127606	0.5578864715846813	0.16121212121212122	0.8138528138528138	0.4292490118577075	0.4696103896103896	0.9155080213903743	spot.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.8020270534590472	2.392738028804914	3.1613017958040244	1.2650997374146977	1.8981402808890322	1.6337179866104063	4.0054303433064105	spot.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	-0.04092317895451981	0.07295927171219886	0.3452014010530856	-0.06562155030186623	-0.21160680964599232	-0.14006079995655799	0.43688411741232525	spot.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.5266213940075913	0.4488278310763478	0.21237458544406176	0.7340507842016112	0.29024330552835936	0.2257956973882929	0.781674782819414	spot.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5678899082568807	0.48836828644501273	0.263030303030303	0.7696969696969697	0.3620553359683794	0.2545454545454545	0.7925133689839572	spot.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.7399401334327993	2.441308896444277	2.5876908991903838	1.1312488019298335	1.506927361168453	1.8733492580698345	5.1073281618628785	spot.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.08978695294617446	0.0686728380834194	0.2668378733820317	-0.16088045851986274	-0.2830124453532731	-0.13956833153332096	0.6599875524415221	spot.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.47366213804175883	0.41872050217867046	0.12187634862244948	0.6281711535293313	0.27103892083609316	0.26509254946297167	0.8074235384425067	spot.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN_k10	0.5414512093411176	0.4825588290652229	0.18424242424242424	0.6917748917748917	0.35138339920948614	0.35116883116883113	0.8342245989304813	spot.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.8983749131996506	1.8914199274570331	1.856914050303822	2.247648910275205	1.1281399325168926	1.459983510948653	2.764413233240593	spot.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.1628573030246645	0.124647715806726	0.23136704674815162	0.3818914302294682	-0.29113514308186084	0.011502422137900876	0.28961282299997015	spot.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5645138454491379	0.4687072701095627	0.18541734457098366	0.7825271810633496	0.2864285747802478	0.3569952464188462	0.7321680037143862	spot.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.6104253544620517	0.5207408243929983	0.2690909090909091	0.8145454545454546	0.3683794466403162	0.38805194805194804	0.7636363636363637	spot.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	2.118394179015443	2.3274841233977606	2.046499057849724	2.3228789836090953	1.192777177122644	1.6146049976721828	4.460660400735156	spot.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.17705387659120092	0.19439214332415194	0.30201706399427464	0.3432518417156527	-0.2952501484314557	0.05747440421401162	0.5644675551282764	spot.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.6082047937505188	0.525090465313338	0.2280168001027967	0.8321918209321536	0.30310242226216255	0.35495214436404077	0.9071891389055365	spot.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.6165971643035864	0.5505827437694445	0.3006060606060606	0.8065800865800866	0.3549407114624506	0.38597402597402597	0.9048128342245989	spot.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.5952377137453158	1.9558701063365955	1.9538477114020358	1.5089883220091835	1.1264876658132856	1.1089690741821578	4.081057758276315	spot.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.03620586154133698	0.09244901446195357	0.3055254964556301	0.13139457047377268	-0.23873162589781238	-0.2218745817221537	0.48593121300033115	spot.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.4767349088722356	0.42127358896864414	0.19499577389926898	0.66214353715703	0.2407055897530266	0.1811585137197074	0.8273645303141878	spot.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.5111759799833194	0.4477528371032207	0.22303030303030302	0.6846753246753247	0.3158102766798419	0.2451948051948052	0.7700534759358288	spot.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.6050938792327736	1.9949421277603443	2.517426652796878	1.451529358479571	1.17953972583888	1.30188902906552	3.5243258726208726	spot.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.0035234493861255162	0.1132772686916052	0.4577709023757043	0.03511768459174025	-0.29579899795943665	-0.13650552061717508	0.5058022750671932	spot.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.47907158995545834	0.4439897958844075	0.18680877249541591	0.6355721145425517	0.24301180845506548	0.22746683223137046	0.9270894516976341	spot.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN_k10	0.529024186822352	0.4868535556515096	0.2509090909090909	0.6825974025974025	0.3126482213438735	0.29506493506493503	0.893048128342246	spot.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.8806969420289104	2.019054900030692	1.80818401845468	2.092369232286714	1.0672457157562116	1.4832413560102355	3.6442341776456173	spot.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.13020533362807205	0.1140594625530446	0.16002475073262673	0.3244807463699695	-0.3363009636674364	7.724871351449114e-4	0.42132029219491823	spot.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP_k10_b0	0.5726241010374619	0.4720401936773183	0.17018110310379772	0.8158935685085404	0.25931169990046	0.30483649869257007	0.8099780981812233	spot.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN_k10	0.5813200498132005	0.4899782223277856	0.20727272727272728	0.790566037735849	0.3126482213438735	0.3693506493506493	0.7700534759358288	spot.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	2.0011017203716466	2.3576400813598637	1.652992730015265	2.0554037963515834	1.1954837129199212	1.3082160975480013	5.576104069964547	spot.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.13721227048246715	0.15209256305066168	0.10029796755624652	0.276496991680157	-0.20159643703256935	-0.07998445967349484	0.6652487527229691	spot.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP_k10_b0	0.5720674456852969	0.4922372586433736	0.14913117094622563	0.7782659110919325	0.3583677076205529	0.22680757522820427	0.9486139283299526	spot.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN_k10	0.586799501867995	0.5162728097876483	0.1696969696969697	0.7644939965694683	0.383399209486166	0.3225974025974026	0.9411764705882353	spot.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.6015484086182477	1.8689866608967536	1.9676501098323516	1.599634641459016	1.081366137470679	1.2268574696852677	3.4694249460364537	spot.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.0287168415503795	0.08450516510780623	0.3199656673826337	0.1149182595107129	-0.267414893814908	-0.15148403198257032	0.40654082444316286	spot.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP_k10_b0	0.47634871035946247	0.41420438320121594	0.16233836434584215	0.6612525715467381	0.2471100874486424	0.19000001786890466	0.8103208747959525	spot.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN_k10	0.4876712328767123	0.4275436653295071	0.2109090909090909	0.6655231560891938	0.2691699604743083	0.2135064935064935	0.7786096256684492	spot.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.6752467503779074	2.096452820459977	2.4051724194661843	1.4874933937512766	1.2646830712002537	1.3571206846625015	3.96779453321967	spot.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.007498999598514047	0.12285796869607225	0.419676251744268	0.027492424903824378	-0.2619829146280309	-0.1561452897683613	0.5852493712286612	spot.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	mds
SCP_k10_b0	0.5036333497860743	0.4501458630220957	0.16667494818155884	0.6783424873883139	0.27948506697555514	0.2160614901546793	0.9101653224103712	spot.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	mds
kNN_k10	0.533997509339975	0.4832880462200541	0.23272727272727273	0.697770154373928	0.33043478260869563	0.2581818181818182	0.8973262032085562	spot.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	mds
DR	2.0748706948422435	1.9100918780022182	1.2562193578725496	2.1443471161403305	2.2414759791462058	1.9983250588497872	NA	spot.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.2417350791747073	0.12774444442110927	-0.28469042881708057	0.3262727817623648	0.19742049049579286	0.27197493424335994	NA	spot.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	mds
