measure	globqual	meanclassqual	classqual_heffen_1	classqual_heffen_2	model	technique
SIL	0.5032107450846558	0.5073408219113117	0.5221110966642675	0.49257054715835596	heffen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.9401265620819353	0.9380791793679002	0.9307571835600796	0.9454011751757208	heffen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.9442481688927187	0.9403296119085593	0.9263157894736842	0.9543434343434344	heffen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.9140024919116445	1.9327966719836684	2.000009756648025	1.8655835873193118	heffen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.4249768713042982	0.4317968644622813	0.456187009484899	0.40740671943966367	heffen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.94737903855437	0.9448203617840527	0.935669839774952	0.9539708837931535	heffen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.9439034898750539	0.9397988658514974	0.9251196172248803	0.9544781144781145	heffen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.4596948823549643	1.4494510981150899	1.412816547697912	1.4860856485322678	heffen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.25224063640370836	0.24996229705492806	0.24181433768895108	0.25811025642090507	heffen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.8052904230079445	0.790744249917206	0.7387231902198194	0.8427653096145927	heffen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.8130116329168462	0.7979877724614567	0.7442583732057416	0.8517171717171718	heffen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
DR	3.2874455791763766	3.356555423769324	3.6914723629505266	3.0216384845881206	heffen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.618598728181326	0.6239126428274904	0.6496646907281328	0.5981605949268479	heffen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.9240440196359823	0.9222522676829126	0.9135691620641904	0.9309353733016348	heffen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.9268879268879269	0.9244657097288675	0.9127272727272727	0.9362041467304625	heffen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	2.856324020813232	2.9062895260915775	3.148430051671253	2.6641490005119026	heffen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.5753593719845124	0.5817013530422359	0.6124355689373574	0.5509671371471143	heffen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.9135597001623033	0.9133227497827722	0.9121744517896601	0.9144710477758843	heffen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.9308321308321308	0.9283987240829346	0.9166060606060606	0.9401913875598086	heffen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	2.384808409985341	2.4411064878918927	2.7139356346697956	2.1682773411139893	heffen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.5056402233913574	0.5205856166266103	0.5930132915359125	0.448157941717308	heffen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.9188119916176076	0.9204242877596924	0.9282377229097959	0.9126108526095891	heffen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.9240981240981241	0.9228165869218501	0.9166060606060606	0.9290271132376395	heffen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.6858031443086523	1.6580439082772265	1.5235183798172396	1.7925694367372134	heffen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.34332932725576265	0.3372774394869438	0.3079490602995906	0.36660581867429687	heffen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.8723396599989507	0.8757961947594743	0.8925470939835508	0.859045295535398	heffen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.8775372775372775	0.8749728867623604	0.8625454545454545	0.8874003189792663	heffen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	2.899970845554733	2.9429041142168755	3.1509653392718726	2.734842889161878	heffen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.5814011614078503	0.5874314210870859	0.6166549872249203	0.5582078549492515	heffen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.9058598381081906	0.9050925121186499	0.9013739323231837	0.9088110919141162	heffen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.913997113997114	0.9111259968102073	0.8972121212121212	0.9250398724082934	heffen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	2.5354530310533554	2.5594702015496056	2.6758611047237424	2.4430792983754692	heffen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.5365811235784614	0.5406208535484429	0.5601980064798917	0.5210437006169941	heffen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.9374091229581105	0.9352527950964242	0.924802898535944	0.9457026916569043	heffen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.9235209235209235	0.9204306220095693	0.9054545454545454	0.9354066985645932	heffen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.9229046003496864	1.9479104120349917	2.069092422509934	1.8267284015600496	heffen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.4187591598553656	0.42866804188838187	0.4766880086637685	0.38064807511299525	heffen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.8927979855808392	0.8891250078179271	0.8713251925053536	0.9069248231305008	heffen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.8942760942760942	0.8909633173843701	0.8749090909090909	0.9070175438596492	heffen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.5813290108467115	1.5658206293513959	1.4906646267202495	1.640976631982542	heffen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.31083847631651423	0.3069770772290842	0.28826414319000027	0.3256900112681681	heffen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.8385721345960039	0.8396879038906151	0.8450950935491162	0.8342807142321141	heffen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.8562770562770563	0.8532854864433812	0.8387878787878787	0.8677830940988835	heffen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	2.698373755758962	2.8262006029523707	3.3206252005872514	2.3317760053174896	heffen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.5365225606135348	0.5588117024700947	0.6450244209718832	0.47259898396830624	heffen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.9195370127474052	0.9188784593979293	0.9163312247442965	0.9214256940515622	heffen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.9154767184035477	0.9124448277141055	0.9007177033492823	0.9241719520789288	heffen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	2.3364958399590003	2.4152424276183195	2.7198282855458737	2.110656569690765	heffen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.48808519590381894	0.506307290241544	0.5767889758874614	0.43582560459562647	heffen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.9067296767336409	0.9125529013204987	0.9350766945338167	0.8900291081071808	heffen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.9133481152993348	0.9119821223248397	0.9066985645933014	0.9172656800563778	heffen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.7779141635629303	1.8488467827163908	2.1232088001967573	1.5744847652360243	heffen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.3645109086559191	0.39080000697003076	0.49248425516612304	0.28911575877393847	heffen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.8749520412113732	0.8638991468242642	0.8211473855156348	0.9066509081328935	heffen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.8894013303769401	0.8836170765179332	0.8612440191387559	0.9059901338971106	heffen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.424501047891222	1.4241888380775587	1.4229812340813146	1.4253964420738028	heffen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.2402554046667317	0.24363677357476307	0.25671565331337504	0.2305578938361511	heffen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.7488372020883508	0.7342893648179296	0.6780194282059229	0.7905593014299362	heffen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.7833259423503326	0.7698944772078187	0.7179425837320574	0.82184637068358	heffen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
DR	2.258071788718577	2.318947871782636	2.53872084962407	2.099174893941202	heffen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.4874387993386659	0.503744094387779	0.5626089731244078	0.44487921565115024	heffen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.9198830013995196	0.9218765819333299	0.9290737455553904	0.9146794183112693	heffen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.9136150234741784	0.9090483714146815	0.8925619834710744	0.9255347593582888	heffen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	2.1382554774940754	2.183785920635818	2.348158537401771	2.0194133038698654	heffen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.466561790110222	0.481183590314745	0.5339707673242942	0.42839641330519584	heffen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.9252548858724015	0.9222518137928345	0.9114102145903303	0.9330934129953387	heffen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.9119931711481007	0.9078807556080284	0.8930342384887839	0.9227272727272727	heffen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.7767597988893127	1.8378684327730181	2.0584809584887678	1.6172559070572685	heffen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.37542666967179916	0.39775712718771694	0.4783738636434877	0.3171403907319461	heffen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.8970474663655831	0.8885999701736927	0.8581030771419531	0.9190968632054324	heffen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.9040546308151942	0.897413014792694	0.873435655253837	0.9213903743315508	heffen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.5065488907413138	1.5406813773310049	1.6639054390870085	1.4174573155750014	heffen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.2664351252779359	0.2856894398346528	0.35520077882754597	0.21617810084175956	heffen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.8083430434482958	0.7944030949009624	0.7440775179419451	0.8447286718599796	heffen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.8037558685446009	0.7874218695742761	0.7284533648170012	0.8463903743315508	heffen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	2.1881160021685733	2.2556569173978716	2.4994910689883896	2.0118227658073535	heffen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.47814584714603237	0.49742805900381337	0.5670401119819038	0.42781600602572284	heffen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.9342942280607861	0.9323519812894572	0.9253401412505916	0.9393638213283227	heffen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.9260776781903542	0.9216759844433642	0.9057851239669421	0.9375668449197861	heffen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	2.0655942493642656	2.12099011947234	2.320978599693014	1.9210016392516656	heffen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.4530014937501264	0.4708120547428919	0.5351111986659265	0.40651291081985724	heffen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.9445873256612126	0.9437850931695934	0.9408888979032394	0.9466812884359473	heffen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.9287238583013231	0.9238506146260157	0.9062573789846518	0.9414438502673796	heffen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.796510853635152	1.8638290725384299	2.106859252646874	1.6207988924299856	heffen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.3857966688043403	0.4088176607591468	0.4919273435790412	0.3257079779392523	heffen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.9431334784908667	0.940008121925735	0.9287250550041576	0.9512911888473123	heffen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.9317114810072556	0.9261389679838878	0.9060212514757969	0.9462566844919786	heffen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.4433981926668695	1.4784978014810748	1.6052133383865963	1.3517822645755535	heffen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.24476171679916073	0.2626103760088273	0.3270470609521997	0.19817369106545485	heffen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.7887524576238193	0.7705149955931481	0.7046746665671656	0.8363553246191305	heffen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.79632949210414	0.7785844503090492	0.714521841794569	0.8426470588235294	heffen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
DR	2.5632896456445966	2.671632420385513	3.06276820038238	2.280496640388646	heffen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.5331690133115601	0.5551654787697703	0.6345764472883937	0.47575451025114684	heffen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.9399634854356853	0.9434496800328424	0.9560354334090192	0.9308639266566655	heffen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.9464788732394366	0.9458981526494896	0.943801652892562	0.9479946524064171	heffen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	2.409108554161905	2.4916906048787864	2.7898258049244777	2.1935554048330954	heffen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.5158704900790285	0.5347240698821184	0.6027886884932735	0.4666594512709633	heffen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.9519947942335518	0.9515476509816232	0.9499333880551688	0.9531619139080775	heffen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.9457959880495092	0.9434682964094729	0.935064935064935	0.9518716577540107	heffen.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	2.3219812154492536	2.429145535578057	2.8160268946871283	2.042264176468986	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.48600207121432193	0.5139786422992895	0.6149788057077316	0.4129784788908473	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.9270518747054379	0.9301433088504509	0.9413039100858368	0.9189827076150651	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.9381988903115663	0.9369044725328148	0.9322314049586777	0.9415775401069518	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.479098454356284	1.4765101680479649	1.4671660157823383	1.4858543203135914	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	0.2592620302435488	0.26739394237730707	0.2967515234703665	0.23803636128424763	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.8302520507686626	0.8255998217628921	0.8088044865386697	0.8423951569871145	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.8218523260776782	0.8131684491978609	0.7818181818181817	0.8445187165775401	heffen.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	2.258071788718577	2.318947871782636	2.53872084962407	2.099174893941202	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.4874387993386659	0.503744094387779	0.5626089731244078	0.44487921565115024	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.9198830013995196	0.9218765819333299	0.9290737455553904	0.9146794183112693	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.9136150234741784	0.9090483714146815	0.8925619834710744	0.9255347593582888	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	2.1382554774940754	2.183785920635818	2.348158537401771	2.0194133038698654	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.466561790110222	0.481183590314745	0.5339707673242942	0.42839641330519584	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.9252548858724015	0.9222518137928345	0.9114102145903303	0.9330934129953387	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.9119931711481007	0.9078807556080284	0.8930342384887839	0.9227272727272727	heffen.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.7767597988893127	1.8378684327730181	2.0584809584887678	1.6172559070572685	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.37542666967179916	0.39775712718771694	0.4783738636434877	0.3171403907319461	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.8970474663655831	0.8885999701736927	0.8581030771419531	0.9190968632054324	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.9040546308151942	0.897413014792694	0.873435655253837	0.9213903743315508	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.5065488907413138	1.5406813773310049	1.6639054390870085	1.4174573155750014	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	0.2664351252779359	0.2856894398346528	0.35520077882754597	0.21617810084175956	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.8083430434482958	0.7944030949009624	0.7440775179419451	0.8447286718599796	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.8037558685446009	0.7874218695742761	0.7284533648170012	0.8463903743315508	heffen.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	2.110400806620537	2.1694332060634527	2.3825501735438097	1.956316238583096	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.4585162043231396	0.477027505471152	0.543856440124146	0.410198570818158	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.9380667596690702	0.9374777058413801	0.9353511216837875	0.9396042899989728	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.9192488262910798	0.9144332939787485	0.8970484061393152	0.9318181818181818	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.9870257228736972	2.039236812211392	2.2277276940576463	1.8507459303651377	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.4317489481226347	0.44934958298569394	0.5128908579997891	0.3858083079715988	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.9050251538405937	0.8960260696360598	0.863537850389183	0.9285142888829365	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.9129321382842509	0.9055429196471978	0.8788665879574971	0.9322192513368984	heffen.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.7462691667045598	1.8126467119173975	2.0522809005671343	1.5730125232676608	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.3671866744072654	0.3908128616854015	0.4761074021979948	0.30551832117280825	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.923369310684495	0.9181609265650874	0.8993577771170564	0.9369640760131184	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.9124199743918053	0.9056540384748941	0.8812278630460448	0.9300802139037433	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.4411464359519572	1.4701413065818338	1.574817703940541	1.3654649092231266	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	0.24211588684893726	0.257485102679202	0.3129705767782932	0.20199962858011072	heffen.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall	mds
