measure	globqual	meanclassqual	classqual_helpen_1	classqual_helpen_2	classqual_helpen_4	classqual_helpen_3	classqual_helpen_5	model	technique
SIL	-0.08992295842124969	-0.0726816821796022	-0.13710182385532568	-0.10589576267614903	-0.265175040790636	0.028748068401831334	0.11601614802226835	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.2967168770159519	0.24637400998189696	0.4303183318949831	0.2261858453331141	0.07209206893872334	0.3139252088638103	0.18934859487885403	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.3691433566433566	0.3420726163309895	0.4679425837320574	0.28855218855218856	0.1396694214876033	0.3941031941031941	0.4200956937799043	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.107148792063902	1.1226954441056898	1.0554392617326156	1.0888692966720295	0.9394122956236506	1.2523434094500023	1.277412957050151	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.09315540882856208	-0.08730636822381801	-0.09164888331656319	-0.17633713726750125	-0.26209297353715355	0.06110250105221709	0.03244465194991082	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.26414829752662927	0.21075224494946776	0.3973180021254293	0.23971714852607304	0.062061928890463545	0.20544280606144655	0.14922133914392638	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.33076923076923076	0.2836348222951094	0.4588516746411483	0.3111111111111111	0.05289256198347107	0.25847665847665846	0.3368421052631579	helpen.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.1421110577401612	1.1537700254092695	1.0997466064432826	1.0879371780763476	1.020618915307773	1.3368166699205675	1.2237307572983775	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.07468369874122467	-0.070925763460511	-0.10662688143532628	-0.08405822508774242	-0.22411930058285048	0.04780005891498892	0.012375530888375282	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.3183076922092129	0.2567021201784187	0.45631866729238707	0.31204430708357994	0.10029427905747863	0.2662054459833299	0.14864790147531784	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.37268498942917544	0.32513274950553916	0.48902007083825266	0.33524720893141946	0.14150197628458497	0.37855477855477854	0.2813397129186603	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.1599734741512466	1.1828389247891005	1.092290106625864	1.0972151123589848	1.0809629833495358	1.3826873350106919	1.261039086600426	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.07021271218010366	-0.0639194306063049	-0.11039645598979467	-0.08499659750850584	-0.20608439783092924	0.07169077664658528	0.010189521651119969	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.37543596852267214	0.31616245596640224	0.5275979055868378	0.2888748374054881	0.16470404854108522	0.42232806879784063	0.17730741950075932	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.3975475687103594	0.35709122165539886	0.4944510035419126	0.35980861244019136	0.25059288537549407	0.40979020979020975	0.2708133971291866	helpen.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.2041145508819175	1.2594655751099935	1.0845571801943166	1.0832184070865287	0.9352546382899971	1.571388216522224	1.6229094334569005	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.07028091717659281	-0.027158878429290257	-0.20094947729299192	-0.11002308153396623	-0.29912689646193785	0.22510753124735597	0.24919753189508875	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.3265118587719463	0.28298198980207273	0.38992216671244395	0.29252716279130614	0.06371049761759172	0.46652003794548935	0.20223008394353262	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.38308668076109936	0.3624901275827009	0.42502951593860683	0.3441786283891547	0.12490118577075099	0.4848484848484848	0.43349282296650715	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.1523046537781625	1.2016670032410848	1.0344171228241992	1.1375911323360133	0.9626432760846517	1.3255952998745626	1.5480881850859967	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.0923646556332007	-0.060562396627311894	-0.18026717164268088	-0.11092067035969351	-0.2728620561588749	0.08284781860179118	0.17839009642289863	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.32683056566645774	0.2811237401770323	0.42974960445131005	0.3400470093975433	0.058951613977453104	0.27393732151389516	0.3029331515449598	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.3556025369978858	0.3222566297165839	0.44155844155844154	0.3464114832535885	0.06956521739130435	0.33939393939393936	0.4143540669856459	helpen.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.243506697754019	1.3568650246983933	0.9997848671419872	1.0437859481829672	0.9569544770371018	1.6717048482835943	2.1120949828463162	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	-0.0760874578679335	-0.013134951529340999	-0.24817441709937185	-0.18415348735235995	-0.2916207459359359	0.2716946910952703	0.3865792016456924	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.3393833258139885	0.36175238090546596	0.32343281218864467	0.24266871490245123	0.09334248894298246	0.45342736868685457	0.6958905198063969	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.40280464216634426	0.41248427909936614	0.42699724517906334	0.29516441005802707	0.17662337662337663	0.4909090909090909	0.6727272727272727	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.2360045465970246	1.3594915381752544	0.9837109739813377	0.9913995587467547	0.9885389855092693	1.702904827533808	2.1309033451051023	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	-0.11300523215176733	-0.034137262760821165	-0.28302438379460265	-0.30236258649459974	-0.23229443440683856	0.2644339779221591	0.382561112969776	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.34708812364691466	0.3684132752533762	0.3172032940010484	0.22993740256419834	0.08577911149108845	0.5459341114825134	0.6632124567280325	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.38771760154738877	0.39634002537555424	0.40936639118457296	0.2885880077369439	0.21038961038961038	0.46857142857142853	0.6047846889952153	helpen.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.2903947871750165	1.39015170649367	1.0470884776911669	0.9988012200271301	1.0675202595076216	1.9509484212965476	1.886400153945883	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	-0.05112116542123518	0.013434964223658313	-0.18183041571052783	-0.2579678810386237	-0.13130007646674377	0.32153935374812526	0.31673384058606163	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.36527850550156327	0.35846731759621603	0.3984477235534881	0.23849713159672892	0.10390151391891528	0.5628248839433244	0.4886653349686234	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.4280464216634429	0.4137487150265324	0.46253443526170795	0.33965183752417794	0.16277056277056276	0.5994805194805195	0.5043062200956937	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.2642415805224307	1.3579256150876784	1.1425464828286047	1.0638462395899146	0.9680249346764431	1.4531909021295393	2.1620195162138898	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.05848679660305793	-0.028966475920253462	-0.06772422629040763	-0.2011823904477714	-0.3178039802459383	0.07550318623298888	0.36637503114986114	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.339096701689759	0.3229240551478991	0.4520699384376336	0.2205643009888111	0.07302433190237718	0.34395365503525155	0.5250080493754221	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.40976789168278527	0.4037346769420474	0.49779614325068866	0.29632495164410055	0.18181818181818182	0.414025974025974	0.6287081339712919	helpen.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.2158869951126383	1.3265035139401709	0.9849650669539368	1.058761333646391	0.9930700147914784	1.5402566086464267	2.055464545662621	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	-0.08235915608119211	-0.018081367764257134	-0.2472233814797686	-0.168499803825147	-0.254341474939876	0.19252406130458138	0.3871337601189246	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.3155874986597791	0.333491381105137	0.3179717735897693	0.22147358001098724	0.08792856230713193	0.39543611371308673	0.6446468759047098	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.3561895551257253	0.35732898097185994	0.3958677685950413	0.258027079303675	0.1316017316017316	0.43272727272727274	0.5684210526315789	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.191236894424204	1.2807838102193028	0.9827265742732554	1.0427658668432256	1.0062675062147242	1.5549966191271123	1.8171624846381969	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.09269759047601832	-0.0348209816883575	-0.2506275436288304	-0.16790540230664047	-0.23634133777623378	0.17714842134974668	0.30362095392017047	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.32041062614385774	0.31420124159079627	0.3890124555702202	0.19409902505745155	0.06419225460122806	0.40883357133176	0.5148689013933216	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.3760154738878143	0.3607512327504183	0.44517906336088153	0.2700193423597679	0.0987012987012987	0.48363636363636364	0.5062200956937799	helpen.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.2221027600617167	1.2895551694826755	1.01783086144863	1.01614753136212	1.045419737027317	1.804159809404309	1.5642179081710017	helpen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.06932836801842643	-0.01844699269614573	-0.19654363447757142	-0.21750714695230908	-0.18141600422734772	0.2755821288896801	0.22764969328681947	helpen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.33236798469099804	0.3157350667214073	0.3766565300041845	0.20778614930439865	0.08732365980266482	0.5496770858155484	0.35723190868024013	helpen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.39400386847195357	0.37038256093901006	0.440495867768595	0.3001934235976789	0.10129870129870129	0.5984415584415584	0.41148325358851673	helpen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.250946878713765	1.3557987400000895	1.1199879483824655	1.0920284916043788	0.9640856075689405	1.3270456465089338	2.275846005935729	helpen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.05650059226268976	-0.025069805902602826	-0.07316840730947462	-0.14524783449693723	-0.3043491878764108	-0.00787043121412715	0.4052868313839357	helpen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.3426828230493081	0.3330482628445739	0.42308194448342806	0.268102336227374	0.0772989700115104	0.32740443862029944	0.5693536248802575	helpen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.4076402321083172	0.40008502176841787	0.47851239669421486	0.34274661508704063	0.10389610389610389	0.39584415584415583	0.6794258373205742	helpen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.1921106352180477	1.3023793663371181	0.9815291107746629	1.0814189512740457	1.0568307177964913	1.510410124150798	1.8817079276895925	helpen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.12206730138261458	-0.05346089467153342	-0.2578476267502386	-0.19920453524711818	-0.26547855781925395	0.12185153595893189	0.3333747105000117	helpen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.2822580983567338	0.2857469272027411	0.3094265470279736	0.23668339849906017	0.08107851812042502	0.3133495512283373	0.48819662113790946	helpen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.32984478935698447	0.3270403497138094	0.36805896805896804	0.27684391080617493	0.08774703557312252	0.38484848484848483	0.5177033492822967	helpen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.169536030088721	1.2433454675499371	1.0019959961457003	1.0406122067871062	1.082833897080533	1.5773609614027375	1.5139242763336083	helpen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.13458996575837306	-0.07511096938839912	-0.23976590641569678	-0.26237097948681337	-0.23231884901954888	0.15185956840733003	0.20704131957273345	helpen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.28470645549559676	0.25300034704162067	0.36707784455447434	0.247654907526732	0.10543447265507311	0.3116767182716529	0.23315779220017108	helpen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.32815964523281593	0.2987063373864462	0.41916461916461917	0.27101200686106347	0.14782608695652175	0.35505050505050506	0.3004784688995215	helpen.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.356973991790818	1.5698428991074804	1.1072458279958324	1.0736269691803288	1.0220753694789302	1.620850231299374	3.025416097582937	helpen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.04972322000976415	-0.003951830179666476	-0.07484364400801137	-0.14245704219699726	-0.24923311931470965	0.008178593968472663	0.43859606065291323	helpen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.3871656865938582	0.39452747276941963	0.4483558429696136	0.27979089537105595	0.08854317328418909	0.43307184350380346	0.722875608718436	helpen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.42749445676274944	0.43322888871656196	0.49975429975429975	0.30154373927958833	0.14387351778656127	0.4803030303030303	0.7406698564593301	helpen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.2998784863218495	1.4966669793336123	1.0805769559584573	1.1060552385077205	0.9709693072276652	1.3747199260822158	2.9510134688920027	helpen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.05374950531549841	0.008824526442390951	-0.12462422031608243	-0.1364536431833749	-0.3130458815133903	0.05229181823344291	0.5659545589913595	helpen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.3552560378324587	0.365694485200657	0.3929826559694439	0.30125823484167574	0.0790942630996727	0.3478416791915607	0.7072955929009319	helpen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.3858093126385809	0.393353389736102	0.4511056511056511	0.3169811320754717	0.1383399209486166	0.3282828282828283	0.7320574162679425	helpen.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.0956239483841619	1.1245682108455133	1.063724481248679	1.0248562462458919	1.0489042347506774	1.1738699526257643	1.3114861393565538	helpen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	-0.102934108075932	-0.07559842547662825	-0.13377948666218156	-0.16789020510664765	-0.16290326507065503	-0.02878530174687904	0.11536613120322207	helpen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.2467481266961497	0.20621112080011295	0.3147021840828747	0.2264572035122977	0.07172985535890894	0.30978958148882496	0.1083767795576585	helpen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.2829598308668076	0.2453258559622196	0.34757969303423847	0.2636363636363636	0.06859504132231405	0.3431818181818182	0.20363636363636364	helpen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.0971289974587022	1.1180524837038444	1.0578023997720258	1.0254429303519348	1.0378954019910434	1.2395506499789666	1.2295710364252517	helpen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	-0.10533361527599207	-0.08349008706868136	-0.13908779112080383	-0.17193307914584274	-0.17624940627121669	0.008618758910421534	0.061201082284034966	helpen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.2617581287345834	0.21209309943982382	0.36252017965735966	0.2293507404489395	0.0640104829492823	0.3010194935711577	0.10356460057237993	helpen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.30520084566596195	0.2561038961038961	0.3919716646989374	0.29805194805194807	0.049586776859504134	0.3418181818181818	0.1990909090909091	helpen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.100041224568468	1.1429043498007496	1.0519476040620206	1.0278302415208833	1.0878274267411838	1.1539935661188168	1.3929229105608438	helpen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	-0.1263701195796095	-0.0905463430873371	-0.149491978441951	-0.2148199333845214	-0.15288711400558125	-0.07773033999185948	0.14219765038722765	helpen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.2359629279819893	0.19537573606484226	0.3122038259320804	0.24998258905497295	0.07518707611268143	0.21245452366552514	0.12705066555895136	helpen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.2879492600422833	0.2504073199527745	0.36458087367178277	0.2876623376623377	0.09752066115702479	0.2768181818181818	0.22545454545454544	helpen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.0931103665909103	1.1609341295464795	0.9574842996898782	1.0885737959380974	1.0717485569717748	1.1508278506179839	1.536036144514663	helpen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.13693840952314637	-0.07506505358245084	-0.26167051596380514	-0.1544522366593393	-0.13435617063040614	-0.05955202091487325	0.2347056762561696	helpen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.2485385437583308	0.21034029343942068	0.31029931985362863	0.2558810891637524	0.07210678045963716	0.26793817808139303	0.14547609963869212	helpen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.2686680761099366	0.229172373081464	0.3482880755608028	0.26980519480519477	0.05867768595041322	0.2581818181818182	0.2109090909090909	helpen.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.0955904178943006	1.1180042668193495	1.085601131614935	1.0033233688970897	1.0190767882412162	1.1987750767079102	1.283244968635597	helpen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.11986853911825311	-0.09082002877361095	-0.14229562686678693	-0.21290126282821306	-0.17935142720838745	-0.015509282495698511	0.0959574555310312	helpen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.22678528011993968	0.1837503842169799	0.322172161324086	0.22028442852360475	0.06704214698039734	0.20642023620688943	0.10283294804992195	helpen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.2744787322768974	0.22645537207783356	0.3612750885478158	0.28934169278996863	0.07984189723320158	0.2681818181818182	0.13363636363636364	helpen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.113904506994977	1.1414639868772336	1.063415935189423	1.0091137073300454	1.0656205630889926	1.3263446481787906	1.2428250805989167	helpen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.12430305774238887	-0.09174248590183756	-0.17046394079452828	-0.2202607515927802	-0.15408153389618598	0.03123898949226499	0.05485480728204164	helpen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.22972107218369817	0.18854273285387524	0.3100782140743943	0.21196665200149092	0.07148352833647989	0.2640639443676054	0.08512132548940578	helpen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.27105921601334443	0.22021569911620342	0.36056670602125146	0.27523510971786835	0.08300395256916995	0.29045454545454547	0.09181818181818181	helpen.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.0964257371472228	1.119993290190259	1.0662790496323933	1.0268814337965202	0.9905068042246914	1.212528047654021	1.303771115643669	helpen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	-0.11898500525997154	-0.09402108550931862	-0.14202685912606364	-0.20342580866892923	-0.2367922307656309	-2.6710192005063504e-5	0.11216618120603573	helpen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.2514142048819334	0.20378250912724205	0.3602666701500173	0.21341788861501174	0.06871152314390253	0.278941560809207	0.09757490291807176	helpen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.29691409507923266	0.24571211206675292	0.4085005903187721	0.27492163009404386	0.08695652173913043	0.30818181818181817	0.15	helpen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.0907551588949498	1.1439829165302857	0.964936758530017	1.1365082897186916	1.0296652005395568	1.105431356946529	1.4833729769166337	helpen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.12052853200155611	-0.07380651941426891	-0.2617042214738799	-0.054453322257299056	-0.2076054516991304	-0.06426924050132155	0.2189996388602863	helpen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.2272979259914833	0.19080498165432705	0.29137923502440183	0.2738427170210201	0.07259238721982181	0.16190164479307612	0.15430892421331538	helpen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.27489574645537945	0.23548019732754638	0.3560802833530106	0.2981191222570533	0.08774703557312252	0.22454545454545455	0.2109090909090909	helpen.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall	mds
