measure	globqual	meanclassqual	classqual_stof_6	classqual_stof_1	classqual_stof_4	classqual_stof_2	classqual_stof_3	model	technique
DR	1.3347566244337112	1.339117606529806	1.0452765842893024	1.3739766612710551	1.2349915661477928	1.043925338947438	1.9974178819934416	stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.014175674361320155	-0.019800913704423852	-0.2922679264677373	0.10943562550094332	-0.05602249460459553	-0.21243458570878532	0.35228481275805557	stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.4948458452567212	0.37291014089113605	0.16082832551714626	0.7456812859092499	0.22261082156410067	0.2494789865437442	0.48595128492143913	stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.5366267173341128	0.432889028179512	0.26267942583732057	0.7488401253918495	0.28995215311004785	0.3361921097770154	0.5267813267813267	stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.2729698089330395	1.3236764862740469	1.120416502900769	1.2229327648150699	1.4187698194818332	1.0248459809416535	1.831417363230909	stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.02570021145952136	-0.05707386719713747	-0.2094892108199634	0.06161469570238146	-0.08295663348693225	-0.23725260149943825	0.18271441411826508	stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.49597132936452176	0.3780206353648681	0.15967233280563783	0.7369710891805927	0.2594140457381503	0.2688313674886174	0.465214341611342	stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.526454253142356	0.42811804650341784	0.2555023923444976	0.726269592476489	0.3220095693779904	0.34442538593481986	0.49238329238329237	stof.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.3912856455052531	1.3569288784914622	1.2588160265163422	1.4867549546956458	1.1568834815158087	1.1816975487525492	1.7004923809769648	stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.024921397178077866	-0.028808295937845663	-0.18706936862238663	0.13924295473700693	-0.17224872125273577	-0.0876038520254468	0.16363750747433395	stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.5063863947338089	0.3818309657963917	0.23700235607250533	0.7503266474501055	0.20878406554518217	0.3539986295526027	0.3590431303615627	stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.5212703962703963	0.4154332756296938	0.2923444976076555	0.730282131661442	0.2601398601398601	0.3811320754716981	0.41326781326781326	stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.384939190052998	1.367870088471101	1.2666217864637679	1.4457201175923913	1.3090829606286705	1.1889062826051418	1.6290192950655336	stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	0.008251226821108808	-0.031932717529534874	-0.2244604959577102	0.09654949174391825	-0.06471588713644562	-0.09946983293516683	0.13243313663773004	stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.5064043999492646	0.3935595454926714	0.2876148506640972	0.7278599836197325	0.20246181163953342	0.3680150101970036	0.38184607134299026	stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.5332167832167832	0.42767892032022425	0.33157894736842103	0.7411912225705329	0.2643356643356643	0.39588336192109774	0.4054054054054054	stof.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.3704828367965702	1.363643390807068	1.1839366983831736	1.4208554193636387	1.1797945038825666	1.1450441739875699	1.8885861584183907	stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.021280123566584628	-0.02957530207553965	-0.22163915577297724	0.13224189096161787	-0.18370786257447508	-0.09888999413647259	0.2241186111446088	stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.5016165225986772	0.3835045378798345	0.16625929517427457	0.746749280410329	0.2359369880304665	0.26680999921669807	0.5017671265674046	stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.5427738927738928	0.4301059663389561	0.23492822966507176	0.7727899686520376	0.3337995337995338	0.33825042881646655	0.47076167076167075	stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.2618944121204172	1.2974828620089724	1.140654501828349	1.2368659463214091	1.4387181641751148	1.0048196298137204	1.6663560679062686	stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.021397779915583757	-0.05933611219767678	-0.23306592195998985	0.07638728326065976	-0.04572192438877492	-0.22651521240660266	0.13223521450632378	stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.45838753394643805	0.3419634740169908	0.1437524445748215	0.6918620415414343	0.22693543537151892	0.27718400602203846	0.3700834425751408	stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.50495337995338	0.39369350236576206	0.21004784688995215	0.7277742946708464	0.29463869463869463	0.3320754716981132	0.4039312039312039	stof.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.2987487428939344	1.227122039595602	0.9371058620604906	1.4170102031601408	1.2155917815522053	1.3581704234409873	1.2077319277641856	stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.016662458794721852	-0.04103507364795056	-0.3136900516156908	0.11287551443083327	-0.05686589652433949	0.06385702129118945	-0.011351955821745207	stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.5052677944176529	0.37190539382622156	0.20120425232654546	0.7578853716994456	0.2076549090842608	0.38326112470430074	0.30952131131655514	stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.5489261547513975	0.4404356875608117	0.34880382775119617	0.7598484848484849	0.31052631578947365	0.40926243567753	0.3737373737373737	stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.2941053418142565	1.2341653826850072	0.9713560119679399	1.3927624208416238	1.212071885432755	1.3496226171533643	1.245013978029353	stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	0.012198092235990046	-0.03817526865001166	-0.3001819238880345	0.09552080553331599	-0.05177531194241063	0.06049566658739922	0.005064420459671598	stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.48131190771438714	0.34885084838281305	0.1665932672908841	0.7382048019613773	0.22691765213754092	0.31876978377374593	0.2937687367505171	stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.5282730214769049	0.4218482240478268	0.30095693779904303	0.7356060606060606	0.35645933014354064	0.38490566037735846	0.3313131313131313	stof.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.418667582444778	1.400300353866043	1.337842135543251	1.483828548852997	1.1612501734452805	1.2389736109087035	1.7796073005799826	stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.047736214498803095	-0.017451355486571982	-0.123164306692642	0.18211525717848465	-0.2403978617582985	-0.06174053945066753	0.15593067329026347	stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.5354556767637262	0.408375713586572	0.2654029945221779	0.782929209266204	0.23775979328831587	0.3756173822374954	0.3801691886186667	stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.5701088555457487	0.45491283239545405	0.3684210526315789	0.7952020202020202	0.3253588516746411	0.4123499142367067	0.37323232323232325	stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.3453790282046298	1.4043024229434045	1.3855559141559015	1.287249074668617	1.48152295723219	1.070036810495941	1.7971473581643729	stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.01876971972620115	-0.05154055829990896	-0.06947654043726238	0.06816758169649759	-0.1075756557585541	-0.20767866660250878	0.058860489602282885	stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.5053665644859631	0.39652636546064296	0.21847572005908836	0.7257998659534689	0.2872291475807057	0.3168074932348607	0.4343196004750912	stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.5496910856134157	0.4499981192260239	0.3200956937799043	0.7493686868686869	0.3464114832535885	0.3876500857632933	0.44646464646464645	stof.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.264605038967022	1.1964813145957676	0.9164376783028658	1.3803621784177715	1.2421908719305288	1.294114590822679	1.1493012535049922	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.006865353133023501	-0.046758252067120164	-0.30246344710173256	0.09542300199524376	-0.015040734793999606	0.05101197873476649	-0.0627220591698789	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.5388505765619794	0.4172452659844584	0.18101569062961712	0.7675610813823412	0.3825552793735322	0.43393773830293997	0.32115654023386137	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.5419829361576934	0.4414339020793837	0.2827751196172249	0.7358585858585859	0.4248803827751196	0.41921097770154375	0.34444444444444444	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.2448716702676157	1.1853189253695857	0.9281987763100542	1.347924598247285	1.1839057096128143	1.2651690566832559	1.201396485994519	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.0015099209903896274	-0.04472693444539982	-0.29549982580930256	0.07752334447172407	-0.04595815475770046	0.04869462025824528	-0.00839465638996543	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.5173287887485556	0.4160819027541524	0.21642202467558433	0.7205098395219994	0.379035777862301	0.35022793847673683	0.41421393323414046	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.5342159458664313	0.4394542244691202	0.31483253588516746	0.7191919191919192	0.4138755980861244	0.40240137221269295	0.346969696969697	stof.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.3470465432445358	1.3610669542350835	1.0378174269104223	1.3817060616130377	1.2779423176575981	1.0229150562883804	2.084953908705979	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.0138580238819684	-0.009842700416363055	-0.27560057660375964	0.09768578953356809	-0.03816152759532766	-0.22757209451491728	0.3944349070986212	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.48323031123064586	0.3789590293334011	0.25610588532488704	0.7011277462091594	0.24418634903491343	0.25783293123226814	0.43554223486577737	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.5401588702559577	0.44328340505351427	0.35071770334928226	0.7468434343434344	0.3244019138755981	0.3005145797598628	0.4939393939393939	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.3250742419244526	1.3695402021236929	1.3457684989044383	1.298180037111111	1.477214970443071	1.0047819662174193	1.7217555379424248	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.02124063860540434	-0.05286142136229815	-0.020358415783377982	0.07133560354965464	-0.11563235750660299	-0.26356265415523594	0.06391071708407152	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.49752312289813533	0.3821365144607998	0.24803406369426442	0.7303766985678559	0.2635635137728028	0.29683492778336884	0.3718733684857071	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.5545748749632244	0.46345969626754135	0.3555023923444976	0.742550505050505	0.3650717703349282	0.37084048027444255	0.48333333333333334	stof.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.274773949042642	1.2436534642554273	0.9094904505954842	1.3305670726309757	1.1584346164355788	1.2988606756266585	1.52091450598844	stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	-0.010011107382738405	-0.03675078800429587	-0.3370460025198545	0.03478540900977471	-0.0844684626433777	0.02933659678273797	0.17363851934924018	stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
SCP	0.4468315882356936	0.3426932735452249	0.14520804890962338	0.6433209441155284	0.23933564559391862	0.38169674843594437	0.30390498067110955	stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
kNN	0.4769950306927799	0.38692033383443514	0.22535885167464115	0.6508838383838383	0.32447552447552447	0.39039451114922813	0.3434889434889435	stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav	mds
DR	1.3001933343788812	1.2706352357030113	0.962003970587624	1.3614829220942177	1.1515434820019388	1.2718027992563885	1.606343004574887	stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SIL	-0.004638881208168591	-0.033004641320443104	-0.33529310345790997	0.04615592268302858	-0.09078363156706729	0.01508395175309552	0.19981365398663764	stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
SCP	0.4855445251372959	0.38500539717626786	0.2304254566832321	0.6837352146278323	0.26621790804357504	0.3659887251338154	0.37865968139288453	stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
kNN	0.5148202280035077	0.4268122849726623	0.3090909090909091	0.6880050505050505	0.38414918414918414	0.4034305317324185	0.3493857493857494	stof.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	mds
DR	1.360206821278601	1.3652694573639395	1.0346908559144408	1.4038915273666774	1.3255669575782725	1.034203350375665	2.027994595584642	stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SIL	0.016700596923115006	-0.011956544076365044	-0.286023387003019	0.10457292295319892	-0.015911592796391233	-0.21660061788626145	0.35417995435064753	stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
SCP	0.4986398793380211	0.38143789848021836	0.17208528640607332	0.7409073754867022	0.26197370554997335	0.2836168362938135	0.44860628866452956	stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
kNN	0.5339374451914645	0.43745946432887844	0.2937799043062201	0.7400252525252525	0.34032634032634035	0.3104631217838765	0.5027027027027027	stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	mds
DR	1.2773831743185646	1.3083266166648588	1.3095338566741155	1.2615215635630461	1.468984036784929	0.9997146186615509	1.501879007640653	stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SIL	-0.032876328110362354	-0.062450443731791164	-0.018804527896418486	0.04953102034007406	-0.07947306672207366	-0.23707965418679292	-0.026425990193744826	stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
SCP	0.48464303925551927	0.3727762735303884	0.23428014223148547	0.7127958550840338	0.2890685661824932	0.2924250522972839	0.33531175185664563	stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
kNN	0.5328266588716749	0.4452799818415508	0.3368421052631579	0.7127525252525252	0.35757575757575755	0.3759862778730703	0.4432432432432432	stof.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	mds
DR	1.2532099504867298	1.1809511208728947	1.030768193060389	1.363716586922331	1.01724778819997	1.305780265685701	1.1872427704960828	stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SIL	0.004407452247455119	-0.05902155491191422	-0.21716374920871478	0.10029688319668884	-0.21037074816243254	0.06141374289293674	-0.029283903278049347	stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
SCP	0.4870339936156658	0.3600846260595156	0.3643852774311567	0.7151162635357161	0.13801313049612807	0.2789799365812438	0.3039285222533333	stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
kNN	0.5674191580231849	0.4757471584957914	0.4789473684210526	0.7326128417037507	0.30170454545454545	0.40890538033395174	0.45656565656565656	stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	mds
DR	1.2349863369211742	1.1710419195236819	1.0085677509288338	1.334375784791654	1.1480265084191874	1.3103957267199469	1.0538438267587869	stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SIL	-0.004371830195043937	-0.0482860435150771	-0.19980004802964857	0.06292013291235359	-0.049663632129090945	0.06593644465476034	-0.12082311498375992	stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
SCP	0.5081280417011227	0.3716416464385206	0.3020631011588662	0.7457908528662107	0.17504671522479545	0.3710076515305967	0.26429991141213394	stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
kNN	0.5552776082977425	0.4435026801064053	0.4382775119617225	0.7504132231404959	0.26534090909090907	0.4256029684601113	0.3378787878787879	stof.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	mds
DR	1.4057232479970123	1.4126894354278403	1.175222737012981	1.426478781736868	1.3836745643485135	1.1671117433555085	1.9109593506853308	stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SIL	0.044816814215973465	-0.008918294445915232	-0.2363201966197607	0.15274586115063124	-0.08149439858854235	-0.09511082366210435	0.2155880854902	stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
SCP	0.5603632135276291	0.4259680613592475	0.17478385089476087	0.8053763656198721	0.27289382118631245	0.3754402344767953	0.5013460346184966	stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
kNN	0.6075655887736424	0.49528395856061613	0.34688995215311	0.810553083280356	0.34147727272727274	0.449721706864564	0.5277777777777778	stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	mds
DR	1.3779516392095346	1.4661178207414387	1.338534400333484	1.2834788571955444	1.7906571978172217	1.0678233093585343	1.8500953390024095	stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SIL	-0.01749855851790996	-0.04723142182810496	-0.08639491128657126	0.06339197152749765	-0.0216827184784926	-0.26229203954318087	0.07082058864022227	stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
SCP	0.5406269455450127	0.41010508349411123	0.24347228786750047	0.7932486265744221	0.32873187553909183	0.24909958664861143	0.43597304084093025	stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
kNN	0.5641244661378889	0.4558071582097556	0.36363636363636365	0.775588048315321	0.4113636363636364	0.3072356215213358	0.4212121212121212	stof.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	mds
DR	1.2703902381474672	1.1785772659394342	1.0881339472618026	1.433371496007056	1.064596243588918	1.1649038543018548	1.1418807885375397	stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SIL	0.029047803925357097	-0.046917532058271344	-0.14685317896490965	0.1620964108170654	-0.14861862130466288	-0.04182174957458265	-0.05939052126426694	stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
SCP	0.4970478474219583	0.36738760936707204	0.42779994071277	0.7312397732145612	0.1554649557992796	0.27031485026800905	0.25211852684074043	stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
kNN	0.5380109823062843	0.4244092011504862	0.48851674641148324	0.7413858868404323	0.23977272727272728	0.35287569573283856	0.2994949494949495	stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	mds
DR	1.2229816388467885	1.1473727000208458	0.9761342925870956	1.3538643924081093	1.1936869597449389	1.221571664517586	0.9916061908464989	stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SIL	0.0015611411660453943	-0.051120453980483746	-0.19123231441387456	0.09079087717064083	-0.005724099020828781	0.02398816611188205	-0.17342489975023825	stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
SCP	0.45961289289169927	0.3290162185109338	0.28762662958047935	0.6940824911609141	0.1753511701315758	0.2770036628389102	0.2110171388427895	stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
kNN	0.5073825503355704	0.39489627834381763	0.369377990430622	0.7094723458359822	0.2778409090909091	0.3521335807050093	0.26565656565656565	stof.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	mds
DR	1.3529990997955414	1.3681516883839249	1.0312563825606191	1.3720003233428077	1.2675373209275058	1.0100022885287083	2.159962126559983	stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SIL	0.024263557809209982	-0.006328326891773091	-0.2597395671465525	0.11159562986175633	-0.04400764566446284	-0.24828036737761103	0.4087903158680046	stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
SCP	0.5352045187334837	0.41350300586525435	0.25318049721881725	0.7679014690260678	0.22230746696742726	0.2521397857288611	0.5719858103850982	stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
kNN	0.5519829164124466	0.45125833022449563	0.36985645933014355	0.7468531468531469	0.28295454545454546	0.28794063079777366	0.5686868686868687	stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	mds
DR	1.3284091025080027	1.3718313240124698	1.2999943788267498	1.3036576685375187	1.6714110404414657	1.0408122381336988	1.5432812941229153	stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SIL	-0.011604699828879293	-0.05460032444010038	-0.08284484676499584	0.092354861052127	0.017674923605523404	-0.251978684185651	-0.04820787590750545	stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
SCP	0.5424765932373764	0.4152104686796269	0.2963197558495258	0.7857272916420776	0.2908188111437415	0.26291968842914926	0.44026679633364046	stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
kNN	0.5913971934106163	0.48951699179911756	0.43110047846889954	0.7835982199618563	0.3482954545454545	0.36994434137291277	0.5146464646464646	stof.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	mds
DR	1.2939578578928883	1.217167030183923	1.0873576331049108	1.4406157580864747	1.0981026079982215	1.1342699354635315	1.325489216266477	stof.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
SIL	0.023671225472613605	-0.04070341372685861	-0.19486358107034557	0.14645037632568353	-0.12431442653220073	-0.0995529028606655	0.06876346550323524	stof.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	mds
