size	max_diss	av_diss	diameter	separation	medoid	medoid_i
33	3.0023430418819648	2.163747645367839	3.526222927787378	1.4203270733713398	huldigen.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	1
21	2.522771027164527	1.7556775270449863	3.0823091719365077	1.088763072525391	huldigen.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	2
16	2.704256248865423	1.9487964122056103	3.2160337286477043	1.6255078932413396	huldigen.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	3
21	2.6811481890632503	2.0483211506418755	3.2820007083639435	1.4203270733713398	huldigen.bound5-5all.PPMIno.LENGTH5000.SOCPOSall	4
43	2.7438120333008396	2.056212326894804	3.227034105490421	0.9133434536265888	huldigen.bound5-5lex.PPMIweight.LENGTHFOC.SOCPOSnav	5
17	2.834390095113916	2.067922278695038	3.3577175951671476	1.6176485750191216	huldigen.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	6
37	2.5949983293538117	1.848136109399615	3.3363791808043533	0.9133434536265888	huldigen.bound3-3lex.PPMIselection.LENGTH5000.SOCPOSall	7
16	2.547428512250226	1.8177614656652243	2.7686910365987942	2.119065851401974	huldigen.bound3-3all.PPMIselection.LENGTH5000.SOCPOSall	8
