_model	LEMMAPATH	LEMMAREL	base	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	model.x	model.y	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	stress	tokens	type
harden.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	896	all	10_10	1	no	NA	NA	FOC	491	nav	4_4	NA	279	harden
harden.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	896	all	10_10	1	no	NA	NA	FOC	896	all	4_4	NA	279	harden
harden.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	259	lex	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	276	harden
harden.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	259	lex	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	276	harden
harden.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	259	lex	5_5	1	weight	NA	NA	FOC	174	nav	4_4	NA	276	harden
harden.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	259	lex	5_5	1	weight	NA	NA	FOC	259	all	4_4	NA	276	harden
harden.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	259	lex	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	276	harden
harden.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	259	lex	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	276	harden
harden.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	259	lex	5_5	1	selection	NA	NA	FOC	174	nav	4_4	NA	276	harden
harden.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	259	lex	5_5	1	selection	NA	NA	FOC	259	all	4_4	NA	276	harden
harden.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	365	lex	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	365	lex	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	365	lex	5_5	1	no	NA	NA	FOC	254	nav	4_4	NA	279	harden
harden.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	365	lex	5_5	1	no	NA	NA	FOC	365	all	4_4	NA	279	harden
harden.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	340	all	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	340	all	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	340	all	5_5	1	weight	NA	NA	FOC	174	nav	4_4	NA	279	harden
harden.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	340	all	5_5	1	weight	NA	NA	FOC	340	all	4_4	NA	279	harden
harden.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	340	all	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	340	all	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	340	all	5_5	1	selection	NA	NA	FOC	174	nav	4_4	NA	279	harden
harden.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	340	all	5_5	1	selection	NA	NA	FOC	340	all	4_4	NA	279	harden
harden.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	504	all	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	504	all	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	504	all	5_5	1	no	NA	NA	FOC	254	nav	4_4	NA	279	harden
harden.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	504	all	5_5	1	no	NA	NA	FOC	504	all	4_4	NA	279	harden
harden.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	176	lex	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	271	harden
harden.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	176	lex	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	271	harden
harden.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	176	lex	3_3	1	weight	NA	NA	FOC	116	nav	4_4	NA	271	harden
harden.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	176	lex	3_3	1	weight	NA	NA	FOC	176	all	4_4	NA	271	harden
harden.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	176	lex	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	271	harden
harden.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	176	lex	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	271	harden
harden.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	176	lex	3_3	1	selection	NA	NA	FOC	116	nav	4_4	NA	271	harden
harden.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	176	lex	3_3	1	selection	NA	NA	FOC	176	all	4_4	NA	271	harden
harden.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	204	lex	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	275	harden
harden.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	204	lex	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	275	harden
harden.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	204	lex	3_3	1	no	NA	NA	FOC	139	nav	4_4	NA	275	harden
harden.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	204	lex	3_3	1	no	NA	NA	FOC	204	all	4_4	NA	275	harden
harden.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	232	all	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	232	all	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	232	all	3_3	1	weight	NA	NA	FOC	116	nav	4_4	NA	279	harden
harden.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	232	all	3_3	1	weight	NA	NA	FOC	232	all	4_4	NA	279	harden
harden.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	232	all	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	232	all	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	232	all	3_3	1	selection	NA	NA	FOC	116	nav	4_4	NA	279	harden
harden.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	232	all	3_3	1	selection	NA	NA	FOC	232	all	4_4	NA	279	harden
harden.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	295	all	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	295	all	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	295	all	3_3	1	no	NA	NA	FOC	139	nav	4_4	NA	279	harden
harden.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	295	all	3_3	1	no	NA	NA	FOC	295	all	4_4	NA	279	harden
harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	431	lex	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	431	lex	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	431	lex	10_10	1	weight	NA	NA	FOC	295	nav	4_4	NA	279	harden
harden.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	431	lex	10_10	1	weight	NA	NA	FOC	431	all	4_4	NA	279	harden
harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	431	lex	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	431	lex	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	431	lex	10_10	1	selection	NA	NA	FOC	295	nav	4_4	NA	279	harden
harden.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	431	lex	10_10	1	selection	NA	NA	FOC	431	all	4_4	NA	279	harden
harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	1107	lex	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	1107	lex	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	1107	lex	10_10	1	no	NA	NA	FOC	790	nav	4_4	NA	279	harden
harden.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	1107	lex	10_10	1	no	NA	NA	FOC	1107	all	4_4	NA	279	harden
harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	556	all	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	556	all	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	556	all	10_10	1	weight	NA	NA	FOC	295	nav	4_4	NA	279	harden
harden.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	556	all	10_10	1	weight	NA	NA	FOC	556	all	4_4	NA	279	harden
harden.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	556	all	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	556	all	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	556	all	10_10	1	selection	NA	NA	FOC	295	nav	4_4	NA	279	harden
harden.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	556	all	10_10	1	selection	NA	NA	FOC	556	all	4_4	NA	279	harden
harden.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	1444	all	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	1444	all	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	1444	all	10_10	1	no	NA	NA	FOC	790	nav	4_4	NA	279	harden
harden.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	1444	all	10_10	1	no	NA	NA	FOC	1444	all	4_4	NA	279	harden
harden.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	349	lex	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	278	harden
harden.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	349	lex	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	278	harden
harden.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	349	lex	5_5	1	weight	NA	NA	FOC	237	nav	4_4	NA	278	harden
harden.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	349	lex	5_5	1	weight	NA	NA	FOC	349	all	4_4	NA	278	harden
harden.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	349	lex	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	278	harden
harden.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	349	lex	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	278	harden
harden.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	349	lex	5_5	1	selection	NA	NA	FOC	237	nav	4_4	NA	278	harden
harden.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	349	lex	5_5	1	selection	NA	NA	FOC	349	all	4_4	NA	278	harden
harden.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	515	lex	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	515	lex	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	515	lex	5_5	1	no	NA	NA	FOC	362	nav	4_4	NA	279	harden
harden.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	515	lex	5_5	1	no	NA	NA	FOC	515	all	4_4	NA	279	harden
harden.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	462	all	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	462	all	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	462	all	5_5	1	weight	NA	NA	FOC	237	nav	4_4	NA	279	harden
harden.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	462	all	5_5	1	weight	NA	NA	FOC	462	all	4_4	NA	279	harden
harden.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	462	all	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	462	all	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	462	all	5_5	1	selection	NA	NA	FOC	237	nav	4_4	NA	279	harden
harden.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	462	all	5_5	1	selection	NA	NA	FOC	462	all	4_4	NA	279	harden
harden.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	704	all	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	704	all	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	704	all	5_5	1	no	NA	NA	FOC	362	nav	4_4	NA	279	harden
harden.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	704	all	5_5	1	no	NA	NA	FOC	704	all	4_4	NA	279	harden
harden.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	221	lex	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	273	harden
harden.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	221	lex	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	273	harden
harden.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	221	lex	3_3	1	weight	NA	NA	FOC	145	nav	4_4	NA	273	harden
harden.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	221	lex	3_3	1	weight	NA	NA	FOC	221	all	4_4	NA	273	harden
harden.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	221	lex	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	273	harden
harden.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	221	lex	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	273	harden
harden.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	221	lex	3_3	1	selection	NA	NA	FOC	145	nav	4_4	NA	273	harden
harden.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	221	lex	3_3	1	selection	NA	NA	FOC	221	all	4_4	NA	273	harden
harden.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	259	lex	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	276	harden
harden.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	259	lex	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	276	harden
harden.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	259	lex	3_3	1	no	NA	NA	FOC	176	nav	4_4	NA	276	harden
harden.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	259	lex	3_3	1	no	NA	NA	FOC	259	all	4_4	NA	276	harden
harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	300	all	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	300	all	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	300	all	3_3	1	weight	NA	NA	FOC	145	nav	4_4	NA	279	harden
harden.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	300	all	3_3	1	weight	NA	NA	FOC	300	all	4_4	NA	279	harden
harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	300	all	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	300	all	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	300	all	3_3	1	selection	NA	NA	FOC	145	nav	4_4	NA	279	harden
harden.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	300	all	3_3	1	selection	NA	NA	FOC	300	all	4_4	NA	279	harden
harden.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	384	all	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	279	harden
harden.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	384	all	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	279	harden
harden.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	384	all	3_3	1	no	NA	NA	FOC	176	nav	4_4	NA	279	harden
harden.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	384	all	3_3	1	no	NA	NA	FOC	384	all	4_4	NA	279	harden
